name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
Indira Nagar 2nd Avenue,19,23761076,19,18,1,218.15,1,40,1200,tertiary,5,"LINESTRING (80.2504498 12.9945188, 80.2506783 12.9945742, 80.2509173 12.9946355, 80.2512697 12.9947235, 80.2520370 12.9949151, 80.2523992 12.9950055)",auto;bike;walk,1,0,,
,20,23761600,20,21,1,45.06,1,5,800,footway,9,"LINESTRING (80.2513754 12.9888488, 80.2509746 12.9887412)",walk,0,0,,
Dr MGR Main Road,21,23762120,22,305,1,19.57,2,60,1600,secondary,4,"LINESTRING (80.2431723 12.9811005, 80.2431613 12.9812771)",auto;bike;walk,0,0,,
4th Main Road,23,23762124,25,26,1,7.96,2,60,1600,secondary,4,"LINESTRING (80.2549417 12.9835975, 80.2548930 12.9836513)",auto;bike;walk,1,0,,
4th Main Road,24,23762124,26,25,1,7.96,2,60,1600,secondary,4,"LINESTRING (80.2548930 12.9836513, 80.2549417 12.9835975)",auto;bike;walk,1,0,,
Sardar Patel Road,25,24730640,27,28,1,25.73,3,30,1800,primary,3,"LINESTRING (80.2427147 13.0066507, 80.2429431 13.0067136)",auto;bike;walk,0,0,,
Sardar Patel Road,26,24730725,1,29,1,302.85,3,80,1800,primary,3,"LINESTRING (80.2374709 13.0074523, 80.2387016 13.0072210, 80.2402130 13.0069328)",auto;bike;walk,0,1,,
Sardar Patel Road,27,24730725,29,5,1,12.27,3,80,1800,primary,3,"LINESTRING (80.2402130 13.0069328, 80.2403241 13.0069116)",auto;bike;walk,0,1,,
Ambika street,28,25504237,30,31,1,195.52,2,40,1200,tertiary,5,"LINESTRING (80.2308021 12.9838348, 80.2308378 12.9844321, 80.2308594 12.9846481, 80.2309875 12.9849696, 80.2310122 12.9851820, 80.2308471 12.9855409)",auto;bike;walk,1,0,,
Ambika street,29,25504237,31,30,1,195.52,2,40,1200,tertiary,5,"LINESTRING (80.2308471 12.9855409, 80.2310122 12.9851820, 80.2309875 12.9849696, 80.2308594 12.9846481, 80.2308378 12.9844321, 80.2308021 12.9838348)",auto;bike;walk,1,0,,
Indira Nagar 3rd Avenue,30,26529653,32,18,1,561.78,2,40,1200,tertiary,5,"LINESTRING (80.2544692 12.9907966, 80.2540558 12.9908602, 80.2537908 12.9909768, 80.2534728 12.9911994, 80.2533770 12.9912758, 80.2532522 12.9914602, 80.2531783 12.9916269, 80.2531548 12.9916976, 80.2530325 12.9920326, 80.2530082 12.9921805, 80.2529640 12.9924502, 80.2529397 12.9927550, 80.2529240 12.9930857, 80.2528904 12.9932070, 80.2527879 12.9935769, 80.2526853 12.9939403, 80.2525811 12.9943230, 80.2523992 12.9950055)",auto;bike;walk,1,0,,
Indira Nagar 3rd Avenue,31,26529653,18,32,1,561.78,2,40,1200,tertiary,5,"LINESTRING (80.2523992 12.9950055, 80.2525811 12.9943230, 80.2526853 12.9939403, 80.2527879 12.9935769, 80.2528904 12.9932070, 80.2529240 12.9930857, 80.2529397 12.9927550, 80.2529640 12.9924502, 80.2530082 12.9921805, 80.2530325 12.9920326, 80.2531548 12.9916976, 80.2531783 12.9916269, 80.2532522 12.9914602, 80.2533770 12.9912758, 80.2534728 12.9911994, 80.2537908 12.9909768, 80.2540558 12.9908602, 80.2544692 12.9907966)",auto;bike;walk,1,0,,
Indira Nagar 3rd Avenue,32,26529653,18,33,1,418.44,2,40,1200,tertiary,5,"LINESTRING (80.2523992 12.9950055, 80.2523482 12.9951754, 80.2521969 12.9957502, 80.2520605 12.9962520, 80.2519214 12.9967641, 80.2517819 12.9972774, 80.2516618 12.9977194, 80.2514058 12.9986617)",auto;bike;walk,1,0,,
Indira Nagar 3rd Avenue,33,26529653,33,18,1,418.44,2,40,1200,tertiary,5,"LINESTRING (80.2514058 12.9986617, 80.2516618 12.9977194, 80.2517819 12.9972774, 80.2519214 12.9967641, 80.2520605 12.9962520, 80.2521969 12.9957502, 80.2523482 12.9951754, 80.2523992 12.9950055)",auto;bike;walk,1,0,,
Velachery Main Road,34,27480309,34,35,1,189.22,1,60,1600,secondary,4,"LINESTRING (80.2210282 12.9810784, 80.2211559 12.9812553, 80.2215039 12.9818333, 80.2217776 12.9822402, 80.2218538 12.9825674)",auto;bike;walk,1,0,,
Velachery Main Road,35,27480309,35,34,1,189.22,1,60,1600,secondary,4,"LINESTRING (80.2218538 12.9825674, 80.2217776 12.9822402, 80.2215039 12.9818333, 80.2211559 12.9812553, 80.2210282 12.9810784)",auto;bike;walk,1,0,,
Velachery Main Road,36,27480309,35,36,1,187.1,1,60,1600,secondary,4,"LINESTRING (80.2218538 12.9825674, 80.2218747 12.9826581, 80.2218989 12.9827629, 80.2221099 12.9831615, 80.2226639 12.9840511)",auto;bike;walk,1,0,,
Velachery Main Road,37,27480309,36,35,1,187.1,1,60,1600,secondary,4,"LINESTRING (80.2226639 12.9840511, 80.2221099 12.9831615, 80.2218989 12.9827629, 80.2218747 12.9826581, 80.2218538 12.9825674)",auto;bike;walk,1,0,,
Velachery Main Road,38,27480309,36,37,1,366.02,1,60,1600,secondary,4,"LINESTRING (80.2226639 12.9840511, 80.2228777 12.9843858, 80.2231255 12.9847671, 80.2232491 12.9850804, 80.2232618 12.9851127, 80.2233058 12.9853610, 80.2233142 12.9854614, 80.2230311 12.9857206, 80.2229796 12.9859715, 80.2229732 12.9861768, 80.2229710 12.9864649, 80.2230228 12.9868303, 80.2230567 12.9870692)",auto;bike;walk,1,0,,
Velachery Main Road,39,27480309,37,36,1,366.02,1,60,1600,secondary,4,"LINESTRING (80.2230567 12.9870692, 80.2230228 12.9868303, 80.2229710 12.9864649, 80.2229732 12.9861768, 80.2229796 12.9859715, 80.2230311 12.9857206, 80.2233142 12.9854614, 80.2233058 12.9853610, 80.2232618 12.9851127, 80.2232491 12.9850804, 80.2231255 12.9847671, 80.2228777 12.9843858, 80.2226639 12.9840511)",auto;bike;walk,1,0,,
Velachery Main Road,40,27480309,37,38,1,567.25,1,60,1600,secondary,4,"LINESTRING (80.2230567 12.9870692, 80.2230821 12.9873016, 80.2230974 12.9876327, 80.2230826 12.9877398, 80.2230746 12.9877973, 80.2230558 12.9878444, 80.2229244 12.9880352, 80.2227406 12.9882717, 80.2223986 12.9886651, 80.2214745 12.9894189, 80.2213262 12.9895414, 80.2208438 12.9899400, 80.2206185 12.9901969, 80.2203682 12.9904972, 80.2201945 12.9907374, 80.2200208 12.9909775)",auto;bike;walk,1,0,,
Velachery Main Road,41,27480309,38,37,1,567.25,1,60,1600,secondary,4,"LINESTRING (80.2200208 12.9909775, 80.2201945 12.9907374, 80.2203682 12.9904972, 80.2206185 12.9901969, 80.2208438 12.9899400, 80.2213262 12.9895414, 80.2214745 12.9894189, 80.2223986 12.9886651, 80.2227406 12.9882717, 80.2229244 12.9880352, 80.2230558 12.9878444, 80.2230746 12.9877973, 80.2230826 12.9877398, 80.2230974 12.9876327, 80.2230821 12.9873016, 80.2230567 12.9870692)",auto;bike;walk,1,0,,
Sardar Patel Road,42,27954865,39,304,1,326.68,3,80,1800,primary,3,"LINESTRING (80.2546694 13.0065266, 80.2543698 13.0064935, 80.2529333 13.0064591, 80.2526244 13.0064318, 80.2522387 13.0065039, 80.2516897 13.0066591)",auto;bike;walk,0,0,,
Sardar Patel Road,43,27954865,304,40,1,396.4,3,80,1800,primary,3,"LINESTRING (80.2516897 13.0066591, 80.2513622 13.0067275, 80.2505079 13.0067707, 80.2490348 13.0067255, 80.2484282 13.0066773, 80.2481815 13.0066650, 80.2480458 13.0066601)",auto;bike;walk,0,0,,
Gandhi Mandapam Flyover,44,28233862,41,27,1,369.62,3,40,1800,primary,3,"LINESTRING (80.2393389 13.0070287, 80.2400576 13.0068971, 80.2408718 13.0067481, 80.2413345 13.0066781, 80.2416207 13.0066574, 80.2427147 13.0066507)",auto;bike;walk,1,0,,
Gandhi Mandapam Flyover,45,28233862,27,41,1,369.62,3,40,1800,primary,3,"LINESTRING (80.2427147 13.0066507, 80.2416207 13.0066574, 80.2413345 13.0066781, 80.2408718 13.0067481, 80.2400576 13.0068971, 80.2393389 13.0070287)",auto;bike;walk,1,0,,
Rajiv Gandhi IT Expressway,47,28234105,306,44,1,25.06,3,80,1800,primary,3,"LINESTRING (80.2474534 13.0066477, 80.2474526 13.0064211)",auto;bike;walk,0,0,,
Rajiv Gandhi IT Expressway,48,28234105,44,45,1,67.58,3,80,1800,primary,3,"LINESTRING (80.2474526 13.0064211, 80.2474516 13.0062878, 80.2474505 13.0058100)",auto;bike;walk,0,0,,
Rajiv Gandhi IT Expressway,49,28234105,45,46,1,1294.51,3,80,1800,primary,3,"LINESTRING (80.2474505 13.0058100, 80.2474475 13.0049027, 80.2474878 13.0042823, 80.2476296 13.0034070, 80.2477934 13.0023912, 80.2480228 13.0014652, 80.2485790 12.9992002, 80.2488385 12.9981705, 80.2497973 12.9943661)",auto;bike;walk,0,0,,
Rajiv Gandhi IT Expressway,50,28234105,46,47,1,421.03,3,80,1800,primary,3,"LINESTRING (80.2497973 12.9943661, 80.2504728 12.9916856, 80.2507287 12.9906700)",auto;bike;walk,0,0,,
Rajiv Gandhi IT Expressway,51,28234105,47,307,1,313.31,3,80,1800,primary,3,"LINESTRING (80.2507287 12.9906700, 80.2507505 12.9905835, 80.2511922 12.9888237, 80.2513170 12.9883249, 80.2514186 12.9879188)",auto;bike;walk,0,0,,
,53,28404777,50,51,1,116.16,1,5,800,footway,9,"LINESTRING (80.2357549 13.0070546, 80.2357071 13.0067719, 80.2353945 13.0068273, 80.2354447 13.0071120, 80.2356084 13.0070815)",walk,0,0,,
,54,28404777,51,50,1,16.16,1,5,800,footway,9,"LINESTRING (80.2356084 13.0070815, 80.2357549 13.0070546)",walk,0,0,,
,55,28404777,50,52,1,55.26,1,5,800,footway,9,"LINESTRING (80.2357549 13.0070546, 80.2358148 13.0070456, 80.2362308 13.0068799)",walk,0,0,,
,56,28404777,52,53,1,94.27,1,5,800,footway,9,"LINESTRING (80.2362308 13.0068799, 80.2366930 13.0067089, 80.2370595 13.0066297)",walk,0,0,,
,57,28404778,54,55,1,52.45,1,5,800,footway,9,"LINESTRING (80.2375618 13.0071587, 80.2374537 13.0071229, 80.2374114 13.0070758, 80.2373815 13.0070126, 80.2373689 13.0069103, 80.2373863 13.0068311, 80.2374028 13.0067881)",walk,0,0,,
,58,28404779,56,54,1,55.09,1,5,800,footway,9,"LINESTRING (80.2375415 13.0067584, 80.2376108 13.0067980, 80.2376537 13.0068707, 80.2376769 13.0069598, 80.2376770 13.0070258, 80.2376465 13.0070857, 80.2375618 13.0071587)",walk,0,0,,
,59,28404779,54,57,1,12.5,1,5,800,footway,9,"LINESTRING (80.2375618 13.0071587, 80.2375811 13.0072701)",walk,0,0,,
,60,28404780,58,55,1,29.04,1,5,800,footway,9,"LINESTRING (80.2371420 13.0068476, 80.2374028 13.0067881)",walk,0,0,,
,61,28404780,55,56,1,15.39,1,5,800,footway,9,"LINESTRING (80.2374028 13.0067881, 80.2375415 13.0067584)",walk,0,0,,
,62,28404780,56,59,1,32.26,1,5,800,footway,9,"LINESTRING (80.2375415 13.0067584, 80.2378320 13.0066957)",walk,0,0,,
,63,28404782,60,54,1,38.41,1,5,800,footway,9,"LINESTRING (80.2379080 13.0070853, 80.2375618 13.0071587)",walk,0,0,,
,64,28404782,54,61,1,38.12,1,5,800,footway,9,"LINESTRING (80.2375618 13.0071587, 80.2372180 13.0072305)",walk,0,0,,
,65,28404782,61,62,1,96.04,1,5,800,footway,9,"LINESTRING (80.2372180 13.0072305, 80.2363499 13.0074026)",walk,0,0,,
,66,28404782,62,63,1,73.65,1,5,800,footway,9,"LINESTRING (80.2363499 13.0074026, 80.2356834 13.0075307)",walk,0,0,,
,67,28404783,51,63,1,50.34,1,5,800,footway,9,"LINESTRING (80.2356084 13.0070815, 80.2356834 13.0075307)",walk,0,0,,
,68,28404783,63,64,1,13.14,1,5,800,footway,9,"LINESTRING (80.2356834 13.0075307, 80.2357205 13.0076438)",walk,0,0,,
,69,28404785,65,62,1,12.39,1,5,800,footway,9,"LINESTRING (80.2363772 13.0075114, 80.2363499 13.0074026)",walk,0,0,,
,70,28404785,62,52,1,59.23,1,5,800,footway,9,"LINESTRING (80.2363499 13.0074026, 80.2362308 13.0068799)",walk,0,0,,
,71,28404786,66,67,1,82.4,1,5,800,footway,9,"LINESTRING (80.2378188 13.0065702, 80.2379529 13.0064321, 80.2381107 13.0063249, 80.2383131 13.0061910, 80.2383250 13.0061284, 80.2383161 13.0060659)",walk,0,0,,
,72,28404787,68,69,1,12.02,1,5,800,footway,9,"LINESTRING (80.2392464 13.0069289, 80.2392293 13.0068215)",walk,0,0,,
,73,28404787,69,70,1,22.61,1,5,800,footway,9,"LINESTRING (80.2392293 13.0068215, 80.2391990 13.0066192)",walk,0,0,,
,74,28404788,61,58,1,43.14,1,5,800,footway,9,"LINESTRING (80.2372180 13.0072305, 80.2371420 13.0068476)",walk,0,0,,
,75,28404788,58,53,1,26.22,1,5,800,footway,9,"LINESTRING (80.2371420 13.0068476, 80.2370958 13.0067881, 80.2370595 13.0066297)",walk,0,0,,
,76,28404788,53,66,1,129.32,1,5,800,footway,9,"LINESTRING (80.2370595 13.0066297, 80.2370826 13.0064778, 80.2371420 13.0063457, 80.2372708 13.0062665, 80.2373797 13.0062302, 80.2375250 13.0062269, 80.2376571 13.0062929, 80.2377429 13.0064085, 80.2377858 13.0064811, 80.2378188 13.0065702)",walk,0,0,,
,77,28404788,66,59,1,13.95,1,5,800,footway,9,"LINESTRING (80.2378188 13.0065702, 80.2378320 13.0066957)",walk,0,0,,
,78,28404788,59,60,1,43.87,1,5,800,footway,9,"LINESTRING (80.2378320 13.0066957, 80.2379080 13.0070853)",walk,0,0,,
,79,28404788,60,69,1,146.22,1,5,800,footway,9,"LINESTRING (80.2379080 13.0070853, 80.2392293 13.0068215)",walk,0,0,,
Race Course Road,80,28534368,71,72,1,497.66,2,40,1200,tertiary,5,"LINESTRING (80.2176559 13.0087706, 80.2176936 13.0087530, 80.2179679 13.0085298, 80.2182064 13.0081384, 80.2183869 13.0077143, 80.2186887 13.0070052, 80.2188777 13.0065610, 80.2189549 13.0064523, 80.2190923 13.0064189, 80.2198435 13.0063520, 80.2201051 13.0063687, 80.2206537 13.0066849, 80.2207073 13.0066872)",auto;bike;walk,1,0,,
Race Course Road,81,28534368,72,71,1,497.66,2,40,1200,tertiary,5,"LINESTRING (80.2207073 13.0066872, 80.2206537 13.0066849, 80.2201051 13.0063687, 80.2198435 13.0063520, 80.2190923 13.0064189, 80.2189549 13.0064523, 80.2188777 13.0065610, 80.2186887 13.0070052, 80.2183869 13.0077143, 80.2182064 13.0081384, 80.2179679 13.0085298, 80.2176936 13.0087530, 80.2176559 13.0087706)",auto;bike;walk,1,0,,
Race Course Road,82,28534368,72,73,1,11.91,2,40,1200,tertiary,5,"LINESTRING (80.2207073 13.0066872, 80.2208168 13.0066958)",auto;bike;walk,1,0,,
Race Course Road,83,28534368,73,72,1,11.91,2,40,1200,tertiary,5,"LINESTRING (80.2208168 13.0066958, 80.2207073 13.0066872)",auto;bike;walk,1,0,,
Dandeeswaram Main Road,84,29503189,74,35,1,371.3,2,40,1200,tertiary,5,"LINESTRING (80.2252743 12.9825724, 80.2247681 12.9825535, 80.2243823 12.9825529, 80.2240867 12.9825490, 80.2236553 12.9825453, 80.2231798 12.9825398, 80.2229787 12.9825341, 80.2222234 12.9825239, 80.2218538 12.9825674)",auto;bike;walk,1,0,,
Dandeeswaram Main Road,85,29503189,35,74,1,371.3,2,40,1200,tertiary,5,"LINESTRING (80.2218538 12.9825674, 80.2222234 12.9825239, 80.2229787 12.9825341, 80.2231798 12.9825398, 80.2236553 12.9825453, 80.2240867 12.9825490, 80.2243823 12.9825529, 80.2247681 12.9825535, 80.2252743 12.9825724)",auto;bike;walk,1,0,,
,86,30029344,75,76,1,170.07,1,5,800,footway,9,"LINESTRING (80.2312875 12.9898044, 80.2308894 12.9897842, 80.2303779 12.9897700, 80.2302252 12.9891424)",walk;bike,0,0,,
,87,30029351,77,78,1,79.83,1,5,800,footway,9,"LINESTRING (80.2301521 12.9906903, 80.2302011 12.9903591, 80.2301218 12.9899798)",walk;bike,0,0,,
,88,30029351,78,79,1,188.5,1,5,800,footway,9,"LINESTRING (80.2301218 12.9899798, 80.2300788 12.9897745, 80.2300199 12.9894256, 80.2300878 12.9891763, 80.2300905 12.9891371, 80.2300970 12.9882931)",walk;bike,0,0,,
,89,30029367,80,81,1,0.31,1,5,800,cycleway,8,"LINESTRING (80.2320705 12.9851184, 80.2320728 12.9851167)",bike,1,0,,
,90,30029367,81,80,1,0.31,1,5,800,cycleway,8,"LINESTRING (80.2320728 12.9851167, 80.2320705 12.9851184)",bike,1,0,,
,91,30036681,82,83,1,21.96,1,5,800,footway,9,"LINESTRING (80.2343470 12.9905452, 80.2345328 12.9904663)",walk,0,0,,
Velachery Bypass Road,92,30604301,84,85,1,713.87,2,50,1800,primary,3,"LINESTRING (80.2180859 12.9810547, 80.2179619 12.9814316, 80.2179227 12.9816543, 80.2178685 12.9823669, 80.2178647 12.9829530, 80.2178630 12.9832196, 80.2178582 12.9839501, 80.2178563 12.9842430, 80.2178633 12.9844608, 80.2178628 12.9851729, 80.2178894 12.9856224, 80.2179781 12.9862003, 80.2180759 12.9866152, 80.2182553 12.9874489)",auto;bike;walk,0,0,,
Velachery Main Road,93,30604302,86,87,1,310.39,2,30,1800,primary,3,"LINESTRING (80.2194312 12.9916905, 80.2185834 12.9928654, 80.2179780 12.9936970, 80.2177732 12.9939784)",auto;bike;walk,0,0,,
Taramani Link Road,94,30604310,88,89,1,189.37,2,50,1800,primary,3,"LINESTRING (80.2359496 12.9811703, 80.2349331 12.9811428, 80.2348137 12.9811376, 80.2346260 12.9811480, 80.2344905 12.9811559, 80.2344275 12.9811677, 80.2342115 12.9812176)",auto;bike;walk,0,0,,
Taramani Link Road,95,30609727,90,305,1,190.13,3,80,1800,primary,3,"LINESTRING (80.2414010 12.9813659, 80.2418673 12.9813606, 80.2420517 12.9813615, 80.2425433 12.9813769, 80.2427113 12.9813758, 80.2428792 12.9813746, 80.2431538 12.9813676)",auto;bike;walk,0,0,,
Taramani Link Road,97,30609728,92,10,1,222.63,3,80,1800,primary,3,"LINESTRING (80.2454511 12.9810448, 80.2434122 12.9812792)",auto;bike;walk,0,0,,
Taramani Link Road,98,30609728,10,305,1,15.71,3,80,1800,primary,3,"LINESTRING (80.2434122 12.9812792, 80.2432673 12.9812802)",auto;bike;walk,0,0,,
Kalki Krishnamurty Road,100,35572140,94,95,1,106.14,2,60,1600,secondary,4,"LINESTRING (80.2526658 12.9827548, 80.2527288 12.9826468, 80.2527602 12.9825514, 80.2527558 12.9819682, 80.2527526 12.9818163)",auto;bike;walk,0,0,,
Kalki Krishnamurty Road,101,35572140,95,96,1,53.69,2,60,1600,secondary,4,"LINESTRING (80.2527526 12.9818163, 80.2529109 12.9818117, 80.2532446 12.9818560)",auto;bike;walk,0,0,,
Indira Nagar 1st Avenue,102,35679976,33,16,1,118.41,2,40,1200,tertiary,5,"LINESTRING (80.2514058 12.9986617, 80.2517165 12.9990473, 80.2519780 12.9993936, 80.2520203 12.9995361)",auto;bike;walk,1,0,,
Indira Nagar 1st Avenue,103,35679976,16,33,1,118.41,2,40,1200,tertiary,5,"LINESTRING (80.2520203 12.9995361, 80.2519780 12.9993936, 80.2517165 12.9990473, 80.2514058 12.9986617)",auto;bike;walk,1,0,,
Indira Nagar 1st Avenue,104,35679976,16,97,1,177.6,2,40,1200,tertiary,5,"LINESTRING (80.2520203 12.9995361, 80.2536578 12.9995082)",auto;bike;walk,1,0,,
Indira Nagar 1st Avenue,105,35679976,97,16,1,177.6,2,40,1200,tertiary,5,"LINESTRING (80.2536578 12.9995082, 80.2520203 12.9995361)",auto;bike;walk,1,0,,
,106,52919318,98,99,1,3.85,1,5,800,cycleway,8,"LINESTRING (80.2307166 12.9891974, 80.2307184 12.9891626)",walk;bike,0,0,,
,107,53150115,100,77,1,14.18,1,5,800,cycleway,8,"LINESTRING (80.2301374 12.9908177, 80.2301415 12.9907822, 80.2301521 12.9906903)",bike,0,0,,
,108,53150116,78,101,1,59.25,1,5,800,cycleway,8,"LINESTRING (80.2301218 12.9899798, 80.2295781 12.9900324)",bike,0,0,,
Kalki Krishnamurty Road,109,55556333,25,102,1,258.37,2,60,1600,secondary,4,"LINESTRING (80.2549417 12.9835975, 80.2546924 12.9826965, 80.2546106 12.9825285, 80.2544650 12.9822295, 80.2543562 12.9821309, 80.2541628 12.9820162, 80.2538630 12.9818985, 80.2536663 12.9818396)",auto;bike;walk,0,0,,
,110,55556407,103,104,1,543.72,1,5,800,footway,9,"LINESTRING (80.2527229 12.9867743, 80.2528357 12.9860872, 80.2528516 12.9859900, 80.2536777 12.9827387, 80.2538394 12.9819836)",walk;bike,0,0,,
Kalki Krishnamurty Road,111,60477211,26,105,1,25.94,2,60,1600,secondary,4,"LINESTRING (80.2548930 12.9836513, 80.2549505 12.9838790)",auto;bike;walk,0,0,,
,112,83912907,106,107,1,26.29,1,5,800,footway,9,"LINESTRING (80.2318504 12.9896891, 80.2320303 12.9896570, 80.2320885 12.9896447)",walk,0,0,,
Rajiv Gandhi Salai,113,95222407,108,109,1,201.54,3,80,1800,primary,3,"LINESTRING (80.2473018 13.0048250, 80.2472732 13.0063514, 80.2472788 13.0066472)",auto;bike;walk,0,1,,
Rajiv Gandhi Salai,114,95222407,109,110,1,14.09,3,80,1800,primary,3,"LINESTRING (80.2472788 13.0066472, 80.2472834 13.0067745)",auto;bike;walk,0,1,,
Sardar Patel Road,115,95641233,111,112,1,77.93,3,50,1800,primary,3,"LINESTRING (80.2436375 13.0066045, 80.2429189 13.0065948)",auto;bike;walk,0,0,,
Sardar Patel Road,116,95641233,112,113,1,35.35,3,50,1800,primary,3,"LINESTRING (80.2429189 13.0065948, 80.2425929 13.0065953)",auto;bike;walk,0,0,,
Rajiv Gandhi IT Expressway,117,95641751,114,303,1,485.48,3,80,1800,primary,3,"LINESTRING (80.2525865 12.9819928, 80.2525749 12.9827478, 80.2525253 12.9831713, 80.2525171 12.9832409, 80.2521171 12.9848027, 80.2517504 12.9862881)",auto;bike;walk,0,0,,
West Avenue Road,119,102469911,116,117,1,25.7,3,80,1800,primary,3,"LINESTRING (80.2520856 12.9879140, 80.2518527 12.9878710)",auto;bike;walk,0,0,,
Sardar Patel Road,120,102469913,118,119,1,37.92,3,30,1800,primary,3,"LINESTRING (80.2477253 13.0067588, 80.2480750 13.0067609)",auto;bike;walk,0,0,,
