name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,3,42437142,,,,,,,-73.9610565,40.8068316,,,
,5,42442575,traffic_signals,,signal,,,,-73.9615515,40.8061528,,,
,6,42442577,,,,,,,-73.960109,40.8081275,,,
,7,42442578,,,,,,,-73.9596506,40.8087553,,,
,9,470209122,traffic_signals,,signal,,,,-73.9630559,40.810952,,,
,12,595314036,,,,,,,-73.9645365,40.8089155,,,
,13,595314040,,,,,,,-73.965409,40.8086624,,,
,14,627905340,,,,,,,-73.9625207,40.8064016,,,
,15,627905346,,,,,,,-73.9620918,40.807047,,,
,16,627905350,,,,,,,-73.9624922,40.8072165,,,
,17,627905361,,,,,,,-73.9626278,40.8072742,,,
,19,627905371,,,,,,,-73.9634346,40.8069293,,,
,20,627905378,,,,,,,-73.9638874,40.8063045,,,
,21,627905380,,,,,,,-73.9635137,40.8068132,,,
,22,627905386,,,,,,,-73.9630189,40.8074363,,,
,23,627905391,,,,,,,-73.9628951,40.8058869,,,
,25,1504153626,traffic_signals,,signal,,,,-73.959211,40.8093443,,,
,26,1506445711,traffic_signals,,signal,,,,-73.9620084,40.8055262,,,
,28,1506445821,traffic_signals,,signal,,,,-73.95936,40.8061125,,,
,30,1774036785,,,,,,,-73.9585854,40.8056588,,,
,31,1774036802,,,,,,,-73.9585154,40.8059018,,,
,32,1774036821,,,,,,,-73.9591598,40.8060261,,,
,33,1774036826,,,,,,,-73.9589713,40.8060305,,,
,34,1774036879,,,,,,,-73.9593806,40.8057172,,,
,35,1774037010,,,,,,,-73.9593879,40.8055439,,,
,36,1774037025,,,,,,,-73.9593088,40.8056565,,,
,37,1774037249,,,,,,,-73.958586,40.8061914,,,
,38,1774037284,,,,,,,-73.9587112,40.8061959,,,
,39,1775693282,,,,,,,-73.9589303,40.8060668,,,
,40,1792502058,,,,,,,-73.9586248,40.8066886,,,
,41,1792502071,,,,,,,-73.9586239,40.8067614,,,
,42,1792502075,,,,,,,-73.9592196,40.8057788,,,
,43,1792502077,,,,,,,-73.9592774,40.8055067,,,
,44,1792502078,,,,,,,-73.9591111,40.8057361,,,
,45,1792516995,,,,,,,-73.9589649,40.8057454,,,
,46,1792521264,,,,,,,-73.9583111,40.8057981,,,
,47,2308955217,,,,,,,-73.9617808,40.8100317,,,
,48,2308955218,,,,,,,-73.96266,40.8080956,,,
,49,2308955219,,,,,,,-73.9618332,40.8100568,,,
,50,2308955225,,,,,,,-73.9616213,40.8102553,,,
,51,2308955226,,,,,,,-73.9610401,40.8085551,,,
,52,2308955229,,,,,,,-73.9627297,40.8077689,,,
,53,2308955230,,,,,,,-73.9614871,40.8099091,,,
,54,2308955233,,,,,,,-73.9625272,40.8080406,,,
,55,2308955234,,,,,,,-73.9620428,40.8071151,,,
,56,2308955235,,,,,,,-73.9617143,40.8074412,,,
,57,2308955236,,,,,,,-73.961565,40.807641,,,
,58,2308955237,,,,,,,-73.9619458,40.8073263,,,
,59,2308955241,,,,,,,-73.9626742,40.8078423,,,
,60,2308955242,,,,,,,-73.96235,40.8082856,,,
,61,2308955243,,,,,,,-73.9628279,40.8077039,,,
,62,2308955244,,,,,,,-73.9628965,40.8076068,,,
,63,2308955246,,,,,,,-73.961884,40.80741,,,
,64,2308955247,,,,,,,-73.9613835,40.8096048,,,
,65,2308955248,,,,,,,-73.9623663,40.8075087,,,
,66,2308955252,,,,,,,-73.9628035,40.8078972,,,
,67,2308955254,,,,,,,-73.9624345,40.8074146,,,
,68,2308955255,,,,,,,-73.9619748,40.8072168,,,
,69,2308955256,,,,,,,-73.9615551,40.8095024,,,
,70,2308955259,,,,,,,-73.9620223,40.8087386,,,
,71,2308955261,,,,,,,-73.9619006,40.8089069,,,
,72,2308955263,,,,,,,-73.961238,40.8098059,,,
,73,2308955266,,,,,,,-73.961671,40.8076858,,,
,74,2308955267,,,,,,,-73.9606046,40.8092831,,,
,75,2308955270,,,,,,,-73.9627923,40.8076884,,,
,76,2308955273,,,,,,,-73.9619089,40.8073103,,,
,77,2308955275,,,,,,,-73.9618308,40.8074893,,,
,78,2308955276,,,,,,,-73.9621767,40.8085251,,,
,79,2329912164,,,,,,,-73.9650509,40.8108548,,,
,80,2340960567,,,,,,,-73.9595393,40.8070516,,,
,81,2340960569,,,,,,,-73.9609163,40.8071662,,,
,82,2340960570,,,,,,,-73.9598322,40.8071801,,,
,83,2340960571,,,,,,,-73.9610012,40.8072019,,,
,84,2340960572,,,,,,,-73.9610625,40.8072276,,,
,85,2340960573,,,,,,,-73.9597532,40.8072898,,,
,86,2340960575,,,,,,,-73.9601615,40.8073184,,,
,87,2340960576,,,,,,,-73.960405,40.8074201,,,
,88,2340960577,,,,,,,-73.9600818,40.8074249,,,
,89,2340960578,,,,,,,-73.9604851,40.8074543,,,
,90,2340960582,,,,,,,-73.9616809,40.8074873,,,
,91,2340960585,,,,,,,-73.9606263,40.8075619,,,
,92,2340960589,,,,,,,-73.9607093,40.8075966,,,
,93,2340960593,,,,,,,-73.9609049,40.8076789,,,
,94,2340960595,,,,,,,-73.9608031,40.8076879,,,
,95,2340960597,,,,,,,-73.9609402,40.8076937,,,
,96,2340960600,,,,,,,-73.9606095,40.807716,,,
,97,2340960607,,,,,,,-73.9609109,40.8077346,,,
,98,2340960609,,,,,,,-73.9606878,40.8077499,,,
,99,2340960617,,,,,,,-73.9606869,40.8078394,,,
,100,2340960619,,,,,,,-73.9613049,40.8078469,,,
,101,2340960621,,,,,,,-73.9613286,40.8078568,,,
,102,2340960623,,,,,,,-73.9607632,40.8078716,,,
,103,2340960626,,,,,,,-73.9607614,40.8079187,,,
,104,2340960628,,,,,,,-73.9614957,40.807927,,,
,105,2340960630,,,,,,,-73.962771,40.8079422,,,
,106,2340960632,,,,,,,-73.961217,40.8079628,,,
,107,2340960633,,,,,,,-73.9609469,40.8079961,,,
,108,2340960634,,,,,,,-73.9631447,40.8080504,,,
,109,2340960635,,,,,,,-73.9614097,40.8080454,,,
,110,2340960636,,,,,,,-73.9631349,40.8080646,,,
,111,2340960637,,,,,,,-73.9611287,40.808072,,,
,112,2340960638,,,,,,,-73.9631131,40.808094,,,
,113,2340960640,,,,,,,-73.9613295,40.8081558,,,
,114,2340960641,,,,,,,-73.9633966,40.808206,,,
,115,2340960642,,,,,,,-73.9602888,40.8082467,,,
,116,2340960643,,,,,,,-73.9612578,40.8082543,,,
,117,2340960644,,,,,,,-73.9629896,40.8082624,,,
,118,2340960645,,,,,,,-73.9629785,40.8082772,,,
,119,2340960647,,,,,,,-73.9604687,40.8083216,,,
,120,2340960648,,,,,,,-73.9614234,40.8083229,,,
,121,2340960649,,,,,,,-73.9631139,40.8083362,,,
,122,2340960650,,,,,,,-73.9625157,40.8083599,,,
,123,2340960651,,,,,,,-73.9611748,40.808369,,,
,124,2340960652,,,,,,,-73.9606537,40.8083986,,,
,125,2340960653,,,,,,,-73.9613393,40.8084419,,,
,126,2340960654,,,,,,,-73.9624309,40.8084738,,,
,127,2340960655,,,,,,,-73.9628185,40.8084903,,,
,128,2340960657,,,,,,,-73.9609708,40.8085277,,,
,129,2340960659,,,,,,,-73.9619547,40.8085429,,,
,130,2340960660,,,,,,,-73.9623404,40.8085904,,,
,131,2340960662,,,,,,,-73.9621157,40.8086096,,,
,132,2340960663,,,,,,,-73.9612085,40.8086201,,,
