name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
Ruggles Hall,12,271585099,,yes,,,"POLYGON ((-73.96281639999999 40.8056713, -73.9628847 40.8057002, -73.962935 40.8056317, -73.96286670000001 40.8056028, -73.9629166 40.8055346, -73.96315730000001 40.8056365, -73.9631073 40.8057046, -73.9630269 40.8056706, -73.9630196 40.8056806, -73.96303109999999 40.8056855, -73.9629882 40.805744, -73.9630571 40.8057731, -73.96301029999999 40.805837, -73.9627696 40.8057351, -73.96281639999999 40.8056713))",POINT (-73.96296359999999 40.8056853),476.4,5128.1
Thorndike,13,271917080,,yes,,,"POLYGON ((-73.96064509999999 40.8105908, -73.9605972 40.8105707, -73.9606189 40.8105407, -73.96073730000001 40.8105902, -73.96075209999999 40.8105964, -73.9607721 40.8105688, -73.961158 40.8107301, -73.9611546 40.8107347, -73.961179 40.8107449, -73.9611417 40.8107964, -73.96107069999999 40.8108944, -73.96057519999999 40.8106873, -73.96064509999999 40.8105908))",POINT (-73.9608786 40.8107156),920.1,9904.1
,14,271916929,,yes,,,"POLYGON ((-73.959604 40.8096529, -73.95968329999999 40.8096866, -73.9596743 40.8096991, -73.9595549 40.809864, -73.95954999999999 40.8098708, -73.95954589999999 40.8098691, -73.9595257 40.8098971, -73.9594879 40.8098813, -73.959478 40.8098949, -73.9594395 40.8098788, -73.95945039999999 40.8098637, -73.9595053 40.809788, -73.9595484 40.8097284, -73.959604 40.8096529))",POINT (-73.9595635 40.8097784),213.1,2293.7
,15,271921501,,yes,,,"POLYGON ((-73.9592598 40.807861, -73.9594168 40.8079267, -73.9593704 40.8079908, -73.9593474 40.8079812, -73.95928019999999 40.8080738, -73.9592638 40.8080669, -73.9592549 40.8080791, -73.9592841 40.8080913, -73.9592502 40.8081382, -73.9591161 40.8080821, -73.9591588 40.8080231, -73.9591697 40.8080277, -73.9592368 40.8079352, -73.95921319999999 40.8079253, -73.9592598 40.807861))",POINT (-73.9592634 40.8079967),338.5,3643.3
,16,274985939,,yes,,,"POLYGON ((-73.9641572 40.8096743, -73.9642547 40.8095398, -73.9643502 40.8095797, -73.9643727 40.8095891, -73.9643562 40.8096119, -73.9644917 40.8096685, -73.9644266 40.8097584, -73.9642911 40.8097017, -73.9642752 40.8097237, -73.9641572 40.8096743))",POINT (-73.9643198 40.8096549),341.8,3679.0
,17,320581782,,yes,,,"POLYGON ((-73.9642175 40.8079387, -73.96419710000001 40.8079672, -73.9641637 40.8079535, -73.964184 40.807925, -73.9642175 40.8079387))",POINT (-73.96419059999999 40.8079461),11.5,123.3
,18,274979039,,yes,,,"POLYGON ((-73.965203 40.8066511, -73.96535729999999 40.8067166, -73.9653352 40.8067467, -73.9652512 40.806711, -73.9652462 40.8067028, -73.9651844 40.8066765, -73.965203 40.8066511))",POINT (-73.9652729 40.8066993),53.5,575.8
Faculty House,19,274995728,,yes,,,"POLYGON ((-73.95943370000001 40.806896, -73.9594254 40.8068925, -73.9594345 40.8068799, -73.95937240000001 40.8068543, -73.95934819999999 40.8068443, -73.95932380000001 40.8068781, -73.9590587 40.8067674, -73.959112 40.8066937, -73.9591149 40.8066813, -73.95911959999999 40.8066712, -73.9591537 40.8066361, -73.9592004 40.8065714, -73.95929390000001 40.8066104, -73.95931710000001 40.8065783, -73.9593653 40.8065863, -73.9593747 40.8065911, -73.9593916 40.8066018, -73.95940830000001 40.8066164, -73.95940330000001 40.8066234, -73.95948370000001 40.8066569, -73.9595223 40.8066804, -73.9595759 40.8067025, -73.95943370000001 40.806896))",POINT (-73.9593172 40.8067287),916.7,9867.7
,20,274982911,,yes,,,"POLYGON ((-73.96529700000001 40.8083603, -73.9653596 40.8083863, -73.9653744 40.8083658, -73.96535969999999 40.8083597, -73.9653969 40.8083082, -73.9653491 40.8082882, -73.96539439999999 40.8082255, -73.9656318 40.8083244, -73.9655865 40.8083872, -73.9655389 40.8083674, -73.9655018 40.8084187, -73.96548749999999 40.8084127, -73.96547870000001 40.8084249, -73.96547200000001 40.8084341, -73.9655339 40.8084599, -73.96548989999999 40.8085209, -73.96525250000001 40.8084219, -73.96529700000001 40.8083603))",POINT (-73.96544249999999 40.8083726),476.8,5132.2
,21,274982906,,yes,,,"POLYGON ((-73.9654396 40.8076008, -73.9654654 40.8076119, -73.96547820000001 40.8075949, -73.9654731 40.8075927, -73.96549829999999 40.807559, -73.96547649999999 40.8075496, -73.96550139999999 40.8075164, -73.96552320000001 40.8075258, -73.96556870000001 40.8074651, -73.9656811 40.8075137, -73.9655855 40.8076413, -73.9655825 40.80764, -73.9655697 40.807657, -73.9655968 40.8076688, -73.9655509 40.8077301, -73.96539370000001 40.8076621, -73.9654374 40.8076037, -73.9654396 40.8076008))",POINT (-73.96554159999999 40.8075985),328.0,3530.7
,22,274982910,,yes,,,"POLYGON ((-73.96544059999999 40.8078784, -73.9655192 40.8079108, -73.9653697 40.8081205, -73.9652876 40.8080867, -73.9653307 40.8080262, -73.9653751 40.8080444, -73.9654208 40.8079803, -73.9654197 40.8079735, -73.9654378 40.8079482, -73.9654015 40.8079333, -73.96543560000001 40.8078854, -73.96544059999999 40.8078784))",POINT (-73.9654089 40.8080032),156.9,1688.6
Russell,23,271917055,,yes,,,"POLYGON ((-73.9596689 40.8099124, -73.95966629999999 40.809916, -73.95959999999999 40.8098883, -73.959603 40.8098841, -73.9595549 40.809864, -73.9596743 40.8096991, -73.9597251 40.8097204, -73.9597284 40.8097159, -73.9597909 40.809742, -73.9597857 40.8097493, -73.9601753 40.8099161, -73.9601844 40.8099044, -73.96019389999999 40.8099033, -73.96020710000001 40.8099089, -73.96020900000001 40.8099128, -73.9602836 40.8099441, -73.96028509999999 40.8099421, -73.9602989 40.8099479, -73.9602996 40.8099601, -73.96028680000001 40.8099675, -73.96028219999999 40.8099655, -73.96026120000001 40.8099945, -73.9601807 40.8101102, -73.9601696 40.8101056, -73.9601548 40.8101261, -73.9601277 40.8101363, -73.9601138 40.8101305, -73.9601104 40.8101072, -73.9600598 40.810086, -73.9600655 40.8100782, -73.95976880000001 40.8099541, -73.9596689 40.8099124))",POINT (-73.95992510000001 40.8099136),1253.2,13489.8
Carman Hall,24,274995722,,yes,,,"POLYGON ((-73.9642685 40.8067575, -73.9638487 40.8065809, -73.96386029999999 40.806565, -73.9638034 40.806541, -73.9638918 40.8064199, -73.9643641 40.8066187, -73.9642685 40.8067575))",POINT (-73.9640825 40.8065887),785.7,8457.4
,25,271585117,,yes,,,"POLYGON ((-73.96381510000001 40.8060058, -73.9638496 40.8060204, -73.96387180000001 40.8059901, -73.9639011 40.8060025, -73.9637828 40.806164, -73.963719 40.806137, -73.96381510000001 40.8060058))",POINT (-73.9638063 40.8060779),114.3,1230.8
Cheryl and Philip Milstein Center for Teaching and Learning,26,274985956,,yes,library,,"POLYGON ((-73.963655 40.8094118, -73.963757 40.8094545, -73.96377270000001 40.8094328, -73.96393809999999 40.8095034, -73.96361419999999 40.8099434, -73.9634518 40.8098753, -73.9634691 40.8098515, -73.9633669 40.8098087, -73.963655 40.8094118))",POINT (-73.9636472 40.8096678),1382.2,14877.8
The Grant,27,271916954,,yes,,,"POLYGON ((-73.9593368 40.8108667, -73.9593637 40.810878, -73.9594543 40.8107531, -73.95956049999999 40.8107976, -73.9594694 40.8109232, -73.95949880000001 40.8109355, -73.95944780000001 40.8110059, -73.9592852 40.8109378, -73.9593368 40.8108667))",POINT (-73.9594295 40.8108836),303.9,3270.8
Elliott Hall,28,274985965,,yes,,,"POLYGON ((-73.96385530000001 40.8102354, -73.9638137 40.8102927, -73.963905 40.8103309, -73.96391939999999 40.810337, -73.963961 40.8102796, -73.9639674 40.8102823, -73.9640416 40.8103133, -73.9640182 40.8103455, -73.9640278 40.8103496, -73.96394530000001 40.8104635, -73.9636691 40.8103479, -73.963775 40.8102018, -73.96384689999999 40.8102319, -73.96385530000001 40.8102354))",POINT (-73.9638537 40.8103409),415.1,4467.8
Macy,29,271917011,,yes,,,"POLYGON ((-73.96019130000001 40.8103665, -73.96021570000001 40.8103385, -73.9602537 40.8103299, -73.9606113 40.8104809, -73.9607705 40.8105445, -73.96073730000001 40.8105902, -73.9606189 40.8105407, -73.9605972 40.8105707, -73.96064509999999 40.8105908, -73.96057519999999 40.8106873, -73.960193 40.8105275, -73.9602594 40.8104358, -73.9601988 40.8104105, -73.96018429999999 40.8103761, -73.96019130000001 40.8103665))",POINT (-73.9604362 40.8105098),896.1,9645.5
Schermerhorn Hall,30,274995770,,yes,,,"POLYGON ((-73.9600291 40.8085215, -73.96005599999999 40.8084845, -73.9600485 40.8084814, -73.9601866 40.8082915, -73.9603628 40.8083655, -73.9603487 40.8083848, -73.9605057 40.8084507, -73.9606462 40.8085097, -73.9606591 40.8084921, -73.9608343 40.8085656, -73.9606939 40.8087587, -73.96051610000001 40.8086841, -73.96051989999999 40.8086789, -73.9604846 40.808664, -73.9604744 40.8086763, -73.9604618 40.8086871, -73.9604472 40.8086962, -73.9604392 40.8087001, -73.9604222 40.8087064, -73.960404 40.8087106, -73.96039469999999 40.8087118, -73.96037579999999 40.8087126, -73.96035689999999 40.8087112, -73.9603386 40.8087075, -73.9603298 40.8087048, -73.96031309999999 40.808698, -73.9603054 40.8086938, -73.96029129999999 40.8086842, -73.96028509999999 40.8086787, -73.9602744 40.8086668, -73.9602677 40.8086564, -73.96026329999999 40.808647, -73.960261 40.80864, -73.9602586 40.8086257, -73.9602592 40.8086113, -73.9602628 40.8085972, -73.96026569999999 40.8085903, -73.9602745 40.8085758, -73.96022670000001 40.8085558, -73.9601996 40.8085931, -73.9600291 40.8085215))",POINT (-73.9604169 40.808541),1680.8,18092.3
Saint Paul's Chapel,31,274995768,,yes,place_of_worship,,"POLYGON ((-73.9609895 40.8079508, -73.9609861 40.8079555, -73.96097589999999 40.807958, -73.96094739999999 40.8079459, -73.9609287 40.8079713, -73.96080600000001 40.8079193, -73.9608247 40.8078939, -73.96079640000001 40.8078819, -73.96079279999999 40.8078734, -73.9607953 40.80787, -73.9607225 40.8078392, -73.9607353 40.8078217, -73.96071929999999 40.8078134, -73.9607094 40.8078051, -73.96070210000001 40.8077955, -73.9606974 40.8077849, -73.9606962 40.8077794, -73.96069610000001 40.8077683, -73.96069900000001 40.8077574, -73.9607048 40.8077471, -73.9607132 40.807738, -73.9607183 40.807734, -73.96073 40.8077273, -73.9607433 40.8077225, -73.9607575 40.8077199, -73.96076480000001 40.8077195, -73.9607795 40.8077204, -73.96079349999999 40.8077235, -73.9608051 40.807728, -73.96081719999999 40.8077114, -73.9608892 40.8077419, -73.9608925 40.8077375, -73.96090409999999 40.8077347, -73.960932 40.8077465, -73.9609499 40.8077222, -73.9610732 40.8077745, -73.9610553 40.8077988, -73.96108220000001 40.8078102, -73.9610871 40.8078179, -73.9610819 40.807825, -73.9611431 40.807851, -73.9611508 40.8078406, -73.9612071 40.8078644, -73.96118610000001 40.807893, -73.96118250000001 40.8078915, -73.9611511 40.8079343, -73.9611194 40.8079775, -73.961123 40.807979, -73.96110210000001 40.8080074, -73.96105009999999 40.8079854, -73.9610551 40.8079786, -73.9609895 40.8079508))",POINT (-73.9609428 40.8078479),785.0,8449.6
,32,274995740,,yes,,,"POLYGON ((-73.9598934 40.8060847, -73.9599441 40.8061058, -73.9599541 40.8060919, -73.9599371 40.8060736, -73.9599666 40.8060329, -73.95998400000001 40.8060402, -73.9599954 40.8060245, -73.95997560000001 40.8060163, -73.9600234 40.8059502, -73.9601668 40.8060101, -73.96007710000001 40.806134, -73.96004809999999 40.8061314, -73.96003810000001 40.8061452, -73.96006180000001 40.8061551, -73.9600875 40.8061658, -73.96003810000001 40.806234, -73.959844 40.8061527, -73.9598934 40.8060847))",POINT (-73.9600138 40.8060943),398.9,4294.2
Peter Minuit,33,274985938,,yes,,,"POLYGON ((-73.9642547 40.8095398, -73.9643916 40.809351, -73.9644739 40.8093854, -73.96448789999999 40.8093913, -73.9644595 40.8094305, -73.9644861 40.8094416, -73.9644912 40.8094438, -73.9644952 40.8094383, -73.96455899999999 40.809465, -73.9645834 40.8094312, -73.9646479 40.8094582, -73.96451140000001 40.8096466, -73.96444700000001 40.8096196, -73.9644737 40.8095827, -73.9644115 40.8095567, -73.964417 40.8095491, -73.9643827 40.8095348, -73.9643502 40.8095797, -73.9642547 40.8095398))",POINT (-73.9644493 40.8094972),501.3,5396.2
,34,274985945,,yes,,,"POLYGON ((-73.96461979999999 40.8096919, -73.96475649999999 40.8095033, -73.9647645 40.8095067, -73.9648217 40.8095306, -73.96491779999999 40.8095708, -73.9650216 40.8096143, -73.9649691 40.8096867, -73.9648086 40.8096195, -73.9648074 40.8096211, -73.96478639999999 40.8096123, -73.9647571 40.8096527, -73.9647781 40.8096616, -73.9647757 40.8096649, -73.9649362 40.809732, -73.9648849 40.8098029, -73.9647712 40.8097553, -73.96461979999999 40.8096919))",POINT (-73.96481249999999 40.8096495),509.9,5489.0
,35,274985936,,yes,,,"POLYGON ((-73.9645384 40.8091484, -73.96463129999999 40.8090201, -73.9646956 40.8090604, -73.9647377 40.8090227, -73.9646777 40.8089851, -73.9647992 40.808891, -73.9648945 40.8089309, -73.9648756 40.8089486, -73.964941 40.8089787, -73.9647054 40.8091918, -73.9646455 40.8091667, -73.9646307 40.8091871, -73.9646207 40.8091829, -73.9645384 40.8091484))",POINT (-73.9647418 40.8090487),508.4,5471.9
,36,271916943,,yes,,,"POLYGON ((-73.9592794 40.8105252, -73.9593224 40.8105432, -73.9593441 40.8105133, -73.9593622 40.8104883, -73.95936639999999 40.8104701, -73.9593303 40.810455, -73.9593382 40.8104441, -73.9593814 40.8103845, -73.95938580000001 40.8103784, -73.95953660000001 40.8104416, -73.9595077 40.8104815, -73.95948660000001 40.8104727, -73.9594582 40.8105118, -73.9596701 40.8106005, -73.9596985 40.8105614, -73.95967659999999 40.8105522, -73.95970440000001 40.8105139, -73.959858 40.8105782, -73.95984970000001 40.8105897, -73.95980350000001 40.8106534, -73.95975900000001 40.8106347, -73.95974409999999 40.8106552, -73.95976229999999 40.8106628, -73.95969239999999 40.8107591, -73.9593196 40.810603, -73.95931109999999 40.8106147, -73.95923689999999 40.8105837, -73.9592442 40.8105736, -73.9592794 40.8105252))",POINT (-73.9595398 40.8105834),862.9,9288.2
,37,271921508,,yes,,,"POLYGON ((-73.9594168 40.8079267, -73.9595748 40.8079928, -73.9595295 40.8080552, -73.9594946 40.8080406, -73.959476 40.8080664, -73.95946360000001 40.808076, -73.9594201 40.8081359, -73.9594376 40.8081433, -73.9594465 40.8081414, -73.9594623 40.808148, -73.9594218 40.8082039, -73.9592657 40.8081385, -73.95930749999999 40.8080808, -73.9593495 40.8080984, -73.95938889999999 40.8080441, -73.9593929 40.808033, -73.9594111 40.8080078, -73.9593704 40.8079908, -73.9594168 40.8079267))",POINT (-73.9594211 40.8080638),314.8,3388.4
,38,271585121,,yes,,,"POLYGON ((-73.96394100000001 40.8060591, -73.9639581 40.8060614, -73.9639809 40.8060302, -73.9640126 40.8060437, -73.96398979999999 40.8060748, -73.96400010000001 40.8060841, -73.963904 40.8062153, -73.9638449 40.8061902, -73.96394100000001 40.8060591))",POINT (-73.9639304 40.8061265),109.9,1182.5
Hogan Hall,39,271585144,,dormitory,,,"POLYGON ((-73.9645289 40.8061652, -73.96483720000001 40.8062957, -73.96479789999999 40.8063494, -73.964793 40.8063561, -73.96471819999999 40.8063245, -73.9646606 40.806403, -73.9647354 40.8064347, -73.96466169999999 40.8065353, -73.9646613 40.8065358, -73.96466030000001 40.8065354, -73.96435289999999 40.8064052, -73.9645289 40.8061652))",POINT (-73.96458370000001 40.806348),835.5,8992.9
,40,271921484,,yes,,,"POLYGON ((-73.95875359999999 40.8076491, -73.95894509999999 40.8077293, -73.9589046 40.8077851, -73.9588499 40.8077622, -73.9588406 40.807775, -73.9588459 40.8077871, -73.958815 40.8078296, -73.9587999 40.8078233, -73.9587889 40.8078384, -73.95879100000001 40.8078528, -73.95884049999999 40.8078736, -73.9588392 40.8078754, -73.9587938 40.807938, -73.9586012 40.8078574, -73.9586479 40.807793, -73.95869759999999 40.8078137, -73.95871769999999 40.8078086, -73.95872869999999 40.8077935, -73.9587095 40.8077854, -73.958741 40.807742, -73.958752 40.807739, -73.9587618 40.8077254, -73.9587131 40.807705, -73.95875359999999 40.8076491))",POINT (-73.95877249999999 40.8077943),381.7,4108.9
Furnald Hall,41,274995731,,dormitory,,,"POLYGON ((-73.96369230000001 40.8075089, -73.9636869 40.8075066, -73.9637542 40.8074149, -73.96376549999999 40.8074196, -73.9638159 40.8073509, -73.9638705 40.8072768, -73.9638609 40.8072728, -73.9639289 40.8071805, -73.96412669999999 40.8072641, -73.9638863 40.8075901, -73.9638887 40.8075911, -73.9638411 40.807656, -73.96364490000001 40.8075735, -73.96369230000001 40.8075089))",POINT (-73.9638854 40.8074191),933.5,10048.6
Horace Mann,42,271916920,,yes,,,"POLYGON ((-73.9611417 40.8107964, -73.96128090000001 40.8108546, -73.96131819999999 40.8108031, -73.961179 40.8107449, -73.9611546 40.8107347, -73.961158 40.8107301, -73.9612487 40.8106048, -73.9612568 40.8106082, -73.96128229999999 40.8106189, -73.9613177 40.8105699, -73.961451 40.8106256, -73.96148580000001 40.8105777, -73.9614176 40.8105492, -73.96140440000001 40.8105674, -73.96133930000001 40.8105402, -73.9614277 40.8104181, -73.961736 40.8105469, -73.9613882 40.8110271, -73.96107069999999 40.8108944, -73.9611417 40.8107964))",POINT (-73.9614085 40.8107235),1722.9,18545.0
Milbank Hall,43,274985961,,yes,,,"POLYGON ((-73.962523 40.8105573, -73.96252029999999 40.810561, -73.9623909 40.8105066, -73.9624652 40.8104041, -73.9624795 40.8104102, -73.96250620000001 40.8103738, -73.96261010000001 40.810232, -73.9625954 40.8102258, -73.9626712 40.810122, -73.9628391 40.8101925, -73.962763 40.8102964, -73.9627278 40.8102816, -73.9626379 40.8104045, -73.9628257 40.8104829, -73.9630066 40.8105592, -73.9630978 40.8104345, -73.96305769999999 40.8104177, -73.9631318 40.8103165, -73.9632986 40.8103864, -73.9632289 40.8104817, -73.96322069999999 40.810478, -73.9630799 40.8106693, -73.96308879999999 40.810673, -73.96301750000001 40.8107702, -73.9628931 40.8107178, -73.9628953 40.8107148, -73.962523 40.8105573))",POINT (-73.96282119999999 40.8104794),1958.8,21084.5
,44,271585102,,yes,,,"POLYGON ((-73.96334969999999 40.8057964, -73.9633826 40.8058103, -73.9634032 40.8057822, -73.963448 40.8058012, -73.9633243 40.8059699, -73.96324660000001 40.805937, -73.9632934 40.8058732, -73.9633437 40.8058046, -73.96334969999999 40.8057964))",POINT (-73.9633451 40.8058751),148.6,1599.9
Wallach Hall,45,274995779,,yes,,,"POLYGON ((-73.9619775 40.8058413, -73.9621739 40.8059243, -73.9619302 40.8062573, -73.9617338 40.8061744, -73.9617535 40.8061475, -73.9619775 40.8058413))",POINT (-73.9619539 40.8060493),800.0,8610.7
,46,271585131,,yes,,,"POLYGON ((-73.9642704 40.8061519, -73.9643011 40.806165, -73.96427629999999 40.8061988, -73.96430599999999 40.8062114, -73.9642087 40.8063442, -73.9641482 40.8063186, -73.9642704 40.8061519))",POINT (-73.9642324 40.8062547),111.6,1201.4
M11 stop,47,749005406,,yes,shelter,,"POLYGON ((-73.9607881 40.8070076, -73.96076979999999 40.8070004, -73.96079450000001 40.8069661, -73.9608132 40.8069745, -73.9607881 40.8070076))",POINT (-73.9607915 40.806987),7.8,84.1
,48,271585112,,yes,,,"POLYGON ((-73.9636876 40.805956, -73.96371929999999 40.8059694, -73.9637433 40.8059367, -73.9637378 40.8059294, -73.9637642 40.8058934, -73.9638035 40.8059101, -73.9636565 40.8061105, -73.9635938 40.806084, -73.9636876 40.805956))",POINT (-73.96369350000001 40.8060098),129.5,1394.2
,49,271585107,,yes,,,"POLYGON ((-73.9634973 40.8058755, -73.9635317 40.80589, -73.9635552 40.8058579, -73.9635834 40.8058699, -73.96346610000001 40.8060299, -73.9634035 40.8060034, -73.9634973 40.8058755))",POINT (-73.9634894 40.8059453),109.4,1177.1
Brooks Hall,50,274985933,,yes,,,"POLYGON ((-73.96416019999999 40.8082928, -73.9645374 40.8084482, -73.9644831 40.8085242, -73.9644565 40.8085131, -73.96443720000001 40.8085401, -73.9640869 40.8083951, -73.96416019999999 40.8082928))",POINT (-73.9643095 40.8084198),461.0,4962.5
Earl Hall,51,274995727,,yes,,,"POLYGON ((-73.9627778 40.8086943, -73.96275319999999 40.8087055, -73.96260270000001 40.8086424, -73.96260820000001 40.8086348, -73.9625954 40.8086167, -73.96250070000001 40.808577, -73.9625071 40.8085681, -73.9624872 40.8085598, -73.9625205 40.8085139, -73.96255379999999 40.8084681, -73.96257369999999 40.8084765, -73.9625794 40.8084686, -73.9626741 40.8085083, -73.96270509999999 40.8085015, -73.9628556 40.8085646, -73.96285709999999 40.8085851, -73.9629068 40.8086059, -73.96282739999999 40.8087151, -73.9627778 40.8086943))",POINT (-73.9626993 40.8085902),522.6,5625.4
University Hall,52,274995773,,yes,,,"POLYGON ((-73.9614198 40.8092562, -73.96136660000001 40.8093287, -73.9613504 40.8093475, -73.9613319 40.809365, -73.9613111 40.809381, -73.96128830000001 40.8093953, -73.9612637 40.8094079, -73.9612508 40.8094134, -73.9612241 40.809423, -73.9611962 40.8094306, -73.9611675 40.8094359, -73.96113819999999 40.8094391, -73.96112340000001 40.8094399, -73.9610938 40.8094397, -73.9610644 40.8094372, -73.96103549999999 40.8094326, -73.96100730000001 40.8094257, -73.9609935 40.8094215, -73.960967 40.8094116, -73.96094189999999 40.8093996, -73.96091850000001 40.8093859, -73.96089600000001 40.8093695, -73.96086889999999 40.8093444, -73.9608532 40.8093253, -73.96084 40.8093052, -73.9608295 40.8092842, -73.96082180000001 40.8092625, -73.96081909999999 40.8092514, -73.96081580000001 40.8092291, -73.9608154 40.8092066, -73.960818 40.8091842, -73.9608236 40.8091621, -73.9608274 40.8091513, -73.9608372 40.80913, -73.96084980000001 40.8091097, -73.960903 40.8090372, -73.9614198 40.8092562))",POINT (-73.9610766 40.8092623),1413.6,15216.3
