name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,10,340622149,,yes,,,"POLYGON ((-72.9297711 41.3195771, -72.9298405 41.3195678, -72.92990349999999 41.3195593, -72.9299237 41.3196438, -72.92986070000001 41.3196523, -72.92986550000001 41.3196722, -72.929796 41.3196815, -72.9297711 41.3195771))",POINT (-72.9298453 41.3196167),120.5,1297.5
,11,249664521,,yes,,,"POLYGON ((-72.9187311 41.30323, -72.91875690000001 41.3029905, -72.9186076 41.3029812, -72.9185808 41.3032221, -72.9187311 41.30323))",POINT (-72.91866899999999 41.3031061),336.6,3623.1
,12,338678344,,yes,,,"POLYGON ((-72.9365679 41.3133102, -72.93658840000001 41.3132678, -72.9366601 41.3132873, -72.9366395 41.3133298, -72.9365679 41.3133102))",POINT (-72.93661400000001 41.3132988),31.9,343.8
,13,292498534,,yes,,,"POLYGON ((-72.927323 41.3174036, -72.92735930000001 41.3174911, -72.927302 41.3175045, -72.9272972 41.317493, -72.9272512 41.3175038, -72.9272239 41.317438, -72.9272668 41.317428, -72.92726260000001 41.3174178, -72.927323 41.3174036))",POINT (-72.9272928 41.3174582),83.0,893.6
,14,340291754,,yes,,,"POLYGON ((-72.94091400000001 41.3046884, -72.94100229999999 41.3046823, -72.9410177 41.3048082, -72.9409294 41.3048143, -72.94091400000001 41.3046884))",POINT (-72.9409658 41.3047483),104.5,1124.9
,15,340518163,,yes,,,"POLYGON ((-72.9312223 41.3154615, -72.9311493 41.3155787, -72.9311455 41.3155848, -72.9310995 41.3155686, -72.9311032 41.3155625, -72.93107620000001 41.3155531, -72.9310673 41.3155674, -72.93099340000001 41.3155415, -72.931026 41.3154891, -72.9310102 41.3154835, -72.9310778 41.3153749, -72.9310935 41.3153804, -72.9311304 41.3153212, -72.9312043 41.3153471, -72.93123129999999 41.3153566, -72.9312774 41.3153728, -72.9312666 41.3153902, -72.93140940000001 41.3154403, -72.931365 41.3155116, -72.9312223 41.3154615))",POINT (-72.9311749 41.3154526),492.8,5304.9
,16,218078351,,yes,,,"POLYGON ((-72.9225337 41.3061978, -72.9225764 41.306139, -72.9227279 41.306201, -72.92269159999999 41.306251, -72.9226745 41.306244, -72.92260419999999 41.3063409, -72.922596 41.3063375, -72.9225067 41.3064607, -72.9223834 41.3064102, -72.92242330000001 41.3063552, -72.92233160000001 41.3063171, -72.9224124 41.3062018, -72.9225136 41.3062444, -72.9225443 41.3062022, -72.9225337 41.3061978))",POINT (-72.9225201 41.3062931),552.2,5943.8
,17,209049178,,yes,,,"POLYGON ((-72.918875 41.3190102, -72.9189016 41.318953, -72.9188479 41.3189389, -72.9188508 41.3189325, -72.9187616 41.3189092, -72.9186995 41.3190432, -72.9186395 41.3190275, -72.91861849999999 41.3190727, -72.9187099 41.3190966, -72.9186883 41.3191432, -72.9187367 41.3191558, -72.9187562 41.3191137, -72.91879179999999 41.319123, -72.918846 41.3190062, -72.918875 41.3190102))",POINT (-72.9187666 41.3190265),284.2,3059.5
,18,266484238,,yes,,,"POLYGON ((-72.9353875 41.3116401, -72.9352861 41.3115999, -72.9352907 41.3115934, -72.9352584 41.3115806, -72.9352913 41.3115339, -72.93532570000001 41.3115475, -72.9353297 41.3115418, -72.935429 41.3115812, -72.9353875 41.3116401))",POINT (-72.9353442 41.3115852),89.1,959.2
,19,338568437,,,parking,,"POLYGON ((-72.9359465 41.3167557, -72.9359893 41.3167897, -72.9360004 41.3167818, -72.93606459999999 41.3168326, -72.936054 41.3168402, -72.93609859999999 41.3168756, -72.93600309999999 41.3169436, -72.9359603 41.3169096, -72.93587340000001 41.3169715, -72.9357645 41.3168853, -72.9359465 41.3167557))",POINT (-72.93593319999999 41.3168669),345.1,3714.1
,20,266484216,,yes,,,"POLYGON ((-72.9354787 41.3114843, -72.9353179 41.3114191, -72.93527020000001 41.3114853, -72.93538599999999 41.3115323, -72.9353938 41.3115215, -72.9354275 41.3115351, -72.9354225 41.311542, -72.9354507 41.3115534, -72.9354582 41.311543, -72.9354414 41.3115362, -72.9354787 41.3114843))",POINT (-72.93537430000001 41.3114839),125.5,1351.0
,21,210640608,,yes,,,"POLYGON ((-72.9228212 41.3111944, -72.9229096 41.3110652, -72.9229169 41.3110523, -72.9229879 41.3110793, -72.9229028 41.3112061, -72.92289220000001 41.3112214, -72.9228212 41.3111944))",POINT (-72.9229048 41.3111372),116.0,1248.7
,22,338716504,,yes,,,"POLYGON ((-72.9376695 41.3169951, -72.9376326 41.3170221, -72.9376254 41.3170166, -72.9372967 41.3172571, -72.9373047 41.3172633, -72.9372718 41.3172873, -72.937203 41.3172342, -72.93721859999999 41.3172228, -72.93718389999999 41.3171961, -72.9372374 41.3171569, -72.9372264 41.3171485, -72.9372796 41.3171095, -72.9373818 41.3170347, -72.9374813 41.3169619, -72.9374907 41.3169551, -72.9375017 41.3169636, -72.93752240000001 41.3169484, -72.9375537 41.3169255, -72.937592 41.316955, -72.9376051 41.3169454, -72.9376695 41.3169951))",POINT (-72.93741319999999 41.3170964),566.2,6094.7
,23,338421481,,yes,,,"POLYGON ((-72.9382122 41.3096007, -72.93812370000001 41.3098205, -72.93797240000001 41.3097861, -72.9380609 41.3095663, -72.9382122 41.3096007))",POINT (-72.93809229999999 41.3096934),338.0,3638.2
,24,340541515,,yes,,,"POLYGON ((-72.9306888 41.3167653, -72.9306993 41.3167651, -72.93069850000001 41.3167404, -72.9307606 41.3167393, -72.93076240000001 41.316793, -72.93073320000001 41.3167935, -72.9307349 41.3168458, -72.93069149999999 41.3168466, -72.9306655 41.3168471, -72.9306663 41.3168718, -72.9305993 41.316873, -72.9305974 41.3168146, -72.9306393 41.3168138, -72.9306368 41.316739, -72.9306879 41.316738, -72.9306888 41.3167653))",POINT (-72.9306795 41.3168022),134.3,1445.3
302 Temple,25,216863210,,university,,,"POLYGON ((-72.9250936 41.3094793, -72.9251689 41.3095126, -72.9251786 41.3095002, -72.9252578 41.3095352, -72.9252482 41.3095476, -72.9254792 41.3096488, -72.9255637 41.3095361, -72.92536440000001 41.3094472, -72.9253484 41.3094674, -72.925292 41.3094422, -72.92532970000001 41.3093945, -72.9253678 41.3094114, -72.9254028 41.3093671, -72.9254705 41.3092814, -72.92530739999999 41.3092087, -72.92520740000001 41.3093352, -72.9252469 41.3093528, -72.9252223 41.3093839, -72.9251828 41.3093663, -72.9250936 41.3094793))",POINT (-72.925332 41.3094392),807.6,8692.9
,26,338716591,,yes,,,"POLYGON ((-72.93670040000001 41.3158449, -72.9367797 41.3158753, -72.936746 41.3159249, -72.9367558 41.3159286, -72.9366953 41.3160177, -72.93659529999999 41.3159793, -72.9366634 41.3158793, -72.93667809999999 41.3158796, -72.93670040000001 41.3158449))",POINT (-72.9366899 41.3159324),151.4,1629.2
,27,343343717,,yes,,,"POLYGON ((-72.9408009 41.3174965, -72.9408337 41.3174441, -72.940962 41.3174893, -72.94092929999999 41.3175417, -72.9408009 41.3174965))",POINT (-72.9408815 41.3174929),76.1,819.1
,28,252077724,,yes,,,"POLYGON ((-72.918887 41.3027129, -72.9188122 41.30271, -72.9188056 41.3028273, -72.9188833 41.3028303, -72.918887 41.3027129))",POINT (-72.918847 41.3027705),83.4,897.2
,29,294594162,,yes,,,"POLYGON ((-72.925703 41.3181682, -72.925539 41.3181743, -72.9255332 41.3180859, -72.92572060000001 41.3180789, -72.925721 41.3180859, -72.9257805 41.3180837, -72.9257854 41.3181577, -72.9257025 41.3181607, -72.925703 41.3181682))",POINT (-72.92565519999999 41.3181253),193.4,2081.4
,30,338716595,,yes,,,"POLYGON ((-72.93657159999999 41.3157964, -72.9366508 41.3158268, -72.93661710000001 41.3158763, -72.936627 41.3158801, -72.9365665 41.3159692, -72.93646649999999 41.3159308, -72.93653449999999 41.3158308, -72.9365492 41.3158311, -72.93657159999999 41.3157964))",POINT (-72.93656110000001 41.3158839),151.4,1629.2
,31,338680409,,yes,,,"POLYGON ((-72.9402333 41.3125786, -72.9403028 41.3124328, -72.9403883 41.3124558, -72.9403188 41.3126016, -72.9402333 41.3125786))",POINT (-72.94031080000001 41.3125172),130.5,1404.2
,32,340622144,,yes,,,"POLYGON ((-72.932226 41.3199217, -72.9322377 41.3199708, -72.9321425 41.3199836, -72.9321044 41.3198241, -72.9321995 41.3198112, -72.93221459999999 41.3198092, -72.932241 41.3199197, -72.932226 41.3199217))",POINT (-72.9321759 41.3198943),161.4,1737.2
,33,293257323,,yes,,,"POLYGON ((-72.9265735 41.3208617, -72.9263727 41.3208599, -72.92637360000001 41.3208002, -72.9265745 41.320802, -72.9265735 41.3208617))",POINT (-72.92647359999999 41.3208309),112.6,1211.8
,34,340518180,,yes,,,"POLYGON ((-72.929348 41.3152906, -72.92933669999999 41.3152541, -72.929427 41.3152383, -72.9294383 41.3152748, -72.9294644 41.3153591, -72.929362 41.315377, -72.9293359 41.3152927, -72.929348 41.3152906))",POINT (-72.9293967 41.3153089),116.8,1256.9
,35,338680436,,yes,,,"POLYGON ((-72.9405794 41.3130451, -72.9405853 41.3130332, -72.9406303 41.3130458, -72.94063730000001 41.3130316, -72.9407393 41.3130602, -72.9406946 41.3131501, -72.9405321 41.3131045, -72.9405637 41.3130407, -72.9405794 41.3130451))",POINT (-72.9406386 41.3130863),143.9,1548.8
,36,249659655,,yes,,,"POLYGON ((-72.91963819999999 41.3056, -72.9196568 41.3055286, -72.9195885 41.3055177, -72.9195905 41.3055093, -72.91952689999999 41.3054986, -72.9195242 41.3055072, -72.9194734 41.3054994, -72.9194531 41.3055675, -72.9195035 41.3055754, -72.91950180000001 41.3055805, -72.9195675 41.3055904, -72.9195682 41.3055876, -72.91963819999999 41.3056))",POINT (-72.9195557 41.3055479),131.8,1418.8
Howe Street Garage,37,39263997,,university,parking,,"POLYGON ((-72.9351011 41.3096787, -72.93498649999999 41.3096238, -72.9350211 41.3095886, -72.9349404 41.3095548, -72.93491299999999 41.3095927, -72.9348421 41.3095574, -72.9345797 41.3098103, -72.93455280000001 41.3098362, -72.93449080000001 41.3098113, -72.93447279999999 41.3098371, -72.9343836 41.3099573, -72.93435049999999 41.3099985, -72.93434000000001 41.3100131, -72.93428919999999 41.3100888, -72.93467939999999 41.3102514, -72.9351011 41.3096787))",POINT (-72.93470430000001 41.3099066),2451.4,26386.8
,38,293136885,,yes,,,"POLYGON ((-72.9274678 41.319471, -72.92745789999999 41.3195672, -72.927345 41.3195606, -72.9273549 41.3194644, -72.9274678 41.319471))",POINT (-72.9274064 41.3195158),100.7,1084.0
,39,209403405,,yes,,,"POLYGON ((-72.9187118 41.3148068, -72.9185892 41.3147527, -72.91865180000001 41.3146727, -72.9187974 41.3147369, -72.9187641 41.3147796, -72.91874110000001 41.3147694, -72.9187118 41.3148068))",POINT (-72.9186898 41.314741),134.7,1450.4
,40,268205488,,yes,,,"POLYGON ((-72.938231 41.3075961, -72.93812440000001 41.3075779, -72.9381794 41.3073957, -72.93828600000001 41.3074139, -72.938231 41.3075961))",POINT (-72.9382052 41.3074959),189.0,2034.2
Frontier Communications,41,216519509,,yes,,,"POLYGON ((-72.92220829999999 41.3091407, -72.9218078 41.3089736, -72.92149980000001 41.3093668, -72.9219003 41.3095442, -72.92220829999999 41.3091407))",POINT (-72.92185430000001 41.3092571),1977.7,21287.8
Warner House,42,217270626,,university,,,"POLYGON ((-72.92391720000001 41.3113791, -72.9239359 41.3113883, -72.9239407 41.311381, -72.924038 41.3114016, -72.92406130000001 41.3113365, -72.9240848 41.3112709, -72.9242362 41.3112975, -72.9241796 41.3114727, -72.9242035 41.3114772, -72.9241523 41.311618, -72.9238928 41.3115653, -72.9239437 41.311463, -72.9239512 41.3114651, -72.9239568 41.3114537, -72.9239494 41.3114516, -72.9238878 41.3114226, -72.92391720000001 41.3113791))",POINT (-72.924075 41.3114542),673.5,7249.3
,43,340697858,,apartments,,,"POLYGON ((-72.9381432 41.3191944, -72.937943 41.3191491, -72.9379678 41.3190871, -72.9381396 41.319126, -72.938131 41.3191474, -72.9381595 41.3191539, -72.9381432 41.3191944))",POINT (-72.93805070000001 41.3191408),119.6,1286.9
,44,223448521,,yes,,,"POLYGON ((-72.9250187 41.30412, -72.9247629 41.3040102, -72.9247537 41.3040232, -72.92466330000001 41.3041406, -72.92491939999999 41.3042505, -72.9250187 41.30412))",POINT (-72.9248412 41.3041304),412.8,4443.5
,45,210640609,,yes,,,"POLYGON ((-72.9225084 41.3116352, -72.92238380000001 41.3115851, -72.9224222 41.3115312, -72.922527 41.3115728, -72.9225469 41.3115813, -72.92251520000001 41.3116258, -72.9225084 41.3116352))",POINT (-72.9224655 41.3115831),80.6,867.1
,46,292822308,,yes,,,"POLYGON ((-72.9261406 41.3185088, -72.9263722 41.3185063, -72.9263705 41.3184206, -72.926158 41.3184229, -72.9261587 41.3184609, -72.92613969999999 41.3184611, -72.9261406 41.3185088))",POINT (-72.92625959999999 41.3184656),176.8,1903.5
,47,338421470,,yes,,,"POLYGON ((-72.9374284 41.3094426, -72.9374747 41.3093803, -72.9374835 41.3093839, -72.937495 41.3093684, -72.9375007 41.309363, -72.9375089 41.3093586, -72.9375168 41.3093579, -72.93752550000001 41.3093579, -72.9376098 41.3093933, -72.9376208 41.3093783, -72.9378294 41.3094657, -72.9377494 41.3095735, -72.9375797 41.3095024, -72.93756809999999 41.3095179, -72.937495 41.3094873, -72.9375003 41.3094801, -72.93745029999999 41.3094591, -72.9374545 41.3094536, -72.9374284 41.3094426))",POINT (-72.93762940000001 41.3094597),413.5,4450.4
,48,249659656,,yes,,,"POLYGON ((-72.9187725 41.3051413, -72.9187811 41.3050086, -72.9187324 41.3050068, -72.918733 41.3049978, -72.9186696 41.3049955, -72.9186687 41.3050086, -72.9186122 41.3050065, -72.9186117 41.3050136, -72.91860010000001 41.3050215, -72.91859890000001 41.3050406, -72.9186097 41.3050474, -72.9185896 41.3050463, -72.9185877 41.3050909, -72.9186059 41.3050906, -72.9185925 41.3050981, -72.9185925 41.3051172, -72.9186059 41.3051251, -72.9186059 41.3051298, -72.9186638 41.3051323, -72.9186624 41.3051459, -72.91871980000001 41.3051488, -72.91871980000001 41.3051391, -72.9187725 41.3051413))",POINT (-72.9186883 41.3050714),226.9,2442.1
University Towers,49,114134157,,apartments,,,"POLYGON ((-72.9332326 41.3065988, -72.9330415 41.3068603, -72.9328057 41.3071831, -72.93307540000001 41.3072943, -72.9335023 41.30671, -72.9332326 41.3065988))",POINT (-72.933154 41.3069465),1907.0,20527.2
Lot K,50,69149463,,,parking,,"POLYGON ((-72.9284921 41.3200914, -72.92850009999999 41.3201579, -72.9284277 41.3201821, -72.92860469999999 41.3206011, -72.9287549 41.3205608, -72.9288193 41.3205809, -72.9288461 41.3206212, -72.9289024 41.3206091, -72.9288622 41.3205084, -72.9290714 41.320452, -72.9289143 41.3200905, -72.9288488 41.3201035, -72.9288244 41.3200452, -72.9284921 41.3200914))",POINT (-72.9287415 41.3203172),2204.7,23731.2
Dr. Mayo Early Childhood Center,51,43437597,,,school,,"POLYGON ((-72.93705869999999 41.3173936, -72.93739960000001 41.317663, -72.9351322 41.3180421, -72.9350786 41.3178452, -72.9349653 41.317399, -72.9351494 41.3172331, -72.9359244 41.3166912, -72.93595929999999 41.3166902, -72.9361624 41.3166963, -72.93705869999999 41.3173936))",POINT (-72.9360078 41.3174186),17450.9,187839.8
,52,340650336,,yes,,,"POLYGON ((-72.9313379 41.3206845, -72.9313545 41.3207404, -72.9312173 41.3207634, -72.93120070000001 41.3207074, -72.9313379 41.3206845))",POINT (-72.9312776 41.3207239),74.4,800.5
,53,336118307,,yes,,,"POLYGON ((-72.93438519999999 41.3201878, -72.9346192 41.3201489, -72.9346372 41.3202101, -72.93440320000001 41.320249, -72.93438519999999 41.3201878))",POINT (-72.9345112 41.3201989),139.7,1504.0
,54,266484221,,yes,,,"POLYGON ((-72.93495780000001 41.311042, -72.9348559 41.3109996, -72.9349114 41.3109244, -72.93501329999999 41.3109668, -72.93495780000001 41.311042))",POINT (-72.93493460000001 41.3109832),92.8,999.1
,55,293136896,,yes,,,"POLYGON ((-72.92689679999999 41.3195481, -72.9269073 41.3194277, -72.9269484 41.3194298, -72.9269499 41.3194128, -72.9270114 41.3194159, -72.9269994 41.3195531, -72.92689679999999 41.3195481))",POINT (-72.9269554 41.3194852),124.2,1336.4
,56,266652549,,yes,,,"POLYGON ((-72.9344957 41.3104623, -72.9345385 41.3103974, -72.93440560000001 41.3103415, -72.934386 41.3103719, -72.9343655 41.3103632, -72.9343471 41.3103881, -72.9343633 41.3103951, -72.9343648 41.3104098, -72.9344267 41.310433, -72.9344957 41.3104623))",POINT (-72.9344452 41.3104007),109.3,1176.8
,57,292822305,,yes,,,"POLYGON ((-72.9272308 41.3192315, -72.92721090000001 41.3190962, -72.9272477 41.3190932, -72.9272572 41.3191579, -72.9272885 41.3191553, -72.9272989 41.3192259, -72.9272308 41.3192315))",POINT (-72.9272512 41.3191714),67.9,730.9
,58,266958258,,yes,,,"POLYGON ((-72.9341678 41.3086023, -72.9340112 41.3085347, -72.9340263 41.308515, -72.9340557 41.3084766, -72.934078 41.3084475, -72.9342345 41.308515, -72.9341678 41.3086023))",POINT (-72.93412290000001 41.3085249),168.9,1818.1
,59,338680431,,yes,,,"POLYGON ((-72.9401723 41.3123772, -72.940121 41.3124848, -72.9400598 41.3124684, -72.9400502 41.3124658, -72.9400787 41.312406, -72.9400883 41.3124086, -72.9401111 41.3123607, -72.9401723 41.3123772))",POINT (-72.9401123 41.3124239),74.3,800.2
,60,268205489,,yes,,,"POLYGON ((-72.9376438 41.3076805, -72.9375725 41.307775, -72.9374791 41.3077353, -72.9375505 41.3076407, -72.9376438 41.3076805))",POINT (-72.9375615 41.3077079),109.2,1175.4
,61,340518189,,yes,,,"POLYGON ((-72.9294184 41.3163629, -72.9296427 41.3163377, -72.9296602 41.316398, -72.92934510000001 41.3164327, -72.9292928 41.3162889, -72.9293062 41.3162721, -72.92938289999999 41.3162597, -72.9294184 41.3163629))",POINT (-72.92944660000001 41.3163628),274.5,2954.6
,62,338712983,,yes,,,"POLYGON ((-72.9387206 41.3090204, -72.9386681 41.3090958, -72.93848699999999 41.3090248, -72.9385395 41.3089494, -72.9387206 41.3090204))",POINT (-72.9386038 41.3090226),162.4,1748.5
,63,338568438,,yes,,,"POLYGON ((-72.9408011 41.314173, -72.94085320000001 41.3140786, -72.9409072 41.3140954, -72.9409998 41.3141243, -72.94096829999999 41.3141814, -72.94095230000001 41.3141764, -72.940916 41.3142422, -72.940932 41.3142472, -72.94090300000001 41.3142997, -72.94082160000001 41.3142743, -72.9407564 41.314254, -72.9408011 41.314173))",POINT (-72.9408754 41.3141882),269.0,2896.0
,64,266759786,,yes,,,"POLYGON ((-72.9352566 41.3106055, -72.93486040000001 41.3104393, -72.93494459999999 41.310326, -72.9350146 41.3102319, -72.93515480000001 41.3102907, -72.93505709999999 41.310422, -72.93517249999999 41.3104704, -72.93527020000001 41.310339, -72.93541089999999 41.310398, -72.9352566 41.3106055))",POINT (-72.9351293 41.3104273),818.4,8809.7
,65,209049290,,,parking,,"POLYGON ((-72.9185109 41.3190952, -72.9183026 41.3190261, -72.9181705 41.3192399, -72.9182741 41.3192745, -72.91838009999999 41.3193099, -72.9185109 41.3190952))",POINT (-72.918341 41.3191679),500.1,5383.6
New Haven Colonial Historical Society Building,66,143303781,,yes,,,"POLYGON ((-72.92195510000001 41.3138215, -72.92216759999999 41.31391, -72.9221136 41.313983, -72.92210179999999 41.3139781, -72.9220948 41.3139876, -72.9221189 41.3139976, -72.9221119 41.314007, -72.9222546 41.3140665, -72.9222759 41.3140377, -72.92237230000001 41.3140779, -72.9222682 41.3142188, -72.92216860000001 41.3141773, -72.922189 41.3141497, -72.9220504 41.3140919, -72.92204409999999 41.3141005, -72.9220179 41.3140896, -72.9220112 41.3140986, -72.9220222 41.3141032, -72.9219664 41.3141786, -72.9217541 41.3140902, -72.92180500000001 41.3140213, -72.92176069999999 41.3140028, -72.9218633 41.3138639, -72.9219095 41.3138832, -72.92195510000001 41.3138215))",POINT (-72.922026 41.3140266),1097.8,11816.7
,67,340622140,,yes,,,"POLYGON ((-72.93026380000001 41.3194822, -72.93037390000001 41.3194657, -72.9303962 41.3195495, -72.9302943 41.3195647, -72.9302807 41.3195135, -72.9302725 41.3195147, -72.93026380000001 41.3194822))",POINT (-72.9303322 41.3195147),85.1,916.3
Cambridge Arms,68,218538614,,yes,,,"POLYGON ((-72.93132110000001 41.307411, -72.9314409 41.3072456, -72.93130789999999 41.3071913, -72.9312829 41.3072259, -72.931116 41.3071577, -72.9311441 41.3071189, -72.9311082 41.3071043, -72.9310402 41.3070765, -72.93091769999999 41.3072457, -72.9310543 41.3073015, -72.9310811 41.3072644, -72.93122769999999 41.3073243, -72.9312006 41.3073618, -72.93132110000001 41.307411))",POINT (-72.931179 41.3072454),672.8,7242.4
,69,268206545,,yes,,,"POLYGON ((-72.9366574 41.3070198, -72.9367919 41.3070748, -72.9367804 41.3070908, -72.93682939999999 41.3071108, -72.9367797 41.3071794, -72.9366558 41.3071287, -72.9366643 41.3071169, -72.9366047 41.3070925, -72.9366574 41.3070198))",POINT (-72.9367178 41.3070994),169.1,1819.6
,70,249662790,,yes,,,"POLYGON ((-72.91880500000001 41.3046753, -72.9186064 41.3046763, -72.91860629999999 41.3046695, -72.91859820000001 41.3046695, -72.9185876 41.3046617, -72.9185875 41.3046484, -72.9186011 41.304638, -72.9186004 41.3045647, -72.91866829999999 41.3045644, -72.9186682 41.3045523, -72.9187211 41.304552, -72.91872119999999 41.3045673, -72.9187898 41.3045669, -72.9187896 41.3045482, -72.91885069999999 41.3045479, -72.9188508 41.3045634, -72.91895390000001 41.3045629, -72.91895479999999 41.3046565, -72.9188049 41.3046572, -72.91880500000001 41.3046753))",POINT (-72.9187689 41.3046143),358.2,3855.6
,71,336118288,,yes,,,"POLYGON ((-72.9308668 41.318415, -72.9309159 41.3186639, -72.9305966 41.3187071, -72.930525 41.3184597, -72.9308668 41.318415))",POINT (-72.9307256 41.3185601),787.9,8480.7
,72,211017514,,yes,,,"POLYGON ((-72.92061150000001 41.3125019, -72.92047030000001 41.3124492, -72.92053850000001 41.312346, -72.9205595 41.3123538, -72.9206468 41.3122219, -72.9207511 41.3122608, -72.9206961 41.3123439, -72.9206638 41.3123928, -72.9206798 41.3123987, -72.92061150000001 41.3125019))",POINT (-72.920614 41.3123673),327.9,3529.6
,73,340291772,,yes,,,"POLYGON ((-72.9399616 41.3045145, -72.9399432 41.304426, -72.9400373 41.304415, -72.94004219999999 41.3044384, -72.9400486 41.3044376, -72.9400703 41.3045425, -72.93998089999999 41.3045529, -72.9399726 41.3045133, -72.9399616 41.3045145))",POINT (-72.9400076 41.3044832),116.8,1256.7
