node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary
2502,,80.242586,13.0067148,25,,primary,0
3901,,80.2393516,13.0070908,39,,primary,0
15400,,80.247453,13.0065211,154,,primary,0
4201,,80.2474526,13.0064202,42,,primary,0
4300,,80.2497663,12.994489,43,,primary,0
4301,,80.2498283,12.9942432,43,,primary,0
15500,,80.2513878,12.9880418,155,,primary,0
4600,46,80.2176359,13.0087273,46,,tertiary,1
4700,,80.2206083,13.0066037,47,,tertiary,0
4701,,80.2206008,13.0067095,47,,tertiary,0
4601,46,80.2176776,13.0088131,46,,tertiary,-1
4702,,80.2207296,13.0066413,47,,tertiary,0
4800,,80.2208023,13.006647,48,,tertiary,0
4801,,80.2207945,13.0067417,48,,tertiary,0
4703,,80.2207218,13.006736,47,,tertiary,0
4900,49,80.2252715,12.9826198,49,,tertiary,1
3304,,80.2219695,12.9826016,33,,secondary,0
3305,,80.2219579,12.9825073,33,,secondary,0
4901,49,80.2252752,12.9825249,49,,tertiary,-1
5000,50,80.2180519,12.981158,50,,primary,1
5100,,80.2182325,12.9873427,51,,primary,0
5200,,80.2194307,12.9916912,52,,primary,0
5300,,80.2177737,12.9939777,53,,primary,0
5500,,80.2343192,12.9811927,55,,primary,0
15301,,80.2430247,12.9813709,153,,primary,0
5800,58,80.2453229,12.9810595,58,,primary,1
1002,,80.2435404,12.9812645,10,,tertiary,0
1003,,80.2433938,12.9812793,10,,tertiary,0
15302,,80.2432858,12.9812801,153,,primary,0
6100,,80.2527526,12.9818172,61,,secondary,0
6200,,80.2532436,12.9818559,62,,secondary,0
3102,,80.2515124,12.9987174,31,,tertiary,0
1602,,80.2520358,12.9994186,16,,tertiary,0
1603,,80.2519429,12.9994452,16,,tertiary,0
3103,,80.2514364,12.9987763,31,,tertiary,0
1604,,80.2521301,12.9994867,16,,tertiary,0
6300,63,80.253656,12.9994607,63,,tertiary,-1
6301,63,80.2536577,12.9995557,63,,tertiary,1
1605,,80.2521318,12.9995817,16,,tertiary,0
6400,,80.2536672,12.9818399,64,,secondary,0
2402,,80.2549107,12.9837215,24,,secondary,0
6500,65,80.2549328,12.9838088,65,,secondary,-1
6700,,80.2472764,13.0065206,67,,primary,0
6701,,80.2472814,13.0067195,67,,primary,0
7000,,80.2429198,13.0065948,70,,primary,0
7100,,80.2425938,13.0065953,71,,primary,0
7200,72,80.2525846,12.9821194,72,,primary,1
15101,,80.2517808,12.9861651,151,,primary,0
7500,,80.2518536,12.9878712,75,,primary,0
7700,,80.2480741,13.0067609,77,,primary,0
7800,,80.2536573,12.9819378,78,,secondary,0
8000,80,80.2528154,12.981523,80,,secondary,-1
8200,,80.2520701,12.9880481,82,,primary,0
8300,,80.2477366,13.0066639,83,,primary,0
15501,,80.2515673,12.9878344,155,,primary,0
8600,,80.2482695,13.0067649,86,,primary,0
8601,,80.2484906,13.0067744,86,,primary,0
15204,,80.2515262,13.0068177,152,,primary,0
15205,,80.2517424,13.0067716,152,,primary,0
8700,87,80.2545996,13.0066526,87,,primary,-1
2403,,80.2548632,12.9835468,24,,secondary,0
8800,,80.2476628,13.0066598,88,,primary,0
15401,,80.2475823,13.0066551,154,,primary,0
15402,,80.2473796,13.0066475,154,,primary,0
6702,,80.2473526,13.0066474,67,,primary,0
6703,,80.2471497,13.0066443,67,,primary,0
7901,,80.2532681,12.9817675,79,,secondary,0
9000,,80.2434078,12.9863017,90,,tertiary,0
9100,,80.2497793,12.9862872,91,,tertiary,0
9101,,80.2500006,12.9862862,91,,tertiary,0
15102,,80.2516131,12.9863321,151,,primary,0
9200,,80.2533318,12.987963,92,,primary,0
9300,93,80.2534144,12.9878284,93,,primary,1
7401,,80.2520865,12.9879141,74,,primary,0
8901,,80.2461491,13.0066442,89,,primary,0
6901,,80.2436384,13.0066045,69,,primary,0
1902,,80.2503307,12.9945385,19,,tertiary,0
9400,,80.2498969,12.9944319,94,,tertiary,0
9401,,80.2499204,12.9943398,94,,tertiary,0
1903,,80.2503542,12.9944464,19,,tertiary,0
15303,,80.2432681,12.9812621,153,,primary,0
9500,95,80.2432731,12.9811427,95,,secondary,-1
15304,,80.2430324,12.9812848,153,,primary,0
9600,,80.2401064,12.9812829,96,,primary,0
15305,,80.2432837,12.9813698,153,,primary,0
1104,,80.2433928,12.9813674,11,,tertiary,0
1105,,80.2435401,12.9813597,11,,tertiary,0
9700,97,80.2454795,12.9811316,97,,primary,-1
9800,,80.2410438,12.9861405,98,,tertiary,0
9900,,80.2406699,12.9855183,99,,tertiary,0
9901,,80.2407419,12.9854548,99,,tertiary,0
9801,,80.2411357,12.9860993,98,,tertiary,0
10000,,80.2396543,12.9821439,100,,tertiary,0
10100,,80.2396136,12.9814526,101,,tertiary,0
10101,,80.2397104,12.9814477,101,,tertiary,0
10001,,80.2397042,12.9822252,100,,tertiary,0
10102,,80.2396062,12.9813246,101,,tertiary,0
10200,,80.2396054,12.9812818,102,,tertiary,0
10201,,80.2397022,12.9812802,102,,tertiary,0
10103,,80.239703,12.981323,101,,tertiary,0
10500,,80.2283404,13.009148,105,,primary,0
5101,,80.2182798,12.9875547,51,,primary,0
10600,,80.2194578,12.9913398,106,,primary,0
10700,,80.2195793,12.9916118,107,,primary,0
10801,,80.219597,12.9915885,108,,primary,0
10900,,80.219614,12.9915682,109,,primary,0
3602,,80.2199358,12.9910458,36,,secondary,0
11000,,80.2197135,12.9913156,110,,secondary,0
11001,,80.2196349,12.991416,110,,secondary,0
201,,80.2196072,12.9914494,2,,primary,0
202,,80.2195838,12.9914774,2,,primary,0
11100,,80.2195447,12.9915238,111,,primary,0
11300,113,80.2171409,12.9948365,113,,primary,-1
11101,,80.2195232,12.9915531,111,,primary,0
11400,,80.2194988,12.9915914,114,,primary,0
11500,115,80.2177841,13.0004314,115,,primary,1
11600,,80.2184962,13.0014851,116,,primary,0
11601,,80.2186285,13.0016587,116,,primary,0
4704,,80.220682,13.0065816,47,,tertiary,0
4705,,80.2207454,13.0067891,47,,tertiary,0
11700,,80.2219019,13.0090089,117,,primary,0
11701,,80.2220018,13.0092026,117,,primary,0
11800,118,80.2223018,13.0097763,118,,primary,-1
11201,,80.2171876,12.9947726,112,,primary,0
2902,,80.2307643,12.9856217,29,,tertiary,0
11900,,80.2247029,12.9865653,119,,tertiary,0
11901,,80.2246806,12.9864729,119,,tertiary,0
2903,,80.2307227,12.9855349,29,,tertiary,0
12000,120,80.2279514,13.0098161,120,,trunk,1
12100,121,80.2277035,13.0095452,121,,trunk,-1
12200,,80.2402095,13.006814,122,,secondary,0
2702,,80.2402109,13.0068605,27,,primary,0
2703,,80.2402292,13.0070401,27,,primary,0
12300,123,80.2404338,13.0095795,123,,secondary,-1
15502,,80.251294,12.9879643,155,,primary,0
12400,,80.2497047,12.9943424,124,,primary,0
6601,,80.2473019,13.0048241,66,,primary,0
15503,,80.2514747,12.9877084,155,,primary,0
15403,,80.2475933,13.0067732,154,,primary,0
7601,,80.2477244,13.0067589,76,,primary,0
15504,,80.2515461,12.9879386,155,,primary,0
8101,,80.2518021,12.987986,81,,primary,0
8602,,80.248466,13.0068506,86,,primary,0
12500,125,80.2488576,13.0097502,125,,tertiary,-1
12501,125,80.2487617,13.0097632,125,,tertiary,1
8603,,80.2483759,13.0068855,86,,primary,0
12600,126,80.2280227,13.0092468,126,,primary,-1
12201,,80.2400809,13.0067668,122,,secondary,0
10401,,80.2368217,13.0074332,104,,primary,0
12800,,80.2340981,12.9813248,128,,primary,0
12801,,80.23431,12.9812632,128,,primary,0
12900,,80.2359279,12.9812336,129,,primary,0
13000,,80.2413448,13.0065755,130,,primary,0
13100,,80.2219167,12.9841477,131,,tertiary,0
3404,,80.2225469,12.9840215,34,,secondary,0
3405,,80.2225623,12.9841152,34,,secondary,0
13101,,80.221949,12.9842373,131,,tertiary,0
13200,,80.2213358,12.9842174,132,,tertiary,0
13102,,80.221711,12.9842012,131,,tertiary,0
13103,,80.2217283,12.9842947,131,,tertiary,0
13201,,80.2213451,12.9843119,132,,tertiary,0
11902,,80.2245222,12.9865948,119,,tertiary,0
3504,,80.223137,12.9870746,35,,secondary,0
3505,,80.2231153,12.987015,35,,secondary,0
11903,,80.2245043,12.986534,119,,tertiary,0
10202,,80.2397641,12.981264,102,,tertiary,0
10203,,80.2395429,12.9812611,102,,tertiary,0
5401,,80.2359505,12.9811703,54,,primary,0
10104,,80.2395443,12.9813386,101,,tertiary,0
10105,,80.2397655,12.9813434,101,,tertiary,0
5601,,80.2414,12.9813659,56,,primary,0
13400,,80.2308018,12.9817231,134,,primary,0
13401,,80.2306094,12.9816162,134,,primary,0
13500,135,80.2303922,12.9814837,135,,primary,-1
13600,,80.2323214,12.9820165,136,,primary,0
12701,,80.2336326,12.9815281,127,,primary,0
13601,,80.232102,12.9820428,136,,primary,0
13701,,80.2306088,12.9817059,137,,primary,0
13402,,80.2306224,12.9816834,134,,primary,0
13403,,80.23075,12.9817203,134,,primary,0
13702,,80.2307199,12.9817703,137,,primary,0
903,,80.2431925,12.9862104,9,,tertiary,0
9802,,80.2412272,12.9862197,98,,tertiary,0
9803,,80.2412207,12.9862606,98,,tertiary,0
9001,,80.2431865,12.9863009,90,,tertiary,0
904,,80.2433503,12.9862317,9,,tertiary,0
9002,,80.2433466,12.9862868,90,,tertiary,0
9003,,80.24325,12.9862805,90,,tertiary,0
905,,80.2432537,12.9862254,9,,tertiary,0
13602,,80.2321985,12.9821531,136,,primary,0
2802,,80.2309224,12.9838242,28,,tertiary,0
2803,,80.2308758,12.983741,28,,tertiary,0
13603,,80.2321149,12.9821052,136,,primary,0
13800,138,80.2495651,12.9980547,138,,tertiary,1
13900,139,80.2501717,12.9954646,139,,tertiary,-1
13901,139,80.2502661,12.9954859,139,,tertiary,1
13801,138,80.2496595,12.998076,138,,tertiary,-1
5501,,80.2342411,12.9812396,55,,primary,0
12802,,80.2342366,12.981274,128,,primary,0
12803,,80.2341726,12.9812659,128,,primary,0
5502,,80.2341771,12.9812315,55,,primary,0
5503,,80.2341078,12.9812555,55,,primary,0
13301,,80.2336557,12.981436,133,,primary,0
1302,,80.2207065,12.9843148,13,,tertiary,0
13202,,80.2211131,12.9842467,132,,tertiary,0
13203,,80.2211294,12.9843403,132,,tertiary,0
1303,,80.2207228,12.9844084,13,,tertiary,0
14000,,80.2180612,12.9842227,140,,tertiary,0
1202,,80.218509,12.9842669,12,,tertiary,0
1203,,80.2185026,12.9843298,12,,tertiary,0
14001,,80.2180548,12.9842856,140,,tertiary,0
14100,141,80.2543016,12.9878775,141,,primary,-1
4802,,80.2208689,13.0067915,48,,tertiary,0
4803,,80.2207922,13.00659,48,,tertiary,0
14300,,80.218696,13.0016117,143,,primary,0
14301,,80.2185616,13.0014399,143,,primary,0
14400,144,80.2170593,12.9990249,144,,primary,-1
14500,145,80.2281309,13.0096384,145,,primary,1
4302,,80.2497313,12.9943499,43,,primary,0
4303,,80.2498699,12.9943789,43,,primary,0
11702,,80.2220077,13.0089923,117,,primary,0
14201,,80.2220261,13.0089801,142,,primary,0
14202,,80.2220985,13.0090849,142,,primary,0
11703,,80.2220764,13.0090996,117,,primary,0
9102,,80.249841,12.9862699,91,,tertiary,0
802,,80.2498394,12.9862126,8,,tertiary,0
803,,80.2499362,12.98621,8,,tertiary,0
9103,,80.2499378,12.9862673,91,,tertiary,0
11602,,80.2185352,13.0015134,116,,primary,0
14302,,80.2185705,13.001489,143,,primary,0
14303,,80.2186449,13.0015925,143,,primary,0
11603,,80.2186096,13.0016169,116,,primary,0
301,,80.2183289,12.9873155,3,,primary,0
14600,,80.2183226,12.9872889,146,,primary,0
14002,,80.2179836,12.9843554,140,,tertiary,0
14003,,80.2179836,12.9841384,140,,tertiary,0
14700,147,80.2181499,12.9811728,147,,primary,-1
2503,,80.242839,13.0066167,25,,primary,0
8001,80,80.2527615,12.9815349,80,,secondary,-1
10901,,80.219727,12.9914241,109,,primary,0
3603,,80.2199813,12.9910777,36,,secondary,0
10902,,80.2196467,12.9915008,109,,primary,0
203,,80.2196103,12.9914742,2,,primary,0
502,,80.2402829,13.0068516,5,,secondary,0
12202,,80.2402486,13.0068017,122,,secondary,0
503,,80.2404508,13.0068874,5,,secondary,0
9902,,80.2405219,12.985357,99,,tertiary,0
10002,,80.2395631,12.9823572,100,,tertiary,0
10003,,80.2396572,12.9823348,100,,tertiary,0
9903,,80.2405938,12.9852935,99,,tertiary,0
2602,,80.242944,13.0067136,26,,primary,0
6802,,80.2472843,13.0067745,68,,primary,0
15404,,80.2473353,13.0067723,154,,primary,0
14800,148,80.2499712,12.9850552,148,,tertiary,1
804,,80.2499311,12.9860828,8,,tertiary,0
805,,80.2498343,12.9860868,8,,tertiary,0
14801,148,80.2498747,12.9850472,148,,tertiary,-1
14900,149,80.217335,12.9947408,149,,primary,1
10701,,80.2195047,12.991715,107,,primary,0
15103,,80.2518297,12.9863302,151,,primary,0
6001,,80.2526657,12.9827557,60,,primary,0
15000,150,80.2526889,12.9821237,150,,primary,-1
11401,,80.2194477,12.9916666,114,,primary,0
11102,,80.2194944,12.9914361,111,,primary,0
11103,,80.2195472,12.9915493,111,,primary,0
10302,,80.2516252,12.9872067,103,,primary,0
15104,,80.2517697,12.9865764,151,,primary,0
8402,,80.2516897,12.9878389,84,,primary,0
15105,,80.251686,12.9864839,151,,primary,0
15505,,80.2513563,12.9877186,155,,primary,0
12203,,80.2403341,13.0067172,122,,secondary,0
