name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,107,80642815,motorway_junction,,,,motorway,0,-96.7060405,43.6057799,,,
,108,80642810,,,,,motorway,0,-96.7093594,43.6061509,,,
,109,80643353,motorway_junction,,,,motorway,0,-96.7035397,43.5237542,,,
,110,2451210884,,,,,motorway,0,-96.699121,43.5282292,,,
,111,80643663,motorway_junction,,,,motorway,0,-96.6905935,43.6015675,,,
,112,2450224399,,,,,motorway,0,-96.6843013,43.6071327,,,
,113,80643757,motorway_junction,,,,motorway,0,-96.7696483,43.6126157,,,
,114,1360596353,,,,,motorway,0,-96.7700857,43.612405,,,
,115,80643788,motorway_junction,,,,motorway,0,-96.6974433,43.6059799,,,
,116,80643841,,,,,motorway,0,-96.6909302,43.6021603,,,
,117,80643982,motorway_junction,,,,motorway,0,-96.7454555,43.5048617,,,
,118,80643992,,,,,motorway,0,-96.7482538,43.5043286,,,
,119,80644038,motorway_junction,,,,motorway,0,-96.7713968,43.5913854,,,
,120,2449935702,,,,,motorway,0,-96.7716874,43.5888333,,,
,121,80644039,,,,,motorway,0,-96.7717661,43.588256,,,
,122,2449159153,,,,,secondary,0,-96.7721486,43.587498,,,
,123,80644048,,,,,secondary,0,-96.7724642,43.5873769,,,
,124,80644074,,,,,motorway,0,-96.771748,43.5866315,,,
,125,80644092,motorway_junction,,,,motorway,0,-96.7707643,43.5832666,,,
,126,2449935722,,,,,motorway,0,-96.7704457,43.5860201,,,
,127,80644323,motorway_junction,,,,motorway,0,-96.7525549,43.5018792,,,
,128,80644314,,,,,motorway,0,-96.7498091,43.5023405,,,
,129,80641602,traffic_signals,,signal,,secondary,0,-96.694921,43.563144,,,
,130,2456530652,,,,,motorway,0,-96.6949977,43.5635609,,,
,131,80644412,motorway_junction,,,,motorway,0,-96.780604,43.5189253,,,
,132,2445461661,,,,,motorway,0,-96.7811147,43.5163988,,,
,133,2451211066,motorway_junction,,,,motorway,0,-96.7011762,43.5289618,,,
,134,80644741,,,,,motorway,0,-96.703074,43.5284491,,,
,135,8450869026,,,,,secondary,0,-96.7032333,43.529324,,,
,136,80644773,motorway_junction,,,,motorway,0,-96.7166663,43.6056908,,,
,137,5218726559,,,,,motorway,0,-96.7128385,43.6052817,,,
,138,1360596399,motorway_junction,,,,motorway,0,-96.7710539,43.6128721,,,
,139,1360596386,,,,,motorway,0,-96.7706691,43.6130492,,,
,140,1360596346,motorway_junction,,,,motorway,0,-96.7700349,43.6130372,,,
,141,616070039,,,,,motorway,0,-96.7697315,43.6128738,,,
,142,1360596151,motorway_junction,,,,motorway,0,-96.7641347,43.6128876,,,
,143,1360596181,,,,,motorway,-1,-96.7696909,43.6169775,,,
,144,80645480,,,,,primary,0,-96.6214006,43.531044,,,
,145,80641574,,,,,motorway,0,-96.6936653,43.546235,,,
,146,2458750803,,,,,primary,0,-96.6932186,43.5466274,,,
,147,2450165610,,,,,motorway,1,-96.7706471,43.6168805,,,
,148,504669434,,,,,motorway,0,-96.7765304,43.6128188,,,
,149,4423084501,,,,,secondary,0,-96.7777936,43.5727959,,,
,150,80645973,,,,,motorway,0,-96.7784785,43.5672614,,,
,151,80646164,motorway_junction,,,,motorway,0,-96.6916653,43.6067278,,,
,152,80646106,,,,,motorway,0,-96.6909138,43.6069541,,,
,153,80644096,,,,,motorway,0,-96.7703655,43.5865692,,,
,154,80646199,,,,,secondary,0,-96.7699272,43.5873722,,,
,155,80290379,,,,,primary,0,-96.6498577,43.5003449,,,
,156,2458997414,,,,,primary,0,-96.6513614,43.5063308,,,
,157,80647529,,,,,secondary,0,-96.7113698,43.5837627,,,
,158,80647535,,,,,tertiary,0,-96.7013952,43.5838318,,,
,159,80647543,,,,,tertiary,2,-96.695237,43.583802,,,
,160,1341678763,,,,,tertiary,0,-96.7267724,43.5564461,,,
,161,80649860,,,,,tertiary,0,-96.726901,43.5564455,,,
,162,80649867,,,,,tertiary,0,-96.7283622,43.5564346,,,
,163,80765817,,,,,tertiary,2,-96.5864236,43.5873504,,,
,164,80652908,,,,,tertiary,0,-96.5919351,43.5873487,,,
,165,2449961893,,,,,secondary,0,-96.7611595,43.6019844,,,
,166,2449961934,traffic_signals,,signal,,tertiary,0,-96.7611616,43.6020374,,,
,167,616070041,,,,,tertiary,0,-96.7612308,43.6124555,,,
,168,80653373,,,,,tertiary,0,-96.7248049,43.5976245,,,
,169,80653375,,,,,tertiary,0,-96.7235426,43.5976242,,,
,170,80653412,,,,,primary,0,-96.7113211,43.5981684,,,
,171,462158231,,,,,primary,0,-96.5870012,43.5690276,,,
,175,80647596,,,,,tertiary,0,-96.5919331,43.5905154,,,
,176,7841270600,traffic_signals,,signal,,tertiary,0,-96.5918994,43.5944414,,,
,181,80661677,,,,,secondary,0,-96.6674672,43.5293838,,,
,182,80662294,,,,,tertiary,0,-96.800767,43.547478,,,
,183,80662344,,,,,tertiary,0,-96.799296,43.552746,,,
,184,971869118,,,,,secondary,0,-96.7227846,43.5687523,,,
,185,1350850754,,,,,secondary,0,-96.7270881,43.5648729,,,
,186,80662951,,,,,secondary,0,-96.7113866,43.547616,,,
,187,2458750785,,,,,secondary,0,-96.7113899,43.5471482,,,
,188,462190865,traffic_signals,,signal,,primary,0,-96.6614922,43.5439007,,,
,189,7843424221,traffic_signals,,signal,,primary,0,-96.6573663,43.5439256,,,
,190,80664499,traffic_signals,,signal,,primary,0,-96.6570875,43.543927,,,
,191,7843424219,traffic_signals,,signal,,primary,0,-96.6568089,43.5439277,,,
,192,7850784101,traffic_signals,,signal,,primary,0,-96.6525931,43.5439324,,,
,194,80664569,,,,,primary,0,-96.725317,43.544687,,,
,195,80664572,traffic_signals,,signal,,primary,0,-96.7238163,43.5446766,,,
,196,80666984,,,,,tertiary,0,-96.7064077,43.5475901,,,
,197,80666986,traffic_signals,,signal,,tertiary,0,-96.706403,43.548498,,,
,198,80666992,,,,,tertiary,0,-96.706421,43.551207,,,
,199,80667061,traffic_signals,,signal,,secondary,0,-96.728282,43.5414441,,,
,200,80667062,,,,,secondary,0,-96.7297749,43.5414445,,,
,201,80667063,traffic_signals,,signal,,primary,0,-96.7313004,43.5414387,,,
,202,7841270601,traffic_signals,,signal,,tertiary,0,-96.5919025,43.5948383,,,
,203,80642985,,,,,tertiary,0,-96.5916441,43.6013105,,,
,204,80667484,,,,,tertiary,2,-96.6603313,43.5404016,,,
,205,80667489,,,,,tertiary,0,-96.6607579,43.547561,,,
,206,80667497,,,,,tertiary,0,-96.660932,43.5456841,,,
,207,80670250,,,,,tertiary,0,-96.7170324,43.5476268,,,
,208,80670251,,,,,secondary,0,-96.7170456,43.5486102,,,
,209,80670434,traffic_signals,,signal,,primary,0,-96.6714874,43.5435667,,,
,210,7254537795,,,,,primary,0,-96.6704973,43.5434093,,,
,211,2458680352,,,,,primary,0,-96.6658784,43.5436622,,,
,212,80670455,,,,,tertiary,0,-96.7860355,43.562004,,,
,215,2442526371,,,,,tertiary,0,-96.7859682,43.5474416,,,
,216,80670865,,,,,secondary,0,-96.7811284,43.5272583,,,
,217,80670870,,,,,secondary,0,-96.7798507,43.5270215,,,
,218,80671942,traffic_signals,,signal,,primary,0,-96.7313021,43.5486115,,,
,219,80671946,traffic_signals,,signal,,primary,0,-96.7313083,43.5512137,,,
,220,80649828,traffic_signals,,signal,,primary,0,-96.7313207,43.5564351,,,
,221,80671957,,,,,primary,0,-96.7313299,43.5603026,,,
,222,873495433,,,,,tertiary,0,-96.7269817,43.5572469,,,
,223,873495448,,,,,tertiary,0,-96.7261038,43.5582196,,,
,224,80677626,,,,,secondary,0,-96.6715229,43.5475591,,,
,225,80677632,traffic_signals,,signal,,secondary,0,-96.6715616,43.5512271,,,
,226,80677690,,,,,secondary,0,-96.7199194,43.548612,,,
,227,80677694,stop,,,,tertiary,0,-96.7199377,43.5512202,,,
,228,1341640318,traffic_signals,,signal,,secondary,0,-96.8108644,43.5148468,,,
,229,80677795,traffic_signals,,signal,,secondary,0,-96.8112832,43.5180998,,,
,230,80677818,,,,,secondary,0,-96.8134555,43.522287,,,
,231,80677845,traffic_signals,,signal,,secondary,0,-96.815822,43.5293155,,,
,234,80678188,,,,,tertiary,0,-96.786084,43.536547,,,
,235,7648480207,traffic_signals,,signal,,secondary,0,-96.761178,43.5874174,,,
,236,6317011388,traffic_signals,,signal,,secondary,0,-96.7611613,43.6018097,,,
,237,80653197,,,,,secondary,0,-96.7611601,43.6018599,,,
,238,80678752,traffic_signals,,signal,,tertiary,0,-96.7064061,43.5466737,,,
,239,80678756,traffic_signals,,signal,,tertiary,0,-96.7063955,43.543946,,,
,240,80672042,,,,,primary,0,-96.7286939,43.5874538,,,
,241,7843906103,traffic_signals,,signal,,primary,0,-96.7285644,43.5874532,,,
,242,80681336,,,,,primary,0,-96.728347,43.5874523,,,
,243,8289193870,,,,,secondary,2,-96.5860977,43.5293093,,,
,244,80685013,,,,,primary,0,-96.5909621,43.5293299,,,
,245,80686728,,,,,tertiary,0,-96.7798983,43.5075764,,,
,250,80640988,,,,,tertiary,0,-96.7709974,43.565316,,,
,251,80686967,,,,,tertiary,0,-96.7737047,43.5764917,,,
,252,2379639971,,,,,tertiary,0,-96.7755922,43.5863183,,,
,253,871449975,,,,,tertiary,0,-96.7860381,43.5256736,,,
,254,2445474082,,,,,tertiary,0,-96.7833993,43.5256686,,,
,255,80689806,,,,,primary,0,-96.6739279,43.5442876,,,
,256,80689814,,,,,tertiary,0,-96.6740405,43.5439419,,,
,257,504662243,,,,,tertiary,0,-96.8109677,43.6090307,,,
,258,504662245,,,,,tertiary,0,-96.8109589,43.6083106,,,
,259,80691885,,,,,tertiary,0,-96.7024506,43.5390132,,,
,260,80691893,traffic_signals,,signal,,tertiary,0,-96.6992099,43.5366335,,,
,261,80692339,,,,,tertiary,0,-96.7512319,43.5472335,,,
,262,80692343,,,,,tertiary,0,-96.7512173,43.5459494,,,
,263,80692345,traffic_signals,,signal,,tertiary,0,-96.7512295,43.5439401,,,
,264,80692742,traffic_signals,,signal,,tertiary,0,-96.7267951,43.5473078,,,
,265,80692744,traffic_signals,,signal,,tertiary,0,-96.728315,43.5472991,,,
,266,80692746,traffic_signals,,signal,,tertiary,0,-96.7298095,43.5472931,,,
,267,80671940,traffic_signals,,signal,,primary,0,-96.731299,43.5472883,,,
,268,80692817,traffic_signals,,signal,,secondary,0,-96.7909391,43.5372526,,,
,269,80693032,traffic_signals,,signal,,tertiary,0,-96.7262196,43.5148857,,,
,270,80663112,,,,,tertiary,0,-96.7291167,43.5148855,,,
,271,2458680351,,,,,secondary,0,-96.671492,43.5441657,,,
,272,80693246,,,,,secondary,0,-96.6714903,43.5439438,,,
,273,80693754,,,,,tertiary,0,-96.6619516,43.5531009,,,
,274,80693758,,,,,tertiary,0,-96.66195,43.5547375,,,
,275,80693779,,,,,secondary,0,-96.6617008,43.558484,,,
,276,80681703,,,,,tertiary,0,-96.6621049,43.5512164,,,
,277,9273479550,,,,,tertiary,2,-96.5867258,43.6019418,,,
,278,5640942549,,,,,tertiary,0,-96.8339716,43.5147918,,,
,280,80699783,traffic_signals,,signal,,primary,0,-96.7026727,43.5466735,,,
,281,80699785,,,,,tertiary,0,-96.702666,43.543949,,,
,283,80703760,,,,,tertiary,2,-96.7743732,43.5424635,,,
,284,80703815,,,,,tertiary,0,-96.7238061,43.5366768,,,
,285,80703817,traffic_signals,,signal,,tertiary,0,-96.7208815,43.5366702,,,
,286,80703821,,,,,tertiary,0,-96.7163065,43.5366571,,,
,287,80691996,,,,,secondary,0,-96.6890633,43.513088,,,
,288,80704485,,,,,tertiary,0,-96.6826661,43.5147762,,,
,289,2451195038,,,,,tertiary,0,-96.7120459,43.5162489,,,
,290,80641962,traffic_signals,,signal,,secondary,0,-96.7112753,43.5164684,,,
,291,80704846,traffic_signals,,signal,,primary,0,-96.7238175,43.5459931,,,
,292,80681644,,,,,primary,0,-96.7238149,43.5449876,,,
,293,9318149722,,,,,tertiary,0,-96.8307137,43.5371413,,,
,294,80677851,,,,,tertiary,0,-96.8158283,43.537428,,,
,295,80705189,turning_circle,,,,tertiary,2,-96.8093189,43.5370044,,,
,296,80699911,,,,,tertiary,2,-96.8110374,43.6163162,,,
,297,7841270599,traffic_signals,,signal,,secondary,0,-96.592195,43.5946432,,,
,298,462157017,,,,,secondary,0,-96.594994,43.594646,,,
,299,80707287,traffic_signals,,signal,,primary,0,-96.7313035,43.5459983,,,
,300,2447689319,,,,,tertiary,0,-96.7512548,43.5535753,,,
,301,80681528,traffic_signals,,signal,,tertiary,0,-96.7512586,43.554099,,,
,302,80711060,,,,,tertiary,0,-96.75126,43.5574538,,,
,303,80710598,,,,,primary,0,-96.7312951,43.5272541,,,
,304,3065778431,,,,,tertiary,0,-96.736254,43.5272559,,,
,305,3065778427,,,,,tertiary,0,-96.7399459,43.5272633,,,
,307,462157354,,,,,tertiary,0,-96.5938397,43.5726148,,,
,308,481801166,,,,,motorway,0,-96.7559291,43.5005986,,,
,309,481801190,,,,,motorway,0,-96.7542817,43.5012278,,,
,310,80717545,,,,,secondary,0,-96.6911338,43.6099577,,,
,311,80692870,traffic_signals,,signal,,tertiary,0,-96.7362812,43.5366852,,,
,312,80717961,,,,,tertiary,0,-96.7362731,43.533057,,,
,313,80662672,traffic_signals,,signal,,secondary,0,-96.7213699,43.5709731,,,
,314,80718195,,,,,secondary,0,-96.7213782,43.5730205,,,
,315,80718233,,,,,tertiary,0,-96.7222474,43.5959826,,,
,316,80718143,,,,,tertiary,0,-96.723553,43.600401,,,
,317,80718704,,,,,primary,0,-96.7253091,43.5459946,,,
,318,2444095606,,,,,tertiary,0,-96.7013919,43.5801803,,,
,319,80681376,traffic_signals,,signal,,tertiary,0,-96.701369,43.587426,,,
,320,80719515,,,,,tertiary,0,-96.7262631,43.5185253,,,
,321,80710606,traffic_signals,,signal,,tertiary,0,-96.7312669,43.5185204,,,
,322,80719525,,,,,tertiary,0,-96.734997,43.5185205,,,
,323,80717975,,,,,tertiary,0,-96.73625,43.5185235,,,
,324,80719561,,,,,tertiary,0,-96.7411917,43.5186006,,,
,325,80653838,,,,,tertiary,0,-96.7449044,43.5185086,,,
,326,80719569,,,,,tertiary,0,-96.7461474,43.5185141,,,
,327,80692376,traffic_signals,,signal,,tertiary,0,-96.751124,43.5185145,,,
,328,80669956,,,,,secondary,0,-96.7611571,43.5184917,,,
,331,80674421,,,,,tertiary,2,-96.5869483,43.5885585,,,
,332,80724001,,,,,tertiary,0,-96.5877897,43.5904851,,,
,333,80724015,,,,,secondary,0,-96.5877945,43.5946355,,,
,334,80698041,,,,,tertiary,0,-96.7809967,43.5764553,,,
,335,80654704,traffic_signals,,signal,,tertiary,0,-96.728291,43.5446947,,,
,336,80728069,traffic_signals,,signal,,tertiary,0,-96.7282911,43.5434525,,,
,337,80728320,traffic_signals,,signal,,tertiary,0,-96.7659095,43.5076038,,,
,338,80667059,traffic_signals,,signal,,tertiary,0,-96.7267886,43.5414518,,,
,339,80692850,traffic_signals,,signal,,tertiary,0,-96.726304,43.5366877,,,
,340,2449018684,,,,,tertiary,0,-96.7263091,43.5335908,,,
,341,160347108,,,,,tertiary,0,-96.5864313,43.5004214,,,
,342,2463595110,,,,,tertiary,0,-96.5912848,43.5004261,,,
,343,80672484,traffic_signals,,signal,,secondary,0,-96.671582,43.5584778,,,
,344,80729267,,,,,secondary,0,-96.66462,43.5584816,,,
,345,80729602,,,,,tertiary,0,-96.716297,43.5320388,,,
,346,80729618,,,,,tertiary,0,-96.7125633,43.5321163,,,
,347,80730062,,,,,tertiary,0,-96.7268493,43.5525346,,,
,348,80730064,,,,,tertiary,0,-96.7283471,43.5525261,,,
,349,80653288,,,,,secondary,0,-96.7611792,43.5523407,,,
,350,80655320,,,,,tertiary,2,-96.7563629,43.5530467,,,
,351,80736201,traffic_signals,,signal,,primary,0,-96.8307573,43.5438991,,,
,352,80736228,,,,,primary,2,-96.8406388,43.5438529,,,
,353,80737531,,,,,tertiary,0,-96.6607007,43.5512194,,,
,355,80678355,traffic_signals,,signal,,tertiary,0,-96.7298431,43.5512202,,,
,356,80737580,,,,,tertiary,0,-96.7163052,43.5348365,,,
,357,80662982,traffic_signals,,signal,,secondary,0,-96.7113154,43.5348219,,,
,358,80678353,traffic_signals,,signal,,tertiary,0,-96.7283455,43.5512253,,,
,360,80704853,traffic_signals,,signal,,secondary,0,-96.7237983,43.541443,,,
,361,80741338,,,,,secondary,0,-96.7208496,43.5414422,,,
,362,1374415922,,,,,secondary,0,-96.7178103,43.5414358,,,
,363,80741705,traffic_signals,,signal,,primary,0,-96.7468071,43.5485676,,,
,364,80678383,traffic_signals,,signal,,primary,0,-96.7468224,43.5511895,,,
,367,7070931324,,,,,primary,2,-96.5868992,43.5237665,,,
,368,2463595168,,,,,primary,0,-96.5904452,43.5239175,,,
,369,80742289,,,,,primary,0,-96.5909337,43.5239365,,,
,370,80692750,stop,,,,tertiary,0,-96.737099,43.5472809,,,
,371,80707296,,,,,tertiary,0,-96.737092,43.5459768,,,
,372,80654715,,,,,tertiary,0,-96.7370907,43.5446697,,,
,373,80691664,,,,,tertiary,0,-96.810612,43.547453,,,
,374,80742889,,,,,primary,0,-96.8076493,43.5438788,,,
,375,80742921,,,,,tertiary,0,-96.7141786,43.5476282,,,
,376,80718732,traffic_signals,,signal,,tertiary,0,-96.7141704,43.5466571,,,
,377,80662954,traffic_signals,,signal,,tertiary,0,-96.7113777,43.5439511,,,
,378,80744211,,,,,tertiary,0,-96.6648394,43.5557421,,,
,379,80677636,traffic_signals,,signal,,tertiary,0,-96.6715645,43.5549341,,,
,380,80746596,,,,,tertiary,0,-96.725667,43.5473165,,,
,381,80746731,,,,,tertiary,0,-96.696428,43.547572,,,
,382,80746733,,,,,tertiary,0,-96.6964325,43.5484852,,,
,383,80738143,,,,,tertiary,0,-96.6964433,43.5512146,,,
,384,80661772,traffic_signals,,signal,,secondary,0,-96.7262867,43.5294229,,,
,385,80663094,traffic_signals,,signal,,secondary,0,-96.7287961,43.5294226,,,
,386,80710592,traffic_signals,,signal,,secondary,0,-96.73129,43.5294222,,,
,387,80644628,,,,,secondary,0,-96.7819642,43.5274141,,,
,388,80765561,,,,,secondary,0,-96.7611682,43.5474298,,,
,389,80653274,,,,,secondary,0,-96.7611638,43.5476418,,,
,390,80653012,traffic_signals,,signal,,secondary,0,-96.7612193,43.5583957,,,
,392,80741761,traffic_signals,,signal,,tertiary,0,-96.7268212,43.548621,,,
,393,80678349,traffic_signals,,signal,,tertiary,0,-96.7268366,43.5512245,,,
,394,80752617,,,,,tertiary,0,-96.7163038,43.5375749,,,
,395,80662974,traffic_signals,,signal,,tertiary,0,-96.7113293,43.5375583,,,
,396,80752626,,,,,tertiary,0,-96.7058848,43.5377043,,,
,397,2468411587,,,,,secondary,2,-96.8408167,43.60166,,,
,398,2468456920,,,,,secondary,0,-96.8313292,43.6017064,,,
,399,80753783,,,,,tertiary,0,-96.7908644,43.5039141,,,
,400,80677774,,,,,tertiary,0,-96.8108282,43.504733,,,
,401,80735523,,,,,secondary,0,-96.7909761,43.554769,,,
,402,80662355,,,,,tertiary,0,-96.799302,43.55475,,,
,403,80675522,,,,,tertiary,2,-96.8016207,43.5547462,,,
,404,80718767,traffic_signals,,signal,,primary,0,-96.6824452,43.5466949,,,
,405,80754160,,,,,tertiary,0,-96.6818697,43.5439449,,,
,406,80703891,traffic_signals,,signal,,tertiary,0,-96.6814279,43.5366554,,,
,407,80661698,traffic_signals,,signal,,tertiary,0,-96.6813984,43.5293225,,,
,408,2462558783,traffic_signals,,signal,,tertiary,0,-96.68137,43.5241143,,,
,409,669253133,,,,,tertiary,0,-96.6813578,43.5220451,,,
,410,80704490,,,,,tertiary,0,-96.6813541,43.5147804,,,
,411,80754198,,,,,tertiary,0,-96.6813623,43.5075312,,,
,414,2461224831,,,,,tertiary,2,-96.6813741,43.5000716,,,
,415,2468456797,,,,,secondary,0,-96.8308254,43.6012747,,,
,416,80694711,,,,,secondary,0,-96.8309303,43.5727808,,,
,417,80760285,,,,,secondary,0,-96.8308163,43.5563037,,,
,418,80692726,,,,,secondary,0,-96.7909068,43.5475275,,,
,419,2446653458,,,,,secondary,0,-96.790931,43.546238,,,
,420,80741763,stop,,,,tertiary,0,-96.7371051,43.5485893,,,
,421,80678363,stop,,,,tertiary,0,-96.7370979,43.551208,,,
