name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
West 57th Street,12,9894453,16,17,1,651.36,2,60,1600,secondary,4,"LINESTRING (-96.7578032 43.5003470, -96.7609979 43.5003461, -96.7614910 43.5003460, -96.7618087 43.5003455, -96.7622528 43.5003448, -96.7625356 43.5003443, -96.7632515 43.5003432, -96.7658602 43.5003384)",auto,1,0,,
West 57th Street,13,9894453,17,16,1,651.36,2,60,1600,secondary,4,"LINESTRING (-96.7658602 43.5003384, -96.7632515 43.5003432, -96.7625356 43.5003443, -96.7622528 43.5003448, -96.7618087 43.5003455, -96.7614910 43.5003460, -96.7609979 43.5003461, -96.7578032 43.5003470)",auto,1,0,,
West 57th Street,14,9894453,17,18,1,398.44,2,60,1600,secondary,4,"LINESTRING (-96.7658602 43.5003384, -96.7665224 43.5003365, -96.7682287 43.5003329, -96.7690303 43.5003380, -96.7695396 43.5003413, -96.7697030 43.5003421, -96.7707887 43.5003420)",auto,1,0,,
West 57th Street,15,9894453,18,17,1,398.44,2,60,1600,secondary,4,"LINESTRING (-96.7707887 43.5003420, -96.7697030 43.5003421, -96.7695396 43.5003413, -96.7690303 43.5003380, -96.7682287 43.5003329, -96.7665224 43.5003365, -96.7658602 43.5003384)",auto,1,0,,
West 57th Street,16,9894453,18,19,1,11.54,2,60,1600,secondary,4,"LINESTRING (-96.7707887 43.5003420, -96.7709314 43.5003420)",auto,1,0,,
West 57th Street,17,9894453,19,18,1,11.54,2,60,1600,secondary,4,"LINESTRING (-96.7709314 43.5003420, -96.7707887 43.5003420)",auto,1,0,,
West 57th Street,18,9894453,19,20,1,16.05,2,60,1600,secondary,4,"LINESTRING (-96.7709314 43.5003420, -96.7711299 43.5003376)",auto,1,0,,
West 57th Street,19,9894453,20,19,1,16.05,2,60,1600,secondary,4,"LINESTRING (-96.7711299 43.5003376, -96.7709314 43.5003420)",auto,1,0,,
West 57th Street,20,9894460,21,22,1,1367.23,2,56,1600,secondary,4,"LINESTRING (-96.7311006 43.5002926, -96.7316520 43.5002737, -96.7319135 43.5002707, -96.7321589 43.5002735, -96.7324674 43.5002903, -96.7326830 43.5003068, -96.7328846 43.5003199, -96.7329305 43.5003221, -96.7330568 43.5003283, -96.7333402 43.5003381, -96.7336890 43.5003404, -96.7343487 43.5003407, -96.7353652 43.5003409, -96.7368646 43.5003445, -96.7382352 43.5003422, -96.7393030 43.5003430, -96.7409146 43.5003417, -96.7414294 43.5003413, -96.7419413 43.5003447, -96.7426827 43.5003496, -96.7434326 43.5003546, -96.7440393 43.5003587, -96.7441870 43.5003597, -96.7451753 43.5003610, -96.7453110 43.5003611, -96.7459293 43.5003619, -96.7465321 43.5003627, -96.7469316 43.5003632, -96.7480082 43.5003640)",auto,1,0,,
West 57th Street,21,9894460,22,21,1,1367.23,2,56,1600,secondary,4,"LINESTRING (-96.7480082 43.5003640, -96.7469316 43.5003632, -96.7465321 43.5003627, -96.7459293 43.5003619, -96.7453110 43.5003611, -96.7451753 43.5003610, -96.7441870 43.5003597, -96.7440393 43.5003587, -96.7434326 43.5003546, -96.7426827 43.5003496, -96.7419413 43.5003447, -96.7414294 43.5003413, -96.7409146 43.5003417, -96.7393030 43.5003430, -96.7382352 43.5003422, -96.7368646 43.5003445, -96.7353652 43.5003409, -96.7343487 43.5003407, -96.7336890 43.5003404, -96.7333402 43.5003381, -96.7330568 43.5003283, -96.7329305 43.5003221, -96.7328846 43.5003199, -96.7326830 43.5003068, -96.7324674 43.5002903, -96.7321589 43.5002735, -96.7319135 43.5002707, -96.7316520 43.5002737, -96.7311006 43.5002926)",auto,1,0,,
West 69th Street,22,9894508,23,24,1,332.21,2,60,1600,secondary,4,"LINESTRING (-96.7597852 43.4897830, -96.7638934 43.4898236)",auto,0,0,,
West 69th Street,23,9894508,24,1821,1,265.7,2,60,1600,secondary,4,"LINESTRING (-96.7638934 43.4898236, -96.7649912 43.4898308, -96.7663587 43.4898398, -96.7671793 43.4898452)",auto,0,0,,
269th Street,25,9894511,27,28,1,950.71,1,40,1200,tertiary,5,"LINESTRING (-96.8263110 43.4900640, -96.8296316 43.4900496, -96.8300342 43.4900520, -96.8348520 43.4900568, -96.8380687 43.4900543)",auto,1,0,,
269th Street,26,9894511,28,27,1,950.71,1,40,1200,tertiary,5,"LINESTRING (-96.8380687 43.4900543, -96.8348520 43.4900568, -96.8300342 43.4900520, -96.8296316 43.4900496, -96.8263110 43.4900640)",auto,1,0,,
269th Street,27,9894513,29,30,1,3126.73,1,60,1600,secondary,4,"LINESTRING (-96.6089348 43.4894400, -96.6140820 43.4894830, -96.6218740 43.4895050, -96.6249940 43.4894910, -96.6289460 43.4894940, -96.6304450 43.4894940, -96.6326031 43.4894930, -96.6339808 43.4895029, -96.6351563 43.4895083, -96.6365356 43.4895099, -96.6388602 43.4895144, -96.6392385 43.4895149, -96.6402371 43.4895058, -96.6418052 43.4894940, -96.6430844 43.4894877, -96.6455166 43.4894732, -96.6467317 43.4894654, -96.6476031 43.4894633)",auto,1,0,,
269th Street,28,9894513,30,29,1,3126.73,1,60,1600,secondary,4,"LINESTRING (-96.6476031 43.4894633, -96.6467317 43.4894654, -96.6455166 43.4894732, -96.6430844 43.4894877, -96.6418052 43.4894940, -96.6402371 43.4895058, -96.6392385 43.4895149, -96.6388602 43.4895144, -96.6365356 43.4895099, -96.6351563 43.4895083, -96.6339808 43.4895029, -96.6326031 43.4894930, -96.6304450 43.4894940, -96.6289460 43.4894940, -96.6249940 43.4894910, -96.6218740 43.4895050, -96.6140820 43.4894830, -96.6089348 43.4894400)",auto,1,0,,
South Minnesota Avenue,29,9894536,21,31,1,285.81,2,64,1800,primary,3,"LINESTRING (-96.7311006 43.5002926, -96.7310750 43.5001820, -96.7310408 43.5000839, -96.7309894 43.4999440, -96.7309492 43.4998547, -96.7309215 43.4997930, -96.7308195 43.4995939, -96.7307508 43.4994742, -96.7307129 43.4994158, -96.7306833 43.4993702, -96.7305989 43.4992559, -96.7304886 43.4991204, -96.7303878 43.4990124, -96.7299438 43.4985808, -96.7296643 43.4983090, -96.7296171 43.4982655, -96.7294066 43.4980715)",auto,1,0,,
South Minnesota Avenue,30,9894536,31,21,1,285.81,2,64,1800,primary,3,"LINESTRING (-96.7294066 43.4980715, -96.7296171 43.4982655, -96.7296643 43.4983090, -96.7299438 43.4985808, -96.7303878 43.4990124, -96.7304886 43.4991204, -96.7305989 43.4992559, -96.7306833 43.4993702, -96.7307129 43.4994158, -96.7307508 43.4994742, -96.7308195 43.4995939, -96.7309215 43.4997930, -96.7309492 43.4998547, -96.7309894 43.4999440, -96.7310408 43.5000839, -96.7310750 43.5001820, -96.7311006 43.5002926)",auto,1,0,,
South Minnesota Avenue,31,9894536,31,32,1,18.03,2,64,1800,primary,3,"LINESTRING (-96.7294066 43.4980715, -96.7292752 43.4979403)",auto,1,0,,
South Minnesota Avenue,32,9894536,32,31,1,18.03,2,64,1800,primary,3,"LINESTRING (-96.7292752 43.4979403, -96.7294066 43.4980715)",auto,1,0,,
South Minnesota Avenue,33,9894536,32,33,1,84.13,2,64,1800,primary,3,"LINESTRING (-96.7292752 43.4979403, -96.7292156 43.4978844, -96.7287917 43.4974867, -96.7286317 43.4973450)",auto,1,0,,
South Minnesota Avenue,34,9894536,33,32,1,84.13,2,64,1800,primary,3,"LINESTRING (-96.7286317 43.4973450, -96.7287917 43.4974867, -96.7292156 43.4978844, -96.7292752 43.4979403)",auto,1,0,,
,35,9894721,34,2,1,534.12,3,104,2300,motorway,1,"LINESTRING (-96.7567405 43.5005856, -96.7580132 43.5001004, -96.7590771 43.4996974, -96.7611529 43.4989034, -96.7613267 43.4988371, -96.7625970 43.4983598)",auto,0,0,,
,36,9894727,35,36,1,179.44,2,104,2300,motorway,1,"LINESTRING (-96.7864288 43.4920751, -96.7855449 43.4922412, -96.7850641 43.4923494, -96.7844327 43.4924889, -96.7842949 43.4925177)",auto,0,0,,
,37,9894727,36,6,1,558.31,2,104,2300,motorway,1,"LINESTRING (-96.7842949 43.4925177, -96.7838460 43.4926114, -96.7832880 43.4927234, -96.7827731 43.4928272, -96.7823124 43.4929151, -96.7818837 43.4929956, -96.7814709 43.4930696, -96.7810767 43.4931356, -96.7804669 43.4932378, -96.7795862 43.4933751, -96.7790387 43.4934591, -96.7785585 43.4935314, -96.7780740 43.4936063, -96.7775785 43.4936768)",auto,0,0,,
,38,9894727,6,37,1,677.34,2,104,2300,motorway,1,"LINESTRING (-96.7775785 43.4936768, -96.7765485 43.4938273, -96.7754759 43.4939882, -96.7748591 43.4940772, -96.7743630 43.4941559, -96.7738821 43.4942423, -96.7735010 43.4943184, -96.7730938 43.4944019, -96.7726543 43.4945029, -96.7721693 43.4946254, -96.7716622 43.4947602, -96.7711261 43.4949150, -96.7703686 43.4951506, -96.7695799 43.4954132)",auto,0,0,,
South Minnesota Avenue,39,9895178,33,1820,1,875.31,2,64,1800,primary,3,"LINESTRING (-96.7286317 43.4973450, -96.7285723 43.4972283, -96.7284964 43.4971438, -96.7283722 43.4970272, -96.7282474 43.4969037, -96.7281369 43.4967750, -96.7280415 43.4966587, -96.7279538 43.4965370, -96.7278915 43.4964347, -96.7278341 43.4963220, -96.7277756 43.4961971, -96.7277097 43.4960198, -96.7276601 43.4958593, -96.7276317 43.4957342, -96.7276157 43.4956231, -96.7276073 43.4955203, -96.7276022 43.4954086, -96.7275992 43.4928360, -96.7275991 43.4908415, -96.7275967 43.4896435)",auto,0,0,,
South Minnesota Avenue,41,9895178,1820,39,1,369.87,2,64,1800,primary,3,"LINESTRING (-96.7275959 43.4895347, -96.7275967 43.4877151, -96.7275957 43.4862043)",auto,0,0,,
South Cliff Avenue,42,9895275,40,41,1,535.56,1,60,1600,secondary,4,"LINESTRING (-96.7077012 43.4912296, -96.7077405 43.4920582, -96.7077388 43.4926295, -96.7077373 43.4941216, -96.7077282 43.4950319, -96.7077193 43.4953994, -96.7076943 43.4958953, -96.7076880 43.4960510)",auto,1,0,,
South Cliff Avenue,43,9895275,41,40,1,535.56,1,60,1600,secondary,4,"LINESTRING (-96.7076880 43.4960510, -96.7076943 43.4958953, -96.7077193 43.4953994, -96.7077282 43.4950319, -96.7077373 43.4941216, -96.7077388 43.4926295, -96.7077405 43.4920582, -96.7077012 43.4912296)",auto,1,0,,
South Cliff Avenue,44,9895397,42,43,1,78.84,1,60,1600,secondary,4,"LINESTRING (-96.7077020 43.4799620, -96.7076972 43.4806719)",auto,1,0,,
South Cliff Avenue,45,9895397,43,42,1,78.84,1,60,1600,secondary,4,"LINESTRING (-96.7076972 43.4806719, -96.7077020 43.4799620)",auto,1,0,,
Southeastern Avenue,46,9895452,44,45,1,225.03,1,40,1200,tertiary,5,"LINESTRING (-96.6877834 43.4800835, -96.6877732 43.4821097)",auto,1,0,,
Southeastern Avenue,47,9895452,45,44,1,225.03,1,40,1200,tertiary,5,"LINESTRING (-96.6877732 43.4821097, -96.6877834 43.4800835)",auto,1,0,,
West Ralph Rogers Road,48,9895458,5,24,1,975.62,1,40,1200,tertiary,5,"LINESTRING (-96.7574773 43.4942892, -96.7601771 43.4943391, -96.7604262 43.4943387, -96.7617820 43.4943710, -96.7625118 43.4943928, -96.7627420 43.4943790, -96.7628453 43.4943610, -96.7629310 43.4943460, -96.7630880 43.4942980, -96.7632380 43.4942310, -96.7633890 43.4941500, -96.7634360 43.4941190, -96.7635110 43.4940670, -96.7636240 43.4939550, -96.7637030 43.4938370, -96.7637510 43.4937530, -96.7637680 43.4937220, -96.7638016 43.4936137, -96.7638297 43.4934625, -96.7638470 43.4932860, -96.7638647 43.4930268, -96.7638728 43.4928226, -96.7638755 43.4926407, -96.7638807 43.4922969, -96.7638884 43.4917782, -96.7638963 43.4914666, -96.7639020 43.4912447, -96.7639008 43.4908623, -96.7639001 43.4906541, -96.7638983 43.4900727, -96.7638934 43.4898236)",auto,1,0,,
West Ralph Rogers Road,49,9895458,24,5,1,975.62,1,40,1200,tertiary,5,"LINESTRING (-96.7638934 43.4898236, -96.7638983 43.4900727, -96.7639001 43.4906541, -96.7639008 43.4908623, -96.7639020 43.4912447, -96.7638963 43.4914666, -96.7638884 43.4917782, -96.7638807 43.4922969, -96.7638755 43.4926407, -96.7638728 43.4928226, -96.7638647 43.4930268, -96.7638470 43.4932860, -96.7638297 43.4934625, -96.7638016 43.4936137, -96.7637680 43.4937220, -96.7637510 43.4937530, -96.7637030 43.4938370, -96.7636240 43.4939550, -96.7635110 43.4940670, -96.7634360 43.4941190, -96.7633890 43.4941500, -96.7632380 43.4942310, -96.7630880 43.4942980, -96.7629310 43.4943460, -96.7628453 43.4943610, -96.7627420 43.4943790, -96.7625118 43.4943928, -96.7617820 43.4943710, -96.7604262 43.4943387, -96.7601771 43.4943391, -96.7574773 43.4942892)",auto,1,0,,
West Ralph Rogers Road,50,9895458,24,46,1,12.64,1,40,1200,tertiary,5,"LINESTRING (-96.7638934 43.4898236, -96.7638957 43.4897098)",auto,1,0,,
West Ralph Rogers Road,51,9895458,46,24,1,12.64,1,40,1200,tertiary,5,"LINESTRING (-96.7638957 43.4897098, -96.7638934 43.4898236)",auto,1,0,,
West Ralph Rogers Road,52,9895460,4,47,1,1454.74,1,48,1200,tertiary,5,"LINESTRING (-96.7474488 43.4941250, -96.7467966 43.4941262, -96.7462626 43.4941823, -96.7458262 43.4943046, -96.7454222 43.4945235, -96.7451338 43.4946481, -96.7448240 43.4947215, -96.7445836 43.4947409, -96.7442803 43.4947287, -96.7435883 43.4945996, -96.7432566 43.4945907, -96.7418066 43.4945552, -96.7406001 43.4945687, -96.7396955 43.4945924, -96.7390331 43.4946200, -96.7383707 43.4946744, -96.7378087 43.4947481, -96.7371995 43.4948271, -96.7367621 43.4948446, -96.7362023 43.4948525, -96.7353295 43.4948185, -96.7348813 43.4948341, -96.7345141 43.4948509, -96.7340457 43.4949272, -96.7334478 43.4950800, -96.7328240 43.4952850, -96.7320380 43.4956671, -96.7314364 43.4960335, -96.7307400 43.4966241, -96.7306095 43.4967428)",auto,1,0,,
West Ralph Rogers Road,53,9895460,47,4,1,1454.74,1,48,1200,tertiary,5,"LINESTRING (-96.7306095 43.4967428, -96.7307400 43.4966241, -96.7314364 43.4960335, -96.7320380 43.4956671, -96.7328240 43.4952850, -96.7334478 43.4950800, -96.7340457 43.4949272, -96.7345141 43.4948509, -96.7348813 43.4948341, -96.7353295 43.4948185, -96.7362023 43.4948525, -96.7367621 43.4948446, -96.7371995 43.4948271, -96.7378087 43.4947481, -96.7383707 43.4946744, -96.7390331 43.4946200, -96.7396955 43.4945924, -96.7406001 43.4945687, -96.7418066 43.4945552, -96.7432566 43.4945907, -96.7435883 43.4945996, -96.7442803 43.4947287, -96.7445836 43.4947409, -96.7448240 43.4947215, -96.7451338 43.4946481, -96.7454222 43.4945235, -96.7458262 43.4943046, -96.7462626 43.4941823, -96.7467966 43.4941262, -96.7474488 43.4941250)",auto,1,0,,
,54,9902087,48,49,1,364.47,4,120,2300,motorway,1,"LINESTRING (-96.7802392 43.5375947, -96.7799715 43.5397422, -96.7798656 43.5408650)",auto,0,1,,
,55,9902128,50,51,1,117.4,1,80,1800,primary,3,"LINESTRING (-96.6207929 43.5301444, -96.6206327 43.5302203, -96.6204910 43.5302850, -96.6203476 43.5303262, -96.6201944 43.5303451, -96.6200230 43.5303335, -96.6198178 43.5302954, -96.6194386 43.5302007)",auto,0,1,,
,56,9902173,52,53,1,32.28,4,120,2300,motorway,1,"LINESTRING (-96.7114625 43.5157653, -96.7115982 43.5158144, -96.7116882 43.5158263, -96.7117574 43.5158211, -96.7118392 43.5158000)",auto,0,1,,
,57,9902193,54,55,1,246.7,4,120,2300,motorway,1,"LINESTRING (-96.7266613 43.5119483, -96.7271613 43.5117996, -96.7274974 43.5117071, -96.7277933 43.5116333, -96.7280942 43.5115675, -96.7284384 43.5114952, -96.7295768 43.5113069)",auto,0,1,,
,58,9902202,56,57,1,345.72,4,120,2300,motorway,1,"LINESTRING (-96.7808691 43.5115013, -96.7806270 43.5120737, -96.7804746 43.5124342, -96.7803193 43.5128013, -96.7802831 43.5128743, -96.7800998 43.5132446, -96.7800603 43.5133243, -96.7799496 43.5135594, -96.7797402 43.5140045, -96.7795842 43.5143358, -96.7795274 43.5144566)",auto,0,1,,
,59,9902212,58,59,1,595.37,1,120,2300,motorway,1,"LINESTRING (-96.7782266 43.5661176, -96.7781602 43.5663176, -96.7780519 43.5667258, -96.7780076 43.5668745, -96.7779607 43.5670001, -96.7779071 43.5671383, -96.7778428 43.5673002, -96.7777610 43.5674628, -96.7776695 43.5676458, -96.7775576 43.5678386, -96.7774296 43.5680400, -96.7772862 43.5682489, -96.7771478 43.5684234, -96.7769991 43.5685956, -96.7768484 43.5687596, -96.7766994 43.5689094, -96.7765366 43.5690585, -96.7763786 43.5691956, -96.7762065 43.5693323, -96.7759814 43.5694998, -96.7758202 43.5696183, -96.7756568 43.5697247, -96.7754731 43.5698368, -96.7752766 43.5699504, -96.7750426 43.5700728, -96.7748381 43.5701673, -96.7745861 43.5702828, -96.7742921 43.5704152)",auto,0,1,,
,60,9902213,60,61,1,811.75,1,120,2300,motorway,1,"LINESTRING (-96.7696296 43.5690352, -96.7699901 43.5696663, -96.7701575 43.5699939, -96.7704809 43.5706492, -96.7706224 43.5709323, -96.7707022 43.5710886, -96.7707932 43.5712359, -96.7708882 43.5713764, -96.7710013 43.5715072, -96.7711329 43.5716470, -96.7712939 43.5717879, -96.7714703 43.5719185, -96.7716898 43.5720677, -96.7719177 43.5722217, -96.7720714 43.5723259, -96.7721744 43.5724142, -96.7722870 43.5725197, -96.7724292 43.5726573, -96.7725401 43.5727985, -96.7726313 43.5729380, -96.7727256 43.5730989, -96.7728070 43.5732812, -96.7728666 43.5734687, -96.7728988 43.5736109, -96.7729199 43.5737660, -96.7729196 43.5739882, -96.7728980 43.5741957, -96.7728621 43.5743568, -96.7728279 43.5744753, -96.7727622 43.5746516, -96.7726965 43.5747833, -96.7726301 43.5748977, -96.7725157 43.5750877, -96.7721489 43.5755574)",auto,0,1,,
,61,9902225,62,63,1,400.6,4,120,2300,motorway,1,"LINESTRING (-96.7709762 43.5972274, -96.7709424 43.5975166, -96.7709090 43.5977170, -96.7708684 43.5979219, -96.7708139 43.5981415, -96.7707500 43.5983974, -96.7706896 43.5986111, -96.7706141 43.5988194, -96.7705365 43.5990175, -96.7704164 43.5992901, -96.7701883 43.5997700, -96.7697327 43.6007043)",auto,0,1,,
,62,9902243,64,65,1,420.59,4,120,2300,motorway,1,"LINESTRING (-96.7707108 43.6124231, -96.7707555 43.6120816, -96.7707954 43.6119322, -96.7708400 43.6118271, -96.7709161 43.6117074, -96.7709833 43.6116171, -96.7710551 43.6115437, -96.7711291 43.6114921, -96.7712039 43.6114496, -96.7712931 43.6114119, -96.7714026 43.6113772, -96.7715010 43.6113591, -96.7716051 43.6113486, -96.7717153 43.6113458, -96.7718288 43.6113566, -96.7719468 43.6113825, -96.7720652 43.6114195, -96.7721599 43.6114601, -96.7722446 43.6115113, -96.7723197 43.6115708, -96.7723896 43.6116527, -96.7724375 43.6117378, -96.7724651 43.6118144, -96.7724811 43.6118939, -96.7724823 43.6119788, -96.7724701 43.6120632, -96.7724356 43.6121458, -96.7723875 43.6122257, -96.7723236 43.6123025, -96.7722406 43.6123730, -96.7721403 43.6124324, -96.7720282 43.6124802, -96.7719028 43.6125221, -96.7717923 43.6125478, -96.7716621 43.6125675, -96.7714027 43.6125912, -96.7710173 43.6126185)",auto,0,1,,
,63,9902244,66,67,1,682.55,2,120,2300,motorway,1,"LINESTRING (-96.6931456 43.5815276, -96.6929881 43.5822526, -96.6928853 43.5826793, -96.6927631 43.5831440, -96.6926677 43.5834401, -96.6924457 43.5839565, -96.6923241 43.5842115, -96.6921425 43.5845196, -96.6919195 43.5848461, -96.6915812 43.5852924, -96.6912377 43.5857504, -96.6906019 43.5865896, -96.6903880 43.5868680, -96.6902072 43.5871035, -96.6901813 43.5871536, -96.6901626 43.5872114)",auto,0,1,,
,64,9902244,67,68,1,529.11,2,120,2300,motorway,1,"LINESTRING (-96.6901626 43.5872114, -96.6901664 43.5873337, -96.6901810 43.5874430, -96.6902547 43.5876598, -96.6906067 43.5888005, -96.6907132 43.5891592, -96.6907835 43.5893996, -96.6908727 43.5897535, -96.6909417 43.5901519, -96.6909693 43.5903622, -96.6909861 43.5906630, -96.6909813 43.5909735, -96.6908998 43.5919144)",auto,0,1,,
,65,9902250,69,70,1,113.77,4,120,2300,motorway,1,"LINESTRING (-96.7806783 43.5488234, -96.7807328 43.5477998)",auto,0,1,,
,66,9902269,71,72,1,698.37,4,120,2300,motorway,1,"LINESTRING (-96.6910729 43.5930424, -96.6911907 43.5925712, -96.6914140 43.5917660, -96.6915290 43.5913250, -96.6916347 43.5910270, -96.6917563 43.5907081, -96.6919158 43.5903916, -96.6921317 43.5900083, -96.6923235 43.5897252, -96.6924785 43.5895217, -96.6927150 43.5892080, -96.6935477 43.5881114, -96.6939512 43.5875618, -96.6941618 43.5872274)",auto,0,1,,
,67,9902269,72,73,1,504.32,4,120,2300,motorway,1,"LINESTRING (-96.6941618 43.5872274, -96.6941135 43.5869581, -96.6939526 43.5864232, -96.6936579 43.5854627, -96.6934968 43.5848821, -96.6934133 43.5845339, -96.6933818 43.5843311, -96.6933503 43.5841101, -96.6933235 43.5837940, -96.6933276 43.5835622, -96.6933460 43.5831589, -96.6933394 43.5827452)",auto,0,1,,
