name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,0,103944677,,,,,,,-74.670378,40.33472,,,
,1,103944686,,,,,,,-74.6694899,40.334648,,,
,2,103952851,,,,,,,-74.645426,40.346785,,,
,3,103952855,,,,,,,-74.643866,40.347446,,,
,4,103962970,,,,,,,-74.6386554,40.3409165,,,
,5,103968976,,,,,,,-74.638918,40.347074,,,
,6,103968978,,,,,,,-74.638704,40.346809,,,
,7,103970152,,,,,,,-74.6697251,40.3452028,,,
,8,103970154,,,,,,,-74.6702286,40.3458272,,,
,9,103970156,,,,,,,-74.6708897,40.3467399,,,
,10,103970160,,,,,,,-74.671318,40.347313,,,
,11,103976361,,,,,,,-74.641885,40.349223,,,
,12,103976377,,,,,,,-74.6392204,40.3507917,,,
,13,103978111,,,,,,,-74.6639376,40.3484599,,,
,14,103978126,,,,,,,-74.6646682,40.3465896,,,
,15,103978128,,,,,,,-74.66612,40.34471,,,
,16,103978130,,,,,,,-74.6668073,40.343839,,,
,17,103978132,,,,,,,-74.667417,40.343048,,,
,18,103978134,,,,,,,-74.6684798,40.3416547,,,
,19,103979662,,,,,,,-74.6615699,40.3538618,,,
,20,103979664,,,,,,,-74.6611744,40.3539933,,,
,21,103980996,traffic_signals,,signal,,,,-74.6522593,40.3519295,,,
,22,103981532,,,,,,,-74.6693636,40.3533539,,,
,23,103982808,,,,,,,-74.6475475,40.3498283,,,
,24,103982821,,,,,,,-74.6466968,40.3482194,,,
,25,103983961,,,,,,,-74.6481873,40.3505025,,,
,26,103983963,,,,,,,-74.646682,40.351182,,,
,27,103983965,,,,,,,-74.643967,40.351947,,,
,28,103983967,,,,,,,-74.642432,40.352436,,,
,29,103983969,,,,,,,-74.641422,40.352757,,,
,30,103983974,,,,,,,-74.640476,40.353058,,,
,31,103984904,,,,,,,-74.643474,40.353834,,,
,32,103984907,,,,,,,-74.643026,40.353232,,,
,33,103985351,,,,,,,-74.6388735,40.3466946,,,
,34,103987238,,,,,,,-74.667735,40.353061,,,
,35,103987239,,,,,,,-74.6661679,40.3538912,,,
,36,103987248,,,,,,,-74.6650657,40.3541995,,,
,37,103994240,,,,,,,-74.639881,40.351983,,,
,38,103994757,,,,,,,-74.6657416,40.3510944,,,
,39,103994758,,,,,,,-74.66624,40.3509399,,,
,40,103994759,traffic_signals,,signal,,,,-74.6663414,40.3510944,,,
,41,103994762,,,,,,,-74.6657553,40.3510902,,,
,42,103994764,,,,,,,-74.663672,40.351723,,,
,43,103994771,,,,,,,-74.663318,40.351712,,,
,44,103994779,,,,,,,-74.662923,40.351656,,,
,45,103994789,,,,,,,-74.660747,40.351974,,,
,46,103998540,,,,,,,-74.647674,40.353324,,,
,47,103998829,traffic_signals,,signal,,,,-74.6707269,40.3388172,,,
,48,103998839,,,,,,,-74.668035,40.335665,,,
,49,103999243,,,,,,,-74.655755,40.353817,,,
,50,103999347,,,,,,,-74.6402428,40.3447981,,,
,51,103999822,,,,,,,-74.6489148,40.3514166,,,
,52,103999826,,,,,,,-74.647381,40.352106,,,
,53,103999828,,,,,,,-74.64617,40.352645,,,
,54,104001751,,,,,,,-74.658215,40.351067,,,
,55,104003524,,,,,,,-74.6403814,40.3483664,,,
,56,104003526,,,,,,,-74.6392689,40.3469166,,,
,57,104004796,,,,,,,-74.6562561,40.3493833,,,
,58,104004797,,,,,,,-74.6535251,40.3503389,,,
,59,104004798,,,,,,,-74.6529294,40.3505444,,,
,60,104004799,,,,,,,-74.6520544,40.3508528,,,
,61,104006100,,,,,,,-74.6658503,40.3384549,,,
,62,104013118,,,,,,,-74.6669691,40.3398144,,,
,63,104013124,,,,,,,-74.6691664,40.3370032,,,
,64,104013128,,,,,,,-74.671222,40.335328,,,
,65,104013975,,,,,,,-74.6410494,40.3441877,,,
,66,104014024,,,,,,,-74.639598,40.343793,,,
,67,104016444,,,,,,,-74.660319,40.34489,,,
,68,104016447,,,,,,,-74.6605779,40.3453171,,,
,69,104016452,,,,,,,-74.6611197,40.3460392,,,
,70,104016454,,,,,,,-74.6618575,40.3470213,,,
,71,104016460,traffic_signals,,signal,,,,-74.6630575,40.3487282,,,
,72,104017141,,,,,,,-74.656295,40.338191,,,
,73,104017666,,,,,,,-74.663057,40.352116,,,
,74,104017668,,,,,,,-74.663376,40.352809,,,
,75,104017670,,,,,,,-74.6634331,40.3529332,,,
,76,104017675,,,,,,,-74.663912,40.353998,,,
,77,104017707,,,,,,,-74.662339,40.3506804,,,
,78,104017758,,,,,,,-74.6443288,40.33635,,,
,79,104017766,,,,,,,-74.647177,40.338587,,,
,80,104017779,,,,,,,-74.6476275,40.3389783,,,
,81,104017780,,,,,,,-74.6477583,40.3390958,,,
,82,104017783,,,,,,,-74.6482345,40.3395685,,,
,83,104017788,,,,,,,-74.6492006,40.3405423,,,
,84,104017797,traffic_signals,,signal,,,,-74.649815,40.34117,,,
,85,104017824,,,,,,,-74.6532137,40.3454346,,,
,86,104017838,traffic_signals,,signal,,,,-74.655029,40.347821,,,
,87,104017871,,,,,,,-74.6642637,40.3365202,,,
,88,104020129,,,,,,,-74.6638505,40.3528278,,,
,89,104024064,traffic_signals,,signal,,,,-74.6644351,40.3482371,,,
,90,104024070,,,,,,,-74.6657958,40.3502776,,,
,91,104024076,,,,,,,-74.6673251,40.3525142,,,
,92,104024092,,,,,,,-74.6682515,40.3537332,,,
,93,104025524,,,,,,,-74.657897,40.353018,,,
,94,104025525,,,,,,,-74.6583855,40.3537746,,,
,95,104025526,,,,,,,-74.65865,40.354189,,,
,96,104025852,,,,,,,-74.661003,40.352568,,,
,97,104025857,,,,,,,-74.64598,40.350255,,,
,98,104025865,,,,,,,-74.645022,40.348976,,,
,99,104025871,,,,,,,-74.6421316,40.3451447,,,
,100,104026284,,,,,,,-74.655601,40.338579,,,
,101,104026354,,,,,,,-74.6468018,40.3435317,,,
,102,104027858,,,,,,,-74.638805,40.3471293,,,
,103,104027991,,,,,,,-74.646664,40.353631,,,
,104,104027993,,,,,,,-74.6470376,40.3542757,,,
,105,104029813,,,,,,,-74.6540669,40.351376,,,
,106,104029815,,,,,,,-74.6528331,40.3490953,,,
,107,104033168,,,,,,,-74.650206,40.352542,,,
,108,104033560,,,,,,,-74.6409214,40.3380379,,,
,109,104040286,traffic_signals,,signal,,,,-74.6597476,40.3496645,,,
,110,104040288,,,,,,,-74.6602711,40.3508564,,,
,111,104040291,,,,,,,-74.6604112,40.351173,,,
,112,104040293,,,,,,,-74.661324,40.353312,,,
,113,104041622,,,,,,,-74.648184,40.353166,,,
,114,104041982,,,,,,,-74.6543631,40.3512837,,,
,115,104041985,,,,,,,-74.654863,40.352193,,,
,116,104041991,,,,,,,-74.655175,40.352748,,,
,117,104041993,,,,,,,-74.655347,40.353054,,,
,118,104047521,,,,,,,-74.6506629,40.3469489,,,
,119,104047549,,,,,,,-74.6515917,40.3487356,,,
,120,104052252,,,,,,,-74.6625265,40.3453602,,,
,121,104052270,,,,,,,-74.6619301,40.3443189,,,
,122,104052304,,,,,,,-74.6542724,40.3342745,,,
,123,104052306,,,,,,,-74.654268,40.3341826,,,
,124,104052766,,,,,,,-74.6657226,40.347941,,,
,125,104053399,,,,,,,-74.666925,40.349134,,,
,126,104053401,,,,,,,-74.667944,40.350661,,,
,127,104054575,,,,,,,-74.64132,40.348475,,,
,128,104057391,,,,,,,-74.6396443,40.3462669,,,
,129,104057705,,,,,,,-74.6497542,40.352679,,,
,130,104059405,,,,,,,-74.65881,40.352675,,,
,131,104059409,,,,,,,-74.659713,40.353921,,,
,132,104060492,,,,,,,-74.657655,40.351356,,,
,133,104060495,,,,,,,-74.656475,40.351721,,,
,134,104060497,,,,,,,-74.6559076,40.3518859,,,
,135,104061262,,,,,,,-74.656214,40.352444,,,
,136,104061523,,,,,,,-74.6522397,40.3466719,,,
,137,104061525,,,,,,,-74.652013,40.346729,,,
,138,104061531,,,,,,,-74.650731,40.346944,,,
,139,104062199,,,,,,,-74.6656578,40.3503252,,,
,140,104062638,,,,,,,-74.642553,40.354246,,,
,141,104062641,,,,,,,-74.642097,40.353646,,,
,142,104063154,,,,,,,-74.6617431,40.353217,,,
,143,104063891,,,,,,,-74.657276,40.353254,,,
,144,104066554,,,,,,,-74.6646694,40.3422061,,,
,145,104066571,,,,,,,-74.6678327,40.3408638,,,
,146,104067639,,,,,,,-74.656631,40.353496,,,
,147,104068332,traffic_signals,,signal,,,,-74.6525202,40.3518487,,,
,148,104068339,,,,,,,-74.6511265,40.3488775,,,
,149,104071091,,,,,,,-74.649313,40.352817,,,
,150,104073256,traffic_signals,,signal,,,,-74.645503,40.353977,,,
,151,104073258,,,,,,,-74.644909,40.353191,,,
,152,104073262,,,,,,,-74.644458,40.352594,,,
,153,104073266,,,,,,,-74.643252,40.35101,,,
,154,104073913,,,,,,,-74.670068,40.344869,,,
,155,104074324,,,,,,,-74.6509065,40.3523328,,,
,156,104075024,,,,,,,-74.6425438,40.3500817,,,
,157,104082455,,,,,,,-74.6590103,40.351221,,,
,158,104082456,,,,,,,-74.6588674,40.35088,,,
,159,104082460,,,,,,,-74.6585044,40.350017,,,
,160,104083239,,,,,,,-74.6587523,40.3513,,,
,161,104083241,,,,,,,-74.659339,40.352478,,,
,162,104083248,,,,,,,-74.669228,40.348235,,,
,163,104084227,,,,,,,-74.669021,40.350364,,,
,164,104084232,,,,,,,-74.669666,40.3513218,,,
,165,104085379,,,,,,,-74.670724,40.349903,,,
,166,104085397,,,,,,,-74.671185,40.349886,,,
,167,104087015,,,,,,,-74.6639654,40.3501627,,,
,168,104087019,,,,,,,-74.66299,40.350489,,,
,169,104088252,,,,,,,-74.6388533,40.3491657,,,
,170,104092741,,,,,,,-74.6577752,40.351582,,,
,171,104092742,,,,,,,-74.658397,40.352829,,,
,172,104094537,turning_loop,,,,,,-74.670984,40.3478514,,,
,173,104098120,,,,,,,-74.6662324,40.3470617,,,
,174,104098122,traffic_signals,,signal,,,,-74.66757,40.3463497,,,
,175,104099197,,,,,,,-74.638723,40.352513,,,
,176,104099408,,,,,,,-74.6625338,40.3344327,,,
,177,104101195,,,,,,,-74.664512,40.340878,,,
,178,104101221,,,,,,,-74.6637835,40.3431578,,,
