name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
Einstein Drive,0,11638558,0,1,1,79.10836983653166,1,24,,residential,6,"LINESTRING (-74.670378 40.33472, -74.67021 40.334649, -74.67004799999999 40.334609, -74.66989700000001 40.334591, -74.66973 40.334592, -74.6694899 40.334648)",auto;bike;walk,1,0,,
Einstein Drive,1,11638558,1,0,1,79.10836983653166,1,24,,residential,6,"LINESTRING (-74.6694899 40.334648, -74.66973 40.334592, -74.66989700000001 40.334591, -74.67004799999999 40.334609, -74.67021 40.334649, -74.670378 40.33472)",auto;bike;walk,1,0,,
Einstein Drive,2,11638558,1,1260,1,174.5116277454676,1,24,,residential,6,"LINESTRING (-74.6694899 40.334648, -74.6693916 40.334685, -74.6692334 40.3347264, -74.669095 40.334757, -74.668948 40.334776, -74.66879900000001 40.334783, -74.66858499999999 40.3347773, -74.6681799 40.3347584, -74.66804689999999 40.3347582, -74.6679256 40.3347704, -74.66780900000001 40.334795, -74.667703 40.334838, -74.6675114 40.3349251)",auto;bike;walk,1,0,,
Einstein Drive,3,11638558,1260,1,1,174.5116277454676,1,24,,residential,6,"LINESTRING (-74.6675114 40.3349251, -74.667703 40.334838, -74.66780900000001 40.334795, -74.6679256 40.3347704, -74.66804689999999 40.3347582, -74.6681799 40.3347584, -74.66858499999999 40.3347773, -74.66879900000001 40.334783, -74.668948 40.334776, -74.669095 40.334757, -74.6692334 40.3347264, -74.6693916 40.334685, -74.6694899 40.334648)",auto;bike;walk,1,0,,
Einstein Drive,4,11638558,1260,1198,1,6.3569667652606,1,24,,residential,6,"LINESTRING (-74.6675114 40.3349251, -74.667447 40.3349544)",auto;bike;walk,1,0,,
Einstein Drive,5,11638558,1198,1260,1,6.3569667652606,1,24,,residential,6,"LINESTRING (-74.667447 40.3349544, -74.6675114 40.3349251)",auto;bike;walk,1,0,,
,6,11638883,2,601,1,138.1554110790517,1,30,,residential,6,"LINESTRING (-74.645426 40.346785, -74.64417899999999 40.347314, -74.644001 40.3473885)",auto;bike;walk,1,0,,
,7,11638883,601,2,1,138.1554110790517,1,30,,residential,6,"LINESTRING (-74.644001 40.3473885, -74.64417899999999 40.347314, -74.645426 40.346785)",auto;bike;walk,1,0,,
,8,11638883,601,3,1,13.105998202324951,1,30,,residential,6,"LINESTRING (-74.644001 40.3473885, -74.643866 40.347446)",auto;bike;walk,1,0,,
,9,11638883,3,601,1,13.105998202324951,1,30,,residential,6,"LINESTRING (-74.643866 40.347446, -74.644001 40.3473885)",auto;bike;walk,1,0,,
Einstein Drive,10,11639053,1,1197,1,82.46231891571762,1,30,,residential,6,"LINESTRING (-74.6694899 40.334648, -74.6697315 40.3345436, -74.6698675 40.3344644, -74.66999079999999 40.334379, -74.6701142 40.3342831, -74.67021630000001 40.334169)",auto;bike;walk,1,0,,
Einstein Drive,11,11639053,1197,1,1,82.46231891571759,1,30,,residential,6,"LINESTRING (-74.67021630000001 40.334169, -74.6701142 40.3342831, -74.66999079999999 40.334379, -74.6698675 40.3344644, -74.6697315 40.3345436, -74.6694899 40.334648)",auto;bike;walk,1,0,,
,12,11639327,1647,4,1,30.259813261446176,1,30,,service,7,"LINESTRING (-74.6383 40.3408905, -74.6386554 40.3409165)",bike;walk,1,0,,
,13,11639327,4,1647,1,30.259813261446176,1,30,,service,7,"LINESTRING (-74.6386554 40.3409165, -74.6383 40.3408905)",bike;walk,1,0,,
,14,11639327,4,1578,1,409.30654372701093,1,30,,service,7,"LINESTRING (-74.6386554 40.3409165, -74.6388245 40.3409279, -74.639622 40.3409591, -74.6401872 40.340923, -74.64104089999999 40.3407424, -74.64151560000001 40.3406524, -74.6418741 40.3405501, -74.6427324 40.3402361, -74.64325460000001 40.340037)",bike;walk,1,0,,
