name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
W5 Green Hall,16,864631218,,dormitory,,,"POLYGON ((-71.0952649 42.357038, -71.0951824 42.3569021, -71.0951719 42.3569019, -71.0951428 42.3568525, -71.0951474 42.3568443, -71.0951001 42.3567662, -71.0949531 42.3568148, -71.09499630000001 42.3568861, -71.0950064 42.3568828, -71.0950514 42.356957, -71.0950412 42.3569604, -71.09511790000001 42.3570867, -71.0952649 42.357038))",POINT (-71.09511000000001 42.3569271),426.0,4585.1
7 Rogers Building,17,32517230,,university,,,"POLYGON ((-71.09272730000001 42.3592415, -71.09282090000001 42.3593965, -71.0930254 42.3593291, -71.0930559 42.3593779, -71.09315309999999 42.3593459, -71.0933225 42.3596264, -71.0933981 42.3596032, -71.09349229999999 42.359572, -71.0935585 42.3595499, -71.0933866 42.3592633, -71.0933957 42.3592603, -71.0933838 42.3592405, -71.0934091 42.3592323, -71.09334680000001 42.3591286, -71.0932806 42.3590201, -71.09325389999999 42.359029, -71.0932416 42.3590088, -71.0932313 42.3590124, -71.09301309999999 42.3590843, -71.092899 42.3591226, -71.0929304 42.3591745, -71.09272730000001 42.3592415))",POINT (-71.0931808 42.3592949),2100.0,22604.2
,18,29794851,,yes,,,"POLYGON ((-71.1038178 42.362929, -71.1038916 42.3629735, -71.1037657 42.3630883, -71.1036921 42.3630439, -71.1038178 42.362929))",POINT (-71.1037918 42.3630087),128.4,1381.8
Partners,19,29681512,,yes,,,"POLYGON ((-71.1007748 42.3611274, -71.1011328 42.3613254, -71.1007007 42.3617552, -71.1003427 42.3615573, -71.1007748 42.3611274))",POINT (-71.1007378 42.3614413),2186.9,23539.2
,20,824942615,,yes,,,"POLYGON ((-71.09582690000001 42.3621021, -71.0958533 42.3619109, -71.0956924 42.361899, -71.0956711 42.3620903, -71.09582690000001 42.3621021))",POINT (-71.095761 42.3620001),280.5,3019.3
,21,29946495,,yes,,,"POLYGON ((-71.097458 42.3609342, -71.0973096 42.3610768, -71.0970236 42.3608832, -71.09714820000001 42.3607488, -71.0972458 42.3607852, -71.09732649999999 42.3608262, -71.0973813 42.3608643, -71.097458 42.3609342))",POINT (-71.0972433 42.3609061),664.0,7147.2
Cambridge Center Garage,22,58336511,,parking,parking,,"POLYGON ((-71.08873869999999 42.3638982, -71.0885183 42.3638004, -71.0882347 42.3636817, -71.08857 42.3632794, -71.0888332 42.3633896, -71.08897469999999 42.3634463, -71.08896540000001 42.3635159, -71.08895320000001 42.3636068, -71.08891490000001 42.3636589, -71.0889774 42.3636841, -71.08883520000001 42.3638764, -71.0887778 42.3638451, -71.08873869999999 42.3638982))",POINT (-71.0886521 42.3635977),2534.1,27276.4
,23,29828756,,apartments,,,"POLYGON ((-71.1009237 42.363222, -71.10101880000001 42.3632799, -71.10091250000001 42.3633752, -71.1009478 42.3633967, -71.10105129999999 42.363304, -71.1011458 42.3633615, -71.1010387 42.3634623, -71.1009189 42.3635632, -71.10069540000001 42.3634244, -71.1007882 42.3633428, -71.10088349999999 42.3632581, -71.1009237 42.363222))",POINT (-71.1009171 42.3633976),655.4,7054.3
,24,29561198,,yes,,,"POLYGON ((-71.0950304 42.3638612, -71.0951235 42.3638732, -71.0951182 42.3638944, -71.0951498 42.3638987, -71.0951409 42.3639347, -71.0951039 42.3639297, -71.09510059999999 42.3639432, -71.0950129 42.3639312, -71.0950304 42.3638612))",POINT (-71.0950771 42.3639039),71.9,773.9
,25,29650675,,university,,,"POLYGON ((-71.09825960000001 42.3595306, -71.0980345 42.3592778, -71.0982415 42.3591697, -71.0984785 42.3594311, -71.09825960000001 42.3595306))",POINT (-71.0982545 42.3593523),721.1,7761.6
Ford Lot,26,220087326,,,parking,,"POLYGON ((-71.0877497 42.3624424, -71.0873952 42.3624188, -71.0874268 42.3622544, -71.0874491 42.3620843, -71.087463 42.3620082, -71.0876219 42.3620254, -71.0876701 42.3620294, -71.087828 42.3620463, -71.08777689999999 42.3624446, -71.0877497 42.3624424))",POINT (-71.0876153 42.3622304),1391.3,14975.4
,27,29650636,,yes,,,"POLYGON ((-71.0971924 42.3637131, -71.0972457 42.3637151, -71.09724300000001 42.3637566, -71.09728269999999 42.363758, -71.09728509999999 42.3637217, -71.09733970000001 42.3637237, -71.097337 42.3637656, -71.0973508 42.3637662, -71.097345 42.3638547, -71.0971835 42.3638489, -71.0971924 42.3637131))",POINT (-71.0972658 42.3637903),177.3,1908.4
56,28,32526121,,university,,,"POLYGON ((-71.09017900000001 42.3604997, -71.09026679999999 42.360645, -71.0902792 42.3606623, -71.09025490000001 42.3606703, -71.0895321 42.3609091, -71.0894845 42.3608304, -71.08946690000001 42.3608018, -71.08943499999999 42.36075, -71.09014209999999 42.360513, -71.0901708 42.3605035, -71.09017900000001 42.3604997))",POINT (-71.08985730000001 42.3607052),1313.4,14137.5
,29,29631891,,yes,,,"POLYGON ((-71.1034532 42.3618835, -71.1035275 42.3619202, -71.1035445 42.3619013, -71.10360919999999 42.3619334, -71.1035555 42.361993, -71.1034166 42.3619242, -71.1034532 42.3618835))",POINT (-71.1035158 42.3619362),91.1,980.6
,30,29575195,,yes,,,"POLYGON ((-71.0980713 42.3601075, -71.0980398 42.3600896, -71.09795219999999 42.3601361, -71.0979763 42.3601521, -71.0980713 42.3601075))",POINT (-71.0980113 42.3601207),26.0,279.6
54 Green Building,31,24493983,,university,,,"POLYGON ((-71.08956329999999 42.3603152, -71.0894929 42.3601974, -71.0894555 42.3602096, -71.08945079999999 42.3602017, -71.08933020000001 42.360241, -71.0891491 42.3603001, -71.08915570000001 42.3603112, -71.08911759999999 42.3603236, -71.0891855 42.3604374, -71.0892279 42.3604236, -71.08923489999999 42.3604353, -71.0895271 42.36034, -71.0895206 42.3603292, -71.08956329999999 42.3603152))",POINT (-71.08934069999999 42.3603188),544.6,5862.5
Whitehead Institute,32,29650632,,yes,,,"POLYGON ((-71.08922459999999 42.3630142, -71.0892963 42.363017, -71.0893117 42.3630035, -71.0893391 42.3629951, -71.0893767 42.3629942, -71.0893988 42.3629993, -71.0894187 42.3630052, -71.08943170000001 42.3630141, -71.08946829999999 42.3630239, -71.08963679999999 42.3630375, -71.08969449999999 42.3630418, -71.0894444 42.363903, -71.0894393 42.3639024, -71.0891136 42.3638682, -71.0891136 42.3637749, -71.08922459999999 42.3630142))",POINT (-71.089372 42.3634299),3271.2,35210.8
,33,652167462,,yes,parking,,"POLYGON ((-71.1039478 42.3585821, -71.10416410000001 42.3583819, -71.104382 42.3581801, -71.1040471 42.3579826, -71.1038314 42.3581822, -71.1038757 42.3582083, -71.1036572 42.3584107, -71.1039478 42.3585821))",POINT (-71.1040155 42.3582813),1881.7,20255.0
,34,212292711,,yes,,,"POLYGON ((-71.1046951 42.3618603, -71.1046315 42.3619144, -71.10458680000001 42.3618855, -71.10459539999999 42.3618782, -71.1045757 42.3618654, -71.1046362 42.3618139, -71.1046951 42.3618603))",POINT (-71.1046341 42.3618646),57.0,613.4
,35,29680285,,yes,,,"POLYGON ((-71.10418369999999 42.363366, -71.1042655 42.3634152, -71.1042353 42.3634427, -71.10429499999999 42.3634786, -71.1042487 42.3635207, -71.10418850000001 42.3634846, -71.1041671 42.363504, -71.1040857 42.3634551, -71.10418369999999 42.363366))",POINT (-71.1041927 42.3634471),148.3,1596.6
,36,29821520,,yes,,,"POLYGON ((-71.1043068 42.3632582, -71.10442 42.3633258, -71.1044347 42.3633124, -71.1044868 42.3633435, -71.104439 42.3633872, -71.10433329999999 42.3633241, -71.1043138 42.3633419, -71.10439839999999 42.3633924, -71.1043615 42.3634261, -71.1042174 42.36334, -71.1043068 42.3632582))",POINT (-71.1043434 42.3633409),174.9,1882.3
,37,212292695,,yes,,,"POLYGON ((-71.0974439 42.3606965, -71.0973572 42.3607337, -71.09732219999999 42.3606887, -71.0974088 42.3606516, -71.0974439 42.3606965))",POINT (-71.09738299999999 42.3606926),47.9,515.5
,38,29580079,,yes,,,"POLYGON ((-71.1042145 42.3615412, -71.1042839 42.3615831, -71.1041733 42.3616841, -71.1040735 42.361624, -71.1041263 42.3615759, -71.1041565 42.3615941, -71.1042145 42.3615412))",POINT (-71.1041803 42.361612),128.7,1385.0
,39,29825087,,yes,,,"POLYGON ((-71.1046564 42.3611798, -71.10470650000001 42.36121, -71.1045898 42.3613165, -71.1045172 42.3612727, -71.10458939999999 42.3612069, -71.10461189999999 42.3612205, -71.1046564 42.3611798))",POINT (-71.1046104 42.3612478),103.8,1117.7
Stratton Student Center (W20),40,24494019,,university,,,"POLYGON ((-71.0953289 42.3590857, -71.0944374 42.3593825, -71.0942123 42.3590132, -71.09446749999999 42.3589282, -71.0948377 42.3588046, -71.0951036 42.3587161, -71.0953289 42.3590857))",POINT (-71.0947706 42.3590493),3626.1,39030.8
,41,29609886,,commercial,,,"POLYGON ((-71.0923785 42.3630697, -71.0923652 42.3629924, -71.0925101 42.363032, -71.0926815 42.3630497, -71.09279650000001 42.3630564, -71.0927844 42.3631747, -71.0927161 42.3637737, -71.0924065 42.3637501, -71.09245989999999 42.3633146, -71.0923524 42.3633076, -71.0923785 42.3630697))",POINT (-71.09257940000001 42.3633722),2339.0,25176.7
,42,29577756,,yes,,,"POLYGON ((-71.1044708 42.3614753, -71.1046482 42.3615822, -71.1046719 42.3615606, -71.1047689 42.361619, -71.1046801 42.3617, -71.10460860000001 42.3616569, -71.1045915 42.3616725, -71.10438859999999 42.3615504, -71.1044708 42.3614753))",POINT (-71.1045771 42.3615913),327.9,3529.6
,43,29587462,,yes,,,"POLYGON ((-71.1036016 42.3628185, -71.1036582 42.3628526, -71.1035907 42.3629142, -71.1035815 42.3629086, -71.1035347 42.3629513, -71.1034873 42.3629227, -71.1036016 42.3628185))",POINT (-71.1035735 42.3628845),83.6,899.4
8,44,32517839,,university,,,"POLYGON ((-71.09061 42.3599538, -71.09073100000001 42.3599135, -71.0911054 42.3597881, -71.0911964 42.3599387, -71.0908828 42.3600423, -71.09095720000001 42.3601655, -71.0908756 42.3601924, -71.0907361 42.3602394, -71.0906141 42.3600415, -71.0905673 42.359967, -71.09061 42.3599538))",POINT (-71.0908641 42.3600003),1183.3,12737.2
,45,29581182,,yes,,,"POLYGON ((-71.103582 42.3611245, -71.1036478 42.361164, -71.10362840000001 42.3611819, -71.10371170000001 42.361232, -71.10373439999999 42.3612113, -71.1038037 42.3612531, -71.1036618 42.3613826, -71.10361090000001 42.3613519, -71.1036383 42.3613269, -71.10355079999999 42.3612742, -71.10353069999999 42.3612926, -71.1034506 42.3612444, -71.103582 42.3611245))",POINT (-71.1036264 42.3612509),358.8,3862.5
,46,29829399,,yes,,,"POLYGON ((-71.1039186 42.3615833, -71.10400850000001 42.3616375, -71.1038775 42.361757, -71.10384209999999 42.3617357, -71.10385890000001 42.3617202, -71.1038045 42.3616875, -71.1039186 42.3615833))",POINT (-71.1039044 42.3616667),150.2,1617.0
37 McNair Center for Space Research,47,32525279,,university,,,"POLYGON ((-71.0935976 42.3606917, -71.0929568 42.3608884, -71.09285079999999 42.3607107, -71.09350310000001 42.3605141, -71.0935482 42.3605989, -71.0935976 42.3606917))",POINT (-71.093226 42.3607013),1228.7,13225.2
The Kendall Hotel,48,29620676,,yes,,,"POLYGON ((-71.0870896 42.3620586, -71.0871581 42.3620635, -71.0874491 42.3620843, -71.0874268 42.3622544, -71.0873587 42.3622495, -71.08733789999999 42.3624076, -71.08720099999999 42.3623978, -71.08722210000001 42.3622369, -71.0871327 42.3622305, -71.08706789999999 42.3622259, -71.087076 42.3621616, -71.0870896 42.3620586))",POINT (-71.0872645 42.3622),761.4,8195.6
,49,29867404,,apartments,,,"POLYGON ((-71.09787059999999 42.3634025, -71.0978672 42.3634294, -71.0978812 42.3634304, -71.0978633 42.3635725, -71.0975546 42.3635512, -71.0975749 42.3633836, -71.09787059999999 42.3634025))",POINT (-71.0977185 42.3634781),475.6,5119.6
Hermann Building,50,24494142,,university,,,"POLYGON ((-71.08388410000001 42.3612939, -71.0837848 42.3611296, -71.0836827 42.3609602, -71.0835721 42.3609966, -71.0831891 42.3611216, -71.08339290000001 42.3614585, -71.08388410000001 42.3612939))",POINT (-71.0835368 42.3612087),1810.3,19486.2
,51,29929091,,residential,,,"POLYGON ((-71.1046059 42.3638161, -71.10474429999999 42.3638995, -71.104586 42.3640439, -71.1044476 42.3639606, -71.1046059 42.3638161))",POINT (-71.104596 42.36393),302.9,3260.2
Nuvu Studio,52,264694971,,commercial,,,"POLYGON ((-71.1015898 42.3632889, -71.1013605 42.3631575, -71.10120089999999 42.3633096, -71.1011458 42.3633615, -71.1010387 42.3634623, -71.10113149999999 42.3635161, -71.1011745 42.3634756, -71.1012363 42.3634156, -71.10137589999999 42.3634941, -71.10145350000001 42.3634188, -71.1015898 42.3632889))",POINT (-71.10132950000001 42.3633446),824.4,8873.5
APlus,53,595628597,,yes,,,"POLYGON ((-71.09814160000001 42.36176, -71.098077 42.3617227, -71.0980703 42.3616781, -71.09812460000001 42.361628, -71.0982231 42.3616871, -71.09814160000001 42.36176))",POINT (-71.0981373 42.361694),103.9,1118.7
Station 2,54,29513583,,civic,fire_station,,"POLYGON ((-71.1001323 42.3628803, -71.1002277 42.3629378, -71.1002922 42.3628793, -71.100357 42.3629183, -71.1001442 42.3631112, -71.0999844 42.363015, -71.10007229999999 42.3629354, -71.1000464 42.3629198, -71.1000851 42.3628848, -71.10011040000001 42.3629001, -71.1001323 42.3628803))",POINT (-71.10015869999999 42.3629831),397.8,4281.3
,55,29924977,,yes,,,"POLYGON ((-71.10308070000001 42.363332, -71.1031802 42.3633887, -71.1030942 42.3634718, -71.1029948 42.3634151, -71.10308070000001 42.363332))",POINT (-71.1030875 42.3634019),120.2,1293.5
,56,29791001,,yes,,,"POLYGON ((-71.1025728 42.3576965, -71.1024097 42.3577769, -71.10232809999999 42.3576865, -71.1024364 42.3576332, -71.1025728 42.3576965))",POINT (-71.10244040000001 42.3577009),162.0,1743.9
Alkermes biopharmaceuticals,57,29922206,,office,,,"POLYGON ((-71.10161170000001 42.3600586, -71.1021751 42.3604056, -71.1018545 42.3606918, -71.10168280000001 42.3605861, -71.1011754 42.3602736, -71.10161170000001 42.3600586))",POINT (-71.1016983 42.3603613),2752.2,29624.4
,58,29650678,,yes,,,"POLYGON ((-71.0977932 42.3585364, -71.09782629999999 42.3585859, -71.0977565 42.3586114, -71.0977235 42.3585619, -71.0977932 42.3585364))",POINT (-71.0977749 42.3585739),38.9,418.8
,59,141451513,,,parking,,"POLYGON ((-71.0849884 42.3631824, -71.08492889999999 42.36326, -71.0848177 42.3634051, -71.0847019 42.3635563, -71.0846514 42.3636221, -71.0840556 42.3633728, -71.0843926 42.3629331, -71.0849884 42.3631824))",POINT (-71.08452200000001 42.3632776),3161.3,34028.0
,60,29802787,,yes,,,"POLYGON ((-71.09680830000001 42.3633231, -71.09692 42.3633302, -71.0969186 42.3633427, -71.0969348 42.3633438, -71.09692990000001 42.3633863, -71.09691050000001 42.363385, -71.0968984 42.3634892, -71.0968352 42.3634851, -71.09683320000001 42.3635027, -71.09679749999999 42.3635004, -71.09679939999999 42.3634835, -71.0967663 42.3634814, -71.09677170000001 42.3634343, -71.09679509999999 42.3634359, -71.09680830000001 42.3633231))",POINT (-71.09685109999999 42.3634099),182.9,1968.4
Brain and Cognitive Sciences (46),61,17660188,,university,,,"POLYGON ((-71.0918336 42.3626834, -71.0906942 42.3625926, -71.0911734 42.3623758, -71.09108759999999 42.3622997, -71.0914824 42.3621285, -71.0913966 42.3620333, -71.09180000000001 42.3618367, -71.0923579 42.3624456, -71.0918336 42.3626834))",POINT (-71.0916418 42.3623479),6307.3,67891.4
,62,29820713,,yes,,,"POLYGON ((-71.1039794 42.3612999, -71.1042084 42.3614378, -71.1041323 42.3615072, -71.1041148 42.3614967, -71.10409420000001 42.3615154, -71.1040797 42.3615067, -71.10402860000001 42.3615534, -71.1038527 42.3614474, -71.103893 42.3614107, -71.10402310000001 42.3614892, -71.1040737 42.361443, -71.1039224 42.3613519, -71.1039794 42.3612999))",POINT (-71.1040363 42.3614335),323.6,3483.0
University Park at MIT Parking Garage,63,29680415,,parking,parking,,"POLYGON ((-71.10058770000001 42.3597411, -71.1006546 42.3598234, -71.1005643 42.3598637, -71.1007489 42.3600913, -71.1008355 42.3601981, -71.10013189999999 42.360512, -71.1001133 42.3604891, -71.09995790000001 42.3604052, -71.0999113 42.3604481, -71.0998414 42.3603624, -71.0996696 42.3601506, -71.10058770000001 42.3597411))",POINT (-71.10026860000001 42.3601545),4232.2,45554.8
,64,29680341,,yes,,,"POLYGON ((-71.1044733 42.3619373, -71.1045262 42.3619693, -71.1045505 42.3619472, -71.10458730000001 42.3619694, -71.10446690000001 42.3620793, -71.1043973 42.3620374, -71.10445989999999 42.3619802, -71.1044397 42.361968, -71.1044733 42.3619373))",POINT (-71.1044873 42.362005),115.2,1240.4
,65,29632735,,yes,,,"POLYGON ((-71.1043363 42.3616145, -71.1044893 42.3617066, -71.104394 42.3617935, -71.1042412 42.3617013, -71.1043363 42.3616145))",POINT (-71.1043652 42.361704),201.5,2169.4
,66,29806971,,yes,,,"POLYGON ((-71.09865259999999 42.3637592, -71.0989659 42.3639401, -71.0989706 42.3639464, -71.09896999999999 42.3639502, -71.0989671 42.3639535, -71.0989628 42.3639557, -71.0989575 42.3639562, -71.0986649 42.3639403, -71.098705 42.3639021, -71.0986929 42.3638952, -71.0986612 42.3639255, -71.0985472 42.3638596, -71.09865259999999 42.3637592))",POINT (-71.09873519999999 42.363876),352.6,3794.9
,67,29926484,,yes,,,"POLYGON ((-71.10455469999999 42.3610203, -71.1045853 42.3610388, -71.1046022 42.3610233, -71.1046516 42.3610532, -71.10453939999999 42.3611556, -71.1044942 42.3611283, -71.10455020000001 42.3610771, -71.10451550000001 42.3610562, -71.10455469999999 42.3610203))",POINT (-71.1045689 42.3610813),90.3,972.3
,68,29680339,,yes,,,"POLYGON ((-71.1033621 42.361997, -71.1034871 42.3620588, -71.10345239999999 42.3620973, -71.1034161 42.3620793, -71.1033972 42.3621004, -71.1033085 42.3620565, -71.1033621 42.361997))",POINT (-71.1033947 42.362053),88.4,951.3
,69,29822938,,retail,,,"POLYGON ((-71.10079140000001 42.3632026, -71.10088349999999 42.3632581, -71.1007882 42.3633428, -71.10069540000001 42.3634244, -71.1006083 42.3633686, -71.10079140000001 42.3632026))",POINT (-71.1007453 42.3633131),231.2,2488.5
E2,70,24494055,,university,,,"POLYGON ((-71.08654060000001 42.3596735, -71.0864119 42.3597116, -71.0866951 42.3601682, -71.0874247 42.3599399, -71.0873732 42.3598511, -71.0867552 42.360035, -71.08654060000001 42.3596735))",POINT (-71.086851 42.3599545),1221.9,13152.5
Parsons Lab (48),71,29803755,,university,,,"POLYGON ((-71.0909367 42.3622012, -71.0910068 42.3622778, -71.09094330000001 42.3623099, -71.09098880000001 42.3623596, -71.0904656 42.3626235, -71.0904378 42.3625931, -71.0903943 42.3626151, -71.0903062 42.362519, -71.0909367 42.3622012))",POINT (-71.0906703 42.3624243),1005.2,10819.8
,72,212292139,,yes,,,"POLYGON ((-71.0987463 42.3574521, -71.0987016 42.3574742, -71.0986757 42.3574454, -71.0987204 42.3574233, -71.0987463 42.3574521))",POINT (-71.09871099999999 42.3574488),16.9,181.7
,73,29586510,,yes,,,"POLYGON ((-71.1033072 42.363117, -71.1033819 42.363162, -71.103273 42.3632616, -71.1031981 42.3632165, -71.1033072 42.363117))",POINT (-71.10329 42.3631893),112.9,1214.8
,74,29680378,,yes,,,"POLYGON ((-71.1046542 42.3610686, -71.1047586 42.3611315, -71.10469089999999 42.3611933, -71.1045865 42.3611304, -71.1046542 42.3610686))",POINT (-71.10467250000001 42.361131),97.8,1053.0
,75,264253040,,parking,parking,,"POLYGON ((-71.1025059 42.3610523, -71.1024362 42.3611128, -71.10279559999999 42.3613189, -71.103202 42.3609483, -71.1031457 42.3609136, -71.10318719999999 42.3608789, -71.1028855 42.3606946, -71.1026629 42.3609037, -71.1025059 42.3610523))",POINT (-71.10283560000001 42.3610102),2177.6,23439.1
,76,212292186,,yes,,,"POLYGON ((-71.1027299 42.3638146, -71.1027211 42.3638046, -71.1027191 42.3637952, -71.10267829999999 42.3637692, -71.1027835 42.3636751, -71.10277019999999 42.363668, -71.1028003 42.3636417, -71.10288970000001 42.363698, -71.10275609999999 42.3638211, -71.10274800000001 42.3638209, -71.1027299 42.3638146))",POINT (-71.1027835 42.3637334),155.2,1670.2
Union Baptist Church,77,29869087,,church,place_of_worship,,"POLYGON ((-71.09893510000001 42.3630912, -71.0990702 42.3630967, -71.0990582 42.3632606, -71.09892309999999 42.3632551, -71.09893510000001 42.3630912))",POINT (-71.0989967 42.3631759),204.4,2200.6
,78,29829071,,yes,,,"POLYGON ((-71.10336529999999 42.3626726, -71.1034435 42.3627197, -71.10330810000001 42.3628434, -71.1032678 42.3628191, -71.1032853 42.362803, -71.10324749999999 42.3627801, -71.10336529999999 42.3626726))",POINT (-71.103342 42.3627552),137.4,1478.9
64,79,24808074,,dormitory,,,"POLYGON ((-71.088016 42.360064, -71.08797680000001 42.3599996, -71.0878326 42.3600476, -71.0883027 42.36082, -71.08844360000001 42.3607731, -71.0883935 42.3606908, -71.088329 42.3605844, -71.0882399 42.3604384, -71.0881772 42.3603341, -71.08808670000001 42.3601817, -71.088016 42.360064))",POINT (-71.0881376 42.3604084),1204.3,12963.4
