name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,0,31419650,,,,,,,-71.0861277,42.3627265,,,
,1,61283218,,,,,,,-71.1033176,42.3559928,,,
,2,61283269,traffic_signals,,signal,,,,-71.0948847,42.3601506,,,
,4,61283311,,,,,,,-71.0968722,42.35663,,,
,5,61283350,,,,,,,-71.0920012,42.3628555,,,
,7,61283366,,,,,,,-71.0913484,42.3628124,,,
,8,61283385,,,,,,,-71.0870814,42.3624726,,,
,9,61283393,,,,,,,-71.0861596,42.3623633,,,
,10,61317281,,,,,,,-71.0871711,42.3592351,,,
,11,61317284,,,,,,,-71.090535,42.3581085,,,
,12,61317286,,,,,,,-71.0927647,42.3611637,,,
,13,61317287,,,,,,,-71.0936993,42.3607137,,,
,14,61317290,traffic_signals,,signal,,,,-71.0900015,42.3626287,,,
,15,61317302,,,,,,,-71.1044373,42.3554427,,,
,16,61317414,,,,,,,-71.098079,42.363608,,,
,17,61317454,,,,,,,-71.0974813,42.3635742,,,
,18,61317476,,,,,,,-71.1009714,42.3594843,,,
,19,61317478,,,,,,,-71.0981013,42.360739,,,
,20,61317501,,,,,,,-71.1048669,42.3565441,,,
,21,61317503,,,,,,,-71.104251,42.356213,,,
,22,61317588,crossing,,,,,,-71.1013123,42.3613658,,,
,23,61318074,,,,,,,-71.0825632,42.3607708,,,
,25,61318134,,,,,,,-71.1036964,42.3576677,,,
,26,61318436,,,,,,,-71.0931738,42.3638879,,,
,27,61318454,,,,,,,-71.0851184,42.3630762,,,
,28,61318572,traffic_signals,,signal,,,,-71.0936322,42.3629768,,,
,29,61318574,,,,,,,-71.0933262,42.3636187,,,
,30,61318575,,,,,,,-71.0934258,42.3634432,,,
,31,61318589,,,,,,,-71.104306,42.363136,,,
,32,61318592,,,,,,,-71.10294,42.362326,,,
,33,61318594,,,,,,,-71.103962,42.362928,,,
,34,61318626,,,,,,,-71.0837886,42.3633639,,,
,35,61318627,,,,,,,-71.083472,42.363851,,,
,36,61320984,,,,,,,-71.102432,42.362863,,,
,37,61320986,,,,,,,-71.1007587,42.3618769,,,
,38,61321121,,,,,,,-71.1042222,42.3580112,,,
,39,61321274,,,,,,,-71.0946956,42.3630506,,,
,40,61321275,,,,,,,-71.0983608,42.3633322,,,
,41,61321277,traffic_signals,,signal,,,,-71.0994207,42.3634171,,,
,42,61321301,,,,,,,-71.0979498,42.3619874,,,
,43,61321305,,,,,,,-71.0990687,42.3626496,,,
,44,61321307,,,,,,,-71.0932315,42.3584923,,,
,45,61321308,,,,,,,-71.099782,42.3634624,,,
,47,61321325,,,,,,,-71.0983715,42.3639782,,,
,48,61321377,,,,,,,-71.0978775,42.3626253,,,
,49,61321378,,,,,,,-71.096784,42.3625318,,,
,50,61321470,,,,,,,-71.1043759,42.3570051,,,
,51,61321483,,,,,,,-71.082131,42.3620991,,,
,52,61321580,,,,,,,-71.1001179,42.3589746,,,
,53,61321593,,,,,,,-71.1033979,42.3574442,,,
,54,61321602,,,,,,,-71.10301,42.357564,,,
,55,61321828,,,,,,,-71.104864,42.358379,,,
,56,61321867,,,,,,,-71.1002356,42.3615522,,,
,57,61321884,,,,,,,-71.103789,42.356663,,,
,58,61321893,,,,,,,-71.103613,42.359393,,,
,59,61321917,,,,,,,-71.104674,42.360011,,,
,60,61321942,,,,,,,-71.104194,42.359734,,,
,61,61322272,,,,,,,-71.0992599,42.3609839,,,
,62,61322354,,,,,,,-71.1016971,42.3598989,,,
,63,61322373,,,,,,,-71.1009438,42.3602342,,,
,64,61322377,,,,,,,-71.1013657,42.3604856,,,
,65,61322643,,,,,,,-71.1034355,42.3617854,,,
,66,61322647,,,,,,,-71.103575,42.361634,,,
,67,61323022,traffic_signals,,signal,,,,-71.0960005,42.3608275,,,
,68,61323032,traffic_signals,,signal,,,,-71.0975466,42.3617475,,,
,69,61323402,,,,,,,-71.0862179,42.3618236,,,
,70,61323791,,,,,,,-71.0965909,42.3638831,,,
,71,61323795,,,,,,,-71.0961082,42.3639791,,,
,72,61323802,,,,,,,-71.0937529,42.3636108,,,
,73,61323832,,,,,,,-71.0994561,42.3585681,,,
,74,61323897,,,,,,,-71.0940084,42.3636502,,,
,75,61324632,,,,,,,-71.0991557,42.3559603,,,
,76,61324636,,,,,,,-71.0987844,42.3553541,,,
,77,61324668,crossing,,,,,,-71.0954635,42.3571037,,,
,78,61324673,,,,,,,-71.0952323,42.3574741,,,
,79,61325933,,,,,,,-71.1004929,42.354779,,,
,80,61325942,crossing,,,,,,-71.0988102,42.355067,,,
,81,61326058,,,,,,,-71.0945785,42.3564505,,,
,82,61326145,,,,,,,-71.0902144,42.357907,,,
,83,61326149,crossing,,signal,,,,-71.0836367,42.3600967,,,
,84,61326960,,,,,,,-71.1002034,42.3623916,,,
,85,61326977,,,,,,,-71.0988224,42.3611841,,,
,86,61326983,,,,,,,-71.0941414,42.3616701,,,
,87,61326996,,,,,,,-71.0941088,42.3616894,,,
,88,61327031,,,,,,,-71.0955375,42.3610374,,,
,91,61327065,,,,,,,-71.101932,42.363418,,,
,92,61327067,traffic_signals,,signal,,,,-71.1013683,42.3640216,,,
,93,61327069,,,,,,,-71.0990984,42.3639366,,,
,94,61327091,crossing,,,,,,-71.1005392,42.3634996,,,
,95,61327111,crossing,,,,,,-71.0966957,42.3632946,,,
,96,61327113,,,,,,,-71.0975111,42.3632629,,,
,97,61327121,traffic_signals,,signal,,,,-71.0967089,42.3632016,,,
,98,61327122,,,,,,,-71.103738,42.363651,,,
,99,61327635,,,,,,,-71.0947599,42.3566942,,,
,100,61327783,,,,,,,-71.0974599,42.363925,,,
,101,61327797,crossing,,,,,,-71.0923778,42.3571709,,,
,102,61327823,,,,,,,-71.0950896,42.3572332,,,
,103,61328012,,,,,,,-71.0863957,42.3604316,,,
,104,61328014,,,,,,,-71.1046346,42.3605971,,,
,105,61328016,,,,,,,-71.1045058,42.3607194,,,
,106,61328027,,,,,,,-71.0876411,42.3600151,,,
,107,61328031,,,,,,,-71.103047,42.359866,,,
,108,61328062,,,,,,,-71.1040784,42.3611147,,,
,109,61328089,,,,,,,-71.0996629,42.3620639,,,
,110,61328107,,,,,,,-71.0973002,42.3602606,,,
,111,61328122,,,,,,,-71.1042652,42.3588691,,,
,112,61329632,traffic_signals,,signal,,,,-71.1011713,42.3639043,,,
,113,61329812,,,,,,,-71.0984709,42.3613352,,,
,114,61329844,traffic_signals,,signal,,,,-71.0996101,42.3629644,,,
,115,61329857,,,,,,,-71.088157,42.3626182,,,
,116,61329862,,,,,,,-71.0953482,42.3624257,,,
,117,61329864,,,,,,,-71.104792,42.362695,,,
,118,61330557,,,,,,,-71.0867179,42.3603239,,,
,119,61330591,,,,,,,-71.104005,42.361897,,,
,120,61330593,,,,,,,-71.104652,42.362285,,,
,121,61330765,,,,,,,-71.081589,42.361094,,,
,122,61331783,,,,,,,-71.100651,42.362664,,,
,123,61331824,,,,,,,-71.096938,42.3613854,,,
,124,61331830,crossing,,,,,,-71.0843973,42.3610933,,,
,125,61331832,,,,,,,-71.1039695,42.3612422,,,
,126,61331888,,,,,,,-71.102478,42.36035,,,
,127,61332102,,,,,,,-71.0912798,42.3639351,,,
,128,61332114,,,,,,,-71.0821756,42.3627762,,,
,129,61332136,,,,,,,-71.0819799,42.361766,,,
,130,61332275,,,,,,,-71.0871549,42.3619034,,,
,131,61332432,,,,,,,-71.0819455,42.3608719,,,
,132,61332756,,,,,,,-71.104346,42.361567,,,
,133,61332862,,,,,,,-71.0819399,42.361646,,,
,134,61332865,,,,,,,-71.10227,42.3610968,,,
,135,61333308,,,,,,,-71.1047458,42.3591572,,,
,136,61333312,,,,,,,-71.0889188,42.3596023,,,
,137,61333351,,,,,,,-71.0914232,42.3606177,,,
,138,61333354,,,,,,,-71.0925302,42.3602464,,,
,139,61333451,,,,,,,-71.104651,42.359318,,,
,140,61333464,,,,,,,-71.0932348,42.3600124,,,
,141,61333698,,,,,,,-71.0968764,42.3618769,,,
,142,82752723,,,,,,,-71.1017201,42.3616002,,,
,143,82752724,,,,,,,-71.1013473,42.361945,,,
,144,82752725,,,,,,,-71.1020501,42.361291,,,
,145,82752728,,,,,,,-71.1016424,42.3612514,,,
,146,82752729,,,,,,,-71.1017737,42.36113,,,
,147,82752742,,,,,,,-71.1017952,42.3613128,,,
,148,82752753,,,,,,,-71.1012212,42.3616294,,,
,149,82752755,,,,,,,-71.1010763,42.3617642,,,
,150,82752768,,,,,,,-71.1011231,42.3619685,,,
,151,82752788,,,,,,,-71.101342,42.3617211,,,
,152,266341083,,,,,,,-71.0858969,42.3601238,,,
,153,267542180,,,,,,,-71.0929964,42.3610495,,,
,154,269556623,,,,,,,-71.0948317,42.362122,,,
,155,269557844,,,,,,,-71.0927605,42.3606533,,,
,156,277667281,,,,,,,-71.0839971,42.3599848,,,
,157,277667388,,,,,,,-71.0818666,42.3605592,,,
,158,313974302,,,,,,,-71.0853093,42.3607949,,,
,159,322647448,,,,,,,-71.0815395,42.3546776,,,
,160,325589924,,,,,,,-71.0939467,42.3614177,,,
,161,325657636,,,,,,,-71.0987297,42.3599113,,,
,162,365389797,,,,,,,-71.0925551,42.3612678,,,
,163,365391365,,,,,,,-71.0933892,42.3620306,,,
,164,365768008,,,,,,,-71.0902549,42.3606703,,,
,165,365770891,,,,,,,-71.0886202,42.3611459,,,
,166,365770992,,,,,,,-71.0886195,42.3610112,,,
,167,367777196,,,,,,,-71.0919308,42.3611393,,,
,168,436587028,,,signal,,,,-71.0882959,42.3611079,,,
,169,436587076,turning_circle,,,,,,-71.0909464,42.3609124,,,
,170,436587089,,,,,,,-71.0895293,42.3611682,,,
,171,438265036,crossing,,signal,,,,-71.081889,42.3606218,,,
,172,438265240,,,,,,,-71.0819097,42.3606744,,,
,173,473905903,,,,,,,-71.0824092,42.3630222,,,
,174,473944743,,,,,,,-71.0963452,42.3640092,,,
,175,473944858,,,,,,,-71.0960815,42.3638797,,,
,176,531212784,,,,,,,-71.081962,42.3619439,,,
,177,539997381,,,,,,,-71.0953819,42.3621674,,,
,178,539999214,,,,,,,-71.1035653,42.3558711,,,
,179,540001301,,,,,,,-71.1019936,42.3609318,,,
,180,540001529,,,,,,,-71.1024729,42.3620394,,,
,181,540399232,,,,,,,-71.1033737,42.3608836,,,
,182,540399235,,,,,,,-71.1017065,42.3624221,,,
,183,540399254,,,,,,,-71.1027904,42.361416,,,
,184,540399255,,,,,,,-71.1022549,42.3619125,,,
,185,540399260,,,,,,,-71.102447,42.3611959,,,
,186,540404767,crossing,,,,,,-71.1001945,42.3605686,,,
,187,540404768,,,,,,,-71.0999472,42.3606786,,,
,188,540404773,,,,,,,-71.1008534,42.3609691,,,
,189,540404774,,,,,,,-71.1006608,42.3611509,,,
,190,540404793,,,,,,,-71.1002235,42.3609759,,,
,191,540404799,,,,,,,-71.1000062,42.360742,,,
,192,540413726,,,,,,,-71.1008144,42.3610059,,,
,193,540413729,,,,,,,-71.1007438,42.3610789,,,
,194,540413761,,,,,,,-71.1012094,42.3613011,,,
,195,540525698,,,,,,,-71.1005748,42.3608054,,,
,196,541314558,,,,,,,-71.1002508,42.3626437,,,
,197,541314588,,,,,,,-71.1003489,42.3626336,,,
,198,541332159,,,,,,,-71.1028835,42.3605952,,,
,199,542889528,,,,,,,-71.0909768,42.3601081,,,
,200,542889531,,,,,,,-71.0920177,42.360415,,,
,201,542890219,,,,,,,-71.0917238,42.3611052,,,
,202,542890226,,,,,,,-71.0912781,42.3614221,,,
,203,542892906,,,,,,,-71.0933733,42.3599679,,,
,204,542892908,,,,,,,-71.0928712,42.3593864,,,
,205,542892909,,,,,,,-71.092773,42.3592186,,,
,206,542892913,,,,,,,-71.0925171,42.3585888,,,
,207,542893180,,,,,,,-71.0935482,42.3605989,,,
,208,542893635,,,,,,,-71.0936462,42.3605627,,,
,209,542897019,,,,,,,-71.0881972,42.3609441,,,
,210,542897051,,,,,,,-71.0867495,42.3614147,,,
,211,542902769,,,,,,,-71.08705,42.3611455,,,
,212,542902771,,,,,,,-71.0870684,42.3613095,,,
,213,542902944,,,,,,,-71.0873722,42.3610402,,,
,214,542902983,,,,,,,-71.0875994,42.3611754,,,
,215,542903462,,,,,,,-71.0885426,42.360801,,,
,216,542903470,,,,,,,-71.0879963,42.3598889,,,
,217,542903471,,,,,,,-71.0887973,42.3607115,,,
,218,542903494,,,,,,,-71.0882433,42.3598058,,,
,219,542904247,,,,,,,-71.0900206,42.359257,,,
,220,542904252,,,,,,,-71.0904505,42.3599678,,,
,221,542904258,,,,,,,-71.0906247,42.3602555,,,
,222,542904658,,,,,,,-71.0890687,42.3595855,,,
,223,542904824,,,,,,,-71.0902433,42.3596185,,,
,224,542905037,,,,,,,-71.0897559,42.359778,,,
,225,542905403,,,,,,,-71.0893586,42.3606629,,,
,226,542905536,,,,,,,-71.0891745,42.3605943,,,
,227,542913821,,,,,,,-71.0886561,42.3596774,,,
,228,545538077,,,,,,,-71.0884189,42.3599362,,,
,229,545538115,,,,,,,-71.0883391,42.3599624,,,
,230,545538116,,,,,,,-71.0880902,42.3600385,,,
