name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,0,27489078,,,,,,,-83.7253991,42.320091,,,
,1,27489081,turning_circle,,,,,,-83.727803,42.3206335,,,
,2,28430842,,,,,,,-83.773346,42.267969,,,
,3,28828924,,,,,,,-83.786168,42.273336,,,
,4,28829000,,,,,,,-83.6870271,42.3063828,,,
,5,28884448,,,,,,,-83.7728377,42.2693703,,,
,6,28884449,,,,,,,-83.7733019,42.2692107,,,
,7,28991826,,,,,,,-83.7571746,42.2616472,,,
,8,28991860,,,,,,,-83.7099568,42.2592406,,,
,9,28991877,,,,,,,-83.7802048,42.2777713,,,
,10,28991878,,,,,,,-83.780168,42.2770531,,,
,11,28991880,,,,,,,-83.7806977,42.2777672,,,
,12,29311250,,,,,,,-83.7340446,42.2774528,,,
,13,29311256,stop,,,,,,-83.7370789,42.2786804,,,
,14,29311325,,,,,,,-83.6916437,42.3034471,,,
,15,29311327,,,,,,,-83.6916729,42.3037732,,,
,16,29311329,,,,,,,-83.691677,42.3046242,,,
,17,29311341,traffic_signals,,signal,,,,-83.7112674,42.2593816,,,
,18,29311345,,,,,,,-83.712004,42.2594316,,,
,19,29311356,,,,,,,-83.7799443,42.2713055,,,
,20,29311358,,,,,,,-83.7773657,42.2712614,,,
,21,29311359,,,,,,,-83.7773822,42.271584,,,
,22,29311365,,,,,,,-83.7807102,42.2779527,,,
,23,29311366,,,,,,,-83.7815837,42.2779383,,,
,24,29311370,stop,,,,,,-83.7815166,42.2788385,,,
,25,29311373,,,,,,,-83.7815651,42.2781296,,,
,26,29311375,,,,,,,-83.780215,42.2781452,,,
,27,29314517,,,signal,,,,-83.7106962,42.2591958,,,
,28,29314522,,,,,,,-83.6823863,42.284225,,,
,29,29799028,,,,,,,-83.7407273,42.3069073,,,
,30,29799031,,,,,,,-83.7373986,42.3067206,,,
,31,29799032,,,,,,,-83.7372168,42.3063868,,,
,32,29799033,,,,,,,-83.7373284,42.3061519,,,
,33,29799034,,,,,,,-83.736822,42.3066788,,,
,34,29799035,,,,,,,-83.7366074,42.3067613,,,
,35,29799036,,,,,,,-83.7407702,42.3071104,,,
,36,29823027,,,,,,,-83.728231,42.244589,,,
,37,29823036,,,,,,,-83.7393747,42.2424094,,,
,38,29823154,stop,,,,,,-83.7814514,42.2794624,,,
,39,29823155,,,,,,,-83.7814702,42.2798871,,,
,40,29823156,,,,,,,-83.7814917,42.2803953,,,
,41,29823157,,,,,,,-83.7813311,42.2804018,,,
,42,29823159,,,,,,,-83.780887,42.2802051,,,
,43,29823162,,,,,,,-83.7805502,42.2795367,,,
,44,29823243,,,,,,,-83.7310463,42.2822802,,,
,45,29823246,,,,,,,-83.7312751,42.2824361,,,
,46,30338717,,,,,,,-83.7848982,42.2725789,,,
,47,30338718,,,,,,,-83.7838902,42.2726528,,,
,48,30439444,,,,,,,-83.7810067,42.2809129,,,
,49,30440457,,,,,,,-83.6910267,42.3051271,,,
,50,30440460,stop,,,,,,-83.6908597,42.3048575,,,
,51,30440463,,,,,,,-83.691147,42.3047761,,,
,52,30440466,,,,,,,-83.6907228,42.3052148,,,
,53,31039545,,,,,,,-83.7445531,42.3020846,,,
,54,32765279,,,,,,,-83.6873509,42.2553272,,,
,56,32765289,,,,,,,-83.6875678,42.2560437,,,
,57,32765291,,,,,,,-83.6875593,42.256393,,,
,58,32765293,,,,,,,-83.6873673,42.2570574,,,
,59,32765295,,,,,,,-83.6873826,42.2579529,,,
,60,32765302,,,,,,,-83.6849112,42.2579236,,,
,61,32765306,,,,,,,-83.6845771,42.2586129,,,
,62,32765317,,,,,,,-83.6854147,42.2569796,,,
,63,32765322,,,,,,,-83.6865003,42.2572329,,,
,64,32765324,,,,,,,-83.6865013,42.2564081,,,
,65,32765326,,,,,,,-83.6864935,42.2561047,,,
,66,32765332,,,,,,,-83.6892452,42.2563777,,,
,67,32765334,,,,,,,-83.6893397,42.2570233,,,
,68,32765337,,,,,,,-83.6865034,42.2570752,,,
,69,34965209,,,,,,,-83.7244848,42.2927271,,,
,70,34965275,,,,,,,-83.6824903,42.2904661,,,
