name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,115,257430108,,16,,,unclassified,0,80.2535719,13.001295,,,
,116,312025051,,16,,,unclassified,0,80.2535601,13.0008228,,,
,117,312025027,,16,,,residential,0,80.2535468,13.0002979,,,
,118,257432745,,15,,,unclassified,0,80.2487869,13.0019705,,,
,119,313774845,,16,,,unclassified,0,80.2507372,13.0013293,,,
,120,335515546,,16,,,unclassified,0,80.2511413,13.0013288,,,
,121,257433231,,40,,,footway,1,80.2513754,12.9888488,,,
,122,257433232,,40,,,footway,-1,80.2509746,12.9887412,,,
,123,1454664551,,46,,,secondary,1,80.2431723,12.9811005,,,
,126,257439198,,48,,,unclassified,0,80.2546245,12.9827105,,,
,127,257439255,,48,,,unclassified,0,80.2541381,12.9828249,,,
,128,257439302,,48,,,unclassified,0,80.2534897,12.9838224,,,
,129,257439260,,48,,,unclassified,0,80.2532766,12.9846471,,,
,130,257439320,,48,,,unclassified,0,80.2532264,12.9849007,,,
,131,2167013046,,40,,,unclassified,0,80.2530908,12.9853835,,,
,132,257439265,,40,,,unclassified,0,80.2529822,12.9860549,,,
,133,310535931,,48,,,secondary,0,80.2549417,12.9835975,,,
,134,257439279,,48,,,secondary,0,80.254893,12.9836513,,,
,135,257439313,,48,,,unclassified,0,80.2541757,12.9830351,,,
,136,2167013024,,48,,,unclassified,0,80.2543047,12.9835017,,,
,137,257439306,,48,,,unclassified,0,80.2538835,12.9837593,,,
,138,2167013025,,48,,,unclassified,0,80.2539503,12.9834949,,,
,139,268789823,,6,,,primary,0,80.2427147,13.0066507,,,
,140,257532684,,6,,,primary,0,80.2429431,13.0067136,,,
,141,268789942,,14,,,residential,0,80.2409408,13.0037233,,,
,142,330576694,,14,,,residential,0,80.2408374,13.0032921,,,
,143,330576715,,14,,,residential,0,80.2407513,13.0028519,,,
,144,330576637,,14,,,residential,0,80.2406808,13.0025188,,,
,145,330576592,,14,,,residential,0,80.2406269,13.0023208,,,
,146,330576568,,14,,,residential,0,80.2405073,13.0017849,,,
,147,268789944,,14,,,residential,0,80.2404056,13.0013018,,,
,148,330576765,,14,,,residential,0,80.2403367,13.0009742,,,
,149,330576530,,14,,,residential,0,80.2402968,13.0008184,,,
,150,330576821,,14,,,residential,0,80.240246,13.000462,,,
,151,330576503,,14,,,residential,0,80.2401628,13.0000672,,,
,152,268789950,,21,,,residential,0,80.2396199,12.9982271,,,
,153,268789816,,6,,,primary,0,80.2425929,13.0065953,,,
IIT Gate Bus Stop,154,268789836,bus_stop,6,,,residential,0,80.2424639,13.0058457,,,
,155,268789971,,28,,,residential,0,80.2339275,12.9915902,,,
,156,268789979,,28,,,residential,0,80.2342968,12.9917884,,,
,157,330653324,,28,,,residential,0,80.2345264,12.9919525,,,
,158,268789875,,29,,,residential,0,80.2356868,12.9930049,,,
,159,330779489,,29,,,residential,0,80.235777,12.993152,,,
,160,268789874,,29,,,residential,0,80.2361529,12.9938499,,,
,161,330593716,,29,,,residential,0,80.2364572,12.9941051,,,
,162,330593710,,29,,,residential,0,80.2369254,12.9944761,,,
,163,330593697,,21,,,residential,0,80.2371771,12.9950002,,,
,164,268789870,,21,,,residential,0,80.2377008,12.9958165,,,
,165,330593480,,21,,,residential,0,80.2381484,12.9961294,,,
,166,268789869,,21,,,residential,0,80.2382583,12.996223,,,
,167,268789868,,21,,,residential,0,80.2390562,12.9968711,,,
,168,268789954,,22,,,residential,0,80.2401012,12.9974129,,,
,169,3248842476,,22,,,residential,0,80.2404168,12.9980155,,,
,170,3248842465,,22,,,residential,0,80.2404742,12.9981331,,,
,171,330582202,,22,,,residential,0,80.2405408,12.9983591,,,
,172,330582189,,22,,,residential,0,80.2406891,12.9986653,,,
,173,330576811,,14,,,residential,0,80.2410097,13.0002347,,,
,174,330576830,,14,,,residential,0,80.2410761,13.0006238,,,
,175,330582157,,14,,,residential,0,80.2411484,13.0009954,,,
,176,330576770,,14,,,residential,0,80.2411709,13.0011113,,,
,177,268789861,,14,,,residential,0,80.2413152,13.0016927,,,
,178,268789860,,14,,,residential,0,80.2414989,13.0023634,,,
,179,3248845375,,14,,,residential,0,80.2417213,13.0040416,,,
,180,268789840,,14,,,residential,0,80.2418659,13.0043549,,,
,181,330593428,,22,,,service,2,80.2410049,12.996316,,,
,182,330593422,,22,,,service,0,80.2409561,12.9970789,,,
,183,268789968,,28,,,unclassified,0,80.2335649,12.9915353,,,
,184,268789969,,28,,,unclassified,0,80.2337188,12.9916538,,,
,185,268789973,,28,,,unclassified,0,80.2336954,12.9913812,,,
,186,268789976,,28,,,unclassified,0,80.2335246,12.9914556,,,
,187,268789985,,29,,,service,0,80.2351678,12.9941151,,,
,188,268790030,,28,,,unclassified,0,80.2335675,12.9909737,,,
,189,268790035,,28,,,unclassified,0,80.2334146,12.9904789,,,
,190,330653353,,28,,,unclassified,0,80.233291,12.9901396,,,
,191,330653262,,36,,,unclassified,0,80.2330954,12.9896576,,,
,192,330780202,,36,,,unclassified,0,80.2330433,12.9894579,,,
,193,275675438,,36,,,unclassified,0,80.2329897,12.9892919,,,
,194,275675439,,36,,,unclassified,0,80.2329342,12.9889601,,,
,195,330653997,,36,,,unclassified,0,80.2329238,12.9885946,,,
,196,2166694709,,36,,,unclassified,0,80.232944,12.9883148,,,
,197,275675440,,36,,,unclassified,0,80.233,12.9881879,,,
,198,275675441,,36,,,unclassified,0,80.2332816,12.987477,,,
,199,330593447,,21,,,residential,0,80.2399762,12.9975983,,,
,200,330593456,,21,,,residential,0,80.2397609,12.9979571,,,
,201,268789961,,21,,,residential,0,80.2392581,12.9988085,,,
,202,268789963,,21,,,residential,0,80.2387521,12.9990528,,,
,203,1645214332,,5,,,primary,0,80.2387016,13.007221,,,
,204,2212827520,,6,,,primary,0,80.240213,13.0069328,,,
,205,268789959,,6,,,residential,0,80.2418528,13.0053015,,,
,206,268789955,,6,,,residential,0,80.2413367,13.0060949,,,
,207,269766771,,5,,,service,0,80.2359887,13.0081024,,,
,208,1645199912,,5,,,service,0,80.2360731,13.0087274,,,
,209,1645199777,,5,,,service,0,80.2361163,13.0090472,,,
,210,1645199779,,5,,,service,0,80.2362412,13.0098651,,,
,211,269219788,,7,,,unclassified,2,80.2477271,13.0089793,,,
,212,30268466,,7,,,unclassified,0,80.2476214,13.0067745,,,
,213,277911463,,44,,,tertiary,0,80.2308021,12.9838348,,,
,214,277911464,,44,,,tertiary,0,80.2308594,12.9846481,,,
,215,277911465,,36,,,tertiary,0,80.2309875,12.9849696,,,
,216,330648898,,36,,,tertiary,0,80.2310122,12.985182,,,
,217,277911466,,36,,,tertiary,0,80.2308471,12.9855409,,,
,218,338406725,,33,,,residential,0,80.2184392,12.9883032,,,
,219,338440298,,33,,,residential,2,80.2171809,12.9884853,,,
,220,2164168473,,36,,,unclassified,0,80.233301,12.9873055,,,
,221,330654010,,36,,,unclassified,0,80.2333072,12.9871773,,,
,222,2167078771,,36,,,unclassified,0,80.2333071,12.9867414,,,
,223,275676975,,36,,,unclassified,0,80.2333754,12.9861703,,,
,224,2164168463,,36,,,unclassified,0,80.2344008,12.9861767,,,
,225,275676976,,36,,,unclassified,0,80.2347762,12.9862772,,,
,226,275676977,,37,,,unclassified,0,80.2350509,12.9864193,,,
,227,2167078770,,37,,,unclassified,0,80.2353765,12.9865366,,,
,228,330780592,,37,,,unclassified,0,80.2357989,12.9866029,,,
,229,330654139,,37,,,unclassified,0,80.2361443,12.9866075,,,
,230,330798589,,37,,,unclassified,0,80.2362718,12.9866208,,,
,231,275676979,,37,,,unclassified,0,80.2372461,12.9866584,,,
,232,330654123,,37,,,unclassified,0,80.2379734,12.9866588,,,
,233,2168356812,,37,,,unclassified,0,80.2382944,12.9866685,,,
,234,275676982,mini_roundabout,37,,,service,0,80.2387016,12.9866807,,,
,235,280089630,,46,,,unclassified,0,80.2420517,12.9813615,,,
,236,338470529,,46,,,unclassified,0,80.2417497,12.9814799,,,
,237,338466642,,46,,,unclassified,0,80.2414338,12.9815781,,,
,238,338466635,,46,,,unclassified,0,80.2412091,12.9816465,,,
,239,338466628,,46,,,unclassified,0,80.2409803,12.9817083,,,
,240,338466605,,46,,,unclassified,0,80.2408389,12.9817557,,,
,241,338466615,,46,,,unclassified,0,80.2405911,12.9818376,,,
,242,338466621,,46,,,unclassified,0,80.2404194,12.9818897,,,
,243,338466249,,46,,,unclassified,0,80.2402921,12.9819105,,,
,244,338466567,,46,,,unclassified,0,80.2401183,12.9819755,,,
,245,277911189,,45,,,unclassified,0,80.2397774,12.9821169,,,
,246,257430075,,32,,,tertiary,2,80.2544692,12.9907966,,,
,247,319489403,,32,,,tertiary,0,80.253377,12.9912758,,,
,248,2166813756,,32,,,tertiary,0,80.2531783,12.9916269,,,
,249,257430069,,32,,,tertiary,0,80.2530325,12.9920326,,,
,250,9179599552,,32,,,tertiary,0,80.2530082,12.9921805,,,
,251,319490838,,32,,,tertiary,0,80.2529397,12.992755,,,
,252,257430067,,32,,,tertiary,0,80.252924,12.9930857,,,
,253,2166860189,,32,,,tertiary,0,80.2528904,12.993207,,,
,254,2166860192,,32,,,tertiary,0,80.2527879,12.9935769,,,
,255,2166860195,,32,,,tertiary,0,80.2526853,12.9939403,,,
,256,319489407,,32,,,tertiary,0,80.2525811,12.994323,,,
,257,313785362,,24,,,tertiary,0,80.2523482,12.9951754,,,
,258,312025154,,24,,,tertiary,0,80.2521969,12.9957502,,,
,259,313774900,,24,,,tertiary,0,80.2520605,12.996252,,,
,260,313774897,,24,,,tertiary,0,80.2519214,12.9967641,,,
,261,291192686,,24,,,tertiary,0,80.2517819,12.9972774,,,
,262,313785320,,24,,,tertiary,0,80.2516618,12.9977194,,,
,263,257430065,,24,,,tertiary,0,80.2514058,12.9986617,,,
,264,2699418581,,24,,,residential,0,80.2540899,12.9981807,,,
,265,291192621,,24,,,residential,0,80.2536237,12.9981867,,,
,266,299386199,,33,,,unclassified,2,80.2177473,12.9876039,,,
,268,299883297,,41,,,residential,0,80.2178633,12.9844608,,,
,269,300165222,,41,,,residential,0,80.2171231,12.9844131,,,
,270,299883320,,42,,,residential,0,80.2210282,12.9810784,,,
,271,299883324,,41,,,residential,0,80.2199103,12.9817464,,,
,272,2407565215,,41,,,residential,0,80.2195492,12.9816668,,,
,273,4335419613,,41,,,residential,0,80.2193454,12.9816411,,,
,274,325208249,,41,,,residential,0,80.2187305,12.9815635,,,
,275,299883329,,41,,,residential,0,80.2180691,12.9814752,,,
,276,6305461631,,33,,,residential,0,80.2173448,12.9853748,,,
,277,338406658,,33,,,residential,0,80.2178628,12.9851729,,,
,278,300310320,,34,,,residential,2,80.2201129,12.9891078,,,
,279,338406737,,33,,,residential,0,80.2188246,12.9895466,,,
,280,300311629,,42,,,residential,0,80.2236363,12.9832338,,,
,281,338222919,,42,,,residential,0,80.2236553,12.9825453,,,
,282,300463823,,42,,,residential,0,80.2236853,12.9818277,,,
,283,300463832,,42,,,residential,0,80.2237031,12.9813456,,,
,284,300311633,,43,,,residential,2,80.2260831,12.9832676,,,
,285,300463847,,43,,,residential,0,80.2257954,12.9832603,,,
,286,4172729776,,43,,,residential,0,80.2252538,12.9832544,,,
,287,4278233222,,42,,,residential,0,80.2247555,12.983249,,,
,288,4265677248,,42,,,residential,0,80.2243439,12.9832445,,,
,289,300463861,,42,,,residential,0,80.2242769,12.9832438,,,
,290,4278233221,,42,,,residential,2,80.2232963,12.9832337,,,
,291,325209344,,42,,,residential,0,80.2241265,12.981374,,,
,292,300311903,,43,,,residential,0,80.2253304,12.9814483,,,
,293,300311906,,43,,,unclassified,0,80.2262918,12.9818422,,,
,294,338461444,,43,,,unclassified,0,80.2263053,12.9816352,,,
,295,300312548,,43,,,unclassified,0,80.2263311,12.9812397,,,
,296,325209852,,43,,,unclassified,2,80.2263484,12.9810284,,,
,297,277911468,,35,,,tertiary,0,80.227654,12.9860201,,,
,298,300312040,,43,,,unclassified,0,80.2276476,12.9848093,,,
,299,300312594,,43,,,unclassified,0,80.227646,12.9837782,,,
,300,300312067,,43,,,residential,0,80.2296084,12.9828422,,,
,301,325209951,,43,,,residential,0,80.2281235,12.9829696,,,
,302,4279691215,,43,,,residential,0,80.227964,12.9829889,,,
,303,300312041,,43,,,unclassified,0,80.2275865,12.9830321,,,
,304,300312074,,43,,,residential,0,80.2280823,12.9825986,,,
,305,338223232,,43,,,residential,0,80.2295247,12.9824175,,,
,306,3728970243,,44,,,residential,0,80.2306858,12.9831044,,,
,307,4450459259,,44,,,residential,0,80.2306797,12.9824589,,,
,308,338223241,,44,,,residential,0,80.2306772,12.9822352,,,
,309,251172944,,44,,,primary,0,80.2306639,12.9817389,,,
,310,338461469,,44,,,living_street,2,80.2303649,12.9829387,,,
,311,330648930,,43,,,living_street,0,80.229663,12.9829829,,,
,312,300312156,,43,,,living_street,0,80.2296407,12.9829114,,,
,313,300312361,,43,,,residential,0,80.2293438,12.9816213,,,
,314,4221820418,,43,,,residential,0,80.2283812,12.9817048,,,
,315,325209932,,43,,,residential,0,80.227998,12.9817402,,,
,316,300312480,,43,,,residential,0,80.2269654,12.9811883,,,
,317,300312752,,43,,,residential,0,80.2270405,12.9822604,,,
,318,300312750,,43,,,residential,0,80.2270877,12.9827431,,,
,319,325209226,,43,,,residential,0,80.2271264,12.9832645,,,
,320,300312481,,43,,,residential,0,80.2271657,12.983807,,,
,321,300312549,,43,,,residential,0,80.2274094,12.9811665,,,
,322,325209943,,43,,,residential,0,80.2279514,12.9811039,,,
,323,4221820417,,43,,,residential,0,80.2283255,12.9810607,,,
,324,2168591060,,43,,,residential,2,80.2263001,12.9838672,,,
,325,300312631,,43,,,unclassified,0,80.2274885,12.9822199,,,
,326,3265132498,,42,,,residential,0,80.2247357,12.9840885,,,
,327,325208596,,43,,,residential,0,80.2251399,12.9841343,,,
,328,6445743573,,43,,,residential,0,80.225603,12.9841625,,,
,329,2168591061,,43,,,residential,2,80.2261285,12.9841916,,,
,330,300312653,,42,,,residential,0,80.2247435,12.9836858,,,
,331,6445743574,,43,,,residential,0,80.2256132,12.983754,,,
,332,300463846,,43,,,residential,0,80.225778,12.9837669,,,
,333,300312654,,43,,,residential,2,80.2260739,12.9837862,,,
,334,300312691,,43,,,residential,0,80.2251396,12.9847924,,,
,335,325208583,,42,,,residential,0,80.224722,12.9847923,,,
,336,300463862,,42,,,residential,0,80.2242405,12.9847953,,,
,337,4278233223,,42,,,residential,0,80.2237835,12.9848023,,,
,338,300312692,,42,,,residential,0,80.223656,12.9848043,,,
,339,325209565,,34,,,residential,0,80.2242215,12.9852182,,,
,340,4450573906,,34,,,residential,0,80.2235715,12.9854057,,,
,341,2407565891,,34,,,residential,0,80.2233612,12.985474,,,
,342,300195626,,34,,,secondary,0,80.2233142,12.9854614,,,
,343,300312787,,34,,,residential,0,80.2242832,12.985493,,,
,344,2407565892,,34,,,residential,0,80.2242978,12.9855465,,,
,345,325209567,,34,,,residential,0,80.2243359,12.9857412,,,
,346,300312789,,34,,,tertiary,0,80.2245841,12.9865442,,,
,347,325207131,,42,,,tertiary,0,80.2218285,12.9842286,,,
,348,300312864,,42,,,residential,0,80.221753,12.9848498,,,
,349,3426336740,,34,,,residential,0,80.2209802,12.9856681,,,
,350,4300667153,,34,,,residential,0,80.2207357,12.9857678,,,
,351,325207254,,34,,,residential,0,80.2204391,12.985029,,,
,352,300312835,,34,,,residential,0,80.220494,12.985862,,,
,353,4300667150,,34,,,residential,0,80.220674,12.985002,,,
,354,325207171,,33,,,residential,0,80.2199506,12.9850366,,,
,355,300312948,,33,,,residential,0,80.2194567,12.9850434,,,
,356,325207279,,33,,,residential,0,80.2190836,12.9850341,,,
,357,4300667151,,33,,,residential,0,80.2185684,12.9850183,,,
,358,338223272,,33,,,residential,0,80.2179777,12.9850002,,,
,359,300312949,,33,,,residential,0,80.2194255,12.9856167,,,
,360,325207316,,41,,,residential,0,80.2199413,12.9837006,,,
,361,300313002,,33,,,residential,0,80.2199308,12.9860192,,,
,362,300313018,,34,,,residential,2,80.2200176,12.9885296,,,
,363,4265654358,,34,,,residential,0,80.2216563,12.9865957,,,
,364,325206636,,34,,,residential,0,80.2201412,12.9875988,,,
,365,338440033,,34,,,residential,0,80.2200341,12.9876465,,,
,366,300313101,,33,,,residential,2,80.2194062,12.9879532,,,
,367,325206683,,34,,,secondary,0,80.2229796,12.9859715,,,
,368,338440186,,34,,,residential,0,80.2222272,12.9863864,,,
,369,4265654359,,34,,,residential,0,80.221574,12.986635,,,
,370,300313188,,34,,,residential,2,80.2211815,12.9868222,,,
,371,300313516,,41,,,residential,0,80.2194184,12.982269,,,
,372,300313503,,41,,,residential,0,80.2194176,12.9824922,,,
,373,300313515,,42,,,secondary,0,80.2217776,12.9822402,,,
,374,4335419614,,41,,,residential,0,80.2199336,12.9822548,,,
,375,300457896,,22,,,unclassified,0,80.2423422,12.9956351,,,
,376,2274401031,,22,,,unclassified,0,80.2430103,12.9954314,,,
,377,416849807,,22,,,unclassified,0,80.243206,12.9953718,,,
,378,300457912,,23,,,unclassified,0,80.2455902,12.99554,,,
,379,6817806972,,23,,,unclassified,0,80.245589,12.9957974,,,
,380,6968163147,,23,,,unclassified,0,80.2455863,12.9959699,,,
,381,310102917,,23,,,unclassified,0,80.2455812,12.9974842,,,
,382,300457913,,23,,,unclassified,0,80.2455673,12.9988659,,,
,383,5810101341,,22,,,unclassified,2,80.2435145,12.9988543,,,
,384,300457929,,31,,,unclassified,2,80.2453461,12.9900636,,,
,385,6539288159,,31,,,unclassified,0,80.2482909,12.9903527,,,
,386,2166813752,,31,,,unclassified,0,80.2485557,12.9903765,,,
,387,6975918221,,31,,,unclassified,0,80.2488134,12.9903987,,,
,388,277910818,,32,,,service,0,80.2505353,12.990547,,,
,389,300463616,,41,,,residential,2,80.2193849,12.9836977,,,
,390,4300667145,,41,,,residential,0,80.219455,12.9836981,,,
,391,300463618,,42,,,residential,2,80.2204737,12.9837034,,,
,392,3431404936,,42,,,tertiary,0,80.2210238,12.9843099,,,
,393,300463790,,42,,,residential,0,80.2220187,12.9836651,,,
,394,325208966,,42,,,residential,0,80.2218389,12.983189,,,
,395,300313504,,41,,,residential,0,80.2186795,12.982601,,,
,396,300463822,,42,,,residential,0,80.2230327,12.9818215,,,
,397,300463827,,42,,,tertiary,0,80.2222234,12.9825239,,,
,398,4335418563,,42,,,residential,0,80.2222307,12.9820341,,,
,399,300463828,,42,,,residential,2,80.2222305,12.9819413,,,
,400,300463830,,42,,,residential,0,80.2233541,12.9813255,,,
,401,2168591059,,42,,,residential,0,80.2242615,12.9838423,,,
,402,300463949,,34,,,living_street,0,80.2235811,12.9860477,,,
,403,300464446,,42,,,living_street,0,80.2202632,12.9826892,,,
,404,300464447,,42,,,residential,0,80.2203007,12.9832257,,,
,405,301144291,,9,,,track,1,80.2179701,13.0018758,,,
,406,301144302,,1,,,track,-1,80.2170088,13.0086497,,,
,407,301146470,,3,,,unclassified,0,80.2274406,13.007109,,,
,408,301146446,,3,,,unclassified,0,80.225137,13.007504,,,
,409,301146447,,3,,,unclassified,0,80.2250597,13.006559,,,
,410,301146794,,2,,,unclassified,0,80.2236702,13.006513,,,
,411,4532443807,,2,,,unclassified,0,80.2204815,13.0052516,,,
,412,301146534,,2,,,unclassified,0,80.2203519,13.005205,,,
,413,301146790,,2,,,unclassified,0,80.223545,13.0075307,,,
,414,301146448,,3,,,unclassified,0,80.2269394,13.0063917,,,
,415,301147347,,3,,,unclassified,0,80.2268107,13.0056725,,,
,416,301147351,,3,,,unclassified,2,80.2250512,13.0052042,,,
,417,2230785697,,42,,,secondary,0,80.2211559,12.9812553,,,
,418,3728970241,,42,,,secondary,0,80.2215039,12.9818333,,,
,419,300195629,,42,,,secondary,0,80.2218538,12.9825674,,,
,420,325207996,,42,,,secondary,0,80.2218989,12.9827629,,,
,421,325208906,,42,,,secondary,0,80.2221099,12.9831615,,,
,422,325207106,,42,,,secondary,0,80.2226639,12.9840511,,,
,423,2168591067,,34,,,secondary,0,80.2232491,12.9850804,,,
,424,2442518721,,34,,,secondary,0,80.2229732,12.9861768,,,
,425,277911472,,34,,,secondary,0,80.2230567,12.9870692,,,
,426,300195623,,34,,,secondary,0,80.2230558,12.9878444,,,
,427,300195622,,34,,,secondary,0,80.2223986,12.9886651,,,
