name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
West 116th Street,0,5670539,28,269,1,9.023525212628401,1,30,,residential,6,"LINESTRING (-73.95936 40.8061125, -73.9594548 40.8061504)",walk;auto;bike,1,0,,
West 116th Street,1,5670539,269,28,1,9.023525212628401,1,30,,residential,6,"LINESTRING (-73.9594548 40.8061504, -73.95936 40.8061125)",walk;auto;bike,1,0,,
West 116th Street,2,5670539,269,3,1,154.6310293425391,1,30,,residential,6,"LINESTRING (-73.9594548 40.8061504, -73.9594936 40.8061667, -73.9610565 40.8068316)",walk;auto;bike,1,0,,
West 116th Street,3,5670539,3,269,1,154.6310293425391,1,30,,residential,6,"LINESTRING (-73.9610565 40.8068316, -73.9594936 40.8061667, -73.9594548 40.8061504)",walk;auto;bike,1,0,,
Claremont Avenue,4,5671086,187,12,1,60.505759799750884,1,30,,residential,6,"LINESTRING (-73.96488220000001 40.8084384, -73.96453649999999 40.8089155)",walk;auto;bike,1,0,,
Claremont Avenue,5,5671086,12,187,1,60.505759799750884,1,30,,residential,6,"LINESTRING (-73.96453649999999 40.8089155, -73.96488220000001 40.8084384)",walk;auto;bike,1,0,,
West 121st Street,6,5671297,414,280,1,28.712287420189146,1,30,,residential,6,"LINESTRING (-73.95829999999999 40.8098321, -73.9586027 40.8099512)",walk;auto;bike,0,0,,
West 121st Street,7,5671297,280,190,1,11.904776570776356,1,30,,residential,6,"LINESTRING (-73.9586027 40.8099512, -73.958727 40.8100023)",walk;auto;bike,0,0,,
West 115th Street,9,5671452,5,402,1,116.41866707695517,1,30,,residential,6,"LINESTRING (-73.9615515 40.8061528, -73.9603389 40.8056491)",walk;auto;bike,0,0,,
West 115th Street,10,5671452,402,415,1,34.09716203688204,1,30,,residential,6,"LINESTRING (-73.9603389 40.8056491, -73.95998489999999 40.8055)",walk;auto;bike,0,0,,
West 118th Street,11,5672063,6,270,1,154.34365280093954,1,30,,residential,6,"LINESTRING (-73.960109 40.8081275, -73.9585044 40.8074555)",walk;auto;bike,0,0,,
West 118th Street,12,5672063,270,189,1,8.987052144224899,1,30,,residential,6,"LINESTRING (-73.9585044 40.8074555, -73.9584103 40.8074173)",walk;auto;bike,0,0,,
West 122nd Street,13,5672571,416,303,1,9.6338790891247,1,30,,residential,6,"LINESTRING (-73.95829999999999 40.8106413, -73.9583999 40.8106836)",walk;auto;bike,1,0,,
West 122nd Street,14,5672571,303,416,1,9.6338790891247,1,30,,residential,6,"LINESTRING (-73.9583999 40.8106836, -73.95829999999999 40.8106413)",walk;auto;bike,1,0,,
West 122nd Street,15,5672571,303,417,1,93.78788036917643,1,30,,residential,6,"LINESTRING (-73.9583999 40.8106836, -73.9588553 40.8108762, -73.959369 40.8111)",walk;auto;bike,1,0,,
West 122nd Street,16,5672571,417,303,1,93.78788036917643,1,30,,residential,6,"LINESTRING (-73.959369 40.8111, -73.9588553 40.8108762, -73.9583999 40.8106836)",walk;auto;bike,1,0,,
West 114th Street,17,5672656,418,474,1,72.61341464703804,1,30,,residential,6,"LINESTRING (-73.9657 40.8070649, -73.96505670000001 40.8067994, -73.96494370000001 40.8067507)",walk;auto;bike,0,0,,
West 114th Street,19,5672656,474,20,1,84.106437070915,1,30,,residential,6,"LINESTRING (-73.96475890000001 40.8066746, -73.9646547 40.80663, -73.9638874 40.8063045)",walk;auto;bike,0,0,,
West 114th Street,20,5672656,20,23,1,95.55887658678859,1,30,,residential,6,"LINESTRING (-73.9638874 40.8063045, -73.9628951 40.8058869)",walk;auto;bike,0,0,,
