mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,mvmt_txt_id,geometry,volume,free_speed,allowed_uses,generated_by_osm2gmns
12,5,2212827519,,26,1,2,201,1,2,2,2212827520,257532684,thru,,,,EBT,"LINESTRING (80.2402517 13.0069254, 80.2403965 13.0068978)",,,auto,1
13,8,6450947189,,4,2,2,5,2,2,1,319489540_1183430691_246866721,1183430847,thru,,,,WBT,"LINESTRING (80.2499611 12.9861931, 80.2498135 12.9861933)",,,auto,1
14,8,6450947189,,4,2,2,189,2,2,1,319489540_1183430691_246866721,6450947190,right,,,,WBR,"LINESTRING (80.2499611 12.9861931, 80.2498893 12.9862655)",,,auto,1
15,8,6450947189,,4,1,1,207,1,1,1,319489540_1183430691_246866721,9179599608,left,,,,WBL,"LINESTRING (80.2499611 12.9861931, 80.2498842 12.9861209)",,,auto,1
16,8,6450947189,,188,2,2,5,2,2,1,6450947190,1183430847,right,,,,SBR,"LINESTRING (80.2498893 12.9862655, 80.2498135 12.9861933)",,,auto,1
17,8,6450947189,,188,1,1,207,1,1,1,6450947190,9179599608,thru,,,,SBT,"LINESTRING (80.2498893 12.9862655, 80.2498842 12.9861209)",,,auto,1
18,8,6450947189,,206,1,1,5,1,1,1,9179599608,1183430847,left,,,,NBL,"LINESTRING (80.2498842 12.9861209, 80.2498135 12.9861933)",,,auto,1
19,8,6450947189,,206,2,2,189,2,2,1,9179599608,6450947190,thru,,,,NBT,"LINESTRING (80.2498842 12.9861209, 80.2498893 12.9862655)",,,auto,1
20,9,1183430847,,5,1,1,9,1,1,1,6450947189,338470506,left,,,,WBL,"LINESTRING (80.2433770 12.9862106, 80.2433046 12.9861382)",,,auto,1
21,9,1183430847,,5,2,2,164,2,2,1,6450947189,330653536,thru,,,,WBT,"LINESTRING (80.2433770 12.9862106, 80.2432294 12.9862104)",,,auto,1
22,9,1183430847,,5,2,2,166,2,2,1,6450947189,246867074,right,,,,WBR,"LINESTRING (80.2433770 12.9862106, 80.2432984 12.9862827)",,,auto,1
23,9,1183430847,,8,1,1,164,1,1,1,338470506,330653536,left,,,,NBL,"LINESTRING (80.2433046 12.9861382, 80.2432294 12.9862104)",,,auto,1
24,9,1183430847,,8,2,2,166,2,2,1,338470506,246867074,thru,,,,NBT,"LINESTRING (80.2433046 12.9861382, 80.2432984 12.9862827)",,,auto,1
25,9,1183430847,,167,1,1,9,1,1,1,246867074,338470506,thru,,,,SBT,"LINESTRING (80.2432984 12.9862827, 80.2433046 12.9861382)",,,auto,1
26,9,1183430847,,167,2,2,164,2,2,1,246867074,330653536,right,,,,SBR,"LINESTRING (80.2432984 12.9862827, 80.2432294 12.9862104)",,,auto,1
27,10,246866969,,7,1,2,62,1,2,2,338470506,1454664555_4113412285_338470503_1454664553,right,,,,SBR,"LINESTRING (80.2434114 12.9813515, 80.2433384 12.9812797)",,,auto,1
28,10,246866969,,61,3,3,6,2,2,1,1453588806,338470506,right,,,,WBR,"LINESTRING (80.2434855 12.9812708, 80.2434114 12.9813515)",,,auto,1
29,10,246866969,,61,1,2,62,1,2,2,1453588806,1454664555_4113412285_338470503_1454664553,thru,,,,WBT,"LINESTRING (80.2434855 12.9812708, 80.2433384 12.9812797)",,,auto,1
30,11,338470506,,6,1,1,8,1,1,1,246866969,1183430847,thru,,,,NBT,"LINESTRING (80.2434120 12.9812947, 80.2434094 12.9814393)",,,auto,1
31,11,338470506,,6,2,2,106,3,3,1,246866969,338470509,right,,,,NBR,"LINESTRING (80.2434120 12.9812947, 80.2434848 12.9813628)",,,auto,1
32,11,338470506,,9,2,2,7,2,2,1,1183430847,246866969,thru,,,,SBT,"LINESTRING (80.2434094 12.9814393, 80.2434120 12.9812947)",,,auto,1
33,11,338470506,,9,1,1,106,1,1,1,1183430847,338470509,left,,,,SBL,"LINESTRING (80.2434094 12.9814393, 80.2434848 12.9813628)",,,auto,1
34,11,338470506,,105,3,3,7,2,2,1,1454664555_4113412285_338470503_1454664553,246866969,right,,,,EBR,"LINESTRING (80.2433375 12.9813686, 80.2434120 12.9812947)",,,auto,1
35,11,338470506,,105,1,1,8,1,1,1,1454664555_4113412285_338470503_1454664553,1183430847,left,,,,EBL,"LINESTRING (80.2433375 12.9813686, 80.2434094 12.9814393)",,,auto,1
36,11,338470506,,105,2,2,106,3,3,1,1454664555_4113412285_338470503_1454664553,338470509,thru,,,,EBT,"LINESTRING (80.2433375 12.9813686, 80.2434848 12.9813628)",,,auto,1
37,12,4304449135,,11,1,1,178,1,1,1,4300667149,2623043962,thru,,,,WBT,"LINESTRING (80.2186524 12.9843142, 80.2185058 12.9842984)",,,auto,1
38,12,4304449135,,177,1,1,10,1,1,1,2623043962,4300667149,thru,,,,EBT,"LINESTRING (80.2185058 12.9842984, 80.2186524 12.9843142)",,,auto,1
39,13,4300667149,,10,1,1,175,1,1,1,4304449135,249112805,thru,,,,EBT,"LINESTRING (80.2205332 12.9843938, 80.2206783 12.9843677)",,,auto,1
40,13,4300667149,,176,1,1,11,1,1,1,249112805,4304449135,thru,,,,WBT,"LINESTRING (80.2206783 12.9843677, 80.2205332 12.9843938)",,,auto,1
41,16,257432748,,14,2,2,67,2,2,1,243051703_312031412,257430065,thru,,,,SBT,"LINESTRING (80.2520207 12.9996084, 80.2519997 12.9994666)",,,auto,1
42,16,257432748,,14,1,1,68,1,1,1,243051703_312031412,291192573,left,,,,SBL,"LINESTRING (80.2520207 12.9996084, 80.2520941 12.9995348)",,,auto,1
43,16,257432748,,66,1,1,15,1,1,1,257430065,243051703_312031412,thru,,,,NBT,"LINESTRING (80.2519997 12.9994666, 80.2520207 12.9996084)",,,auto,1
44,16,257432748,,66,2,2,68,2,2,1,257430065,291192573,right,,,,NBR,"LINESTRING (80.2519997 12.9994666, 80.2520941 12.9995348)",,,auto,1
45,16,257432748,,69,2,2,15,2,2,1,291192573,243051703_312031412,right,,,,WBR,"LINESTRING (80.2520941 12.9995348, 80.2520207 12.9996084)",,,auto,1
46,16,257432748,,69,1,1,67,1,1,1,291192573,257430065,left,,,,WBL,"LINESTRING (80.2520941 12.9995348, 80.2519997 12.9994666)",,,auto,1
47,18,257430066,,16,1,1,18,1,1,1,257430080,1183401893,thru,,,,WBT,"LINESTRING (80.2524681 12.9950314, 80.2523277 12.9949877)",,,auto,1
48,18,257430066,,16,1,1,30,1,1,1,257430080,257430075,left,,,,WBL,"LINESTRING (80.2524681 12.9950314, 80.2524179 12.9949355)",,,auto,1
49,18,257430066,,16,1,1,31,2,2,1,257430080,257430065,right,,,,WBR,"LINESTRING (80.2524681 12.9950314, 80.2523784 12.9950749)",,,auto,1
50,18,257430066,,19,1,1,17,1,1,1,1183401893,257430080,thru,,,,EBT,"LINESTRING (80.2523277 12.9949877, 80.2524681 12.9950314)",,,auto,1
51,18,257430066,,19,1,1,30,2,2,1,1183401893,257430075,right,,,,EBR,"LINESTRING (80.2523277 12.9949877, 80.2524179 12.9949355)",,,auto,1
52,18,257430066,,19,1,1,31,1,1,1,1183401893,257430065,left,,,,EBL,"LINESTRING (80.2523277 12.9949877, 80.2523784 12.9950749)",,,auto,1
53,18,257430066,,29,2,2,17,1,1,1,257430075,257430080,right,,,,NBR,"LINESTRING (80.2524179 12.9949355, 80.2524681 12.9950314)",,,auto,1
54,18,257430066,,29,1,1,18,1,1,1,257430075,1183401893,left,,,,NBL,"LINESTRING (80.2524179 12.9949355, 80.2523277 12.9949877)",,,auto,1
55,18,257430066,,29,2,2,31,2,2,1,257430075,257430065,thru,,,,NBT,"LINESTRING (80.2524179 12.9949355, 80.2523784 12.9950749)",,,auto,1
56,18,257430066,,32,1,1,17,1,1,1,257430065,257430080,left,,,,SBL,"LINESTRING (80.2523784 12.9950749, 80.2524681 12.9950314)",,,auto,1
57,18,257430066,,32,2,2,18,1,1,1,257430065,1183401893,right,,,,SBR,"LINESTRING (80.2523784 12.9950749, 80.2523277 12.9949877)",,,auto,1
58,18,257430066,,32,2,2,30,2,2,1,257430065,257430075,thru,,,,SBT,"LINESTRING (80.2523784 12.9950749, 80.2524179 12.9949355)",,,auto,1
59,19,1183401893,,18,1,1,100,1,1,1,257430066,313774904,thru,,,,WBT,"LINESTRING (80.2505214 12.9945362, 80.2503782 12.9945012)",,,auto,1
60,19,1183401893,,101,1,1,19,1,1,1,313774904,257430066,thru,,,,EBT,"LINESTRING (80.2503782 12.9945012, 80.2505214 12.9945362)",,,auto,1
61,23,310535931,,23,1,2,70,1,2,2,257439279,1183401807,right,,,,SBR,"LINESTRING (80.2549174 12.9836244, 80.2549224 12.9835277)",,,auto,1
62,24,257439279,,22,1,2,71,1,2,2,310535931,257432778,right,,,,NBR,"LINESTRING (80.2549174 12.9836244, 80.2549107 12.9837215)",,,auto,1
63,24,257439279,,89,2,2,23,2,2,1,1183401855,310535931,right,,,,NBR,"LINESTRING (80.2548731 12.9835816, 80.2549174 12.9836244)",,,auto,1
64,24,257439279,,89,1,1,71,1,1,1,1183401855,257432778,thru,,,,NBT,"LINESTRING (80.2548731 12.9835816, 80.2549107 12.9837215)",,,auto,1
65,25,268789823,,43,1,3,24,1,3,3,268790436,257532684,thru,,,,EBT,"LINESTRING (80.2426409 13.0066512, 80.2427857 13.0066703)",,,auto,1
66,25,268789823,,195,3,3,24,3,3,1,6799326136,257532684,right,,,,WBR,"LINESTRING (80.2427858 13.0066312, 80.2427857 13.0066703)",,,auto,1
67,25,268789823,,195,1,2,44,1,2,2,6799326136,268790436,thru,,,,WBT,"LINESTRING (80.2427858 13.0066312, 80.2426409 13.0066512)",,,auto,1
68,26,257532684,,24,1,3,204,1,3,3,268789823,243051152,thru,,,,EBT,"LINESTRING (80.2428721 13.0066940, 80.2430169 13.0067149)",,,auto,1
69,26,257532684,,201,1,3,204,1,3,3,2212827519,243051152,thru,,,,EBT,"LINESTRING (80.2428693 13.0067138, 80.2430169 13.0067149)",,,auto,1
70,27,2212827520,,25,3,3,26,3,3,1,268790432,2212827519,thru,,,,EBT,"LINESTRING (80.2401406 13.0069466, 80.2402854 13.0069190)",,,auto,1
71,27,2212827520,,25,1,2,133,1,2,2,268790432,1812533141,left,,,,EBL,"LINESTRING (80.2401406 13.0069466, 80.2402238 13.0070044)",,,auto,1
72,27,2212827520,,132,2,2,26,3,3,1,268789820,2212827519,right,,,,NBR,"LINESTRING (80.2402109 13.0068605, 80.2402854 13.0069190)",,,auto,1
73,27,2212827520,,132,1,1,133,1,1,1,268789820,1812533141,thru,,,,NBT,"LINESTRING (80.2402109 13.0068605, 80.2402238 13.0070044)",,,auto,1
74,28,277911463,,28,1,2,169,1,2,2,277911466,251172939,thru,,,,SBT,"LINESTRING (80.2308064 12.9839070, 80.2308668 12.9838000)",,,auto,1
75,28,277911463,,168,1,2,27,1,2,2,251172939,277911466,thru,,,,NBT,"LINESTRING (80.2308668 12.9838000, 80.2308064 12.9839070)",,,auto,1
76,29,277911466,,27,1,2,128,1,2,2,277911463,300312789,left,,,,NBL,"LINESTRING (80.2308774 12.9854750, 80.2307787 12.9855676)",,,auto,1
77,29,277911466,,129,1,2,28,1,2,2,300312789,277911463,right,,,,EBR,"LINESTRING (80.2307787 12.9855676, 80.2308774 12.9854750)",,,auto,1
78,31,257430065,,31,1,2,66,1,2,2,257430066,257432748,right,,,,NBR,"LINESTRING (80.2514248 12.9985918, 80.2514515 12.9987185)",,,auto,1
79,31,257430065,,67,1,2,32,1,2,2,257432748,257430066,left,,,,SBL,"LINESTRING (80.2514515 12.9987185, 80.2514248 12.9985918)",,,auto,1
80,33,300195629,,33,1,1,35,1,1,1,299883320,325207106,thru,,,,NBT,"LINESTRING (80.2218374 12.9824969, 80.2218701 12.9826380)",,,auto,1
81,33,300195629,,33,1,1,55,2,2,1,299883320,300196199,right,,,,NBR,"LINESTRING (80.2218374 12.9824969, 80.2219270 12.9825588)",,,auto,1
82,33,300195629,,36,1,1,34,1,1,1,325207106,299883320,thru,,,,SBT,"LINESTRING (80.2218701 12.9826380, 80.2218374 12.9824969)",,,auto,1
83,33,300195629,,36,1,1,55,1,1,1,325207106,300196199,left,,,,SBL,"LINESTRING (80.2218701 12.9826380, 80.2219270 12.9825588)",,,auto,1
84,33,300195629,,54,1,1,34,1,1,1,300196199,299883320,left,,,,WBL,"LINESTRING (80.2219270 12.9825588, 80.2218374 12.9824969)",,,auto,1
85,33,300195629,,54,2,2,35,1,1,1,300196199,325207106,right,,,,WBR,"LINESTRING (80.2219270 12.9825588, 80.2218701 12.9826380)",,,auto,1
86,34,325207106,,35,1,1,37,1,1,1,300195629,277911472,thru,,,,NBT,"LINESTRING (80.2226255 12.9839894, 80.2227031 12.9841124)",,,auto,1
87,34,325207106,,35,1,1,149,1,1,1,300195629,325207131,left,,,,NBL,"LINESTRING (80.2226255 12.9839894, 80.2225911 12.9840626)",,,auto,1
88,34,325207106,,38,1,1,36,1,1,1,277911472,300195629,thru,,,,SBT,"LINESTRING (80.2227031 12.9841124, 80.2226255 12.9839894)",,,auto,1
89,34,325207106,,38,1,1,149,2,2,1,277911472,325207131,right,,,,SBR,"LINESTRING (80.2227031 12.9841124, 80.2225911 12.9840626)",,,auto,1
90,34,325207106,,148,2,2,36,1,1,1,325207131,300195629,right,,,,EBR,"LINESTRING (80.2225911 12.9840626, 80.2226255 12.9839894)",,,auto,1
91,34,325207106,,148,1,1,37,1,1,1,325207131,277911472,left,,,,EBL,"LINESTRING (80.2225911 12.9840626, 80.2227031 12.9841124)",,,auto,1
92,35,277911472,,37,1,1,39,1,1,1,325207106,9368672356,thru,,,,NBT,"LINESTRING (80.2230465 12.9869975, 80.2230646 12.9871411)",,,auto,1
93,35,277911472,,37,1,1,153,1,1,1,325207106,300312789,right,,,,NBR,"LINESTRING (80.2230465 12.9869975, 80.2231262 12.9870448)",,,auto,1
94,35,277911472,,40,1,1,38,1,1,1,9368672356,325207106,thru,,,,SBT,"LINESTRING (80.2230646 12.9871411, 80.2230465 12.9869975)",,,auto,1
95,35,277911472,,40,1,1,153,1,1,1,9368672356,300312789,thru,,,,SBT,"LINESTRING (80.2230646 12.9871411, 80.2231262 12.9870448)",,,auto,1
96,35,277911472,,152,1,1,38,1,1,1,300312789,325207106,left,,,,WBL,"LINESTRING (80.2231262 12.9870448, 80.2230465 12.9869975)",,,auto,1
97,35,277911472,,152,1,1,39,1,1,1,300312789,9368672356,thru,,,,WBT,"LINESTRING (80.2231262 12.9870448, 80.2230646 12.9871411)",,,auto,1
98,36,9368672356,,39,1,1,118,1,1,1,277911472,2142536482,thru,,,,NBT,"LINESTRING (80.2200635 12.9909185, 80.2199607 12.9910194)",,,auto,1
99,36,9368672356,,198,1,1,40,1,1,1,7111954112,277911472,thru,,,,SBT,"LINESTRING (80.2200000 12.9910469, 80.2200635 12.9909185)",,,auto,1
100,36,9368672356,,198,2,2,118,2,2,1,7111954112,2142536482,right,,,,SBR,"LINESTRING (80.2200000 12.9910469, 80.2199607 12.9910194)",,,auto,1
101,38,1183401915,,42,1,3,83,1,3,3,243051703_312031412,1183401843,thru,,,,WBT,"LINESTRING (80.2481195 13.0066628, 80.2479720 13.0066610)",,,auto,1
102,39,268790436,,220,1,2,43,1,2,2,268790432,268789823,thru,,,,EBT,"LINESTRING (80.2392668 13.0070442, 80.2394114 13.0070154)",,,auto,1
103,42,6816790398,,46,1,3,47,1,3,3,310102870_312031374,5562486548,thru,,,,SBT,"LINESTRING (80.2474529 13.0064934, 80.2474521 13.0063488)",,,auto,1
104,42,6816790398,,196,1,3,47,1,3,3,6816790401,5562486548,left,,,,SBL,"LINESTRING (80.2474876 13.0064848, 80.2474521 13.0063488)",,,auto,1
105,43,5562486548,,47,3,3,48,3,3,1,6816790398,310535870_30268467_310102882,thru,,,,SBT,"LINESTRING (80.2497796 12.9944363, 80.2498150 12.9942959)",,,auto,1
106,43,5562486548,,47,1,2,185,1,2,2,6816790398,313774904,left,,,,SBL,"LINESTRING (80.2497796 12.9944363, 80.2498699 12.9943789)",,,auto,1
107,43,5562486548,,184,3,3,48,3,3,1,5562486549,310535870_30268467_310102882,right,,,,EBR,"LINESTRING (80.2497257 12.9943485, 80.2498150 12.9942959)",,,auto,1
108,43,5562486548,,184,1,2,185,1,2,2,5562486549,313774904,thru,,,,EBT,"LINESTRING (80.2497257 12.9943485, 80.2498699 12.9943789)",,,auto,1
109,47,365988855,,50,2,2,52,2,2,1,6865169774,365988848,thru,,,,EBT,"LINESTRING (80.2206364 13.0066749, 80.2207808 13.0066930)",,,auto,1
110,47,365988855,,50,1,1,125,1,1,1,6865169774,6444634790,left,,,,EBL,"LINESTRING (80.2206364 13.0066749, 80.2207327 13.0067551)",,,auto,1
111,47,365988855,,53,1,1,51,1,1,1,365988848,6865169774,thru,,,,WBT,"LINESTRING (80.2207808 13.0066930, 80.2206364 13.0066749)",,,auto,1
112,47,365988855,,53,2,2,125,2,2,1,365988848,6444634790,right,,,,WBR,"LINESTRING (80.2207808 13.0066930, 80.2207327 13.0067551)",,,auto,1
113,47,365988855,,124,1,1,51,1,1,1,300195704,6865169774,left,,,,NBL,"LINESTRING (80.2206904 13.0066168, 80.2206364 13.0066749)",,,auto,1
114,47,365988855,,124,2,2,52,2,2,1,300195704,365988848,right,,,,NBR,"LINESTRING (80.2206904 13.0066168, 80.2207808 13.0066930)",,,auto,1
115,47,365988855,,124,2,2,125,2,2,1,300195704,6444634790,thru,,,,NBT,"LINESTRING (80.2206904 13.0066168, 80.2207327 13.0067551)",,,auto,1
116,48,365988848,,52,1,2,181,1,2,2,365988855,366081876,right,,,,EBR,"LINESTRING (80.2207433 13.0066900, 80.2208004 13.0066253)",,,auto,1
117,48,365988848,,180,2,2,53,2,2,1,6444634789,365988855,right,,,,SBR,"LINESTRING (80.2208516 13.0067596, 80.2207433 13.0066900)",,,auto,1
118,48,365988848,,180,1,1,181,1,1,1,6444634789,366081876,thru,,,,SBT,"LINESTRING (80.2208516 13.0067596, 80.2208004 13.0066253)",,,auto,1
119,51,338406694,,56,1,2,115,1,2,2,338406637,9370418225,thru,,,,NBT,"LINESTRING (80.2182401 12.9873781, 80.2182716 12.9875195)",,,auto,1
120,52,338406760,,208,1,2,57,1,2,2,9370418225,2157593527,thru,,,,NBT,"LINESTRING (80.2194510 12.9916208, 80.2193886 12.9917496)",,,auto,1
121,52,338406760,,212,1,2,57,1,2,2,338406792,2157593527,thru,,,,NBT,"LINESTRING (80.2194725 12.9916306, 80.2193886 12.9917496)",,,auto,1
122,53,2157593527,,57,2,2,127,1,1,1,338406760,1184617250,thru,,,,NBT,"LINESTRING (80.2178161 12.9939195, 80.2177300 12.9940370)",,,auto,1
123,54,338466283,,155,1,2,58,1,2,2,338461507,338461524,thru,,,,WBT,"LINESTRING (80.2360234 12.9811717, 80.2358759 12.9811683)",,,auto,1
124,55,338461524,,58,2,2,172,1,1,1,338466283,338461488,right,,,,WBR,"LINESTRING (80.2342833 12.9812010, 80.2342069 12.9812527)",,,auto,1
125,55,338461524,,58,1,1,174,1,1,1,338466283,338461580,thru,,,,WBT,"LINESTRING (80.2342833 12.9812010, 80.2341424 12.9812429)",,,auto,1
126,55,338461524,,173,1,1,174,1,1,1,338461488,338461580,right,,,,SBR,"LINESTRING (80.2342069 12.9812527, 80.2341424 12.9812429)",,,auto,1
127,56,338466259,,157,1,2,59,1,2,2,277911182,1454664555_4113412285_338470503_1454664553,thru,,,,EBT,"LINESTRING (80.2413272 12.9813647, 80.2414748 12.9813651)",,,auto,1
128,60,319489535,,210,1,2,64,1,2,2,319489540_1183430691_246866721,416838241,thru,,,,SBT,"LINESTRING (80.2526581 12.9828267, 80.2527024 12.9826920)",,,auto,1
129,60,319489535,,210,3,3,211,3,3,1,319489540_1183430691_246866721,319489538,thru,,,,SBT,"LINESTRING (80.2526581 12.9828267, 80.2526684 12.9826825)",,,auto,1
130,61,416838241,,64,1,1,65,1,1,1,319489535,1183401913,left,,,,SBL,"LINESTRING (80.2527541 12.9818886, 80.2528263 12.9818142)",,,auto,1
131,61,416838241,,64,2,2,197,2,2,1,319489535,1183430695,thru,,,,SBT,"LINESTRING (80.2527541 12.9818886, 80.2527549 12.9817440)",,,auto,1
132,62,1183401913,,65,1,2,80,1,2,2,416838241,1183401855,thru,,,,EBT,"LINESTRING (80.2531715 12.9818463, 80.2533169 12.9818703)",,,auto,1
133,64,1183401807,,70,1,2,94,1,2,2,310535931,1183401894,thru,,,,SBT,"LINESTRING (80.2537369 12.9818607, 80.2535938 12.9818265)",,,auto,1
134,66,243051061,,135,3,3,72,3,3,1,5562486549,6816790397,thru,,,,NBT,"LINESTRING (80.2473097 13.0047531, 80.2473004 13.0048973)",,,auto,1
135,66,243051061,,135,1,2,136,1,2,2,5562486549,268789822,thru,,,,NBT,"LINESTRING (80.2473097 13.0047531, 80.2472894 13.0048963)",,,auto,1
136,67,6816790397,,72,3,3,73,3,3,1,243051061,243051152,thru,,,,NBT,"LINESTRING (80.2472774 13.0065749, 80.2472814 13.0067195)",,,auto,1
137,67,6816790397,,72,1,2,93,1,2,2,243051061,268789822,left,,,,NBL,"LINESTRING (80.2472774 13.0065749, 80.2472051 13.0066446)",,,auto,1
138,67,6816790397,,92,3,3,73,3,3,1,310102870_312031374,243051152,right,,,,WBR,"LINESTRING (80.2473526 13.0066474, 80.2472814 13.0067195)",,,auto,1
139,67,6816790397,,92,1,2,93,1,2,2,310102870_312031374,268789822,thru,,,,WBT,"LINESTRING (80.2473526 13.0066474, 80.2472051 13.0066446)",,,auto,1
140,68,243051152,,73,1,3,205,1,3,3,6816790397,310102870_312031374,right,,,,NBR,"LINESTRING (80.2472808 13.0067022, 80.2473571 13.0067714)",,,auto,1
141,68,243051152,,204,1,3,205,1,3,3,257532684,310102870_312031374,thru,,,,EBT,"LINESTRING (80.2472096 13.0067735, 80.2473571 13.0067714)",,,auto,1
142,69,268789815,,99,1,3,74,1,3,3,268789822,6799326136,thru,,,,WBT,"LINESTRING (80.2437112 13.0066065, 80.2435637 13.0066035)",,,auto,1
143,70,6799326136,,74,1,2,75,1,2,2,268789815,268789816,thru,,,,WBT,"LINESTRING (80.2429927 13.0065958, 80.2428451 13.0065949)",,,auto,1
144,70,6799326136,,74,3,3,195,3,3,1,268789815,268789823,thru,,,,WBT,"LINESTRING (80.2429927 13.0065958, 80.2428478 13.0066143)",,,auto,1
145,71,268789816,,75,1,3,147,1,3,3,6799326136,268789818,thru,,,,WBT,"LINESTRING (80.2426667 13.0065952, 80.2425191 13.0065947)",,,auto,1
146,74,319489548,,98,1,3,78,1,3,3,2166973529,1183401926,thru,,,,WBT,"LINESTRING (80.2521592 12.9879188, 80.2520131 12.9879006)",,,auto,1
147,75,1183401926,,78,1,3,216,1,3,3,319489548,1676204892,thru,,,,WBT,"LINESTRING (80.2519252 12.9878844, 80.2517804 12.9878567)",,,auto,1
148,76,1183401857,,139,1,3,79,1,3,3,310102870_312031374,1183401887,thru,,,,EBT,"LINESTRING (80.2476524 13.0067698, 80.2477991 13.0067592)",,,auto,1
149,77,1183401887,,79,2,3,86,1,2,2,1183401857,249493615,thru,,,,EBT,"LINESTRING (80.2480012 13.0067605, 80.2481488 13.0067624)",,,auto,1
150,78,1183401855,,80,1,2,89,1,2,2,1183401913,257439279,thru,,,,EBT,"LINESTRING (80.2535859 12.9819236, 80.2537297 12.9819560)",,,auto,1
151,79,1183401894,,94,1,2,81,1,2,2,1183401807,1183430695,thru,,,,WBT,"LINESTRING (80.2533397 12.9817804, 80.2531949 12.9817529)",,,auto,1
152,81,1183401849,,140,1,3,82,1,3,3,310535870_30268467_310102882,310535896,thru,,,,EBT,"LINESTRING (80.2517307 12.9879716, 80.2518748 12.9880028)",,,auto,1
153,82,310535896,,82,1,3,97,1,3,3,1183401849,5458023327,thru,,,,EBT,"LINESTRING (80.2519992 12.9880317, 80.2521446 12.9880531)",,,auto,1
154,83,1183401843,,83,1,3,90,1,3,3,1183401915,6816790401,thru,,,,WBT,"LINESTRING (80.2478095 13.0066630, 80.2476620 13.0066597)",,,auto,1
155,84,1676204892,,216,3,3,84,3,3,1,1183401926,310535870_30268467_310102882,thru,,,,WBT,"LINESTRING (80.2517611 12.9878530, 80.2516151 12.9878361)",,,auto,1
156,84,1676204892,,216,1,2,113,1,2,2,1183401926,1676204874,left,,,,WBL,"LINESTRING (80.2517611 12.9878530, 80.2516503 12.9877770)",,,auto,1
157,86,249493615,,86,2,2,87,2,2,1,1183401887,243051703_312031412,thru,,,,EBT,"LINESTRING (80.2483064 13.0067657, 80.2484538 13.0067720)",,,auto,1
158,86,249493615,,86,1,1,141,1,1,1,1183401887,249493598,left,,,,EBL,"LINESTRING (80.2483064 13.0067657, 80.2484074 13.0068345)",,,auto,1
159,86,249493615,,142,1,2,87,1,2,2,249493598,243051703_312031412,left,,,,SBL,"LINESTRING (80.2484074 13.0068345, 80.2484538 13.0067720)",,,auto,1
160,88,6816790401,,90,3,3,91,3,3,1,1183401843,310102870_312031374,thru,,,,WBT,"LINESTRING (80.2477356 13.0066639, 80.2475883 13.0066555)",,,auto,1
161,88,6816790401,,90,1,2,196,1,2,2,1183401843,6816790398,left,,,,WBL,"LINESTRING (80.2477356 13.0066639, 80.2476040 13.0066149)",,,auto,1
162,89,268789822,,93,1,3,99,1,3,3,6816790397,268789815,thru,,,,WBT,"LINESTRING (80.2462238 13.0066446, 80.2460762 13.0066431)",,,auto,1
