name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,116,300195704,,,,,primary,0,80.2185573,13.0015756,,,
,117,6444634790,,,,,primary,0,80.2219523,13.0091056,,,
,118,2241058339,,118,,,primary,-1,80.2223523,13.0098728,,,
,119,300312789,,,,,tertiary,0,80.2245841,12.9865442,,,
,120,2197821084,,120,,,trunk,1,80.2279309,13.0099411,,,
,121,2197821077,,121,,,trunk,-1,80.2275781,13.0095686,,,
,122,268789820,traffic_signals,,signal,,secondary,0,80.2402074,13.0067417,,,
,123,1812533141,,123,,,secondary,-1,80.2404375,13.009688,,,
,124,5562486549,,,,,primary,0,80.2497045,12.9943433,,,
,125,249493598,,125,,,tertiary,2,80.2488098,13.0097576,,,
,126,269766499,,126,,,primary,-1,80.2279009,13.0092888,,,
,127,1364815697,,,,,primary,0,80.2336334,12.9815277,,,
,128,338461488,,,,,primary,0,80.2342022,12.9812879,,,
,129,338461708,,,,,primary,0,80.2359288,12.9812336,,,
,130,268789818,,,,,primary,0,80.2413438,13.0065755,,,
,131,325207131,,,,,tertiary,0,80.2218285,12.9842286,,,
,132,249112805,,,,,tertiary,0,80.2212303,12.9842751,,,
,133,338461580,,,,,primary,0,80.2336548,12.9814364,,,
,134,4226494690,,,,,primary,0,80.2307039,12.9816725,,,
,135,1641560828,,135,,,primary,-1,80.2302983,12.9814264,,,
,136,251172939,,,,,primary,0,80.2322124,12.9820354,,,
,137,251172944,,,,,primary,0,80.2306639,12.9817389,,,
,138,1453387479,,138,,,tertiary,2,80.2496121,12.9980662,,,
,139,1453387473,,139,,,tertiary,2,80.2502191,12.9954744,,,
,140,2623043962,crossing,,,,tertiary,0,80.2179846,12.9842469,,,
,141,319489524,,141,,,primary,-1,80.2544302,12.9878662,,,
,142,6444634789,,,,,primary,0,80.2220631,13.009032,,,
,143,366081876,,,,,primary,0,80.2186228,13.0015303,,,
,144,366081878,,144,,,primary,-1,80.2170049,12.9989304,,,
,145,256035585,,145,,,primary,1,80.2280701,13.0097501,,,
,146,4265654365,,,,,primary,0,80.2183224,12.987288,,,
,147,299878698,,147,,,primary,-1,80.218178,12.9810678,,,
,148,9179599608,,148,,,tertiary,2,80.249923,12.9850503,,,
,149,2157511345,,149,,,primary,1,80.2172714,12.9948296,,,
,150,319489538,,150,,,primary,-1,80.2526935,12.9819971,,,
,151,319489540_1183430691_246866721,traffic_signals,,signal,,primary,0,80.251756,12.9863676,0,,
,152,243051703_312031412,traffic_signals,,signal,,primary,0,80.2516623,13.006728,1,,
,153,1454664555_4113412285_338470503_1454664553,traffic_signals,,signal,,primary,0,80.2432119,12.9813238,2,,
,154,310102870_312031374,traffic_signals,,signal,,primary,0,80.2474589,13.0067073,3,,
,155,310535870_30268467_310102882,traffic_signals,,signal,,primary,0,80.2513935,12.9878632,4,,
