link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,macro_node_id,macro_link_id,mvmt_txt_id
29,1701,1603,,1,6.74,1,1000,40,residential,6,,"LINESTRING (-111.9350016 33.4243665, -111.9350741 33.4243678)",,29,
30,1800,1900,,1,51.14,1,1000,30,residential,6,,"LINESTRING (-111.9412963 33.4218576, -111.9412829 33.4213965)",,30,
31,1901,1801,,1,51.14,1,1000,30,residential,6,,"LINESTRING (-111.9412077 33.4213980, -111.9412211 33.4218591)",,31,
32,1902,2000,,1,1.61,1,1000,30,residential,6,,"LINESTRING (-111.9412803 33.4213096, -111.9412797 33.4212951)",,32,
33,2001,1903,,1,1.61,1,1000,30,residential,6,,"LINESTRING (-111.9412047 33.4213034, -111.9412053 33.4213179)",,33,
34,2002,2100,,1,2.46,1,1000,30,residential,6,,"LINESTRING (-111.9412790 33.4212692, -111.9412785 33.4212470)",,34,
35,2101,2003,,1,2.46,1,1000,30,residential,6,,"LINESTRING (-111.9412032 33.4212483, -111.9412037 33.4212705)",,35,
36,2102,2200,,1,1.53,1,1000,30,residential,6,,"LINESTRING (-111.9412778 33.4212153, -111.9412776 33.4212015)",,36,
37,2201,2103,,1,1.53,1,1000,30,residential,6,,"LINESTRING (-111.9412025 33.4212141, -111.9412027 33.4212279)",,37,
38,2202,2300,,1,59.13,1,1000,30,residential,6,,"LINESTRING (-111.9412765 33.4211273, -111.9412689 33.4205940)",,38,
39,2301,2203,,1,59.11,1,1000,30,residential,6,,"LINESTRING (-111.9411936 33.4205949, -111.9412012 33.4211281)",,39,
40,2400,2500,,1,110.45,1,1000,30,residential,6,,"LINESTRING (-111.9423034 33.4136873, -111.9423114 33.4142605, -111.9423221 33.4144761, -111.9423366 33.4146547, -111.9423468 33.4146816)",,40,
41,2501,2401,,1,106.63,1,1000,30,residential,6,,"LINESTRING (-111.9424129 33.4146475, -111.9424110 33.4146427, -111.9423973 33.4144727, -111.9423866 33.4142589, -111.9423786 33.4136866)",,41,
42,2502,2600,,1,100.61,1,1000,30,residential,6,,"LINESTRING (-111.9424060 33.4148087, -111.9424086 33.4148269, -111.9424143 33.4157160)",,42,
43,2601,2503,,1,103.15,1,1000,30,residential,6,,"LINESTRING (-111.9424896 33.4157159, -111.9424838 33.4148231, -111.9424786 33.4147858)",,43,
44,2602,2700,,1,5.06,1,1000,30,residential,6,,"LINESTRING (-111.9424147 33.4158603, -111.9424147 33.4159059)",,44,
45,2701,2603,,1,5.06,1,1000,30,residential,6,,"LINESTRING (-111.9424900 33.4159059, -111.9424900 33.4158603)",,45,
46,2702,2800,,1,4.52,1,1000,30,residential,6,,"LINESTRING (-111.9424150 33.4160503, -111.9424151 33.4160911)",,46,
47,2801,2703,,1,4.53,1,1000,30,residential,6,,"LINESTRING (-111.9424903 33.4160910, -111.9424903 33.4160501)",,47,
48,2802,2900,,1,1.47,1,1000,30,residential,6,,"LINESTRING (-111.9424152 33.4161765, -111.9424152 33.4161898)",,48,
49,2901,2803,,1,1.47,1,1000,30,residential,6,,"LINESTRING (-111.9424904 33.4161771, -111.9424904 33.4161638)",,49,
50,2902,3000,,1,63.03,1,1000,30,residential,6,,"LINESTRING (-111.9424148 33.4162624, -111.9424124 33.4168310)",,50,
51,3001,2903,,1,63.03,1,1000,30,residential,6,,"LINESTRING (-111.9424877 33.4168312, -111.9424901 33.4162626)",,51,
52,3002,3100,,1,63.31,1,1000,30,residential,6,,"LINESTRING (-111.9424117 33.4169752, -111.9424116 33.4170136, -111.9424145 33.4175463)",,52,
53,3101,3003,,1,63.25,1,1000,30,residential,6,,"LINESTRING (-111.9424898 33.4175460, -111.9424868 33.4170136, -111.9424870 33.4169755)",,53,
54,3102,3200,,1,5.1,1,1000,30,residential,6,,"LINESTRING (-111.9424148 33.4176363, -111.9424148 33.4176823)",,54,
55,3201,3103,,1,5.1,1,1000,30,residential,6,,"LINESTRING (-111.9424901 33.4176824, -111.9424901 33.4176364)",,55,
56,3202,3300,,1,61.92,1,1000,30,residential,6,,"LINESTRING (-111.9424147 33.4177725, -111.9424143 33.4183185, -111.9424144 33.4183310)",,56,
57,3301,3203,,1,61.85,1,1000,30,residential,6,,"LINESTRING (-111.9424897 33.4183305, -111.9424895 33.4183183, -111.9424900 33.4177726)",,57,
58,3302,3400,,1,54.82,1,1000,30,residential,6,,"LINESTRING (-111.9424159 33.4184753, -111.9424205 33.4189379, -111.9424131 33.4189692)",,58,
59,3401,3303,,1,59.58,1,1000,30,residential,6,,"LINESTRING (-111.9424731 33.4190087, -111.9424847 33.4189912, -111.9424959 33.4189439, -111.9424912 33.4184748)",,59,
60,3402,3500,,1,48.75,1,1000,30,residential,6,,"LINESTRING (-111.9423286 33.4190995, -111.9423226 33.4191322, -111.9423273 33.4195388)",,60,
61,3501,3403,,1,45.27,1,1000,30,residential,6,,"LINESTRING (-111.9424026 33.4195381, -111.9423980 33.4191366, -111.9423992 33.4191299)",,61,
62,3502,3600,,1,74.96,1,1000,30,residential,6,,"LINESTRING (-111.9423295 33.4196833, -111.9423304 33.4197266, -111.9423352 33.4203594)",,62,
63,3601,3503,,1,75.03,1,1000,30,residential,6,,"LINESTRING (-111.9424105 33.4203589, -111.9424056 33.4197258, -111.9424048 33.4196822)",,63,
64,3700,3800,,1,33.77,1,1000,30,residential,6,,"LINESTRING (-111.9210009 33.4128046, -111.9209922 33.4125001)",,64,
65,3801,3701,,1,33.77,1,1000,30,residential,6,,"LINESTRING (-111.9209169 33.4125016, -111.9209256 33.4128061)",,65,
66,236800,4000,,1,4.7,2,1800,80,primary,3,,"LINESTRING (-111.9395764 33.4159504, -111.9395482 33.4159153)",,66,
67,4001,4100,,1,135.71,2,1800,80,primary,3,,"LINESTRING (-111.9394639 33.4158106, -111.9394011 33.4157327, -111.9392425 33.4155500, -111.9389322 33.4153003, -111.9388168 33.4152112, -111.9386707 33.4151129, -111.9384105 33.4149814)",,67,
68,4101,4201,,1,80.5,2,1800,80,primary,3,,"LINESTRING (-111.9381844 33.4148775, -111.9381040 33.4148441, -111.9378250 33.4147525, -111.9375837 33.4146896, -111.9373658 33.4146465)",,68,
69,4201,4300,,1,32.19,2,1800,80,primary,3,,"LINESTRING (-111.9373658 33.4146465, -111.9370926 33.4146142, -111.9370226 33.4146085)",,69,
70,236900,4600,,1,49.11,1,1000,40,residential,6,,"LINESTRING (-111.9401639 33.4264935, -111.9406922 33.4264905)",,72,
71,4601,236901,,1,49.11,1,1000,40,residential,6,,"LINESTRING (-111.9406917 33.4264274, -111.9401634 33.4264304)",,73,
72,237000,4800,,1,45.9,3,1800,48,primary,3,,"LINESTRING (-111.9400864 33.4218027, -111.9400874 33.4217822, -111.9400779 33.4214219, -111.9400768 33.4213888)",,74,
73,4801,4900,,1,9.84,3,1800,48,primary,3,,"LINESTRING (-111.9400684 33.4211364, -111.9400654 33.4210477)",,75,
74,4901,237100,,1,19.45,3,1800,48,primary,3,,"LINESTRING (-111.9400570 33.4207952, -111.9400511 33.4206198)",,76,
75,237200,5200,,1,24.31,1,1000,30,residential,6,,"LINESTRING (-111.9401147 33.4190856, -111.9401715 33.4190861, -111.9403103 33.4190873, -111.9403761 33.4190861)",,77,
76,5201,237201,,1,24.29,1,1000,30,residential,6,,"LINESTRING (-111.9403746 33.4190230, -111.9403099 33.4190241, -111.9401720 33.4190229, -111.9401134 33.4190224, -111.9401134 33.4190224)",,78,
77,5202,5300,,1,1.2,1,1000,30,residential,6,,"LINESTRING (-111.9404752 33.4190844, -111.9404882 33.4190842)",,79,
78,5301,5203,,1,1.2,1,1000,30,residential,6,,"LINESTRING (-111.9404742 33.4190213, -111.9404612 33.4190215)",,80,
79,5302,5400,,1,6.16,1,1000,30,residential,6,,"LINESTRING (-111.9405103 33.4190838, -111.9405765 33.4190826)",,81,
80,5401,5303,,1,6.16,1,1000,30,residential,6,,"LINESTRING (-111.9405750 33.4190195, -111.9405088 33.4190207)",,82,
81,5402,5500,,1,43.52,1,1000,30,residential,6,,"LINESTRING (-111.9406832 33.4190825, -111.9411513 33.4190835)",,83,
82,5501,5403,,1,43.52,1,1000,30,residential,6,,"LINESTRING (-111.9411516 33.4190203, -111.9406835 33.4190193)",,84,
83,5502,5600,,1,34.38,1,1000,30,residential,6,,"LINESTRING (-111.9413235 33.4190838, -111.9416932 33.4190846)",,85,
84,5601,5503,,1,34.38,1,1000,30,residential,6,,"LINESTRING (-111.9416934 33.4190215, -111.9413237 33.4190207)",,86,
85,5602,5700,,1,1.99,1,1000,30,residential,6,,"LINESTRING (-111.9418016 33.4190844, -111.9418230 33.4190840)",,87,
86,5701,5603,,1,1.99,1,1000,30,residential,6,,"LINESTRING (-111.9418215 33.4190209, -111.9418001 33.4190213)",,88,
87,5702,3404,,1,35.21,1,1000,30,residential,6,,"LINESTRING (-111.9419301 33.4190831, -111.9423088 33.4190804)",,89,
88,3405,5703,,1,35.21,1,1000,30,residential,6,,"LINESTRING (-111.9423081 33.4190172, -111.9419294 33.4190199)",,90,
89,3406,5800,,1,143.05,1,1000,30,residential,6,,"LINESTRING (-111.9424811 33.4190788, -111.9432498 33.4190699, -111.9433127 33.4190662, -111.9433794 33.4190574, -111.9434410 33.4190445, -111.9434894 33.4190312, -111.9435788 33.4190012, -111.9436383 33.4189826, -111.9436508 33.4189791, -111.9436750 33.4189724, -111.9436942 33.4189671, -111.9437557 33.4189592, -111.9438193 33.4189543, -111.9438850 33.4189521, -111.9439993 33.4189511)",,91,
90,5801,3407,,1,143.08,1,1000,30,residential,6,,"LINESTRING (-111.9439986 33.4188879, -111.9438830 33.4188889, -111.9438143 33.4188913, -111.9437465 33.4188966, -111.9436766 33.4189055, -111.9436514 33.4189124, -111.9436341 33.4189172, -111.9436133 33.4189230, -111.9435516 33.4189424, -111.9434638 33.4189718, -111.9434202 33.4189837, -111.9433644 33.4189954, -111.9433043 33.4190034, -111.9432466 33.4190067, -111.9424800 33.4190156)",,92,
91,5900,6000,,1,36.87,1,1000,30,residential,6,,"LINESTRING (-111.9399791 33.4136584, -111.9403756 33.4136564)",,93,
92,6001,5901,,1,36.87,1,1000,30,residential,6,,"LINESTRING (-111.9403751 33.4135933, -111.9399786 33.4135953)",,94,
93,6002,6100,,1,61.68,1,1000,30,residential,6,,"LINESTRING (-111.9405477 33.4136555, -111.9412110 33.4136521)",,95,
94,6101,6003,,1,61.68,1,1000,30,residential,6,,"LINESTRING (-111.9412106 33.4135890, -111.9405473 33.4135924)",,96,
95,6102,6200,,1,65.38,1,1000,30,residential,6,,"LINESTRING (-111.9413832 33.4136512, -111.9420863 33.4136477)",,97,
96,6201,6103,,1,65.38,1,1000,30,residential,6,,"LINESTRING (-111.9420858 33.4135846, -111.9413827 33.4135881)",,98,
97,6202,2402,,1,11.61,1,1000,30,residential,6,,"LINESTRING (-111.9421939 33.4136472, -111.9423187 33.4136465)",,99,
98,2403,6203,,1,11.61,1,1000,30,residential,6,,"LINESTRING (-111.9423182 33.4135833, -111.9421934 33.4135840)",,100,
99,2404,6300,,1,19.22,1,1000,30,residential,6,,"LINESTRING (-111.9424268 33.4136449, -111.9426335 33.4136414)",,101,
100,6301,2405,,1,19.22,1,1000,30,residential,6,,"LINESTRING (-111.9426320 33.4135783, -111.9424253 33.4135818)",,102,
101,6400,6500,,1,35.63,1,1000,30,residential,6,,"LINESTRING (-111.9220289 33.4128226, -111.9220317 33.4125012)",,103,
102,6501,6401,,1,35.63,1,1000,30,residential,6,,"LINESTRING (-111.9219564 33.4125007, -111.9219536 33.4128221)",,104,
103,237300,6700,,1,3.97,2,1600,56,secondary,4,,"LINESTRING (-111.9381247 33.4218977, -111.9380820 33.4218977)",,105,
104,6701,6800,,1,97.16,2,1600,56,secondary,4,,"LINESTRING (-111.9379314 33.4218984, -111.9368864 33.4219041)",,106,
105,6801,237400,,1,4.81,2,1600,56,secondary,4,,"LINESTRING (-111.9367358 33.4219046, -111.9366841 33.4219040)",,107,
106,237401,7000,,1,5.27,2,1600,56,secondary,4,,"LINESTRING (-111.9366410 33.4219037, -111.9365843 33.4219034)",,108,
107,7001,7100,,1,54.47,2,1600,56,secondary,4,,"LINESTRING (-111.9364337 33.4219033, -111.9358478 33.4219032)",,109,
108,7100,7201,,1,18.34,2,1600,56,secondary,4,,"LINESTRING (-111.9358478 33.4219032, -111.9356505 33.4219032)",,110,
109,7201,7300,,1,42.83,2,1600,56,secondary,4,,"LINESTRING (-111.9356505 33.4219032, -111.9352555 33.4219032, -111.9351899 33.4219019)",,111,
110,7301,7400,,1,6.4,2,1600,56,secondary,4,,"LINESTRING (-111.9350425 33.4219087, -111.9349841 33.4219393)",,112,
111,7500,7600,,1,4.18,1,800,30,unclassified,11,,"LINESTRING (-111.9395879 33.4274142, -111.9396329 33.4274142)",,113,
112,7601,7501,,1,4.18,1,800,30,unclassified,11,,"LINESTRING (-111.9396330 33.4273511, -111.9395880 33.4273510)",,114,
113,7602,7700,,1,7.3,1,800,30,unclassified,11,,"LINESTRING (-111.9397401 33.4274146, -111.9398186 33.4274154)",,115,
114,7701,7603,,1,7.3,1,800,30,unclassified,11,,"LINESTRING (-111.9398194 33.4273522, -111.9397409 33.4273514)",,116,
115,7702,237500,,1,7.41,1,800,30,unclassified,11,,"LINESTRING (-111.9398616 33.4274157, -111.9398760 33.4274159, -111.9399413 33.4274165)",,117,
116,237501,7703,,1,7.42,1,800,30,unclassified,11,,"LINESTRING (-111.9399422 33.4273533, -111.9398768 33.4273527, -111.9398624 33.4273526)",,118,
117,7900,8000,,1,7.94,1,1200,48,tertiary,5,,"LINESTRING (-111.9393947 33.4254657, -111.9393092 33.4254656)",,119,
118,8001,7901,,1,7.94,1,1200,48,tertiary,5,,"LINESTRING (-111.9393091 33.4255287, -111.9393946 33.4255288)",,120,
119,8002,8100,,1,6.79,1,1200,48,tertiary,5,,"LINESTRING (-111.9392017 33.4254654, -111.9391287 33.4254653)",,121,
120,8101,8003,,1,6.79,1,1200,48,tertiary,5,,"LINESTRING (-111.9391286 33.4255284, -111.9392016 33.4255285)",,122,
121,8102,8200,,1,3.13,1,1200,48,tertiary,5,,"LINESTRING (-111.9389565 33.4254652, -111.9389228 33.4254652)",,123,
122,8201,8103,,1,3.13,1,1200,48,tertiary,5,,"LINESTRING (-111.9389229 33.4255284, -111.9389566 33.4255284)",,124,
123,8202,8300,,1,36.25,1,1200,48,tertiary,5,,"LINESTRING (-111.9387509 33.4254651, -111.9383609 33.4254642)",,125,
124,8301,8203,,1,36.23,1,1200,48,tertiary,5,,"LINESTRING (-111.9383610 33.4255273, -111.9387507 33.4255283)",,126,
125,8302,8400,,1,6.59,1,1200,48,tertiary,5,,"LINESTRING (-111.9382535 33.4254640, -111.9381826 33.4254639)",,127,
126,8401,8303,,1,6.59,1,1200,48,tertiary,5,,"LINESTRING (-111.9381824 33.4255270, -111.9382533 33.4255271)",,128,
127,8402,8500,,1,113.23,1,1200,48,tertiary,5,,"LINESTRING (-111.9380750 33.4254637, -111.9380281 33.4254636, -111.9368570 33.4254675)",,129,
128,8501,8403,,1,113.19,1,1200,48,tertiary,5,,"LINESTRING (-111.9368573 33.4255306, -111.9380281 33.4255268, -111.9380748 33.4255268)",,130,
129,8502,8600,,1,5.18,1,1200,48,tertiary,5,,"LINESTRING (-111.9367496 33.4254677, -111.9366939 33.4254677)",,131,
130,8601,8503,,1,5.18,1,1200,48,tertiary,5,,"LINESTRING (-111.9366939 33.4255308, -111.9367496 33.4255308)",,132,
131,8700,8800,,1,151.21,1,1200,40,tertiary,5,,"LINESTRING (-111.9288795 33.4179728, -111.9288749 33.4178233, -111.9288695 33.4176442, -111.9289299 33.4173804, -111.9290609 33.4170877, -111.9292769 33.4168044, -111.9293729 33.4167185)",,133,
132,8801,8701,,1,156.68,1,1200,40,tertiary,5,,"LINESTRING (-111.9293180 33.4166753, -111.9292173 33.4167654, -111.9289933 33.4170593, -111.9288571 33.4173632, -111.9287941 33.4176390, -111.9287997 33.4178249, -111.9288042 33.4179744)",,134,
133,8900,9000,,1,182.81,1,1000,30,residential,6,,"LINESTRING (-111.9369845 33.4134994, -111.9350412 33.4135150, -111.9350184 33.4135152)",,135,
134,9001,8901,,1,182.8,1,1000,30,residential,6,,"LINESTRING (-111.9350192 33.4135784, -111.9350420 33.4135782, -111.9369852 33.4135626)",,136,
135,202,9100,,1,6.54,1,800,30,unclassified,11,,"LINESTRING (-111.9290508 33.4243259, -111.9290729 33.4243819)",,137,
136,9101,203,,1,6.54,1,800,30,unclassified,11,,"LINESTRING (-111.9291444 33.4243622, -111.9291223 33.4243062)",,138,
137,9102,9200,,1,31.54,1,800,30,unclassified,11,,"LINESTRING (-111.9291103 33.4244678, -111.9291964 33.4246607, -111.9292100 33.4247384)",,139,
138,9201,9103,,1,33.03,1,800,30,unclassified,11,,"LINESTRING (-111.9292845 33.4247292, -111.9292698 33.4246449, -111.9291808 33.4244457)",,140,
139,9202,9300,,1,5.75,1,800,30,unclassified,11,,"LINESTRING (-111.9292222 33.4248233, -111.9292223 33.4248752)",,141,
140,9301,9203,,1,5.75,1,800,30,unclassified,11,,"LINESTRING (-111.9292976 33.4248750, -111.9292975 33.4248231)",,142,
141,9302,9400,,1,2.49,1,800,30,unclassified,11,,"LINESTRING (-111.9292224 33.4249112, -111.9292224 33.4249336)",,143,
142,9401,9303,,1,2.49,1,800,30,unclassified,11,,"LINESTRING (-111.9292977 33.4249335, -111.9292977 33.4249111)",,144,
143,9402,9500,,1,179.1,1,800,30,unclassified,11,,"LINESTRING (-111.9292234 33.4250241, -111.9292435 33.4266394)",,145,
144,9501,9403,,1,179.1,1,800,30,unclassified,11,,"LINESTRING (-111.9293187 33.4266388, -111.9292986 33.4250235)",,146,
145,9502,9600,,1,52.23,1,800,30,unclassified,11,,"LINESTRING (-111.9292455 33.4267839, -111.9292532 33.4272549)",,147,
146,9601,9503,,1,52.23,1,800,30,unclassified,11,,"LINESTRING (-111.9293285 33.4272541, -111.9293208 33.4267831)",,148,
147,9602,9700,,1,56.39,1,800,30,unclassified,11,,"LINESTRING (-111.9292555 33.4273993, -111.9292639 33.4279079)",,149,
148,9701,9603,,1,56.39,1,800,30,unclassified,11,,"LINESTRING (-111.9293392 33.4279070, -111.9293308 33.4273984)",,150,
149,9702,9800,,1,27.42,1,800,30,unclassified,11,,"LINESTRING (-111.9292654 33.4280519, -111.9292665 33.4282992)",,151,
150,9801,9703,,1,27.42,1,800,30,unclassified,11,,"LINESTRING (-111.9293418 33.4282990, -111.9293407 33.4280517)",,152,
151,9900,10000,,1,32.9,1,1000,30,residential,6,,"LINESTRING (-111.9194436 33.4127975, -111.9194423 33.4125008)",,153,
152,10001,9901,,1,32.9,1,1000,30,residential,6,,"LINESTRING (-111.9193670 33.4125010, -111.9193683 33.4127978)",,154,
153,10100,10200,,1,33.68,1,1000,30,residential,6,,"LINESTRING (-111.9203519 33.4128042, -111.9203470 33.4125005)",,155,
154,10201,10101,,1,33.68,1,1000,30,residential,6,,"LINESTRING (-111.9202717 33.4125013, -111.9202766 33.4128051)",,156,
155,10300,10400,,1,35.64,1,1000,30,residential,6,,"LINESTRING (-111.9226284 33.4128221, -111.9226254 33.4125006)",,157,
156,10401,10301,,1,35.64,1,1000,30,residential,6,,"LINESTRING (-111.9225501 33.4125011, -111.9225532 33.4128226)",,158,
157,10500,10600,,1,162.23,1,1200,48,tertiary,5,,"LINESTRING (-111.9261632 33.4209286, -111.9261281 33.4209214, -111.9244698 33.4205755)",,159,
158,10601,10501,,1,162.27,1,1200,48,tertiary,5,,"LINESTRING (-111.9244516 33.4206368, -111.9261101 33.4209828, -111.9261454 33.4209900)",,160,
159,10602,10700,,1,103.85,1,1200,48,tertiary,5,,"LINESTRING (-111.9243028 33.4205406, -111.9242607 33.4205318, -111.9241803 33.4205151, -111.9239342 33.4204629, -111.9232198 33.4203113)",,161,
160,10701,10603,,1,103.88,1,1200,48,tertiary,5,,"LINESTRING (-111.9232013 33.4203725, -111.9239158 33.4205241, -111.9241621 33.4205763, -111.9242425 33.4205930, -111.9242846 33.4206019)",,162,
161,10702,10800,,1,11.97,1,1200,48,tertiary,5,,"LINESTRING (-111.9230529 33.4202759, -111.9229281 33.4202494)",,163,
162,10801,10703,,1,11.97,1,1200,48,tertiary,5,,"LINESTRING (-111.9229097 33.4203106, -111.9230345 33.4203371)",,164,
163,10802,10900,,1,146.23,1,1200,48,tertiary,5,,"LINESTRING (-111.9227613 33.4202140, -111.9212365 33.4198904)",,165,
164,10901,10803,,1,146.23,1,1200,48,tertiary,5,,"LINESTRING (-111.9212181 33.4199516, -111.9227429 33.4202752)",,166,
165,10902,11000,,1,71.35,1,1200,48,tertiary,5,,"LINESTRING (-111.9210697 33.4198550, -111.9206431 33.4197645, -111.9203218 33.4197119)",,167,
166,11001,10903,,1,70.97,1,1200,48,tertiary,5,,"LINESTRING (-111.9203073 33.4197738, -111.9206267 33.4198261, -111.9210513 33.4199162)",,168,
167,11002,11100,,1,11.54,1,1200,48,tertiary,5,,"LINESTRING (-111.9202162 33.4196946, -111.9201530 33.4196842, -111.9200938 33.4196777)",,169,
168,11101,11003,,1,11.11,1,1200,48,tertiary,5,,"LINESTRING (-111.9200839 33.4197403, -111.9201408 33.4197466, -111.9202018 33.4197565)",,170,
169,11102,11200,,1,89.28,1,1200,48,tertiary,5,,"LINESTRING (-111.9199872 33.4196658, -111.9190352 33.4195599)",,171,
170,11201,11103,,1,89.28,1,1200,48,tertiary,5,,"LINESTRING (-111.9190252 33.4196225, -111.9199772 33.4197284)",,172,
171,11202,11300,,1,2.11,1,1200,48,tertiary,5,,"LINESTRING (-111.9189285 33.4195480, -111.9189060 33.4195455)",,173,
172,11301,11203,,1,2.9,1,1200,48,tertiary,5,,"LINESTRING (-111.9188961 33.4196081, -111.9189270 33.4196116)",,174,
173,11400,11500,,1,6.89,1,1000,24,residential,6,,"LINESTRING (-111.9366923 33.4174647, -111.9366909 33.4174026)",,175,
174,11501,11401,,1,6.89,1,1000,24,residential,6,,"LINESTRING (-111.9366156 33.4174037, -111.9366170 33.4174658)",,176,
175,11502,11600,,1,92.04,1,1000,24,residential,6,,"LINESTRING (-111.9366890 33.4173124, -111.9366710 33.4164823)",,177,
176,11601,11503,,1,92.04,1,1000,24,residential,6,,"LINESTRING (-111.9365957 33.4164835, -111.9366137 33.4173136)",,178,
177,11602,11700,,1,10.79,1,1000,24,residential,6,,"LINESTRING (-111.9366690 33.4163922, -111.9366669 33.4162949)",,179,
178,11701,11603,,1,10.79,1,1000,24,residential,6,,"LINESTRING (-111.9365917 33.4162960, -111.9365938 33.4163933)",,180,
179,11702,11800,,1,3.93,1,1000,24,residential,6,,"LINESTRING (-111.9366662 33.4162589, -111.9366656 33.4162234)",,181,
180,11801,11703,,1,3.93,1,1000,24,residential,6,,"LINESTRING (-111.9365903 33.4162244, -111.9365909 33.4162599)",,182,
181,11802,11900,,1,4.01,1,1000,24,residential,6,,"LINESTRING (-111.9366649 33.4161873, -111.9366642 33.4161512)",,183,
182,11901,11803,,1,4.01,1,1000,24,residential,6,,"LINESTRING (-111.9365889 33.4161523, -111.9365896 33.4161884)",,184,
