name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,10,340847164,,detached,,,"POLYGON ((-78.91961910000001 35.9948204, -78.9194485 35.9947751, -78.9194856 35.9946837, -78.91965620000001 35.9947291, -78.91961910000001 35.9948204))",POINT (-78.91955230000001 35.9947521),172.7,1859.1
,11,389727126,,yes,,,"POLYGON ((-78.9170203 35.9951941, -78.9170328 35.9951908, -78.9170325 35.9951902, -78.91712680000001 35.9951652, -78.91716099999999 35.9952493, -78.91706670000001 35.9952744, -78.9170656 35.9952717, -78.9170531 35.995275, -78.9170203 35.9951941))",POINT (-78.9170907 35.9952213),98.8,1063.8
,12,340847194,,detached,,,"POLYGON ((-78.92058609999999 35.9947284, -78.92056530000001 35.9947235, -78.92056100000001 35.9947355, -78.9204151 35.9947014, -78.92044439999999 35.9946192, -78.9205833 35.9946517, -78.9205786 35.9946649, -78.9206064 35.9946714, -78.92058609999999 35.9947284))",POINT (-78.9205097 35.9946793),141.4,1522.1
,13,820305976,,yes,,,"POLYGON ((-78.914914 35.990215, -78.91491499999999 35.990304, -78.915041 35.990303, -78.91504 35.990214, -78.914914 35.990215))",POINT (-78.91497750000001 35.990259),111.3,1198.2
,14,374575382,,apartments,,,"POLYGON ((-78.94731590000001 36.0126908, -78.9471508 36.0126907, -78.9471509 36.0124306, -78.947316 36.0124307, -78.94731590000001 36.0126908))",POINT (-78.9472334 36.0125607),430.6,4635.0
,15,73091855,,detached,,,"POLYGON ((-78.9207864 36.0129273, -78.92081 36.0129283, -78.9208105 36.0129215, -78.92088870000001 36.0129248, -78.9208883 36.0129316, -78.9209401 36.0129338, -78.9209347 36.0130169, -78.9208829 36.0130147, -78.9208824 36.0130236, -78.9208041 36.0130204, -78.92080470000001 36.0130114, -78.9207811 36.0130104, -78.9207864 36.0129273))",POINT (-78.9208593 36.0129726),140.4,1511.3
,16,340847191,,detached,,,"POLYGON ((-78.92025409999999 35.9943962, -78.920081 35.9943569, -78.9201061 35.9942844, -78.9202792 35.9943237, -78.92025409999999 35.9943962))",POINT (-78.9201801 35.9943403),135.2,1454.7
,17,75446429,,yes,,,"POLYGON ((-78.91563120000001 36.012316, -78.9154688 36.0123084, -78.9154746 36.0122277, -78.915637 36.0122354, -78.91563120000001 36.012316))",POINT (-78.91555289999999 36.0122719),131.6,1416.4
,18,75583873,,yes,,,"POLYGON ((-78.9164317 36.0104803, -78.9164269 36.0105433, -78.9163384 36.0105389, -78.91634329999999 36.0104759, -78.9164317 36.0104803))",POINT (-78.9163851 36.0105096),55.8,600.4
,19,405883276,,yes,,,"POLYGON ((-78.9145438 35.9933159, -78.914422 35.9933151, -78.91442360000001 35.9931688, -78.9145453 35.9931697, -78.9145438 35.9933159))",POINT (-78.91448370000001 35.9932424),178.2,1918.2
,20,340784691,,detached,,,"POLYGON ((-78.9209506 35.9949648, -78.92080900000001 35.9949353, -78.92083959999999 35.9948393, -78.9209812 35.9948689, -78.9209506 35.9949648))",POINT (-78.9208951 35.9949021),144.2,1552.4
Lenox Baker Children's Hospital,21,467090303,,,hospital,,"POLYGON ((-78.9509717 36.0049454, -78.9509608 36.0047662, -78.9502687 36.0042126, -78.9492188 36.0049549, -78.94851300000001 36.0056421, -78.94862980000001 36.0056421, -78.9486249 36.0057964, -78.9493653 36.0063076, -78.94976149999999 36.0059245, -78.9497186 36.0058342, -78.9497272 36.0057439, -78.9499675 36.0057092, -78.9503881 36.0054593, -78.9509717 36.0049454))",POINT (-78.9497679 36.0052398),23802.6,256208.7
,22,580646781,,yes,,,"POLYGON ((-78.9502289 36.0095716, -78.9502296 36.0094744, -78.95002239999999 36.0094734, -78.95002169999999 36.0095706, -78.9502289 36.0095716))",POINT (-78.95012560000001 36.0095225),201.4,2168.1
,23,821913657,,yes,,,"POLYGON ((-78.933294 35.991272, -78.93349499999999 35.991272, -78.93349499999999 35.991172, -78.933232 35.991172, -78.933232 35.991241, -78.933294 35.991241, -78.933294 35.991272))",POINT (-78.9333714 35.9912193),244.0,2626.7
,24,339861521,,apartments,,,"POLYGON ((-78.9225814 35.9956482, -78.92243449999999 35.9956114, -78.9223563 35.9958156, -78.92250319999999 35.9958524, -78.9225814 35.9956482))",POINT (-78.9224689 35.9957319),328.3,3534.2
,25,45750846,,yes,,,"POLYGON ((-78.9272218 36.010224, -78.9272113 36.0102686, -78.9271992 36.0102667, -78.927188 36.0103144, -78.92717 36.0103117, -78.92716780000001 36.0103211, -78.9271016 36.0103109, -78.92711130000001 36.0102695, -78.9270339 36.0102576, -78.92704809999999 36.0101973, -78.9272218 36.010224))",POINT (-78.9271315 36.0102537),141.1,1518.7
Duke Performances,26,312109172,,yes,,,"POLYGON ((-78.928684 36.00022, -78.9286596 36.0003378, -78.9285084 36.0003173, -78.9285328 36.0001995, -78.928684 36.00022))",POINT (-78.9285962 36.0002687),181.9,1957.5
Freeman Center for Jewish Life,27,312110790,,yes,,,"POLYGON ((-78.92230600000001 36.0002762, -78.92228230000001 36.000351, -78.922393 36.0003521, -78.9223927 36.0003736, -78.92242469999999 36.0003739, -78.9224225 36.0005205, -78.922275 36.000519, -78.9222745 36.000547, -78.92225999999999 36.0005469, -78.9222596 36.0005689, -78.9222164 36.0005685, -78.92221670000001 36.0005464, -78.9220534 36.0005448, -78.9220564 36.0003487, -78.9221957 36.0003501, -78.9221919 36.0002526, -78.9220533 36.0002239, -78.9221057 36.0000582, -78.9221415 36.0000656, -78.92214420000001 36.0000571, -78.9222152 36.0000718, -78.922213 36.0000787, -78.92224830000001 36.0000859, -78.9222322 36.0001367, -78.9222927 36.0001492, -78.9222975 36.0001339, -78.9223772 36.0001503, -78.9223563 36.0002164, -78.92232679999999 36.0002103, -78.92230600000001 36.0002762))",POINT (-78.92222169999999 36.0003383),1196.3,12876.5
,28,312445379,,detached,,,"POLYGON ((-78.9159428 36.0001016, -78.9158317 36.0001077, -78.9158219 35.9999903, -78.915933 35.9999843, -78.9159428 36.0001016))",POINT (-78.91588230000001 36.000046),131.2,1412.7
,29,556296754,,yes,,,"POLYGON ((-78.9289378 35.9921307, -78.9288524 35.9921287, -78.9288528 35.9921174, -78.92877900000001 35.9921157, -78.92878260000001 35.9920094, -78.92888019999999 35.9920116, -78.92888000000001 35.9920163, -78.92895969999999 35.9920181, -78.9289589 35.9920402, -78.9290228 35.9920416, -78.9290187 35.9921613, -78.9289368 35.9921595, -78.9289378 35.9921307))",POINT (-78.9289045 35.9920792),278.4,2996.4
,30,75649404,,yes,,,"POLYGON ((-78.9142634 36.0101559, -78.91426130000001 36.0102067, -78.9141267 36.010203, -78.9141288 36.0101523, -78.9142634 36.0101559))",POINT (-78.9141951 36.0101795),67.8,730.2
,31,549556704,,yes,,,"POLYGON ((-78.9516934 36.0096249, -78.9516526 36.009571, -78.9517055 36.0095448, -78.9516958 36.0095319, -78.9518092 36.0094757, -78.951819 36.0094886, -78.9518652 36.0094657, -78.95190599999999 36.0095196, -78.95185979999999 36.0095425, -78.9518523 36.0095326, -78.9517388 36.0095888, -78.9517463 36.0095987, -78.9516934 36.0096249))",POINT (-78.9517747 36.009539),161.5,1738.7
,32,549556726,,yes,,,"POLYGON ((-78.9525256 36.0093482, -78.95237349999999 36.0093555, -78.95236010000001 36.0091722, -78.95251210000001 36.0091649, -78.9525256 36.0093482))",POINT (-78.9524428 36.0092602),279.1,3003.9
,33,556355865,,yes,,,"POLYGON ((-78.922832 35.991713, -78.9229668 35.9918059, -78.9228854 35.9918833, -78.922813 35.9919521, -78.92267819999999 35.9918592, -78.9227514 35.9917896, -78.922832 35.991713))",POINT (-78.9228225 35.9918326),340.7,3667.2
,34,487677373,,yes,,,"POLYGON ((-78.91351349999999 35.991175, -78.9134842 35.9911747, -78.9134835 35.9912132, -78.9132656 35.9912109, -78.9132676 35.9910886, -78.91348619999999 35.991091, -78.9134858 35.9911098, -78.9135146 35.9911101, -78.91351349999999 35.991175))",POINT (-78.9133839 35.9911503),284.8,3065.9
,35,351221984,,yes,,,"POLYGON ((-78.91976219999999 35.9981935, -78.9196539 35.9982043, -78.919634 35.9980742, -78.9197423 35.9980634, -78.91976219999999 35.9981935))",POINT (-78.91969810000001 35.9981339),143.3,1542.3
,36,312110811,,yes,,,"POLYGON ((-78.921013 36.0010789, -78.92099880000001 36.0010993, -78.9208988 36.0010536, -78.9209556 36.0009721, -78.921049 36.0010147, -78.9210551 36.0010059, -78.921137 36.0010433, -78.9210882 36.0011133, -78.921013 36.0010789))",POINT (-78.92101580000001 36.0010455),178.1,1917.1
,37,27330772,,yes,,,"POLYGON ((-78.9482464 36.0085673, -78.9481475 36.0086672, -78.9478848 36.0084972, -78.94798369999999 36.0083973, -78.9482464 36.0085673))",POINT (-78.94806560000001 36.0085322),430.8,4636.8
,38,776591577,,yes,,,"POLYGON ((-78.9178801 35.9907068, -78.91773240000001 35.9906994, -78.91772589999999 35.9907842, -78.91787359999999 35.9907916, -78.9178801 35.9907068))",POINT (-78.91780300000001 35.9907455),125.9,1355.5
,39,305879106,,yes,,,"POLYGON ((-78.9377849 36.0061577, -78.9378516 36.0062953, -78.93778829999999 36.0063165, -78.9377276 36.0061768, -78.9377849 36.0061577))",POINT (-78.9377886 36.0062377),96.6,1039.7
,40,75583880,,yes,,,"POLYGON ((-78.91632850000001 36.0111828, -78.91641559999999 36.0111866, -78.9164115 36.0112487, -78.9163243 36.0112448, -78.91632850000001 36.0111828))",POINT (-78.91637 36.0112157),54.3,584.5
,41,580646681,,,parking,,"POLYGON ((-78.9503158 36.0041779, -78.95075129999999 36.0038899, -78.95083769999999 36.003956, -78.950626 36.0041508, -78.9504769 36.0042922, -78.9503158 36.0041779))",POINT (-78.950576 36.0040935),741.2,7977.7
,42,45868767,,yes,,,"POLYGON ((-78.9279033 36.0114083, -78.92777580000001 36.0114078, -78.9277763 36.0113097, -78.9279039 36.0113102, -78.9279033 36.0114083))",POINT (-78.9278398 36.011359),124.8,1343.1
,43,765582431,,yes,,,"POLYGON ((-78.9352346 36.0071634, -78.9353627 36.00689, -78.9351798 36.0068206, -78.9351631 36.0068142, -78.9351463 36.0068079, -78.9351163 36.0067965, -78.935119 36.0067763, -78.93484239999999 36.0067296, -78.93458889999999 36.0067065, -78.93458010000001 36.0067698, -78.9344985 36.0067624, -78.93447430000001 36.0069368, -78.9350603 36.0069907, -78.9350398 36.0070325, -78.93506960000001 36.007042, -78.9350384 36.0071057, -78.9352346 36.0071634))",POINT (-78.9349328 36.0068962),2098.1,22583.6
Schwartz-Butters Athletic Center,44,625303122,,yes,,,"POLYGON ((-78.9427536 35.9974209, -78.9422945 35.9980702, -78.9423321 35.9980877, -78.94232839999999 35.9980929, -78.942334 35.9980955, -78.9423104 35.9981268, -78.942328 35.998135, -78.94226999999999 35.998217, -78.94225230000001 35.9982088, -78.9422316 35.9982405, -78.94222600000001 35.9982379, -78.94222240000001 35.998243, -78.942183 35.9982245, -78.94218549999999 35.998221, -78.94217759999999 35.9982174, -78.9421751 35.9982209, -78.9421353 35.9982023, -78.9421376 35.998199, -78.9421296 35.9981952, -78.9421273 35.9981985, -78.9420865 35.9981795, -78.9420902 35.9981742, -78.9420851 35.9981718, -78.9421081 35.9981393, -78.94209789999999 35.9981345, -78.9421548 35.998054, -78.9421596 35.9980562, -78.9421682 35.998044, -78.9421729 35.9980462, -78.94218739999999 35.9980257, -78.94219339999999 35.9980285, -78.9421961 35.9980247, -78.942235 35.9980428, -78.942319 35.9979241, -78.9426902 35.9973989, -78.9426952 35.9973937, -78.9427536 35.9974209))",POINT (-78.94238350000001 35.9978893),842.9,9073.4
,45,75538317,,yes,,,"POLYGON ((-78.9143594 36.0128801, -78.91435869999999 36.0128922, -78.9143735 36.0128928, -78.9143713 36.0129318, -78.9143565 36.0129313, -78.9143546 36.0129647, -78.91420069999999 36.012959, -78.91420549999999 36.0128744, -78.9143594 36.0128801))",POINT (-78.9142837 36.0129192),135.9,1462.9
God's Tabernacle Of Praise,46,340784674,,yes,place_of_worship,,"POLYGON ((-78.91856129999999 35.9962254, -78.9183197 35.9961831, -78.91835330000001 35.9960578, -78.9184705 35.9960783, -78.918464 35.9961022, -78.9185884 35.996124, -78.91856129999999 35.9962254))",POINT (-78.9184494 35.996146),286.7,3086.3
,47,580646690,,apartments,,,"POLYGON ((-78.9509886 36.0103085, -78.9509892 36.0100082, -78.9508072 36.0100079, -78.95080660000001 36.0103083, -78.950913 36.0103084, -78.9509886 36.0103085))",POINT (-78.9508979 36.0101582),546.1,5878.4
,48,343227545,,house,,,"POLYGON ((-78.9320364 35.9961691, -78.9319038 35.9961033, -78.9320488 35.9959121, -78.9321327 35.9959538, -78.9320288 35.9960908, -78.93207750000001 35.996115, -78.9320364 35.9961691))",POINT (-78.9320203 35.9960428),257.9,2776.4
,49,75198553,,yes,,,"POLYGON ((-78.9173134 36.0125193, -78.9171541 36.012512, -78.91716049999999 36.0124198, -78.9173199 36.012427, -78.9173134 36.0125193))",POINT (-78.917237 36.0124695),147.4,1586.2
,50,820305620,,yes,,,"POLYGON ((-78.920114 35.990304, -78.920114 35.990399, -78.920288 35.990399, -78.920288 35.990304, -78.920114 35.990304))",POINT (-78.92020100000001 35.9903515),164.9,1774.4
,51,312445371,,detached,,,"POLYGON ((-78.9169488 35.9999459, -78.9168359 35.9999389, -78.9168251 36.0000541, -78.916938 36.0000611, -78.9169488 35.9999459))",POINT (-78.916887 36),130.1,1400.7
,52,556296736,,yes,,,"POLYGON ((-78.92556949999999 35.9916544, -78.9255722 35.9915775, -78.92566859999999 35.9915797, -78.92566600000001 35.9916565, -78.92566309999999 35.9917403, -78.9255667 35.9917381, -78.9255263 35.9917372, -78.92552910000001 35.9916535, -78.92556949999999 35.9916544))",POINT (-78.9256051 35.9916655),188.5,2028.6
,53,374575356,,detached,,,"POLYGON ((-78.9380785 36.0116013, -78.937905 36.011602, -78.9379045 36.0115166, -78.938078 36.0115159, -78.9380785 36.0116013))",POINT (-78.9379915 36.0115589),147.4,1586.9
,54,248055279,,yes,,,"POLYGON ((-78.9283904 36.0093819, -78.9283879 36.0094006, -78.92836370000001 36.0093985, -78.9283662 36.0093798, -78.9283904 36.0093819))",POINT (-78.928377 36.0093902),4.7,50.4
,55,556355867,,yes,,,"POLYGON ((-78.9238112 35.9911348, -78.9237361 35.9912032, -78.9235912 35.991099, -78.92366629999999 35.9910306, -78.9238112 35.9911348))",POINT (-78.9237012 35.9911169),178.4,1920.7
,56,556355825,,yes,,,"POLYGON ((-78.92339990000001 35.9915234, -78.923327 35.9914751, -78.92326730000001 35.9915339, -78.9231542 35.9914588, -78.9232605 35.991354, -78.92337430000001 35.9914296, -78.9234464 35.9914775, -78.92339990000001 35.9915234))",POINT (-78.9232909 35.9914511),255.1,2745.7
,57,312444312,,detached,,,"POLYGON ((-78.9170032 35.9980541, -78.9168289 35.998052, -78.916832 35.9978849, -78.9170063 35.997887, -78.9170032 35.9980541))",POINT (-78.9169176 35.9979695),291.3,3135.6
,58,487677394,,yes,,,"POLYGON ((-78.9137006 35.9913245, -78.9136345 35.9913237, -78.9136353 35.9912794, -78.91370139999999 35.9912802, -78.9137006 35.9913245))",POINT (-78.91366789999999 35.991302),29.2,313.9
,59,32685432,,,parking,,"POLYGON ((-78.9468782 36.0015756, -78.94673229999999 36.0014923, -78.9466207 36.0017006, -78.9465349 36.0019367, -78.9465177 36.0021519, -78.94660349999999 36.0021866, -78.946698 36.0020686, -78.9467065 36.0019436, -78.94674089999999 36.0018186, -78.94679240000001 36.0017006, -78.9468782 36.0015756))",POINT (-78.94666839999999 36.0018381),1068.4,11499.8
,60,549556714,,yes,,,"POLYGON ((-78.9514386 36.0096026, -78.95138849999999 36.0095366, -78.9513965 36.0095327, -78.9512749 36.0093725, -78.951267 36.0093764, -78.951216 36.0093092, -78.9513292 36.009253, -78.9513802 36.0093202, -78.9513554 36.0093325, -78.9514769 36.0094927, -78.9515018 36.0094804, -78.9515518 36.0095464, -78.9514386 36.0096026))",POINT (-78.95137990000001 36.0094296),384.5,4139.2
Bivins Parking Lot,61,28265015,,,parking,,"POLYGON ((-78.9176349 36.0095633, -78.9173973 36.0095839, -78.9173629 36.0095773, -78.9173454 36.0095552, -78.9173436 36.0095151, -78.9173323 36.0094965, -78.91730819999999 36.0094963, -78.9173073 36.0094662, -78.91732450000001 36.0093733, -78.917326 36.0092571, -78.9173047 36.0091328, -78.9173514 36.0091448, -78.917526 36.0091377, -78.917618 36.0091339, -78.9176255 36.0093739, -78.9176349 36.0095633))",POINT (-78.9174737 36.0093563),1318.3,14190.5
,62,340377199,,apartments,,,"POLYGON ((-78.9227624 35.995206, -78.922648 35.995193, -78.9226816 35.9950005, -78.92279600000001 35.9950136, -78.9227624 35.995206))",POINT (-78.92272199999999 35.9951033),225.4,2426.1
,63,597513347,,yes,,,"POLYGON ((-78.9186965 35.991408, -78.91871089999999 35.9913546, -78.9186917 35.9913512, -78.918719 35.9912499, -78.9186006 35.991229, -78.9185722 35.9913345, -78.9185938 35.9913383, -78.9185805 35.9913875, -78.9186965 35.991408))",POINT (-78.9186457 35.9913178),191.3,2059.2
,64,105745524,,yes,,,"POLYGON ((-78.9375266 36.0128089, -78.937487 36.0128096, -78.9374859 36.0127661, -78.93752550000001 36.0127654, -78.9375266 36.0128089))",POINT (-78.9375062 36.0127875),17.0,182.8
,65,45747708,,yes,,,"POLYGON ((-78.93122990000001 36.0108901, -78.9312157 36.0108695, -78.931212 36.0108711, -78.931155 36.0107884, -78.9312244 36.0107572, -78.9312822 36.0108412, -78.9312805 36.010842, -78.93129380000001 36.0108613, -78.93122990000001 36.0108901))",POINT (-78.931225 36.0108237),91.7,987.2
,66,446205635,,,parking,,"POLYGON ((-78.91817 35.9958836, -78.9177418 35.9957747, -78.91732039999999 35.9958634, -78.91732380000001 35.9958733, -78.9171298 35.9959165, -78.9170728 35.9959232, -78.9169948 35.9959464, -78.91694939999999 35.9959848, -78.9169294 35.9961951, -78.91689580000001 35.9963521, -78.91701519999999 35.9963643, -78.9171319 35.9963748, -78.91713230000001 35.9965841, -78.91734030000001 35.9965821, -78.91733259999999 35.9963799, -78.9174585 35.9963617, -78.91757990000001 35.9963214, -78.9176774 35.9962647, -78.9177562 35.9961821, -78.917811 35.9960775, -78.9178481 35.9959722, -78.91811199999999 35.9960373, -78.91817 35.9958836))",POINT (-78.9174288 35.9961096),5145.1,55380.8
,67,503612102,,yes,,,"POLYGON ((-78.92977569999999 36.0089018, -78.9297162 36.0089622, -78.92966370000001 36.0089284, -78.92972330000001 36.008868, -78.92977569999999 36.0089018))",POINT (-78.92971970000001 36.0089151),52.0,559.8
,68,405836140,,yes,,,"POLYGON ((-78.91367630000001 35.9950697, -78.9135941 35.9950719, -78.9135902 35.9949713, -78.9136723 35.9949691, -78.91367630000001 35.9950697))",POINT (-78.91363320000001 35.9950205),82.6,889.2
,69,312444310,,detached,,,"POLYGON ((-78.9166175 35.9980514, -78.9164667 35.9980501, -78.9164687 35.9978838, -78.9166195 35.997885, -78.9166175 35.9980514))",POINT (-78.9165431 35.9979676),251.0,2701.2
,70,45747722,,yes,,,"POLYGON ((-78.930932 36.0109898, -78.9309184 36.0109992, -78.93092969999999 36.01101, -78.93087869999999 36.011045, -78.9308657 36.0110326, -78.9308511 36.0110427, -78.9307566 36.0109526, -78.93079059999999 36.0109293, -78.93081069999999 36.0109484, -78.93085600000001 36.0109173, -78.930932 36.0109898))",POINT (-78.93085120000001 36.010981),119.4,1285.1
Branson Hall,71,27407380,,school,,,"POLYGON ((-78.91654990000001 36.0095986, -78.91653239999999 36.0093066, -78.91646900000001 36.0093091, -78.9163872 36.0093123, -78.9164047 36.0096043, -78.91654990000001 36.0095986))",POINT (-78.9164686 36.0094555),423.5,4558.6
,72,405883206,,yes,,,"POLYGON ((-78.91567879999999 35.9938096, -78.9156761 35.9938961, -78.9155768 35.9938941, -78.9155796 35.9938076, -78.91567879999999 35.9938096))",POINT (-78.9156278 35.9938519),86.0,925.4
,73,708172525,,shed,,,"POLYGON ((-78.91948069999999 35.9951199, -78.91949169999999 35.9950918, -78.9194542 35.9950822, -78.9194432 35.9951103, -78.91948069999999 35.9951199))",POINT (-78.9194674 35.9951011),11.8,126.6
,74,556296780,,yes,,,"POLYGON ((-78.93269239999999 35.9915489, -78.9325666 35.991548, -78.9325681 35.9914202, -78.9326939 35.9914211, -78.93269239999999 35.9915489))",POINT (-78.93263020000001 35.9914845),161.2,1735.0
,75,556355847,,yes,,,"POLYGON ((-78.9248948 35.9899585, -78.9248264 35.9899303, -78.92485929999999 35.989878, -78.9249277 35.9899062, -78.9248948 35.9899585))",POINT (-78.9248771 35.9899183),44.8,482.4
,76,27331182,,commercial,,,"POLYGON ((-78.9359178 36.0125027, -78.9347685 36.0114418, -78.9351656 36.0111127, -78.9358991 36.0117815, -78.93632049999999 36.0114814, -78.9361737 36.011366, -78.9366363 36.0110428, -78.9367122 36.0109898, -78.9367484 36.011116, -78.9367652 36.0113343, -78.9367568 36.0114248, -78.9367372 36.0115933, -78.9366952 36.0117573, -78.93665470000001 36.011806, -78.9365303 36.0117064, -78.93612229999999 36.0119968, -78.9363541 36.0121758, -78.9359178 36.0125027))",POINT (-78.93584250000001 36.0117163),12206.1,131385.3
,77,556355856,,yes,,,"POLYGON ((-78.92466949999999 35.9914657, -78.9247616 35.9915312, -78.92462620000001 35.991656, -78.92453399999999 35.9915905, -78.92466949999999 35.9914657))",POINT (-78.9246478 35.9915609),203.6,2191.5
,78,374575388,,detached,,,"POLYGON ((-78.9424966 36.0122044, -78.9423907 36.0122048, -78.9423903 36.0121252, -78.9424961 36.0121248, -78.9424966 36.0122044))",POINT (-78.9424434 36.0121648),84.5,909.8
The Ark,79,27466294,,yes,,,"POLYGON ((-78.9136932 36.0072162, -78.91369829999999 36.0070994, -78.9133676 36.0070899, -78.91336250000001 36.0072067, -78.9136932 36.0072162))",POINT (-78.9135304 36.0071531),386.4,4159.5
,80,75198581,,yes,,,"POLYGON ((-78.91686369999999 36.0121081, -78.9167324 36.0121022, -78.9167394 36.0119997, -78.9168707 36.0120056, -78.9168686 36.0120368, -78.9168887 36.0120377, -78.91688600000001 36.0120775, -78.9168659 36.0120766, -78.91686369999999 36.0121081))",POINT (-78.91680580000001 36.0120541),142.9,1537.8
Ar-Razzaq Islamic Center,81,312080605,,yes,place_of_worship,,"POLYGON ((-78.9156456 35.9967288, -78.9154257 35.9967418, -78.9154364 35.9965584, -78.9156483 35.996553, -78.9156456 35.9967288))",POINT (-78.91553829999999 35.9966461),387.3,4169.3
,82,45745065,,yes,,,"POLYGON ((-78.9320182 36.0121595, -78.9317451 36.0123814, -78.9318636 36.0124768, -78.9317377 36.0125791, -78.9317193 36.0125643, -78.9314023 36.012309, -78.9313868 36.0122965, -78.9317858 36.0119724, -78.9320182 36.0121595))",POINT (-78.93170790000001 36.012263),1740.3,18732.4
,83,405830266,,yes,,,"POLYGON ((-78.91617340000001 35.9924976, -78.9160179 35.9924956, -78.9160184 35.9924715, -78.91599309999999 35.9924712, -78.9159946 35.9923913, -78.9160203 35.9923916, -78.9160207 35.9923675, -78.9161759 35.9923694, -78.91617340000001 35.9924976))",POINT (-78.91608859999999 35.9924324),218.5,2351.9
,84,549556752,,yes,,,"POLYGON ((-78.950979 36.0081004, -78.9509681 36.0081142, -78.9508632 36.0080595, -78.9508742 36.0080458, -78.9509092 36.0080018, -78.95101409999999 36.0080565, -78.950979 36.0081004))",POINT (-78.9509386 36.008058),85.3,918.2
,85,405883231,,yes,,,"POLYGON ((-78.91523119999999 35.9924848, -78.9151191 35.9924809, -78.9151241 35.9923875, -78.9152362 35.9923915, -78.91523119999999 35.9924848))",POINT (-78.91517760000001 35.9924362),104.7,1127.1
,86,340377214,,detached,,,"POLYGON ((-78.92185240000001 35.9947054, -78.9216478 35.994689, -78.9216584 35.9946017, -78.9218631 35.994618, -78.92185240000001 35.9947054))",POINT (-78.9217554 35.9946535),180.7,1944.8
