name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
East 6th Street,0,5591077,1,1991,1,19.04423821,1,30,,residential,6,"LINESTRING (-111.9304264 33.4231268, -111.930412 33.4231839, -111.9304005 33.4232277, -111.9303882 33.423295)",walk;auto;bike,1,0,,
East 6th Street,1,5591077,1991,1,1,19.04423821,1,30,,residential,6,"LINESTRING (-111.9303882 33.423295, -111.9304005 33.4232277, -111.930412 33.4231839, -111.9304264 33.4231268)",walk;auto;bike,1,0,,
East 6th Street,2,5591077,1991,2,1,184.2463407,1,30,,residential,6,"LINESTRING (-111.9303882 33.423295, -111.9303108 33.4236887, -111.9302973 33.4237531, -111.9302813 33.4238045, -111.930243 33.4238667, -111.9302129 33.4238974, -111.9301639 33.4239305, -111.9301123 33.4239534, -111.929686 33.4241011, -111.929663 33.424109, -111.9292198 33.4242567, -111.9290798 33.4242989)",walk;auto;bike,1,0,,
East 6th Street,3,5591077,2,1991,1,184.2463407,1,30,,residential,6,"LINESTRING (-111.9290798 33.4242989, -111.9292198 33.4242567, -111.929663 33.424109, -111.929686 33.4241011, -111.9301123 33.4239534, -111.9301639 33.4239305, -111.9302129 33.4238974, -111.930243 33.4238667, -111.9302813 33.4238045, -111.9302973 33.4237531, -111.9303108 33.4236887, -111.9303882 33.423295)",walk;auto;bike,1,0,,
West 6th Street,4,5591085,417,2116,1,51.80434671,1,40,,residential,6,"LINESTRING (-111.9412665 33.4243385, -111.9407083 33.4243409)",walk;auto;bike,1,0,,
West 6th Street,5,5591085,2116,417,1,51.80434671,1,40,,residential,6,"LINESTRING (-111.9407083 33.4243409, -111.9412665 33.4243385)",walk;auto;bike,1,0,,
West 6th Street,6,5591085,2116,2366,1,58.4400327,1,40,,residential,6,"LINESTRING (-111.9407083 33.4243409, -111.9400786 33.4243437)",walk;auto;bike,1,0,,
West 6th Street,7,5591085,2366,2116,1,58.4400327,1,40,,residential,6,"LINESTRING (-111.9400786 33.4243437, -111.9407083 33.4243409)",walk;auto;bike,1,0,,
East 6th Street,8,5591100,331,2068,1,7.657979826,1,40,,residential,6,"LINESTRING (-111.9376334 33.4243567, -111.9375509 33.4243581)",walk;auto;bike,1,0,,
East 6th Street,9,5591100,2068,331,1,7.657979826,1,40,,residential,6,"LINESTRING (-111.9375509 33.4243581, -111.9376334 33.4243567)",walk;auto;bike,1,0,,
East 6th Street,10,5591100,2068,2064,1,17.89278234,1,40,,residential,6,"LINESTRING (-111.9375509 33.4243581, -111.9373581 33.4243583)",walk;auto;bike,1,0,,
East 6th Street,11,5591100,2064,2068,1,17.89278234,1,40,,residential,6,"LINESTRING (-111.9373581 33.4243583, -111.9375509 33.4243581)",walk;auto;bike,1,0,,
East 6th Street,12,5591100,2064,1676,1,55.76646796,1,40,,residential,6,"LINESTRING (-111.9373581 33.4243583, -111.9367572 33.424359)",walk;auto;bike,1,0,,
East 6th Street,13,5591100,1676,2064,1,55.76646796,1,40,,residential,6,"LINESTRING (-111.9367572 33.424359, -111.9373581 33.4243583)",walk;auto;bike,1,0,,
East 6th Street,14,5591100,1676,6,1,8.463806439,1,40,,residential,6,"LINESTRING (-111.9367572 33.424359, -111.936666 33.4243591)",walk;auto;bike,1,0,,
East 6th Street,15,5591100,6,1676,1,8.463806439,1,40,,residential,6,"LINESTRING (-111.936666 33.4243591, -111.9367572 33.424359)",walk;auto;bike,1,0,,
East 6th Street,16,5591100,6,1675,1,9.79113526,1,40,,residential,6,"LINESTRING (-111.936666 33.4243591, -111.9365605 33.4243597)",walk;auto;bike,1,0,,
East 6th Street,17,5591100,1675,6,1,9.79113526,1,40,,residential,6,"LINESTRING (-111.9365605 33.4243597, -111.936666 33.4243591)",walk;auto;bike,1,0,,
East 6th Street,18,5591100,1675,1127,1,30.32014811,1,40,,residential,6,"LINESTRING (-111.9365605 33.4243597, -111.9362338 33.4243617)",walk;auto;bike,1,0,,
East 6th Street,19,5591100,1127,1675,1,30.32014811,1,40,,residential,6,"LINESTRING (-111.9362338 33.4243617, -111.9365605 33.4243597)",walk;auto;bike,1,0,,
East 6th Street,20,5591100,1127,2149,1,35.05323076,1,40,,residential,6,"LINESTRING (-111.9362338 33.4243617, -111.9358561 33.4243639)",walk;auto;bike,1,0,,
East 6th Street,21,5591100,2149,1127,1,35.05323076,1,40,,residential,6,"LINESTRING (-111.9358561 33.4243639, -111.9362338 33.4243617)",walk;auto;bike,1,0,,
East 6th Street,22,5591100,2149,1133,1,32.32475832,1,40,,residential,6,"LINESTRING (-111.9358561 33.4243639, -111.9355078 33.424366)",walk;auto;bike,1,0,,
East 6th Street,23,5591100,1133,2149,1,32.32475832,1,40,,residential,6,"LINESTRING (-111.9355078 33.424366, -111.9358561 33.4243639)",walk;auto;bike,1,0,,
East 6th Street,24,5591100,1133,2154,1,10.83782252,1,40,,residential,6,"LINESTRING (-111.9355078 33.424366, -111.9353948 33.4243414)",walk;auto;bike,1,0,,
East 6th Street,25,5591100,2154,1133,1,10.83782252,1,40,,residential,6,"LINESTRING (-111.9353948 33.4243414, -111.9355078 33.424366)",walk;auto;bike,1,0,,
East 6th Street,26,5591100,2154,1283,1,27.76120227,1,40,,residential,6,"LINESTRING (-111.9353948 33.4243414, -111.9353091 33.4243324, -111.9350964 33.4243366)",walk;auto;bike,1,0,,
East 6th Street,27,5591100,1283,2154,1,27.76120227,1,40,,residential,6,"LINESTRING (-111.9350964 33.4243366, -111.9353091 33.4243324, -111.9353948 33.4243414)",walk;auto;bike,1,0,,
East 6th Street,28,5591100,1283,66,1,10.72126579,1,40,,residential,6,"LINESTRING (-111.9350964 33.4243366, -111.9349809 33.4243346)",walk;auto;bike,1,0,,
East 6th Street,29,5591100,66,1283,1,10.72126579,1,40,,residential,6,"LINESTRING (-111.9349809 33.4243346, -111.9350964 33.4243366)",walk;auto;bike,1,0,,
South Maple Avenue,30,5591429,7,2252,1,67.3372226,1,30,,residential,6,"LINESTRING (-111.9412608 33.4219305, -111.9412432 33.4213251)",walk;auto;bike,1,0,,
South Maple Avenue,31,5591429,2252,7,1,67.3372226,1,30,,residential,6,"LINESTRING (-111.9412432 33.4213251, -111.9412608 33.4219305)",walk;auto;bike,1,0,,
South Maple Avenue,32,5591429,2252,2260,1,4.138491423,1,30,,residential,6,"LINESTRING (-111.9412432 33.4213251, -111.9412418 33.4212879)",walk;auto;bike,1,0,,
South Maple Avenue,33,5591429,2260,2252,1,4.138491423,1,30,,residential,6,"LINESTRING (-111.9412418 33.4212879, -111.9412432 33.4213251)",walk;auto;bike,1,0,,
South Maple Avenue,34,5591429,2260,152,1,6.483966194,1,30,,residential,6,"LINESTRING (-111.9412418 33.4212879, -111.9412404 33.4212296)",walk;auto;bike,1,0,,
South Maple Avenue,35,5591429,152,2260,1,6.483966194,1,30,,residential,6,"LINESTRING (-111.9412404 33.4212296, -111.9412418 33.4212879)",walk;auto;bike,1,0,,
South Maple Avenue,36,5591429,152,2235,1,3.313933721,1,30,,residential,6,"LINESTRING (-111.9412404 33.4212296, -111.9412399 33.4211998)",walk;auto;bike,1,0,,
South Maple Avenue,37,5591429,2235,152,1,3.313933721,1,30,,residential,6,"LINESTRING (-111.9412399 33.4211998, -111.9412404 33.4212296)",walk;auto;bike,1,0,,
South Maple Avenue,38,5591429,2235,2234,1,75.34019394,1,30,,residential,6,"LINESTRING (-111.9412399 33.4211998, -111.9412309 33.4205714, -111.94123 33.4205223)",walk;auto;bike,1,0,,
South Maple Avenue,39,5591429,2234,2235,1,75.34019394,1,30,,residential,6,"LINESTRING (-111.94123 33.4205223, -111.9412309 33.4205714, -111.9412399 33.4211998)",walk;auto;bike,1,0,,
South Ash Avenue,40,5594960,12,13,1,124.8944683,1,30,,residential,6,"LINESTRING (-111.94234 33.4136148, -111.942349 33.4142597, -111.9423597 33.4144744, -111.9423738 33.4146487, -111.9423885 33.4146873, -111.9424188 33.4147283)",walk;auto;bike,1,0,,
South Ash Avenue,41,5594960,13,12,1,124.8944683,1,30,,residential,6,"LINESTRING (-111.9424188 33.4147283, -111.9423885 33.4146873, -111.9423738 33.4146487, -111.9423597 33.4144744, -111.942349 33.4142597, -111.94234 33.4136148)",walk;auto;bike,1,0,,
South Ash Avenue,42,5594960,13,2187,1,118.2256565,1,30,,residential,6,"LINESTRING (-111.9424188 33.4147283, -111.9424388 33.4147724, -111.9424462 33.414825, -111.9424521 33.4157344, -111.9424522 33.4157881)",walk;auto;bike,1,0,,
South Ash Avenue,43,5594960,2187,13,1,118.2256565,1,30,,residential,6,"LINESTRING (-111.9424522 33.4157881, -111.9424521 33.4157344, -111.9424462 33.414825, -111.9424388 33.4147724, -111.9424188 33.4147283)",walk;auto;bike,1,0,,
South Ash Avenue,44,5594960,2187,2185,1,21.12705441,1,30,,residential,6,"LINESTRING (-111.9424522 33.4157881, -111.9424525 33.4159781)",walk;auto;bike,1,0,,
South Ash Avenue,45,5594960,2185,2187,1,21.12705441,1,30,,residential,6,"LINESTRING (-111.9424525 33.4159781, -111.9424522 33.4157881)",walk;auto;bike,1,0,,
South Ash Avenue,46,5594960,2185,2266,1,20.58220198,1,30,,residential,6,"LINESTRING (-111.9424525 33.4159781, -111.9424526 33.4160145, -111.9424528 33.4161632)",walk;auto;bike,1,0,,
South Ash Avenue,47,5594960,2266,2185,1,20.58220198,1,30,,residential,6,"LINESTRING (-111.9424528 33.4161632, -111.9424526 33.4160145, -111.9424525 33.4159781)",walk;auto;bike,1,0,,
South Ash Avenue,48,5594960,2266,14,1,3.024502004,1,30,,residential,6,"LINESTRING (-111.9424528 33.4161632, -111.9424528 33.4161904)",walk;auto;bike,1,0,,
South Ash Avenue,49,5594960,14,2266,1,3.024502004,1,30,,residential,6,"LINESTRING (-111.9424528 33.4161904, -111.9424528 33.4161632)",walk;auto;bike,1,0,,
South Ash Avenue,50,5594960,14,2118,1,79.26026594,1,30,,residential,6,"LINESTRING (-111.9424528 33.4161904, -111.9424497 33.4169032)",walk;auto;bike,1,0,,
South Ash Avenue,51,5594960,2118,14,1,79.26026594,1,30,,residential,6,"LINESTRING (-111.9424497 33.4169032, -111.9424528 33.4161904)",walk;auto;bike,1,0,,
South Ash Avenue,52,5594960,2118,15,1,79.51627732,1,30,,residential,6,"LINESTRING (-111.9424497 33.4169032, -111.9424492 33.4170136, -111.9424525 33.4176183)",walk;auto;bike,1,0,,
South Ash Avenue,53,5594960,15,2118,1,79.51627732,1,30,,residential,6,"LINESTRING (-111.9424525 33.4176183, -111.9424492 33.4170136, -111.9424497 33.4169032)",walk;auto;bike,1,0,,
South Ash Avenue,54,5594960,15,2120,1,9.129108195,1,30,,residential,6,"LINESTRING (-111.9424525 33.4176183, -111.9424524 33.4177004)",walk;auto;bike,1,0,,
South Ash Avenue,55,5594960,2120,15,1,9.129108195,1,30,,residential,6,"LINESTRING (-111.9424524 33.4177004, -111.9424525 33.4176183)",walk;auto;bike,1,0,,
South Ash Avenue,56,5594960,2120,2189,1,78.11482292,1,30,,residential,6,"LINESTRING (-111.9424524 33.4177004, -111.9424519 33.4183184, -111.9424528 33.4184029)",walk;auto;bike,1,0,,
South Ash Avenue,57,5594960,2189,2120,1,78.11482292,1,30,,residential,6,"LINESTRING (-111.9424528 33.4184029, -111.9424519 33.4183184, -111.9424524 33.4177004)",walk;auto;bike,1,0,,
South Ash Avenue,58,5594960,2189,16,1,73.40134877,1,30,,residential,6,"LINESTRING (-111.9424528 33.4184029, -111.9424582 33.4189409, -111.9424489 33.4189802, -111.9424268 33.4190138, -111.9423945 33.4190482)",walk;auto;bike,1,0,,
South Ash Avenue,59,5594960,16,2189,1,73.40134877,1,30,,residential,6,"LINESTRING (-111.9423945 33.4190482, -111.9424268 33.4190138, -111.9424489 33.4189802, -111.9424582 33.4189409, -111.9424528 33.4184029)",walk;auto;bike,1,0,,
South Ash Avenue,60,5594960,16,462,1,63.18988064,1,30,,residential,6,"LINESTRING (-111.9423945 33.4190482, -111.9423684 33.4190899, -111.9423603 33.4191344, -111.9423658 33.4196106)",walk;auto;bike,1,0,,
South Ash Avenue,61,5594960,462,16,1,63.18988064,1,30,,residential,6,"LINESTRING (-111.9423658 33.4196106, -111.9423603 33.4191344, -111.9423684 33.4190899, -111.9423945 33.4190482)",walk;auto;bike,1,0,,
South Ash Avenue,62,5594960,462,2236,1,91.26089963,1,30,,residential,6,"LINESTRING (-111.9423658 33.4196106, -111.942368 33.4197262, -111.9423734 33.4204313)",walk;auto;bike,1,0,,
South Ash Avenue,63,5594960,2236,462,1,91.26089963,1,30,,residential,6,"LINESTRING (-111.9423734 33.4204313, -111.942368 33.4197262, -111.9423658 33.4196106)",walk;auto;bike,1,0,,
South Terrace Road,64,5600278,26,2277,1,41.98805253,1,30,,residential,6,"LINESTRING (-111.9209653 33.4128775, -111.9209545 33.4125)",walk;auto;bike,1,0,,
South Terrace Road,65,5600278,2277,26,1,41.98805253,1,30,,residential,6,"LINESTRING (-111.9209545 33.4125, -111.9209653 33.4128775)",walk;auto;bike,1,0,,
East Apache Boulevard,66,5602753,2374,242,1,8.710508219,2,80,,primary,3,"LINESTRING (-111.9395884 33.4159654, -111.9395362 33.4159003)",walk;auto;bike,0,0,,
East Apache Boulevard,67,5602753,242,80,1,159.7808483,2,80,,primary,3,"LINESTRING (-111.9395362 33.4159003, -111.9394011 33.4157327, -111.9392425 33.41555, -111.9389322 33.4153003, -111.9388168 33.4152112, -111.9386707 33.4151129, -111.9383 33.4149256)",walk;auto;bike,0,0,,
East Apache Boulevard,68,5602753,80,28,1,92.29612421,2,80,,primary,3,"LINESTRING (-111.9383 33.4149256, -111.938104 33.4148441, -111.937825 33.4147525, -111.9375837 33.4146896, -111.9373669 33.4146466)",walk;auto;bike,0,0,,
East Apache Boulevard,69,5602753,28,498,1,32.33422361,2,80,,primary,3,"LINESTRING (-111.9373669 33.4146466, -111.9370926 33.4146142, -111.9370216 33.4146084)",walk;auto;bike,0,0,,
West 4th Street,72,5603481,2368,32,1,65.00036567,1,40,,residential,6,"LINESTRING (-111.9400776 33.4264624, -111.940778 33.4264585)",walk;auto;bike,1,0,,
West 4th Street,73,5603481,32,2368,1,65.00036567,1,40,,residential,6,"LINESTRING (-111.940778 33.4264585, -111.9400776 33.4264624)",walk;auto;bike,1,0,,
South Mill Avenue,74,5607328,2372,2008,1,74.11901147,3,48,,primary,3,"LINESTRING (-111.9400803 33.4219289, -111.9400874 33.4217822, -111.9400779 33.4214219, -111.9400726 33.4212626)",walk;auto;bike,0,0,,
South Mill Avenue,75,5607328,2008,2005,1,37.95445839,3,48,,primary,3,"LINESTRING (-111.9400726 33.4212626, -111.9400612 33.4209214)",walk;auto;bike,0,0,,
South Mill Avenue,76,5607328,2005,2380,1,47.58654734,3,48,,primary,3,"LINESTRING (-111.9400612 33.4209214, -111.9400495 33.4205725, -111.9400474 33.4204936)",walk;auto;bike,0,0,,
West 10th Street,77,5608313,2379,2062,1,40.22914101,1,30,,residential,6,"LINESTRING (-111.940028 33.4190552, -111.9401135 33.419054, -111.9403101 33.4190557, -111.9404614 33.4190531)",walk;auto;bike,1,0,,
West 10th Street,78,5608313,2062,2379,1,40.22914101,1,30,,residential,6,"LINESTRING (-111.9404614 33.4190531, -111.9403101 33.4190557, -111.9401135 33.419054, -111.940028 33.4190552)",walk;auto;bike,1,0,,
West 10th Street,79,5608313,2062,2050,1,2.469384916,1,30,,residential,6,"LINESTRING (-111.9404614 33.4190531, -111.940488 33.4190526)",walk;auto;bike,1,0,,
West 10th Street,80,5608313,2050,2062,1,2.469384916,1,30,,residential,6,"LINESTRING (-111.940488 33.4190526, -111.9404614 33.4190531)",walk;auto;bike,1,0,,
West 10th Street,81,5608313,2050,141,1,10.14638618,1,30,,residential,6,"LINESTRING (-111.940488 33.4190526, -111.9405973 33.4190507)",walk;auto;bike,1,0,,
West 10th Street,82,5608313,141,2050,1,10.14638618,1,30,,residential,6,"LINESTRING (-111.9405973 33.4190507, -111.940488 33.4190526)",walk;auto;bike,1,0,,
West 10th Street,83,5608313,141,8,1,59.41747876,1,30,,residential,6,"LINESTRING (-111.9405973 33.4190507, -111.9412375 33.4190521)",walk;auto;bike,1,0,,
West 10th Street,84,5608313,8,141,1,59.41747876,1,30,,residential,6,"LINESTRING (-111.9412375 33.4190521, -111.9405973 33.4190507)",walk;auto;bike,1,0,,
West 10th Street,85,5608313,8,138,1,50.29415181,1,30,,residential,6,"LINESTRING (-111.9412375 33.4190521, -111.9417794 33.4190532)",walk;auto;bike,1,0,,
West 10th Street,86,5608313,138,8,1,50.29415181,1,30,,residential,6,"LINESTRING (-111.9417794 33.4190532, -111.9412375 33.4190521)",walk;auto;bike,1,0,,
West 10th Street,87,5608313,138,153,1,5.968967683,1,30,,residential,6,"LINESTRING (-111.9417794 33.4190532, -111.9418437 33.4190521)",walk;auto;bike,1,0,,
West 10th Street,88,5608313,153,138,1,5.968967683,1,30,,residential,6,"LINESTRING (-111.9418437 33.4190521, -111.9417794 33.4190532)",walk;auto;bike,1,0,,
West 10th Street,89,5608313,153,16,1,51.12185726,1,30,,residential,6,"LINESTRING (-111.9418437 33.4190521, -111.9423945 33.4190482)",walk;auto;bike,1,0,,
West 10th Street,90,5608313,16,153,1,51.12185726,1,30,,residential,6,"LINESTRING (-111.9423945 33.4190482, -111.9418437 33.4190521)",walk;auto;bike,1,0,,
West 10th Street,91,5608313,16,2278,1,150.9169176,1,30,,residential,6,"LINESTRING (-111.9423945 33.4190482, -111.9432482 33.4190383, -111.9433085 33.4190348, -111.9433719 33.4190264, -111.9434306 33.4190141, -111.9434766 33.4190015, -111.9435652 33.4189718, -111.9436258 33.4189528, -111.9436632 33.4189424, -111.9436854 33.4189363, -111.9437511 33.4189279, -111.9438168 33.4189228, -111.943884 33.4189205, -111.944 33.4189195)",walk;auto;bike,1,0,,
West 10th Street,92,5608313,2278,16,1,150.9169176,1,30,,residential,6,"LINESTRING (-111.944 33.4189195, -111.943884 33.4189205, -111.9438168 33.4189228, -111.9437511 33.4189279, -111.9436854 33.4189363, -111.9436632 33.4189424, -111.9436258 33.4189528, -111.9435652 33.4189718, -111.9434766 33.4190015, -111.9434306 33.4190141, -111.9433719 33.4190264, -111.9433085 33.4190348, -111.9432482 33.4190383, -111.9423945 33.4190482)",walk;auto;bike,1,0,,
West Hudson Lane,93,5611840,41,2131,1,52.77632617,1,30,,residential,6,"LINESTRING (-111.9398928 33.4136273, -111.9404614 33.4136244)",walk;auto;bike,1,0,,
West Hudson Lane,94,5611840,2131,41,1,52.77632617,1,30,,residential,6,"LINESTRING (-111.9404614 33.4136244, -111.9398928 33.4136273)",walk;auto;bike,1,0,,
West Hudson Lane,95,5611840,2131,1955,1,77.54948537,1,30,,residential,6,"LINESTRING (-111.9404614 33.4136244, -111.9412969 33.4136201)",walk;auto;bike,1,0,,
West Hudson Lane,96,5611840,1955,2131,1,77.54948537,1,30,,residential,6,"LINESTRING (-111.9412969 33.4136201, -111.9404614 33.4136244)",walk;auto;bike,1,0,,
West Hudson Lane,97,5611840,1955,1948,1,81.23429555,1,30,,residential,6,"LINESTRING (-111.9412969 33.4136201, -111.9421721 33.4136157)",walk;auto;bike,1,0,,
West Hudson Lane,98,5611840,1948,1955,1,81.23429555,1,30,,residential,6,"LINESTRING (-111.9421721 33.4136157, -111.9412969 33.4136201)",walk;auto;bike,1,0,,
West Hudson Lane,99,5611840,1948,12,1,15.58417789,1,30,,residential,6,"LINESTRING (-111.9421721 33.4136157, -111.94234 33.4136148)",walk;auto;bike,1,0,,
West Hudson Lane,100,5611840,12,1948,1,15.58417789,1,30,,residential,6,"LINESTRING (-111.94234 33.4136148, -111.9421721 33.4136157)",walk;auto;bike,1,0,,
West Hudson Lane,101,5611840,12,43,1,27.27509657,1,30,,residential,6,"LINESTRING (-111.94234 33.4136148, -111.9426338 33.4136098)",walk;auto;bike,1,0,,
West Hudson Lane,102,5611840,43,12,1,27.27509657,1,30,,residential,6,"LINESTRING (-111.9426338 33.4136098, -111.94234 33.4136148)",walk;auto;bike,1,0,,
South Rita Lane,103,5613884,44,2279,1,43.8675337,1,30,,residential,6,"LINESTRING (-111.9219906 33.4128945, -111.921994 33.4125)",walk;auto;bike,1,0,,
South Rita Lane,104,5613884,2279,44,1,43.8675337,1,30,,residential,6,"LINESTRING (-111.921994 33.4125, -111.9219906 33.4128945)",walk;auto;bike,1,0,,
East University Drive,105,5614812,2382,246,1,7.95359814,2,56,,secondary,4,"LINESTRING (-111.9381462 33.4218977, -111.9380605 33.4218977)",walk;auto;bike,0,0,,
East University Drive,106,5614812,246,306,1,120.9492356,2,56,,secondary,4,"LINESTRING (-111.9380605 33.4218977, -111.9367573 33.4219048)",walk;auto;bike,0,0,,
East University Drive,107,5614812,306,2373,1,8.79884787,2,56,,secondary,4,"LINESTRING (-111.9367573 33.4219048, -111.9366625 33.4219038)",walk;auto;bike,0,0,,
East University Drive,108,5614812,2373,307,1,9.253068795,2,56,,secondary,4,"LINESTRING (-111.9366625 33.4219038, -111.9365628 33.4219033)",walk;auto;bike,0,0,,
East University Drive,109,5614812,307,639,1,66.45012818,2,56,,secondary,4,"LINESTRING (-111.9365628 33.4219033, -111.9358468 33.4219032)",walk;auto;bike,0,0,,
East University Drive,110,5614812,639,640,1,18.11601235,2,56,,secondary,4,"LINESTRING (-111.9358468 33.4219032, -111.9356516 33.4219032)",walk;auto;bike,0,0,,
East University Drive,111,5614812,640,305,1,54.83610942,2,56,,secondary,4,"LINESTRING (-111.9356516 33.4219032, -111.9352555 33.4219032, -111.9350608 33.4218992)",walk;auto;bike,0,0,,
East University Drive,112,5614812,305,46,1,10.39177089,2,56,,secondary,4,"LINESTRING (-111.9350608 33.4218992, -111.9349659 33.4219488)",walk;auto;bike,0,0,,
East 3rd Street,113,5615753,329,1148,1,20.14725121,1,30,,unclassified,11,"LINESTRING (-111.9395019 33.4273825, -111.939719 33.4273828)",walk;auto;bike,1,0,,
East 3rd Street,114,5615753,1148,329,1,20.14725121,1,30,,unclassified,11,"LINESTRING (-111.939719 33.4273828, -111.9395019 33.4273825)",walk;auto;bike,1,0,,
East 3rd Street,115,5615753,1148,1686,1,11.2761817,1,30,,unclassified,11,"LINESTRING (-111.939719 33.4273828, -111.9398405 33.427384)",walk;auto;bike,1,0,,
East 3rd Street,116,5615753,1686,1148,1,11.2761817,1,30,,unclassified,11,"LINESTRING (-111.9398405 33.427384, -111.939719 33.4273828)",walk;auto;bike,1,0,,
East 3rd Street,117,5615753,1686,2369,1,11.39669171,1,30,,unclassified,11,"LINESTRING (-111.9398405 33.427384, -111.9398764 33.4273843, -111.9399633 33.4273851)",walk;auto;bike,1,0,,
East 3rd Street,118,5615753,2369,1686,1,11.39669171,1,30,,unclassified,11,"LINESTRING (-111.9399633 33.4273851, -111.9398764 33.4273843, -111.9398405 33.427384)",walk;auto;bike,1,0,,
East 5th Street,119,5619424,131,1485,1,11.91600278,1,48,,tertiary,5,"LINESTRING (-111.9394161 33.4254973, -111.9392877 33.4254971)",walk;auto;bike,1,0,,
East 5th Street,120,5619424,1485,131,1,11.91600278,1,48,,tertiary,5,"LINESTRING (-111.9392877 33.4254971, -111.9394161 33.4254973)",walk;auto;bike,1,0,,
East 5th Street,121,5619424,1485,1486,1,22.74620552,1,48,,tertiary,5,"LINESTRING (-111.9392877 33.4254971, -111.9390426 33.4254967)",walk;auto;bike,1,0,,
East 5th Street,122,5619424,1486,1485,1,22.74620552,1,48,,tertiary,5,"LINESTRING (-111.9390426 33.4254967, -111.9392877 33.4254971)",walk;auto;bike,1,0,,
East 5th Street,123,5619424,1486,1161,1,19.09899358,1,48,,tertiary,5,"LINESTRING (-111.9390426 33.4254967, -111.9388368 33.4254969)",walk;auto;bike,1,0,,
East 5th Street,124,5619424,1161,1486,1,19.09899358,1,48,,tertiary,5,"LINESTRING (-111.9388368 33.4254969, -111.9390426 33.4254967)",walk;auto;bike,1,0,,
East 5th Street,125,5619424,1161,2081,1,52.14654775,1,48,,tertiary,5,"LINESTRING (-111.9388368 33.4254969, -111.9382883 33.4254956, -111.9382749 33.4254956)",walk;auto;bike,1,0,,
East 5th Street,126,5619424,2081,1161,1,52.14654775,1,48,,tertiary,5,"LINESTRING (-111.9382749 33.4254956, -111.9382883 33.4254956, -111.9388368 33.4254969)",walk;auto;bike,1,0,,
East 5th Street,127,5619424,2081,464,1,10.57035345,1,48,,tertiary,5,"LINESTRING (-111.9382749 33.4254956, -111.938161 33.4254954)",walk;auto;bike,1,0,,
East 5th Street,128,5619424,464,2081,1,10.57035345,1,48,,tertiary,5,"LINESTRING (-111.938161 33.4254954, -111.9382749 33.4254956)",walk;auto;bike,1,0,,
East 5th Street,129,5619424,464,418,1,128.9886325,1,48,,tertiary,5,"LINESTRING (-111.938161 33.4254954, -111.9380281 33.4254952, -111.9367711 33.4254993)",walk;auto;bike,1,0,,
East 5th Street,130,5619424,418,464,1,128.9886325,1,48,,tertiary,5,"LINESTRING (-111.9367711 33.4254993, -111.9380281 33.4254952, -111.938161 33.4254954)",walk;auto;bike,1,0,,
East 5th Street,131,5619424,418,48,1,9.15972169,1,48,,tertiary,5,"LINESTRING (-111.9367711 33.4254993, -111.9366724 33.4254992)",walk;auto;bike,1,0,,
East 5th Street,132,5619424,48,418,1,9.15972169,1,48,,tertiary,5,"LINESTRING (-111.9366724 33.4254992, -111.9367711 33.4254993)",walk;auto;bike,1,0,,
South McAllister Avenue,133,5624529,626,33,1,170.3222164,1,40,,tertiary,5,"LINESTRING (-111.928844 33.4180457, -111.9288373 33.4178241, -111.9288318 33.4176416, -111.9288935 33.4173718, -111.9290271 33.4170735, -111.9292471 33.4167849, -111.9294043 33.4166443)",walk;auto;bike,1,0,,
South McAllister Avenue,134,5624529,33,626,1,170.3222164,1,40,,tertiary,5,"LINESTRING (-111.9294043 33.4166443, -111.9292471 33.4167849, -111.9290271 33.4170735, -111.9288935 33.4173718, -111.9288318 33.4176416, -111.9288373 33.4178241, -111.928844 33.4180457)",walk;auto;bike,1,0,,
East 14th Street,135,5627987,52,53,1,198.4599191,1,30,,residential,6,"LINESTRING (-111.9370709 33.4135303, -111.9350416 33.4135466, -111.9349328 33.4135475)",walk;auto;bike,1,0,,
East 14th Street,136,5627987,53,52,1,198.4599191,1,30,,residential,6,"LINESTRING (-111.9349328 33.4135475, -111.9350416 33.4135466, -111.9370709 33.4135303)",walk;auto;bike,1,0,,
South Packard Drive,137,5630444,2,1147,1,10.57048478,1,30,,unclassified,11,"LINESTRING (-111.9290798 33.4242989, -111.9291154 33.4243892)",walk;auto;bike,1,0,,
South Packard Drive,138,5630444,1147,2,1,10.57048478,1,30,,unclassified,11,"LINESTRING (-111.9291154 33.4243892, -111.9290798 33.4242989)",walk;auto;bike,1,0,,
South Packard Drive,139,5630444,1147,78,1,48.40646048,1,30,,unclassified,11,"LINESTRING (-111.9291154 33.4243892, -111.9292331 33.4246528, -111.9292598 33.4248052)",walk;auto;bike,1,0,,
South Packard Drive,140,5630444,78,1147,1,48.40646048,1,30,,unclassified,11,"LINESTRING (-111.9292598 33.4248052, -111.9292331 33.4246528, -111.9291154 33.4243892)",walk;auto;bike,1,0,,
South Packard Drive,141,5630444,78,1142,1,9.774051676,1,30,,unclassified,11,"LINESTRING (-111.9292598 33.4248052, -111.92926 33.4248931)",walk;auto;bike,1,0,,
South Packard Drive,142,5630444,1142,78,1,9.774051676,1,30,,unclassified,11,"LINESTRING (-111.92926 33.4248931, -111.9292598 33.4248052)",walk;auto;bike,1,0,,
South Packard Drive,143,5630444,1142,77,1,6.504909828,1,30,,unclassified,11,"LINESTRING (-111.92926 33.4248931, -111.9292601 33.4249516)",walk;auto;bike,1,0,,
