name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,0,41459438,,,,,,,-111.9275146,33.4245016,,,
,1,41529691,traffic_signals,,signal,,,,-111.9304264,33.4231268,,,
,2,41529697,,,,,,,-111.9290798,33.4242989,,,
,5,41529742,turning_loop,,,,,,-111.9391418,33.4243489,,,
,6,41529813,,,,,,,-111.936666,33.4243591,,,
,7,41533533,,,,,,,-111.9412608,33.4219305,,,
,8,41533538,,,,,,,-111.9412375,33.4190521,,,
,9,41533540,,,,,,,-111.94123,33.4176195,,,
,10,41533544,,,,,,,-111.941205,33.416204,,,
,11,41533545,,,,,,,-111.9411894,33.4147443,,,
,12,41563455,,,,,,,-111.94234,33.4136148,,,
,13,41563456,,,,,,,-111.9424188,33.4147283,,,
,14,41563458,,,,,,,-111.9424528,33.4161904,,,
,15,41563460,,,,,,,-111.9424525,33.4176183,,,
,16,41563464,,,,,,,-111.9423945,33.4190482,,,
,17,41563472,,,,,,,-111.9423721,33.4205087,,,
,18,41563475,traffic_signals,,signal,,,,-111.9423899,33.4219281,,,
,19,41563500,traffic_signals,,signal,,,,-111.943347,33.4254811,,,
,20,41563515,traffic_signals,,signal,,,,-111.9427719,33.4275569,,,
,21,41573974,traffic_signals,,signal,,,,-111.9262973,33.4128826,,,
,22,41573980,traffic_signals,,signal,,,,-111.9263074,33.4168484,,,
,23,41573982,traffic_signals,,signal,,,,-111.9262905,33.4191375,,,
,24,41573985,,,,,,,-111.9262379,33.4209763,,,
,25,41606183,,,,,,,-111.9204281,33.4128828,,,
,26,41606207,,,,,,,-111.9209653,33.4128775,,,
,27,41624255,,,,,,,-111.9399667,33.4167979,,,
,28,41624258,,,,,,,-111.9373669,33.4146466,,,
,30,41624268,,,,,,,-111.9306493,33.4147379,,,
,32,41630202,,,,,,,-111.940778,33.4264585,,,
,33,41654675,,,,,,,-111.9294043,33.4166443,,,
,34,41654678,,,,,,,-111.920587,33.4167118,,,
,39,41662596,,,,,,,-111.9400362,33.4176249,,,
,40,41662598,,,,,,,-111.9399894,33.4162047,,,
,41,41662601,,,,,,,-111.9398928,33.4136273,,,
,42,41662602,,,,,,,-111.9398917,33.4135032,,,
,43,41695219,turning_circle,,,,,,-111.9426338,33.4136098,,,
,44,41708464,,,,,,,-111.9219906,33.4128945,,,
,46,41714339,traffic_signals,,signal,,,,-111.9349659,33.4219488,,,
,47,41714341,traffic_signals,,signal,,,,-111.9289415,33.4220194,,,
,48,41746580,,,,,,,-111.9366724,33.4254992,,,
,49,41746582,traffic_signals,,signal,,,,-111.9349278,33.4254396,,,
,50,41800245,,,,,,,-111.9289198,33.4202704,,,
,51,41800471,,,,,,,-111.9307043,33.4135726,,,
,52,41830283,,,,,,,-111.9370709,33.4135303,,,
,53,41830285,,,,,,,-111.9349328,33.4135475,,,
,54,41830286,,,,,,,-111.9327775,33.4135705,,,
,55,41851100,,,,,,,-111.9194063,33.4128698,,,
,56,41853706,,,,,,,-111.9203154,33.4128768,,,
,57,41855562,,,,,,,-111.9225915,33.4128945,,,
,58,41885773,,,,,,,-111.9349354,33.4130207,,,
,59,41957870,,,,,,,-111.9366746,33.4232058,,,
,60,41966652,,,,,,,-111.9232609,33.4128945,,,
,61,41995466,,,,,,,-111.9381178,33.419078,,,
,62,42273739,,,,,,,-111.9381595,33.4231914,,,
,63,42304472,,,,,,,-111.9349899,33.4232132,,,
,64,42351327,,,,,,,-111.933278,33.4160881,,,
,65,42351391,turning_circle,,,,,,-111.9339665,33.4183547,,,
,66,316007232,traffic_signals,,signal,,,,-111.9349809,33.4243346,,,
,67,316007233,,,,,,,-111.9337564,33.4243075,,,
,68,316007796,,,,,,,-111.9350452,33.4160987,,,
,69,316007908,,,,,,,-111.9316681,33.4183576,,,
,70,316008065,,,,,,,-111.9271917,33.4166831,,,
,71,316008315,,,,,,,-111.9353519,33.4255151,,,
,72,316008402,,,,,,,-111.9327444,33.4223604,,,
,73,316008403,,,,,,,-111.9327326,33.4217232,,,
,74,316008440,,,,,,,-111.9327062,33.4160819,,,
,75,316008441,,,,,,,-111.9327235,33.4183377,,,
,76,316008442,,,,,,,-111.9327235,33.4202791,,,
,77,316008467,,,,,,,-111.9292601,33.4249516,,,
,78,316008721,,,,,,,-111.9292598,33.4248052,,,
,79,316008774,,,,,,,-111.9301429,33.4249465,,,
,80,316870046,,,,,,,-111.9383,33.4149256,,,
,82,316870721,,,,,,,-111.9377474,33.4160169,,,
,83,316872729,,,,,,,-111.9338292,33.4183283,,,
,84,316872730,,,,,,,-111.9338106,33.4174451,,,
,85,316872733,,,,,,,-111.9337028,33.4173518,,,
,86,316875628,,,,,,,-111.9361419,33.4175155,,,
,87,316876527,,,,,,,-111.9378905,33.4180726,,,
,88,316880529,,,,,,,-111.9370966,33.4145249,,,
,89,316880683,turning_circle,,,,,,-111.9396432,33.4145427,,,
,90,317050599,,,,,,,-111.9366438,33.4211619,,,
,91,317321943,,,,,,,-111.930175,33.4213069,,,
,92,317321944,,,,,,,-111.9300776,33.4183997,,,
,93,317323479,,,,,,,-111.9341559,33.4202697,,,
,94,317326137,,,,,,,-111.9366603,33.4183708,,,
,96,317418759,,,,,,,-111.935078,33.4202956,,,
,97,317418783,,,,,,,-111.9301467,33.4202935,,,
,98,317654987,,,,,,,-111.9212894,33.4188214,,,
,99,317654988,,,,,,,-111.9205552,33.4187226,,,
,100,317701014,,,,,,,-111.940029,33.4174558,,,
,101,327630862,,,,,,,-111.9287401,33.4210084,,,
,102,330683938,traffic_signals,,signal,,,,-111.9205452,33.4148706,,,
,104,330683942,traffic_signals,,signal,,,,-111.9306499,33.4147876,,,
,110,330683967,traffic_signals,,signal,,,,-111.9306492,33.4146646,,,
,112,330683970,traffic_signals,,signal,,,,-111.9204485,33.4147071,,,
,113,330689192,traffic_signals,,signal,,,,-111.9225348,33.4167548,,,
,114,330689685,traffic_signals,,signal,,,,-111.9223108,33.4167475,,,
,115,330689687,,,,,,,-111.923179,33.417529,,,
,116,330689965,,,,,,,-111.9203868,33.4148865,,,
,117,330691322,traffic_signals,,signal,,,,-111.9262825,33.4200903,,,
,118,330693619,,,,,,,-111.9312627,33.4233579,,,
,119,330693678,traffic_signals,,signal,,,,-111.9320888,33.4241868,,,
,120,330694011,crossing,,,,,,-111.9305248,33.4232046,,,
,121,330694047,crossing,,,,,,-111.9305402,33.4231415,,,
,122,330695748,,,,,,,-111.9400695,33.4274911,,,
,123,335579998,,,,,,,-111.938317,33.4164652,,,
,124,335594187,,,,,,,-111.9327814,33.4140702,,,
,125,335594238,,,,,,,-111.9243278,33.4183748,,,
,126,335595768,,,,,,,-111.9262262,33.4238148,,,
,127,335603428,,,,,,,-111.9349449,33.414049,,,
,128,335720900,,,,,,,-111.9257665,33.4253629,,,
,129,337520651,,,,,,,-111.9358547,33.4282405,,,
,130,337713502,,,,,,,-111.9394951,33.4264756,,,
,131,337713512,,,,,,,-111.9394161,33.4254973,,,
,132,337822444,,,,,,,-111.9228983,33.4238125,,,
,133,626180492,,,,,,,-111.9391729,33.4164827,,,
,134,626182235,,,,,,,-111.9383609,33.4170983,,,
,135,798623883,,,,,,,-111.9338002,33.4141764,,,
,136,863733728,,,,,,,-111.9418048,33.4212241,,,
,137,863733733,,,,,,,-111.9418,33.4204769,,,
,138,863733736,,,,,,,-111.9417794,33.4190532,,,
,139,863733741,,,,,,,-111.9406324,33.4211997,,,
,140,863733743,,,,,,,-111.9406246,33.4204862,,,
,141,863733746,,,,,,,-111.9405973,33.4190507,,,
,142,863733749,,,,,,,-111.9405903,33.4176159,,,
,143,863733752,,,,,,,-111.9405834,33.4162013,,,
,144,863733755,,,,,,,-111.9405641,33.4147222,,,
,145,863733763,,,,,,,-111.9398955,33.4139983,,,
,146,863733766,,,,,,,-111.9370743,33.4140281,,,
,147,863733777,,,,,,,-111.9346763,33.4159341,,,
,148,863733780,,,,,,,-111.9349495,33.4158893,,,
,149,863733787,,,,,,,-111.9349501,33.4150744,,,
,150,863733793,,,,,,,-111.9346659,33.4151236,,,
,151,863736682,,,,,,,-111.9423905,33.4212237,,,
,152,863736785,,,,,,,-111.9412404,33.4212296,,,
,153,863736881,,,,,,,-111.9418437,33.4190521,,,
,154,863736888,,,,,,,-111.9418304,33.4176181,,,
,155,863736901,,,,,,,-111.941821,33.4161933,,,
,156,863736904,,,,,,,-111.9418209,33.4147362,,,
,157,863736987,,,,,,,-111.9383609,33.4169012,,,
,158,863737013,,,,,,,-111.9383609,33.4172594,,,
,159,863737052,,,,,,,-111.9385003,33.4172603,,,
,160,863737063,,,,,,,-111.9388329,33.4172623,,,
,161,863737071,,,,,,,-111.9391119,33.4172639,,,
,162,863737081,,,,,,,-111.9394015,33.4170221,,,
,163,863737109,,,,,,,-111.9393479,33.4168654,,,
,164,863737111,,,,,,,-111.9392674,33.4166415,,,
,165,863737122,,,,,,,-111.939099,33.4164539,,,
,166,863737185,,,,,,,-111.9381395,33.4176358,,,
,167,863737380,,,,,,,-111.9368839,33.4158042,,,
,168,863737411,,,,,,,-111.9368749,33.4159833,,,
,169,863737414,,,,,,,-111.9368919,33.4154862,,,
,170,863737416,,,,,,,-111.9369017,33.4150967,,,
,171,863737422,,,,,,,-111.9372784,33.4151454,,,
,172,863737580,,,,,,,-111.9370144,33.4160057,,,
,173,863737616,,,,,,,-111.9371646,33.4160191,,,
,174,863737621,,,,,,,-111.9372662,33.4159434,,,
,175,863737633,,,,,,,-111.9378701,33.4155402,,,
,176,863737649,,,,,,,-111.9366113,33.4150834,,,
,177,863737729,,,,,,,-111.9371446,33.4158762,,,
,178,863737760,,,,,,,-111.9372316,33.4158976,,,
,179,863737806,,,,,,,-111.9384635,33.4169769,,,
,180,863737823,,,,,,,-111.9384528,33.4169132,,,
,181,1501648953,,,,,,,-111.9262853,33.4202273,,,
,182,1501648959,,,,,,,-111.9266039,33.4203962,,,
,183,1501648967,,,,,,,-111.9265174,33.4204989,,,
,184,1501648972,,,,,,,-111.9273474,33.4210534,,,
,185,1501648977,,,,,,,-111.9272609,33.4211561,,,
,186,1501649243,,,,,,,-111.9355468,33.4259131,,,
,187,1501649249,,,,,,,-111.9355153,33.4259946,,,
,188,1501649259,,,,,,,-111.9363872,33.426209,,,
,189,1501649262,,,,,,,-111.9363557,33.4262905,,,
,190,1501649330,,,,,,,-111.941149,33.4274456,,,
,191,1501649331,,,,,,,-111.940237,33.4274522,,,
,192,1501649380,,,,,,,-111.9411585,33.4275524,,,
,193,1501649382,,,,,,,-111.9402464,33.427559,,,
,194,1698683562,,,,,,,-111.9366091,33.4149194,,,
,195,1698683575,,,,,,,-111.9378477,33.4151181,,,
,196,1698683581,,,,,,,-111.9382634,33.4155422,,,
,197,1698683593,,,,,,,-111.93812,33.4157482,,,
,198,1698683618,,,,,,,-111.9372988,33.415918,,,
,199,1698683644,,,,,,,-111.9388752,33.4160426,,,
,200,1698683671,,,,,,,-111.9373754,33.4161784,,,
,201,1698683688,,,,,,,-111.9386289,33.4162143,,,
,202,1698683692,,,,,,,-111.9369754,33.4162264,,,
,203,1698683701,,,,,,,-111.9370673,33.4162376,,,
,204,1698683743,,,,,,,-111.9373124,33.4163246,,,
,205,1698683746,,,,,,,-111.9393745,33.4163796,,,
,206,1698683762,,,,,,,-111.9392212,33.416529,,,
,207,1698683768,,,,,,,-111.937429,33.4166709,,,
,208,1698683773,,,,,,,-111.9375256,33.416756,,,
,209,1698683784,,,,,,,-111.9380781,33.4167918,,,
,210,1698683786,,,,,,,-111.9379391,33.416822,,,
,211,1698683789,,,,,,,-111.9377992,33.41685,,,
,212,1698683790,,,,,,,-111.9384276,33.4168667,,,
,213,1698683804,,,,,,,-111.9380869,33.4170888,,,
,214,1698683807,,,,,,,-111.9367477,33.4172653,,,
,215,1698683809,,,,,,,-111.9366529,33.4173851,,,
,216,1698683810,,,,,,,-111.9367709,33.417401,,,
,217,1698683811,,,,,,,-111.9396173,33.4174516,,,
,218,1698683812,,,,,,,-111.9381365,33.4174674,,,
,219,1698683823,,,,,,,-111.9367627,33.4174821,,,
,221,1698683848,,,,,,,-111.9366336,33.4202834,,,
,223,1698683908,,,,,,,-111.9417502,33.4224644,,,
,224,1698683913,,,,,,,-111.9417529,33.4226436,,,
,225,1698683933,,,,,,,-111.9428053,33.4232115,,,
,226,1698683944,,,,,,,-111.9422542,33.4233091,,,
,227,1698683997,,,,,,,-111.9371119,33.4271478,,,
,228,1968645148,crossing,,,,,,-111.935703,33.4258032,,,
,229,1968645158,,,,,,,-111.9364214,33.4257947,,,
,230,1968645160,,,,,,,-111.9358889,33.4258161,,,
,231,2065989227,crossing,,,,,,-111.9399088,33.414649,,,
,235,2065989254,,,,,,,-111.9408253,33.4147456,,,
,236,2065989256,,,,,,,-111.9405582,33.4147673,,,
,238,2065989263,crossing,,,,,,-111.9397819,33.4174542,,,
,239,2065989264,crossing,,,,,,-111.9397914,33.4176178,,,
,241,2239876754,crossing,,,,,,-111.9400873,33.4147093,,,
,242,2239876765,crossing,,,,,,-111.9395362,33.4159003,,,
,243,2239876799,crossing,,,,,,-111.9398053,33.4190582,,,
,244,2239876836,crossing,,,,,,-111.9398538,33.4218932,,,
,245,2239876840,crossing,,,,,,-111.9382466,33.4218977,,,
,246,2239876847,crossing,,,,,,-111.9380605,33.4218977,,,
,247,2239876862,crossing,,,,,,-111.9381455,33.422052,,,
,248,2300341700,crossing,,,,,,-111.9262991,33.4129511,,,
,249,2300341719,crossing,,,,,,-111.9262929,33.4146131,,,
,250,2300341741,crossing,,,,,,-111.9264869,33.4146891,,,
,251,2300341762,crossing,,,,,,-111.9264799,33.4148394,,,
,252,2300341794,crossing,,,,,,-111.9262852,33.4149352,,,
,253,2300341823,crossing,,,,,,-111.9287531,33.4166268,,,
,254,2300341828,crossing,,,,,,-111.9292738,33.4166437,,,
,255,2300341830,crossing,,,,,,-111.9263118,33.4167396,,,
,256,2300341839,crossing,,,,,,-111.9264694,33.4168418,,,
,257,2300341841,crossing,,,,,,-111.9262914,33.419029,,,
,258,2300341842,crossing,,,,,,-111.9264741,33.4191058,,,
,259,2300341846,,,,,,,-111.9252926,33.4192193,,,
,260,2300341851,crossing,,,,,,-111.9262885,33.4203522,,,
,261,2305974515,,,,,,,-111.9279378,33.4166216,,,
,262,2305974518,,,,,,,-111.92796,33.4174137,,,
,263,2305974519,,,,,,,-111.927961,33.4175883,,,
,264,2305974560,,,,,,,-111.9279968,33.4187012,,,
,265,2321431315,,,,,,,-111.9366407,33.4212929,,,
,266,2321431354,,,,,,,-111.936667,33.4212884,,,
,267,2321431358,,,,,,,-111.9365625,33.4212303,,,
,268,2321431788,crossing,,,,,,-111.9365335,33.4212272,,,
,269,2321433515,,,,,,,-111.9359632,33.4212288,,,
,270,2321437650,,,,,,,-111.9359384,33.4208758,,,
,271,2341521993,crossing,,,,,,-111.9289133,33.4201645,,,
,272,2341521996,crossing,,,,,,-111.9289287,33.4203474,,,
,273,2391072688,,,,,,,-111.9357478,33.4195893,,,
,274,2391072689,,,,,,,-111.9350743,33.4195934,,,
,275,2391072690,,,,,,,-111.935564,33.4195915,,,
,276,2391072691,,,,,,,-111.9355526,33.4187784,,,
,277,2391072692,,,,,,,-111.935558,33.4189915,,,
,278,2391072694,,,,,,,-111.9354571,33.4187782,,,
,279,2391072705,,,,,,,-111.9350706,33.4189897,,,
,280,2391073324,,,,,,,-111.935563,33.4195751,,,
,281,2391073325,,,,,,,-111.9350724,33.4192357,,,
,282,2391073327,,,,,,,-111.935559,33.4190965,,,
,283,2391073329,,,,,,,-111.9352857,33.4193819,,,
,284,2391073648,,,,,,,-111.9350693,33.4183845,,,
,285,2391075570,,,,,,,-111.9330072,33.4202772,,,
,286,2391075573,,,,,,,-111.9338057,33.4208117,,,
,287,2391075574,,,,,,,-111.9340038,33.4208077,,,
,288,2391075575,,,,,,,-111.9341858,33.4208077,,,
,289,2391075576,,,,,,,-111.934181,33.4211569,,,
,290,2391075577,,,,,,,-111.9338104,33.4211509,,,
,291,2391075580,,,,,,,-111.9340041,33.4208817,,,
,292,2391075581,,,,,,,-111.9339332,33.420954,,,
,293,2391075584,,,,,,,-111.934004,33.4210017,,,
,294,2391075587,,,,,,,-111.9340739,33.4209542,,,
,295,2391075590,,,,,,,-111.9338077,33.4209593,,,
,296,2391075592,,,,,,,-111.9341838,33.4209553,,,
,297,2391075593,,,,,,,-111.9340017,33.421154,,,
,298,2391075626,,,,,,,-111.9341867,33.4218195,,,
