node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary
2404,,-96.763937,43.4898061,24,,tertiary,0
4600,,-96.7639386,43.4897283,46,,tertiary,0
4601,,-96.7638521,43.4897273,46,,tertiary,0
2405,,-96.7638505,43.4898051,24,,tertiary,0
402,,-96.7473497,43.4940937,4,,tertiary,0
4700,,-96.7306375,43.4966669,47,,tertiary,0
4701,,-96.7307051,43.4967063,47,,tertiary,0
403,,-96.74735,43.4941567,4,,tertiary,0
4900,,-96.7798657,43.5408641,49,,motorway,0
5000,,-96.6207099,43.5301837,50,,secondary,0
5100,,-96.6195322,43.5302241,51,,primary,0
5200,,-96.7116439,43.5158204,52,,secondary,0
5500,,-96.7295756,43.5113071,55,,motorway,0
5700,,-96.7795278,43.5144557,57,,motorway,0
5900,,-96.7742932,43.5704147,59,,motorway,0
6300,,-96.7697331,43.6007034,63,,motorway,0
6700,,-96.6902048,43.5871081,67,,secondary,0
6701,,-96.690166,43.5873194,67,,secondary,0
7000,,-96.7807328,43.5478007,70,,motorway,0
7200,,-96.6940793,43.5873584,72,,secondary,0
7201,,-96.6941362,43.5870845,72,,secondary,0
7500,,-96.7737591,43.60058,75,,motorway,0
7700,,-96.6936644,43.5458974,77,,motorway,0
7900,,-96.6950668,43.5634313,79,,motorway,0
7901,,-96.6950271,43.5632172,79,,motorway,0
8000,,-96.6950214,43.5631828,80,,secondary,0
8200,,-96.7792465,43.526253,82,,motorway,0
8400,,-96.6945283,43.5475734,84,,motorway,0
8600,,-96.6944287,43.546982,86,,motorway,0
8601,,-96.69431,43.5468458,86,,motorway,0
8700,,-96.6942007,43.546765,87,,motorway,0
8701,,-96.6941605,43.546745,87,,motorway,0
8800,,-96.6941072,43.5467282,88,,motorway,0
8801,,-96.6940643,43.5467115,88,,motorway,0
8900,,-96.6940441,43.5467021,89,,motorway,0
8901,,-96.6938353,43.5466489,89,,motorway,0
9200,,-96.6916529,43.5647677,92,,motorway,0
9400,,-96.7325836,43.5089843,94,,motorway,0
9600,,-96.7132782,43.5142535,96,,motorway,0
9800,,-96.7095918,43.5167963,98,,motorway,0
10000,,-96.7768356,43.5743528,100,,motorway,0
10500,,-96.7706558,43.572923,105,,tertiary,0
10800,,-96.7093581,43.6061507,108,,motorway,0
11000,,-96.6991212,43.5282283,110,,motorway,0
11800,,-96.7482526,43.5043287,118,,motorway,0
12000,,-96.7716873,43.5888342,120,,motorway,0
12600,,-96.7704458,43.5860192,126,,motorway,0
12800,,-96.7498104,43.5023405,128,,motorway,0
12900,,-96.6949473,43.5632868,129,,secondary,0
13200,,-96.7811143,43.5163997,132,,motorway,0
13400,,-96.7030733,43.5284483,134,,motorway,0
13500,,-96.7032294,43.52918,135,,secondary,0
13700,,-96.7128397,43.6052818,137,,motorway,0
14300,,-96.7696906,43.6168334,143,,motorway,-1
14400,,-96.6213332,43.5309913,144,,primary,0
5001,,-96.6207876,43.5302163,50,,secondary,0
14700,,-96.7706596,43.6167367,147,,motorway,1
15500,,-96.6498858,43.500451,155,,primary,0
15600,,-96.6513612,43.5063299,156,,primary,0
15700,,-96.7112712,43.5837304,157,,secondary,0
15800,,-96.7014944,43.5838005,158,,tertiary,0
15801,,-96.7014942,43.5838635,158,,tertiary,0
15701,,-96.7112702,43.5837934,157,,secondary,0
15802,,-96.7012965,43.5837996,158,,tertiary,0
15900,,-96.6952385,43.5837705,159,,tertiary,-1
15901,,-96.695238,43.5838335,159,,tertiary,1
15803,,-96.7012957,43.5838627,158,,tertiary,0
16000,,-96.7267974,43.5564775,160,,tertiary,0
16100,,-96.7268766,43.5564771,161,,tertiary,0
16101,,-96.726876,43.5564141,161,,tertiary,0
16001,,-96.7267968,43.5564145,160,,tertiary,0
16102,,-96.7270002,43.5564767,161,,tertiary,0
16200,,-96.7282636,43.5564667,162,,tertiary,0
16201,,-96.7282628,43.5564037,162,,tertiary,0
16103,,-96.7269998,43.5564137,161,,tertiary,0
16300,,-96.5864247,43.5873819,163,,tertiary,1
16400,,-96.5918413,43.5873877,164,,tertiary,0
16401,,-96.5918319,43.5873251,164,,tertiary,0
16301,,-96.586425,43.5873189,163,,tertiary,-1
16500,,-96.7611169,43.602003,165,,secondary,0
16600,,-96.7611176,43.6020206,166,,tertiary,0
16601,,-96.7612042,43.6020188,166,,tertiary,0
16501,,-96.7612035,43.6020012,165,,secondary,0
16602,,-96.7611197,43.6021099,166,,tertiary,0
16700,,-96.7611856,43.6123841,167,,tertiary,0
16701,,-96.7612723,43.6123829,167,,tertiary,0
16603,,-96.7612065,43.6021089,166,,tertiary,0
16800,,-96.7247058,43.597593,168,,tertiary,0
16900,,-96.7236418,43.5975927,169,,tertiary,0
16901,,-96.7236417,43.5976557,169,,tertiary,0
16801,,-96.7247058,43.597656,168,,tertiary,0
16902,,-96.7234436,43.5975926,169,,tertiary,0
17000,,-96.7114202,43.5981368,170,,primary,0
17001,,-96.7114203,43.5981999,170,,primary,0
16903,,-96.7234434,43.5976556,169,,tertiary,0
17100,,-96.5870537,43.5690963,171,,primary,0
182200,,-96.588446,43.5723648,1822,,tertiary,0
182201,,-96.5885325,43.5723691,1822,,tertiary,0
17101,,-96.5871063,43.5690462,171,,primary,0
182202,,-96.5884427,43.5727525,1822,,tertiary,0
16402,,-96.5918806,43.5872808,164,,tertiary,0
16403,,-96.5919668,43.5872735,164,,tertiary,0
182203,,-96.5885295,43.5727489,1822,,tertiary,0
16404,,-96.591898,43.5874226,164,,tertiary,0
17500,,-96.59189,43.5904433,175,,tertiary,0
17501,,-96.5919767,43.5904434,175,,tertiary,0
16405,,-96.5919846,43.5874186,164,,tertiary,0
17502,,-96.591889,43.5905872,175,,tertiary,0
17600,,-96.5918559,43.5943694,176,,tertiary,0
17601,,-96.5919426,43.5943693,176,,tertiary,0
17503,,-96.5919757,43.5905876,175,,tertiary,0
17602,,-96.5918571,43.5945138,176,,tertiary,0
182300,,-96.5918574,43.5945715,1823,,tertiary,0
182301,,-96.5919441,43.5945713,1823,,tertiary,0
17603,,-96.5919438,43.5945131,176,,tertiary,0
182400,,-96.6522025,43.5295119,1824,,secondary,0
182500,,-96.6567556,43.5294751,1825,,secondary,0
182501,,-96.6572189,43.5294744,1825,,secondary,0
18100,,-96.6673197,43.5293963,181,,secondary,0
18200,,-96.8007015,43.5475859,182,,tertiary,0
18300,,-96.7992296,43.5526384,183,,tertiary,0
18301,,-96.7993596,43.5526375,183,,tertiary,0
18201,,-96.8008314,43.5475862,182,,tertiary,0
18400,,-96.7228715,43.5687055,184,,secondary,0
18500,,-96.7270582,43.5649485,185,,secondary,0
18501,,-96.7269915,43.5649082,185,,secondary,0
18401,,-96.7227963,43.5686741,184,,secondary,0
18600,,-96.7114524,43.5475082,186,,secondary,0
18700,,-96.7114541,43.5472565,187,,secondary,0
18701,,-96.7113241,43.547256,187,,secondary,0
18601,,-96.7113224,43.5475077,186,,secondary,0
18800,,-96.6613428,43.5438549,188,,primary,0
18900,,-96.6575149,43.5438786,189,,primary,0
18901,,-96.6575147,43.5439731,189,,primary,0
18801,,-96.6613446,43.5439494,188,,primary,0
18902,,-96.6572668,43.5438788,189,,primary,0
19000,,-96.6571861,43.5438792,190,,primary,0
19001,,-96.657187,43.5439738,190,,primary,0
18903,,-96.6572677,43.5439734,189,,primary,0
19002,,-96.6569882,43.54388,190,,primary,0
19100,,-96.6569077,43.5438802,191,,primary,0
19101,,-96.6569082,43.5439747,191,,primary,0
19003,,-96.6569887,43.5439745,190,,primary,0
19102,,-96.6566601,43.5438809,191,,primary,0
19200,,-96.6527423,43.5438861,192,,primary,0
19201,,-96.652741,43.5439807,192,,primary,0
19103,,-96.6566606,43.5439754,191,,primary,0
19202,,-96.6524446,43.543885,192,,primary,0
182600,,-96.6523799,43.543885,1826,,primary,0
182601,,-96.6523798,43.5439796,1826,,primary,0
19203,,-96.6524445,43.5439796,192,,primary,0
19500,,-96.7239896,43.5446778,195,,primary,0
19600,,-96.706364,43.547662,196,,tertiary,0
19700,,-96.70636,43.5484258,197,,tertiary,0
19701,,-96.7064467,43.5484261,197,,tertiary,0
19601,,-96.7064507,43.5476623,196,,tertiary,0
19702,,-96.7063605,43.5485703,197,,tertiary,0
19800,,-96.7063769,43.5511352,198,,tertiary,0
19801,,-96.7064635,43.5511347,198,,tertiary,0
19703,,-96.7064472,43.5485697,197,,tertiary,0
19900,,-96.728381,43.5414756,199,,secondary,0
20000,,-96.7296759,43.541476,200,,secondary,0
20001,,-96.7296759,43.541413,200,,secondary,0
19901,,-96.728381,43.5414126,199,,secondary,0
20002,,-96.7298741,43.5414756,200,,secondary,0
20100,,-96.7312017,43.5414706,201,,primary,0
20101,,-96.7312011,43.5414076,201,,primary,0
20003,,-96.7298736,43.5414126,200,,secondary,0
182302,,-96.5918587,43.5947158,1823,,tertiary,0
20200,,-96.5918594,43.5947661,202,,tertiary,0
20201,,-96.5919462,43.5947664,202,,tertiary,0
182303,,-96.5919454,43.5947151,1823,,tertiary,0
20202,,-96.5918603,43.5949107,202,,tertiary,0
20300,,-96.59168,43.6012363,203,,tertiary,0
20301,,-96.5917434,43.6012793,203,,tertiary,0
20203,,-96.591947,43.5949099,202,,tertiary,0
18802,,-96.6615534,43.5437915,188,,primary,0
20400,,-96.6603963,43.5404027,204,,tertiary,-1
20401,,-96.6602663,43.5404022,204,,tertiary,1
18803,,-96.6614235,43.5437939,188,,primary,0
20500,,-96.6608241,43.5474534,205,,tertiary,0
20600,,-96.660934,43.545802,206,,tertiary,0
20601,,-96.6608143,43.5457652,206,,tertiary,0
20501,,-96.6606942,43.5474526,205,,tertiary,0
20700,,-96.7169689,43.5477353,207,,tertiary,0
20800,,-96.7169792,43.5485026,208,,secondary,0
20801,,-96.7171091,43.5485017,208,,secondary,0
20701,,-96.7170988,43.5477344,207,,tertiary,0
20900,,-96.6713597,43.543494,209,,primary,0
21000,,-96.6706536,43.543378,210,,primary,0
21001,,-96.670635,43.5434716,210,,primary,0
20901,,-96.6713274,43.5435856,209,,primary,0
21002,,-96.6703596,43.5433471,210,,primary,0
21100,,-96.6660168,43.5436008,211,,primary,0
21101,,-96.6660344,43.5436944,211,,primary,0
21003,,-96.670341,43.5434407,210,,primary,0
21200,,-96.7860787,43.5619319,212,,tertiary,0
182700,,-96.7860719,43.5585281,1827,,tertiary,0
182701,,-96.7859853,43.5585282,1827,,tertiary,0
21201,,-96.785992,43.561932,212,,tertiary,0
182702,,-96.7860801,43.5582605,1827,,tertiary,0
21500,,-96.7860105,43.5475139,215,,tertiary,0
21501,,-96.7859239,43.5475133,215,,tertiary,0
182703,,-96.7859935,43.5582608,1827,,tertiary,0
21700,,-96.7798518,43.5270217,217,,secondary,0
21800,,-96.7312374,43.5487196,218,,primary,0
21900,,-96.731243,43.5511058,219,,primary,0
21901,,-96.731373,43.5511056,219,,primary,0
21801,,-96.7313674,43.5487195,218,,primary,0
21902,,-96.7312436,43.5513218,219,,primary,0
22000,,-96.7312554,43.5563271,220,,primary,0
22001,,-96.7313854,43.556327,220,,primary,0
21903,,-96.7313736,43.5513217,219,,primary,0
22002,,-96.731256,43.5565432,220,,primary,0
22100,,-96.7312646,43.5601946,221,,primary,0
22101,,-96.7313946,43.5601945,221,,primary,0
22003,,-96.731386,43.5565431,220,,primary,0
22200,,-96.7269117,43.5573078,222,,tertiary,0
22300,,-96.7260565,43.5581489,223,,tertiary,0
22301,,-96.7261431,43.5581464,223,,tertiary,0
22201,,-96.7269955,43.5573241,222,,tertiary,0
22400,,-96.6714589,43.5476674,224,,secondary,0
22500,,-96.6714951,43.5511195,225,,secondary,0
22501,,-96.6716251,43.5511186,225,,secondary,0
22401,,-96.6715888,43.5476668,224,,secondary,0
22600,,-96.7198765,43.5486842,226,,secondary,0
22700,,-96.7198938,43.5511483,227,,tertiary,0
22701,,-96.7199805,43.551148,227,,tertiary,0
22601,,-96.7199632,43.5486838,226,,secondary,0
22800,,-96.8108244,43.5149198,228,,secondary,0
22900,,-96.8112255,43.5180333,229,,secondary,0
22901,,-96.8113111,43.5180238,229,,secondary,0
22801,,-96.810911,43.5149178,228,,secondary,0
22902,,-96.8112642,43.5181772,229,,secondary,0
23000,,-96.8133708,43.5222382,230,,secondary,0
23001,,-96.8134472,43.5222086,230,,secondary,0
22903,,-96.8113484,43.5181625,229,,secondary,0
23002,,-96.8134604,43.5223655,230,,secondary,0
23100,,-96.8157749,43.5292448,231,,secondary,0
23101,,-96.8158614,43.5292423,231,,secondary,0
23003,,-96.8135381,43.5223377,230,,secondary,0
21502,,-96.786011,43.5473694,215,,tertiary,0
182800,,-96.7859855,43.5440436,1828,,tertiary,0
182801,,-96.7858988,43.5440439,1828,,tertiary,0
21503,,-96.7859243,43.5473697,215,,tertiary,0
182802,,-96.7859832,43.5437446,1828,,tertiary,0
23400,,-96.7861216,43.5366207,234,,tertiary,0
23401,,-96.7860351,43.5366171,234,,tertiary,0
182803,,-96.7858966,43.5437451,1828,,tertiary,0
23500,,-96.7611349,43.5874895,235,,secondary,0
23600,,-96.7611196,43.6017372,236,,secondary,0
23601,,-96.7612063,43.6017382,236,,secondary,0
23501,,-96.7612216,43.5874894,235,,secondary,0
23602,,-96.7611175,43.6018259,236,,secondary,0
23700,,-96.7611171,43.6018426,237,,secondary,0
23701,,-96.7612039,43.6018437,237,,secondary,0
23603,,-96.7612043,43.601827,236,,secondary,0
19602,,-96.7064509,43.547518,196,,tertiary,0
23800,,-96.7064496,43.5467457,238,,tertiary,0
23801,,-96.7063629,43.5467458,238,,tertiary,0
19603,,-96.7063642,43.5475181,196,,tertiary,0
23802,,-96.706449,43.5466015,238,,tertiary,0
23900,,-96.7064389,43.544018,239,,tertiary,0
23901,,-96.7063523,43.5440181,239,,tertiary,0
23803,,-96.7063623,43.5466018,238,,tertiary,0
24000,,-96.7286695,43.5874064,240,,primary,0
24100,,-96.7285896,43.587406,241,,primary,0
24101,,-96.7285888,43.5875006,241,,primary,0
24001,,-96.7286687,43.587501,240,,primary,0
24102,,-96.72854,43.5874058,241,,primary,0
24200,,-96.7283722,43.5874051,242,,primary,0
24201,,-96.7283714,43.5874997,242,,primary,0
24103,,-96.7285392,43.5875004,241,,primary,0
24300,,-96.5860986,43.5293408,243,,secondary,1
24400,,-96.5908631,43.5293613,244,,primary,0
24401,,-96.5908632,43.5292983,244,,primary,0
24301,,-96.5860992,43.5292778,243,,secondary,-1
24500,,-96.7799416,43.5075044,245,,tertiary,0
182900,,-96.7797168,43.5004503,1829,,tertiary,0
182901,,-96.7796302,43.5004502,1829,,tertiary,0
24501,,-96.779855,43.5075044,245,,tertiary,0
183000,,-96.7710114,43.5584985,1830,,secondary,0
25000,,-96.7709709,43.5652398,250,,tertiary,0
25001,,-96.7710564,43.5652501,250,,tertiary,0
183001,,-96.7710978,43.5585033,1830,,secondary,0
25100,,-96.773598,43.5764789,251,,tertiary,0
25200,,-96.7754849,43.586308,252,,tertiary,0
25201,,-96.7755299,43.586254,252,,tertiary,0
25101,,-96.7736194,43.57654,251,,tertiary,0
25300,,-96.7858896,43.5256733,253,,tertiary,0
25400,,-96.7834006,43.5256686,254,,tertiary,0
25500,,-96.6740548,43.5442142,255,,primary,0
25600,,-96.6740949,43.544053,256,,tertiary,0
25601,,-96.6739652,43.5440464,256,,tertiary,0
25501,,-96.6739381,43.5441695,255,,primary,0
25700,,-96.8110102,43.6089584,257,,tertiary,0
25800,,-96.8110031,43.6083823,258,,tertiary,0
25801,,-96.8109164,43.6083829,258,,tertiary,0
25701,,-96.8109235,43.608959,257,,tertiary,0
25900,,-96.7024083,43.5389408,259,,tertiary,0
26000,,-96.6993093,43.5366644,260,,tertiary,0
26001,,-96.6992462,43.5367076,260,,tertiary,0
25901,,-96.7023489,43.5389867,259,,tertiary,0
26100,,-96.751275,43.5471614,261,,tertiary,0
26200,,-96.7512616,43.5460211,262,,tertiary,0
26201,,-96.751175,43.5460217,262,,tertiary,0
26101,,-96.7511883,43.5471615,261,,tertiary,0
26202,,-96.7512606,43.5458773,262,,tertiary,0
26300,,-96.7512719,43.5440124,263,,tertiary,0
26301,,-96.7511852,43.5440118,263,,tertiary,0
26203,,-96.7511739,43.5458774,262,,tertiary,0
26400,,-96.7268945,43.5473388,264,,tertiary,0
26500,,-96.7282164,43.5473312,265,,tertiary,0
26501,,-96.7282156,43.5472682,265,,tertiary,0
26401,,-96.7268938,43.5472757,264,,tertiary,0
26502,,-96.7284143,43.5473302,265,,tertiary,0
26600,,-96.7297107,43.547325,266,,tertiary,0
26601,,-96.7297103,43.5472619,266,,tertiary,0
26503,,-96.7284138,43.5472672,265,,tertiary,0
26602,,-96.7299087,43.5473243,266,,tertiary,0
26700,,-96.7312001,43.5473201,267,,primary,0
26701,,-96.7311998,43.5472571,267,,primary,0
26603,,-96.7299083,43.5472612,266,,tertiary,0
26800,,-96.7908398,43.5372215,268,,secondary,0
23402,,-96.786183,43.5365155,234,,tertiary,0
23403,,-96.786183,43.5365785,234,,tertiary,0
26801,,-96.7908404,43.5372845,268,,secondary,0
26900,,-96.7263186,43.5149172,269,,tertiary,0
27000,,-96.7290178,43.514917,270,,tertiary,0
27001,,-96.7290177,43.514854,270,,tertiary,0
26901,,-96.7263185,43.5148542,269,,tertiary,0
22402,,-96.6715865,43.5474506,224,,secondary,0
27100,,-96.6715578,43.5442735,271,,secondary,0
27101,,-96.6714279,43.544274,271,,secondary,0
22403,,-96.6714566,43.5474515,224,,secondary,0
27102,,-96.6715564,43.5440934,271,,secondary,0
27200,,-96.6715558,43.5440156,272,,secondary,0
27201,,-96.6714259,43.5440161,272,,secondary,0
27103,,-96.6714265,43.5440939,271,,secondary,0
27202,,-96.6715545,43.5438355,272,,secondary,0
20902,,-96.6715532,43.5436745,209,,primary,0
20903,,-96.6714232,43.543675,209,,primary,0
27203,,-96.6714245,43.543836,272,,secondary,0
27300,,-96.6618865,43.5532089,273,,tertiary,0
27400,,-96.6618851,43.5546294,274,,tertiary,0
27401,,-96.6620151,43.5546295,274,,tertiary,0
27301,,-96.6620165,43.553209,273,,tertiary,0
27402,,-96.6618848,43.5548455,274,,tertiary,0
27500,,-96.6616358,43.5583759,275,,secondary,0
27501,,-96.6617658,43.5583759,275,,secondary,0
27403,,-96.6620148,43.5548456,274,,tertiary,0
27600,,-96.6620393,43.5513243,276,,tertiary,0
27302,,-96.6618878,43.5529925,273,,tertiary,0
27303,,-96.6620178,43.5529932,273,,tertiary,0
27601,,-96.6621693,43.5513247,276,,tertiary,0
20302,,-96.5915396,43.601331,203,,tertiary,0
27700,,-96.5867273,43.6019103,277,,tertiary,-1
27701,,-96.5867268,43.6019733,277,,tertiary,1
20303,,-96.5915939,43.6013801,203,,tertiary,0
27800,,-96.8338232,43.5147883,278,,tertiary,0
183100,,-96.8310295,43.5147227,1831,,secondary,0
28000,,-96.7027151,43.5466012,280,,primary,0
28100,,-96.7027092,43.5440211,281,,tertiary,0
28101,,-96.7026225,43.544021,281,,tertiary,0
28001,,-96.7026285,43.5466017,280,,primary,0
183200,,-96.7744252,43.5437593,1832,,tertiary,0
28300,,-96.7744382,43.5424647,283,,tertiary,-1
28301,,-96.7743082,43.5424641,283,,tertiary,1
183201,,-96.7742953,43.5437591,1832,,tertiary,0
28400,,-96.7236579,43.536629,284,,tertiary,0
28500,,-96.7210301,43.5366231,285,,tertiary,0
28501,,-96.7210299,43.5367176,285,,tertiary,0
28401,,-96.7236573,43.5367236,284,,tertiary,0
28502,,-96.7207332,43.5366226,285,,tertiary,0
28600,,-96.7164551,43.5366101,286,,tertiary,0
28601,,-96.7164549,43.5367046,286,,tertiary,0
28503,,-96.7207328,43.5367171,285,,tertiary,0
28700,,-96.6889643,43.5130564,287,,secondary,0
28800,,-96.6827646,43.5147439,288,,tertiary,0
28801,,-96.6827655,43.5148069,288,,tertiary,0
28701,,-96.6889643,43.5131195,287,,secondary,0
26902,,-96.7261207,43.514854,269,,tertiary,0
28900,,-96.7121134,43.5161875,289,,tertiary,0
28901,,-96.7121537,43.5162433,289,,tertiary,0
26903,,-96.7261206,43.5149171,269,,tertiary,0
28902,,-96.7119379,43.5162502,289,,tertiary,0
29000,,-96.7113534,43.5164141,290,,secondary,0
29001,,-96.7113831,43.5164733,290,,secondary,0
28903,,-96.7119739,43.5163075,289,,tertiary,0
29100,,-96.7238822,43.545885,291,,primary,0
29200,,-96.7238802,43.5450956,292,,primary,0
29201,,-96.7237502,43.5450957,292,,primary,0
29101,,-96.7237523,43.5458851,291,,primary,0
29300,,-96.8306151,43.5371091,293,,tertiary,0
29400,,-96.8159276,43.5373969,294,,tertiary,0
29401,,-96.8159271,43.5374599,294,,tertiary,0
29301,,-96.8306143,43.5371721,293,,tertiary,0
29402,,-96.8157295,43.5373961,294,,tertiary,0
29500,,-96.809334,43.5369749,295,,tertiary,-1
29501,,-96.809306,43.5370345,295,,tertiary,1
29403,,-96.8157291,43.5374591,294,,tertiary,0
29600,,-96.8110808,43.6163151,296,,tertiary,1
25702,,-96.8110122,43.6091024,257,,tertiary,0
25703,,-96.8109254,43.6091031,257,,tertiary,0
29601,,-96.810994,43.6163155,296,,tertiary,-1
182304,,-96.5920002,43.5946748,1823,,tertiary,0
29700,,-96.5920959,43.5946748,297,,secondary,0
29701,,-96.5920958,43.5946118,297,,secondary,0
182305,,-96.5920001,43.5946118,1823,,tertiary,0
29702,,-96.5922942,43.5946746,297,,secondary,0
29800,,-96.5948949,43.5946775,298,,secondary,0
29801,,-96.5948949,43.5946145,298,,secondary,0
29703,,-96.5922941,43.5946116,297,,secondary,0
26702,,-96.7313861,43.5471624,267,,primary,0
29900,,-96.7313897,43.5461245,299,,primary,0
29901,,-96.7312164,43.5461242,299,,primary,0
26703,,-96.7312127,43.5471621,267,,primary,0
26102,,-96.7511887,43.5473056,261,,tertiary,0
30000,,-96.7512102,43.5535037,300,,tertiary,0
30001,,-96.7512969,43.5535029,300,,tertiary,0
26103,,-96.7512754,43.5473055,261,,tertiary,0
30002,,-96.751212,43.5536475,300,,tertiary,0
30100,,-96.7512147,43.5540271,301,,tertiary,0
30101,,-96.7513014,43.5540268,301,,tertiary,0
30003,,-96.7512987,43.5536472,300,,tertiary,0
30102,,-96.7512152,43.554171,301,,tertiary,0
30200,,-96.7512168,43.5573817,302,,tertiary,0
30201,,-96.7513035,43.5573818,302,,tertiary,0
30103,,-96.7513019,43.5541711,301,,tertiary,0
30300,,-96.7313949,43.5272843,303,,primary,0
30400,,-96.7361545,43.5272866,304,,tertiary,0
30401,,-96.7361555,43.5272236,304,,tertiary,0
30301,,-96.7313934,43.5272213,303,,primary,0
30402,,-96.7363525,43.5272882,304,,tertiary,0
30500,,-96.739847,43.527295,305,,tertiary,0
30501,,-96.7398468,43.5272319,305,,tertiary,0
30403,,-96.7363534,43.5272252,304,,tertiary,0
182204,,-96.5888427,43.5726123,1822,,tertiary,0
30700,,-96.5936897,43.5726597,307,,tertiary,0
30701,,-96.5936925,43.5725652,307,,tertiary,0
182205,,-96.588845,43.5725177,1822,,tertiary,0
30900,,-96.7542828,43.5012274,309,,motorway,0
31000,,-96.6911074,43.6098883,310,,secondary,0
31100,,-96.7363243,43.5366131,311,,tertiary,0
31200,,-96.7363162,43.5331291,312,,tertiary,0
31201,,-96.7362295,43.533129,312,,tertiary,0
31101,,-96.7362377,43.5366132,311,,tertiary,0
31300,,-96.7213263,43.5710451,313,,secondary,0
