node_id,zone_id,x_coord,y_coord,meso_link_id,lane_no,is_boundary
1,,-96.7860205,43.4926184,0,1,0
2,,-96.7861041,43.4926024,0,1,0
3,,-96.7861878,43.4925864,0,1,0
4,,-96.7862714,43.4925704,0,1,0
5,,-96.786355,43.4925544,0,1,0
6,,-96.7864386,43.4925384,0,1,0
7,,-96.7865222,43.4925224,0,1,0
8,,-96.7866059,43.4925064,0,1,0
9,,-96.7866895,43.4924904,0,1,0
10,,-96.7867731,43.4924744,0,1,0
11,,-96.7868567,43.4924584,0,1,0
12,,-96.7869404,43.4924424,0,1,0
13,,-96.787024,43.4924263,0,1,0
14,,-96.7871076,43.4924103,0,1,0
15,,-96.7871912,43.4923943,0,1,0
16,,-96.7872748,43.4923783,0,1,0
17,,-96.7873585,43.4923623,0,1,0
18,,-96.7874421,43.4923463,0,1,0
19,,-96.7875257,43.4923303,0,1,0
20,,-96.7876093,43.4923143,0,1,0
21,,-96.7876929,43.4922983,0,1,0
22,,-96.7877766,43.4922823,0,1,0
23,,-96.7878602,43.4922663,0,1,0
24,,-96.7879438,43.4922503,0,1,0
25,,-96.7880274,43.4922342,0,1,0
26,,-96.78811,43.4922156,0,1,0
27,,-96.7881926,43.492197,0,1,0
28,,-96.7882752,43.4921784,0,1,0
29,,-96.7883578,43.4921598,0,1,0
30,,-96.7884404,43.4921412,0,1,0
31,,-96.788523,43.4921226,0,1,0
32,,-96.7886056,43.492104,0,1,0
33,,-96.7886882,43.4920855,0,1,0
34,,-96.7887708,43.4920669,0,1,0
35,,-96.7888535,43.4920483,0,1,0
36,,-96.7889361,43.4920297,0,1,0
37,,-96.7890187,43.4920111,0,1,0
38,,-96.7891012,43.4919923,0,1,0
39,,-96.7891837,43.4919734,0,1,0
40,,-96.7892661,43.4919545,0,1,0
41,,-96.7893486,43.4919356,0,1,0
42,,-96.7894311,43.4919168,0,1,0
43,,-96.7895136,43.4918979,0,1,0
44,,-96.7895961,43.491879,0,1,0
45,,-96.7896786,43.4918601,0,1,0
46,,-96.789761,43.4918413,0,1,0
47,,-96.7898435,43.4918223,0,1,0
48,,-96.7899253,43.491802,0,1,0
49,,-96.7900072,43.4917817,0,1,0
50,,-96.790089,43.4917614,0,1,0
51,,-96.7901709,43.4917411,0,1,0
52,,-96.7902527,43.4917208,0,1,0
53,,-96.7903345,43.4917005,0,1,0
