name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,25,1071486866,,yes,,,"POLYGON ((36.7207165 -1.3647385, 36.7206933 -1.3647696, 36.7206652 -1.3647606, 36.7206793 -1.3647086, 36.7207091 -1.3647227, 36.7207165 -1.3647385))",POINT (36.7206897 -1.3647405),23.4,251.8
,26,1068125851,,yes,,,"POLYGON ((36.9953396 -1.2795322, 36.99536 -1.2795759, 36.9955068 -1.2795077, 36.9954864 -1.279464, 36.9953396 -1.2795322))",POINT (36.9954232 -1.2795199),96.0,1033.2
,27,550399514,,yes,,,"POLYGON ((36.7926075 -1.3159164, 36.7926346 -1.3159175, 36.7926325 -1.3159661, 36.7926055 -1.315965, 36.7926075 -1.3159164))",POINT (36.79262 -1.3159412),16.2,174.3
,28,539863772,,yes,,,"POLYGON ((36.7918425 -1.30963, 36.7918628 -1.3097421, 36.791989 -1.3097068, 36.791972 -1.3095945, 36.7918425 -1.30963))",POINT (36.7919165 -1.3096681),184.5,1986.0
,29,1065065060,,yes,,,"POLYGON ((36.9637873 -1.2772054, 36.9639781 -1.2773216, 36.964004 -1.277279, 36.9638133 -1.2771628, 36.9637873 -1.2772054))",POINT (36.9638957 -1.2772422),137.0,1474.6
,30,1071441694,,yes,,,"POLYGON ((36.883776 -1.240648, 36.884002 -1.2406447, 36.8840027 -1.2406936, 36.8837767 -1.2406969, 36.883776 -1.240648))",POINT (36.8838893 -1.2406708),135.9,1463.0
,31,1073726100,,yes,,,"POLYGON ((36.8844619 -1.2595639, 36.8844772 -1.2595858, 36.8844079 -1.2596345, 36.8843925 -1.2596126, 36.8844619 -1.2595639))",POINT (36.8844349 -1.2595992),27.9,300.0
,32,788823670,,yes,,,"POLYGON ((36.8528871 -1.2647985, 36.8529356 -1.264781, 36.8529459 -1.2648093, 36.8528974 -1.2648268, 36.8528871 -1.2647985))",POINT (36.8529165 -1.2648039),19.1,205.5
,33,1087673153,,yes,,,"POLYGON ((36.7630387 -1.2972724, 36.7630928 -1.2972954, 36.7630641 -1.2973632, 36.76301 -1.2973402, 36.7630387 -1.2972724))",POINT (36.7630514 -1.2973178),53.2,572.8
,34,489776215,,yes,,,"POLYGON ((36.9099385 -1.2888113, 36.9100038 -1.2886949, 36.9100384 -1.2887156, 36.9100259 -1.2887421, 36.9100447 -1.288755, 36.9100266 -1.2887819, 36.9100113 -1.2887745, 36.9099767 -1.2888328, 36.9099385 -1.2888113))",POINT (36.9099935 -1.2887646),79.7,858.0
,35,1066040708,,yes,,,"POLYGON ((36.9198649 -1.2719854, 36.9199614 -1.2718257, 36.9199553 -1.271822, 36.9199704 -1.2717969, 36.9200471 -1.2718432, 36.9199355 -1.272028, 36.9198649 -1.2719854))",POINT (36.9199561 -1.2719131),221.4,2383.1
,36,1071485974,,yes,,,"POLYGON ((36.7249093 -1.3497352, 36.7249386 -1.3497377, 36.7249322 -1.3498124, 36.7249029 -1.3498099, 36.7249093 -1.3497352))",POINT (36.7249208 -1.3497738),27.1,291.8
,37,1067506054,,yes,,,"POLYGON ((36.8926125 -1.2973437, 36.8926558 -1.2974014, 36.8926448 -1.2974096, 36.8926622 -1.2974328, 36.8926744 -1.2974237, 36.8927017 -1.2974602, 36.8927565 -1.2974191, 36.8926685 -1.2973018, 36.8926125 -1.2973437))",POINT (36.8926835 -1.2973824),130.2,1401.5
,38,1062843550,,yes,,,"POLYGON ((36.9323417 -1.2383213, 36.9323157 -1.2383951, 36.9323807 -1.238418, 36.9324067 -1.2383443, 36.9323417 -1.2383213))",POINT (36.9323612 -1.2383697),66.3,713.5
,39,1068132172,,yes,,,"POLYGON ((37.0070023 -1.2625837, 37.0070371 -1.2627298, 37.0071247 -1.262709, 37.0070899 -1.2625629, 37.0070023 -1.2625837))",POINT (37.0070635 -1.2626464),166.3,1789.8
,40,1074428340,,yes,,,"POLYGON ((36.8629734 -1.2478262, 36.8631118 -1.247829, 36.8631107 -1.247887, 36.8629722 -1.2478842, 36.8629734 -1.2478262))",POINT (36.863042 -1.2478566),98.8,1063.3
,41,1074726758,,yes,,,"POLYGON ((36.8672528 -1.2177228, 36.8672904 -1.2178106, 36.8673416 -1.2177887, 36.8673504 -1.2178092, 36.8673724 -1.2177998, 36.8673903 -1.2178417, 36.8674954 -1.2177967, 36.8674282 -1.2176398, 36.8673637 -1.2176674, 36.8673513 -1.2176385, 36.8672737 -1.2176717, 36.8672889 -1.2177073, 36.8672528 -1.2177228))",POINT (36.8673744 -1.2177376),376.3,4050.2
,42,1057531112,,yes,,,"POLYGON ((36.9277882 -1.2497765, 36.927752 -1.2496719, 36.9278126 -1.249651, 36.9278534 -1.2497689, 36.9278123 -1.2497831, 36.9278076 -1.2497698, 36.9277882 -1.2497765))",POINT (36.9278028 -1.2497182),94.8,1020.2
,43,1062056376,,yes,,,"POLYGON ((36.8912746 -1.2628842, 36.8913338 -1.2628865, 36.8913332 -1.2629022, 36.8913813 -1.2629041, 36.891379 -1.2629614, 36.8913608 -1.2629606, 36.8913598 -1.2629848, 36.8913435 -1.2629842, 36.8913425 -1.263011, 36.8913133 -1.2630098, 36.8913141 -1.2629903, 36.8912488 -1.2629877, 36.8912495 -1.2629685, 36.8912135 -1.2629671, 36.8912161 -1.2629032, 36.8912344 -1.262904, 36.8912347 -1.2628982, 36.8912739 -1.2628998, 36.8912746 -1.2628842))",POINT (36.891299 -1.2629413),180.4,1942.2
,44,1087714068,,yes,,,"POLYGON ((36.7718872 -1.2966585, 36.7719891 -1.2966611, 36.7719929 -1.2965056, 36.7718187 -1.2965013, 36.771817 -1.29657, 36.7718894 -1.2965718, 36.7718872 -1.2966585))",POINT (36.7719195 -1.2965712),256.0,2755.4
,45,1075028059,,yes,,,"POLYGON ((36.8986881 -1.2690062, 36.8987242 -1.2689796, 36.8987553 -1.2690218, 36.8987384 -1.2690343, 36.8987323 -1.269026, 36.8987132 -1.2690402, 36.8986881 -1.2690062))",POINT (36.8987212 -1.2690113),25.9,278.9
,46,981253628,,yes,,,"POLYGON ((36.910747 -1.2793324, 36.9107792 -1.2793604, 36.9108102 -1.2793248, 36.9107789 -1.2792972, 36.910747 -1.2793324))",POINT (36.9107788 -1.2793288),24.6,264.5
,47,1053021306,,yes,,,"POLYGON ((36.8848643 -1.2860261, 36.8848922 -1.2861455, 36.8848363 -1.2861586, 36.8848305 -1.2861338, 36.8848129 -1.286138, 36.8848047 -1.2861033, 36.8848263 -1.2860983, 36.8848122 -1.2860383, 36.8848643 -1.2860261))",POINT (36.8848485 -1.2860954),91.5,985.1
,48,1065440634,,yes,,,"POLYGON ((36.9221954 -1.2686369, 36.9222193 -1.2686478, 36.9222132 -1.2686612, 36.9222198 -1.2686643, 36.9221788 -1.268754, 36.9222084 -1.2687675, 36.9221915 -1.2688044, 36.9221735 -1.2687962, 36.9221645 -1.2688158, 36.9221223 -1.2687965, 36.9221954 -1.2686369))",POINT (36.922175 -1.2687376),90.9,978.6
,49,1058469676,,yes,,,"POLYGON ((36.9236045 -1.2528342, 36.923637 -1.2528106, 36.9236345 -1.2528012, 36.9236806 -1.2527902, 36.9236876 -1.252903, 36.9236713 -1.252914, 36.923613 -1.2529145, 36.9236045 -1.2528342))",POINT (36.9236486 -1.2528586),101.1,1088.0
,50,1068117957,,yes,,,"POLYGON ((36.9159742 -1.2405972, 36.9159819 -1.2405716, 36.9160515 -1.2405924, 36.9160439 -1.240618, 36.9159742 -1.2405972))",POINT (36.9160129 -1.2405948),23.9,257.1
,51,1060978725,,yes,,,"POLYGON ((36.9256042 -1.223689, 36.9256446 -1.2237012, 36.925628 -1.2237587, 36.9255886 -1.2237461, 36.9256042 -1.223689))",POINT (36.9256164 -1.2237237),30.6,329.0
,52,803363946,,industrial,,,"POLYGON ((36.8543905 -1.3030149, 36.8544059 -1.3031242, 36.8546567 -1.3030888, 36.8546413 -1.3029795, 36.8543905 -1.3030149))",POINT (36.8545236 -1.3030519),343.8,3700.3
,53,520010321,,yes,,,"POLYGON ((36.8957997 -1.2206957, 36.8958593 -1.2206917, 36.8958679 -1.2208038, 36.8958103 -1.2208072, 36.8957997 -1.2206957))",POINT (36.8958343 -1.2207493),81.0,871.8
,54,888673695,,yes,,,"POLYGON ((36.8994621 -1.308439, 36.8996682 -1.3082845, 36.8997413 -1.3083958, 36.8995286 -1.3085536, 36.8994621 -1.308439))",POINT (36.8996004 -1.3084184),424.8,4573.0
,55,1072281498,,yes,,,"POLYGON ((36.8858943 -1.2907967, 36.885909 -1.2908668, 36.8857944 -1.2908907, 36.8857877 -1.2908585, 36.8857494 -1.2908665, 36.8857414 -1.2908286, 36.8858943 -1.2907967))",POINT (36.8858321 -1.2908437),121.7,1310.0
,56,1057900131,,yes,,,"POLYGON ((36.8003582 -1.2863323, 36.8003738 -1.2862701, 36.8003822 -1.2862329, 36.8003885 -1.2862051, 36.800306 -1.2861854, 36.8002756 -1.2863126, 36.8003582 -1.2863323))",POINT (36.8003323 -1.2862589),137.1,1475.5
,57,1068416646,,yes,,,"POLYGON ((36.9949637 -1.2576911, 36.9949765 -1.2577145, 36.9950017 -1.2577007, 36.994989 -1.2576774, 36.9949637 -1.2576911))",POINT (36.9949827 -1.2576959),9.4,101.2
,58,1059564138,,yes,,,"POLYGON ((36.9151699 -1.2474907, 36.9151974 -1.2474797, 36.9152112 -1.2475145, 36.9151776 -1.2475309, 36.9151746 -1.2475226, 36.915181 -1.2475189, 36.9151699 -1.2474907))",POINT (36.91519 -1.2475044),14.9,160.2
,59,1063919360,,yes,,,"POLYGON ((36.9513213 -1.2749034, 36.9513382 -1.2749446, 36.9513024 -1.2749592, 36.9512856 -1.2749181, 36.9513213 -1.2749034))",POINT (36.9513119 -1.2749313),21.1,227.4
,60,1060475135,,yes,,,"POLYGON ((36.7544654 -1.3937586, 36.7544995 -1.3937694, 36.754476 -1.3938438, 36.7544418 -1.393833, 36.7544654 -1.3937586))",POINT (36.7544707 -1.3938012),34.4,369.9
,61,1059782132,,yes,,,"POLYGON ((36.9132392 -1.2543066, 36.9132504 -1.2541004, 36.9133796 -1.2541075, 36.9133684 -1.2543136, 36.9132392 -1.2543066))",POINT (36.9133094 -1.254207),328.5,3535.7
,62,1088749941,,yes,,,"POLYGON ((36.7660149 -1.2951686, 36.7658069 -1.2951791, 36.7658082 -1.2952045, 36.7657741 -1.2952063, 36.7657781 -1.2952851, 36.7660201 -1.2952729, 36.7660149 -1.2951686))",POINT (36.7659003 -1.2952281),300.5,3234.4
,63,1061029341,,yes,,,"POLYGON ((36.7518003 -1.3932357, 36.7517909 -1.3932324, 36.7517865 -1.3932582, 36.7518241 -1.3932669, 36.7518405 -1.3931922, 36.7518499 -1.3931938, 36.7518797 -1.3931697, 36.7518817 -1.3931318, 36.7518626 -1.3931214, 36.7518787 -1.3930618, 36.7518395 -1.3930504, 36.7518254 -1.3930973, 36.7518324 -1.3930983, 36.7518046 -1.3932361, 36.7518003 -1.3932357))",POINT (36.7518406 -1.3931548),107.3,1155.1
,64,1074723353,,yes,,,"POLYGON ((36.8680149 -1.2197596, 36.8680547 -1.2197412, 36.8680299 -1.2196878, 36.8679901 -1.2197063, 36.8680149 -1.2197596))",POINT (36.8680224 -1.2197237),31.7,341.6
,65,1058861068,,yes,,,"POLYGON ((36.7596143 -1.3879098, 36.7596154 -1.3879363, 36.7596491 -1.3879349, 36.759648 -1.3879084, 36.7596143 -1.3879098))",POINT (36.7596317 -1.3879223),11.0,118.4
,66,621108664,,yes,,,"POLYGON ((36.7823425 -1.3081214, 36.7822467 -1.3081414, 36.7822228 -1.3081095, 36.7821982 -1.3081186, 36.7821923 -1.3081026, 36.7823053 -1.308061, 36.7823184 -1.3080967, 36.7823386 -1.3081028, 36.7823425 -1.3081214))",POINT (36.7822734 -1.3081047),77.7,836.0
,67,491318145,,yes,,,"POLYGON ((36.9107582 -1.2829698, 36.9107791 -1.2829183, 36.9108371 -1.2829411, 36.9108185 -1.2829921, 36.9107582 -1.2829698))",POINT (36.9107981 -1.2829554),42.8,460.2
,68,539335641,,yes,,,"POLYGON ((36.7988366 -1.3187137, 36.7988528 -1.3187544, 36.7989012 -1.3187353, 36.7988789 -1.318679, 36.7988436 -1.3186929, 36.7988498 -1.3187085, 36.7988366 -1.3187137))",POINT (36.7988679 -1.3187178),35.9,386.0
,69,1057559281,,yes,,,"POLYGON ((36.8959324 -1.2676796, 36.895944 -1.2677007, 36.8959885 -1.2676763, 36.8959769 -1.2676551, 36.8959324 -1.2676796))",POINT (36.8959605 -1.2676779),15.1,162.1
,70,1057180122,,yes,,,"POLYGON ((36.9115573 -1.2666066, 36.9115886 -1.2665773, 36.9115726 -1.2665601, 36.9116142 -1.2665212, 36.9116305 -1.2665387, 36.9116639 -1.2665075, 36.9117011 -1.2665474, 36.9116696 -1.2665768, 36.9116602 -1.2665667, 36.9116192 -1.2666049, 36.911636 -1.2666229, 36.9116021 -1.2666546, 36.9115573 -1.2666066))",POINT (36.911623 -1.266575),111.1,1196.3
,71,832210767,,yes,,,"POLYGON ((36.7721643 -1.310039, 36.7721857 -1.3100253, 36.7721975 -1.3100436, 36.772176 -1.3100574, 36.7721643 -1.310039))",POINT (36.7721809 -1.3100413),6.8,73.5
,72,540099564,,yes,,,"POLYGON ((36.7920948 -1.313324, 36.7920548 -1.3133717, 36.7921151 -1.3134294, 36.7921704 -1.3133802, 36.7920948 -1.313324))",POINT (36.7921101 -1.3133766),73.8,794.9
,73,1069161794,,yes,,,"POLYGON ((36.9904708 -1.2595405, 36.9904428 -1.2594905, 36.9904265 -1.2594995, 36.9904 -1.2594522, 36.9902848 -1.2595167, 36.9903393 -1.259614, 36.9904708 -1.2595405))",POINT (36.990375 -1.2595322),194.3,2091.1
,74,1061657944,,yes,,,"POLYGON ((36.9351607 -1.257468, 36.9351605 -1.2574585, 36.9351672 -1.2574583, 36.9351675 -1.2574678, 36.9351607 -1.257468))",POINT (36.935164 -1.2574632),0.8,8.5
,75,377380192,,yes,,,"POLYGON ((36.8501752 -1.3150996, 36.8501738 -1.3151536, 36.850073 -1.315151, 36.8500744 -1.315097, 36.8501752 -1.3150996))",POINT (36.8501241 -1.3151253),67.0,720.9
,76,1069478203,,yes,,,"POLYGON ((36.8947439 -1.2548989, 36.8945464 -1.2548603, 36.8945488 -1.2550313, 36.8947469 -1.25498, 36.8947439 -1.2548989))",POINT (36.8946348 -1.2549431),306.8,3302.3
,77,608398574,,yes,,,"POLYGON ((36.7552448 -1.2694465, 36.7552482 -1.2694758, 36.7552079 -1.2694805, 36.7552045 -1.2694512, 36.7552448 -1.2694465))",POINT (36.7552264 -1.2694635),14.7,158.4
,78,1009941074,,yes,,,"POLYGON ((36.7762912 -1.2907443, 36.7762946 -1.2908404, 36.7762033 -1.2908436, 36.7762081 -1.2909793, 36.7764263 -1.2909716, 36.7764181 -1.2907398, 36.7762912 -1.2907443))",POINT (36.7763269 -1.2908733),514.7,5539.7
,79,1062007225,,yes,,,"POLYGON ((36.9320953 -1.26103, 36.9321618 -1.261028, 36.932163 -1.2610687, 36.9320965 -1.2610706, 36.9320953 -1.26103))",POINT (36.9321292 -1.2610493),33.3,358.1
,80,1058513504,,yes,,,"POLYGON ((36.7668772 -1.4027736, 36.7669501 -1.4027485, 36.7669597 -1.4027764, 36.7668869 -1.4028016, 36.7668772 -1.4027736))",POINT (36.7669184 -1.402775),28.0,301.6
,81,1061311384,,yes,,,"POLYGON ((36.7451401 -1.4012102, 36.7451331 -1.4013072, 36.7452414 -1.401315, 36.7452485 -1.4012181, 36.7451401 -1.4012102))",POINT (36.7451908 -1.4012626),129.8,1397.6
,82,1071445052,,yes,,,"POLYGON ((36.730361 -1.3612395, 36.7303801 -1.3612167, 36.7303982 -1.3612321, 36.7303805 -1.3612549, 36.730361 -1.3612395))",POINT (36.7303798 -1.3612358),8.8,94.2
,83,1055062653,,yes,,,"POLYGON ((36.8824673 -1.3177382, 36.8824553 -1.3178092, 36.882395 -1.317799, 36.8824071 -1.3177279, 36.8824673 -1.3177382))",POINT (36.8824312 -1.3177686),54.2,582.9
,84,1063546448,,yes,,,"POLYGON ((36.9266032 -1.216633, 36.9265717 -1.2165896, 36.9267084 -1.2166317, 36.9266997 -1.2166705, 36.9266032 -1.216633))",POINT (36.9266478 -1.2166308),53.3,574.2
,85,1055034853,,yes,,,"POLYGON ((36.8829169 -1.3161678, 36.8829204 -1.3162252, 36.8829575 -1.3162229, 36.882954 -1.3161655, 36.8829169 -1.3161678))",POINT (36.8829372 -1.3161954),26.3,282.9
,86,1071853364,,yes,,,"POLYGON ((36.8863321 -1.2583846, 36.8863598 -1.2584208, 36.8863121 -1.2584572, 36.8862844 -1.258421, 36.8863321 -1.2583846))",POINT (36.8863221 -1.2584209),33.6,362.0
,87,1055368791,,yes,,,"POLYGON ((36.9040991 -1.2729715, 36.9042165 -1.2728808, 36.904252 -1.2729267, 36.904218 -1.272953, 36.9042234 -1.27296, 36.9042621 -1.2729301, 36.9042894 -1.2729655, 36.9042622 -1.2729865, 36.9042736 -1.2730013, 36.9042137 -1.2730476, 36.904205 -1.2730362, 36.9041875 -1.2730497, 36.9041593 -1.2730132, 36.9042027 -1.2729796, 36.9041934 -1.2729675, 36.9041328 -1.2730143, 36.9040991 -1.2729715))",POINT (36.9041999 -1.2729693),194.7,2095.5
,88,1070521337,,yes,,,"POLYGON ((36.7377998 -1.3469207, 36.7377867 -1.3469785, 36.7378094 -1.3469836, 36.7378034 -1.3470103, 36.7378235 -1.3470149, 36.7378112 -1.347069, 36.7378698 -1.3470823, 36.7378824 -1.3470265, 36.7379005 -1.3470306, 36.7379082 -1.3469966, 36.7379423 -1.3470043, 36.7379549 -1.3469487, 36.7379233 -1.3469415, 36.7379384 -1.3468751, 36.7379173 -1.3468704, 36.737921 -1.3468541, 36.7378603 -1.3468404, 36.7378491 -1.3468896, 36.7378276 -1.3468847, 36.7378185 -1.346925, 36.7377998 -1.3469207))",POINT (36.7378694 -1.346958),288.8,3108.9
,89,1061030391,,yes,,,"POLYGON ((36.9426849 -1.2525347, 36.9427065 -1.2525297, 36.9427598 -1.2526593, 36.9427395 -1.2526695, 36.9426849 -1.2525347))",POINT (36.9427228 -1.2525987),39.1,420.8
,90,1062014552,,yes,,,"POLYGON ((36.9344767 -1.2639124, 36.9344717 -1.2639044, 36.9344797 -1.2638993, 36.9344848 -1.2639072, 36.9344767 -1.2639124))",POINT (36.9344782 -1.2639058),1.1,11.9
,91,927298412,,yes,,,"POLYGON ((36.7407165 -1.2821187, 36.741035 -1.2820891, 36.7410175 -1.2819019, 36.7408024 -1.2819219, 36.7408084 -1.2819865, 36.740741 -1.2819927, 36.7407484 -1.2820713, 36.7407124 -1.2820747, 36.7407165 -1.2821187))",POINT (36.74089 -1.2820158),621.6,6690.9
,92,1060508320,,yes,,,"POLYGON ((36.9191225 -1.2295821, 36.9190317 -1.2295502, 36.918975 -1.2297114, 36.9190659 -1.2297433, 36.9191225 -1.2295821))",POINT (36.9190488 -1.2296468),202.3,2177.6
,93,1059554494,,yes,,,"POLYGON ((36.9165043 -1.2519615, 36.9165257 -1.2519597, 36.9165279 -1.2519864, 36.916544 -1.2519851, 36.9165487 -1.2520415, 36.9165114 -1.2520447, 36.9165043 -1.2519615))",POINT (36.9165252 -1.2520061),33.2,357.2
,94,1055335443,,yes,,,"POLYGON ((36.8822912 -1.2644453, 36.8823015 -1.264486, 36.8825187 -1.2644309, 36.8825084 -1.2643903, 36.8822912 -1.2644453))",POINT (36.8824049 -1.2644381),115.5,1243.6
,95,1003878028,,yes,,,"POLYGON ((36.9132966 -1.1915057, 36.9132941 -1.1915207, 36.9132733 -1.1915172, 36.9132758 -1.1915022, 36.9132966 -1.1915057))",POINT (36.913285 -1.1915115),3.9,42.5
,96,686177262,,yes,,,"POLYGON ((36.8151474 -1.271316, 36.8152405 -1.2713422, 36.815282 -1.2711949, 36.8151889 -1.2711686, 36.8151474 -1.271316))",POINT (36.8152147 -1.2712554),182.1,1959.9
,97,1075980761,,yes,,,"POLYGON ((36.8824891 -1.2113235, 36.8824619 -1.2114011, 36.8824735 -1.2114051, 36.8824592 -1.2114459, 36.882447 -1.2114416, 36.88242 -1.2115184, 36.8823484 -1.2114933, 36.8824169 -1.2112982, 36.8824891 -1.2113235))",POINT (36.8824201 -1.2114087),200.5,2157.9
,98,1062872716,,yes,,,"POLYGON ((36.9445567 -1.2581498, 36.9445485 -1.2581223, 36.9445931 -1.258109, 36.9446151 -1.2581826, 36.9445398 -1.2582051, 36.944526 -1.2581589, 36.9445567 -1.2581498))",POINT (36.9445717 -1.25816),63.0,677.7
,99,1061367931,,yes,,,"POLYGON ((36.7423239 -1.3915931, 36.7423375 -1.391549, 36.7424334 -1.3915785, 36.7424198 -1.3916227, 36.7423239 -1.3915931))",POINT (36.7423787 -1.3915858),57.0,613.6
,100,1074144454,,yes,,,"POLYGON ((36.8588901 -1.2242514, 36.8587942 -1.2242514, 36.8587942 -1.2242923, 36.8588901 -1.2242923, 36.8588901 -1.2242514))",POINT (36.8588421 -1.2242719),48.2,519.2
